,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002236.SZ,X600741.SH,X000625.SZ,X000568.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X600066.SH,X002456.SZ,X000100.SZ,X601877.SH,X002508.SZ,X300124.SZ,X002008.SZ,X300003.SZ,X002085.SZ,X300136.SZ,X600177.SH,X600089.SH,X002294.SZ,X000157.SZ,X600271.SH,X600522.SH,X600487.SH,X600118.SH,X000981.SZ,X600566.SH,X600867.SH,X600699.SH,X600809.SH,X300115.SZ,X002074.SZ,X000050.SZ,X000559.SZ,X600372.SH,X000623.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0.27825254360709,0,0,0,0,0,0,0,0.261889697206947,0.151160554389232,0,0.0499401998496087,0.310107080060343,0,0,0,0,0.247205097465517,0,0.019381896654806,0,0,0,0,0,0,-0.108337348894051,0,0,0,0,0,0,0,0,0,0,0,-0.0584553837442116,0,-0.0261663883664605,0,-0.00736407382496527,-0.0755496550794116,-0.0524662620261038,0,0,0,0,0,0,0.0726814042658243,0,0,0,0,0,0
X002236.SZ,0,0,0.316471381420759,0,0,0,-0.0296389554127158,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.306249219754433,0.187827825375957,0,0,0,0,0,0,0,0,0,0,0,0,0.141431722070835,0,0.00381451426240389,0,0.3111393158399,0.031340662470164,0,0,0,0,0,0,0,0,0,0,0,0.115962159515448,0,0
X600741.SH,0,0.501257672730708,0.00271313566938173,0,0,0,0,0.0616074161350221,0.126540650759735,0.0755623359154728,0.0780556887022873,0,0,0,0,0,-0.101776703486923,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0776106782562593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00361873830120443,0.0398940205157603,0,0,0,0,0,0
X000625.SZ,0,0.145635896657555,0,0.0718374104197801,0,0,0,0,0,0.160507884050423,0,0,0.1257635634354,0,0,0,0,0,0,0,-0.027221877017818,0,0,0,0,-0.228805401572696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242407897298304,-0.0608384663618503,0,0,0,0,0,-4.15748651945511e-05,-0.0527556431558631,0,0,0,0.0360624685967874,0,0
X000568.SZ,0.0135941816508599,0,0.00445993649559447,0.00923593462166274,0.679906865282396,0,0,0,0,-0.0873773012546067,0,-0.0505479337523696,0,0,0,0.108189250051317,0,0,0,0,0,0,0,0.0814223320990212,0,0,0,0,0.0383344738261809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555792269403761,-0.010964713260091,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0639612975502169,0,0,0,0,0,0.183234706988517,0,0,0,0,0,0.0145026585056665,0,0.278057556542706,0,0,0.228645197838545,0,0,0,0,0,0,-0.032707379320261,0,0,0,0,-0.025562348408001,0,0,0.127324485316636,0,0,0,0,0,0,0.0289669510156438,-0.0713115138172579,0,0,0,0,0,0
X600031.SH,0,0,-0.126645644740472,0,0.121628921479508,0,0,0,0.0529936042827444,0,0,0,0,0.0638386926637577,0,0,0,0,0,0,0.0874354065644493,0,0,-0.259109990029898,0,0,0,0,0,0,0,0,0,0.19058463159323,0,0,0,0,0.185727787336419,0,0,0.0494690342902087,-0.0265358441758783,0,0.086641074086534,0,0,0,0.0676065530575847,0.0898413972583678,-0.0225943507414028,0.0244871933808084,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.167987978542607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351714523006729,0.223547623993699,0.20101413833548,0,0,0,0.405173198588086,0,0,-0.291503881174674,0,0,0,0,0,0.114713324524476,0.09333868985616,0,0,0.0370513996945846,-0.0131751507451064,-0.0377866362566003,0,0,0,0.00861174446111838,-0.0320922011308707,0,0,0,0,0,0
X000338.SZ,-0.102288056877891,0,0,-0.148805053900927,0,0,0.0689150662955405,0,0,0,0,0,0,0,-0.0486438102133859,0,0.608092435517952,0,0,0,0,0,0.0402341239567771,0,0,0.211894463524996,0,0,0,0,0,0,0,0,0,0.0490623778127317,0,0,0,0,0,0,0,0.0910757306505766,0.0269616822987597,0,0,0,0,0,-0.00339339084786541,-0.0128091508566836,0,0,0,-0.13804422126174,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0111524507413832,0.0970164237685665,0,0,0,-0.475369823128127,0,0,0,0,0,0,0,0.0380349926641205,0.0736325960836391,0,0,-0.0255438538720134,0,0,0,0,0,0,0,0,0,0.128259448711169,0,-0.0803909388533361,0,0.111697501876661,-0.162189898350265,0.249393702419719,0,0,-0.187313882168663,0,0,0,0.0157824090035301,-0.0204944693021062,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0634761515449428,0,0,-0.0279227022162487,0,0,0,0,0.281354992140793,0,0,0,-0.0566210831647837,0,0.170557256865823,0,0,0,0,0,0,0,0,0,0.202474824890569,0,0,0,0.0444125849432617,0,0.0936448299944797,0.304757600194532,-0.116493777016716,0.0136449701864826,0,0,0,0.00511682870509429,0,-0.0105219497319646,0.0791010948090314,0,0,0,3.46944695195361e-18,0,0
X000100.SZ,0,0,0,-0.0343895195346149,0,0,0,0,-0.0131865007890149,0,0,-0.0100162782145935,0,0.0393076726977975,0,0,0,0,0.0265815888391273,0,0,0,0,-0.00874898199602586,0.00973219674068515,0,-5.42101086242752e-20,0,0,0,-0.0149416483696351,0,0,0,0,-0.0232751744944183,0,0,0,0,0,0,0,0.008814647084866,0.00496839885791024,0.0445635710867292,0,0,0,0,-0.00112840544940223,-0.00872279384427249,0,0,0,-0.0168193201404974,0,0
X601877.SH,0,0,-0.0316136013956453,0,0,0,0,0.249083208248741,0,0,-0.0926618874310817,0,0,0,0,0.20212858386342,0.367608978253197,-0.0155288809988208,0.42070242405458,0,-0.166912403680057,0,0,0,0,0,0,0,0,0,0,0,0,0.309006148154855,0,0.0443818634240625,0,0,0,0,0,0,-0.103814201976698,0.301823398212027,0.035405793823878,0,0,0,0,0,0.00302870291618462,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.499943123904206,0,0,-0.110301905787934,0,0,0,-0.0309638003391879,0.231524457767903,0,0,0.236274215081972,0.110996341169271,0,0,-0.10071656411139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686057907125531,0,0,0,0,0,0,-0.0114391097530983,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0130228505797656,0,0,0,0.262269397968722,0,0.151465421727959,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.156492512361202,0,0,0,-0.0348279051053415,0,0,0.0444208473566882,0,0,0.136586627637681,0,0,0,0,0,0,0,0,0,0.120248115743073,0,0,0,0,0,0,-0.0247009321654137,-0.0459281740516664,0,0,0,0,0,0
X002008.SZ,0,0,0.0640787740274367,0,0,0,0,0,0.0516088588796921,0,0.116791472501102,0,0,0,0,0.418031755361822,0,0.135257429208537,0,0,0,0,0,0,0,0,0,0,0,-0.0486732747739953,0,-0.141916513535946,0,0,0,0,0,0,0,0,0,0,0.0948741711176646,0,0,0,8.67361737988404e-19,0,0,0,-0.0097415913140073,0.00211406166470176,0,0,0,0,0,0
X300003.SZ,0,0.0526934709193337,0,0,0.247778282871904,0,0,0,0.163735789573958,0,-0.0753998972606706,0,0.0629624942955177,0,0,0,0,0.00204855001060298,0,0,0,0,0,0,0.0333145655102599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565008591026528,0,0.101055270563377,0,0.12980617656241,-0.206084277287822,0,0,-0.0512685075750703,0,0,0,0,0
X002085.SZ,0.245958151025142,0,0,0.046638312454289,0,-0.12015954380372,0.418969052414132,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053050024671381,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878014464171991,1.73472347597681e-18,0,0,0,0,0,0.137181071646493,0,-0.249094113756203,0.171255117657566,0.0689443207220987,0,0,0,0,-0.0193535528643602,-0.0715477993822507,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0594375070464151,0,0,0,0,0,0,0,0.177575449926556,0.413874372939297,0,0,0,0,0,0,0,0.141886293598671,0,0,0,-0.0991643008815154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037964760475769,0.104908968699011,0,0,0,0,0,0,0.00317731556320911,0.0823798148050308,0,0,0,0,0,0
X600177.SH,0,0,-0.0540299482712003,0,0,0,0,-0.0488643981817096,0,0.0340673309182112,0,0,0,0,0,0,-0.00271283451495499,0,0,0,0,0,0,0,0.0158914914737485,-0.011041976383571,0,0,-0.0493335199594626,0,-0.081301594526337,0,0,0,0.0138404925679097,0.221854641055069,0,0,0,0,0,0,0,0,0,0.0668470718943945,0,0,0.141040539583268,0,0.0220639261667171,-0.0155600709320199,0,0,0,-0.0198180682458428,0,0
X600089.SH,0.323285074118772,0,0,0.0229393321220021,0,0,0.137902243639584,0,0,0,0,0,0,0,0,-0.130543903064267,0,0,0,0,0,0,0,0.0602268225859057,0,0,0,0,0,0,0,0,0,0.188318282056964,-0.0118143321859785,0.520260788935018,0,0,0.163444703319772,0,0,0,0,0,-0.267849250854622,0,0.235907003668365,0,0,0,-0.00400110742729601,-0.0533606783359536,0,0,0,0.0863195703723257,0,0
X002294.SZ,0,0,0.0257930820733379,0,0,0.0482150514052643,0.0514929229759067,0,0,0.127340360731121,0,0,0,0,0,0,0,0,-0.122624122399864,0,0,0,0,0,0.168874110690205,0,0.065878240145036,0.164730289294,0,0,0,0,0,0,0,0.222073669939235,0,0,0.0176519019203983,0,0,0.0767757733484235,0,-0.113244950889143,0,0,-0.196003744140114,0,0,0,0.00404621113174614,-0.054738380713324,0,0,0,0,0,0
X000157.SZ,0,0,-0.00989828456800509,-0.0683522355597453,0,0,0,0,0,0,0,0,0,0,0,0,0.283887840299867,0,0,0,0,0,0,0.0135426592762237,0,0.022854466257298,0,0,0,0,0.046435634921398,0,0,0,0,0,0,0,0,0,0.0437288470033529,0,0,0.0507336174138517,0.05536323789725,0.0283663389427523,0.0522109930574771,0.0431363261676473,0,0,0,-0.0338223355583695,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.30835161133304,0,0,0,0,0.0472921868506491,-0.169984999675432,0,0,0,0,0.0803511679749132,0,0,0,0,0,0,0.0355797861429873,0,-0.0932847172457567,1.73472347597681e-18,0,0,0.306670941159825,0,0,0,0,0,0.0883337771371941,0,0.0431090933176752,0,0,0.000562387049319451,-0.230566311444992,-0.0235801760388973,0,0,0.0398347635527612,0,0.222691932002815,0,-0.0196268083118649,-0.00222973682111743,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,-0.144174004821878,0,0,0,-0.0697304665778181,0,0,3.46944695195361e-18,0,-0.125472544981407,0,0,0,0,0,0,0.217932116186968,0,0,0,0,0.120974416597259,0,0,0,0,0,0,0.310849188241453,0,0,0,0,0.396697532112547,0.278364738635625,0,0,-0.398505274438619,0,0.202811866747762,0,0,0,-0.0113505538439916,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.142337876467199,0,0,0,0,0,0,0,0,0,0,0,0.351461261025774,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.334743638896393,0,0,0,0,0,0.300676765665416,0,0,0,0,0,0.139490462924249,0.136447821468246,0,0,3.46944695195361e-18,0,0,0,-0.000106374970958555,-0.0209180773122808,0,0,0,-0.0137180536560253,0,0
X600118.SH,0,0,0,0,0,0,0,-0.00731049116319547,0,0,0,0,0,0,0,0,0,0.2239600418037,0,0,0,0,0.110456137419179,0,0,0,0,0,0,0,0,0,0,0,0.00601026740288706,0.0441864330725226,0,0,0,0,0,0,0.0349169555896423,0,0,0,0.374933296093876,0,0,0,-0.0134333095442839,0.0459690596056797,0,0,0,0,0,0
X000981.SZ,0,0,-0.0749993283342757,0,0,0,0,0.14623640530959,0,0,0,0,0,0,0,0,0,0,0,0,-0.114627785050165,0,0,0,0,0,0,-0.0853145126089716,0.0424810714008467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617578655448782,0.0167192305188827,0,0,0.0763479509069253,0,0.132007345431766,0,0.0372572235042184,-0.0066436958405838,0,0,0,0,0,0
X600566.SH,0,0,0,0.0949546334548015,0,0,0,0,0,0.100036952229404,0,0,0,0,0,0,0.0354849351517171,0,0,0,0,0,0,0,0,-0.126518839603947,0,0,0,0,0.133970732677126,0,0,0,-0.0546500534960795,0.0348499181412195,0,0,0,0,0,0,0,0.156866932191914,0,0,0,0,0,0,0.0144303923615113,0,0.0141243625479454,0,0,0,0,0
X600867.SH,0,0,-0.0127601595270983,0,0,0,0,0,0,0,-0.162750296775265,0,-0.0446593144170542,0,0,0,0,0.0142060410071741,-0.0374439573036401,0,0,0,0,0,0,0.00860338644816798,0,0,0,0,-0.0642499268421377,0,0,0.0993000044097413,0,0,0,0,0.205724061898267,0,0,0,0,0,0.048938188624505,0,0,0,0.124967155383948,0,-0.0308607125095879,0.0256157312191595,0,0,0,-0.0131286851471003,0,0
X600699.SH,0,0,-0.120664174060181,0,0,0,-0.152213592057505,-0.10567790573245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107753327064671,0,0.0179136423622585,0,0,0,0,0,0,0,0,0.318233373422629,0,0.648307186818102,0,0,0,0,0.0639257530953219,0.0293123721544653,0,0.171803072334667,-0.0129779987610308,0.0533123070831875,0,0,0,-0.000578949521954041,0.0585789792390778,-0.166148474792415,0,0,0,0,0
X600809.SH,0,0,0,0,0.430461018863192,0,0,0,0.0709066518320118,0,0,-0.0735143206920301,0.131000738978929,0,0,0,0,0,0,0,0,0,0.0167962545299209,0,0,0,0.0982578790749412,0,0,0,0.018092803039901,0,0,0,0.119160999991411,0,0,0,0,0,0.044209072402698,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0310239117905217,0,0,0,0.320819155489271,0,0
X300115.SZ,0,0,0,0,0,0,-0.0709374927907698,0,0,0,-0.483637725186328,0.387430893843835,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354164680700554,0.130467568167965,0,0,0.0728072308354506,0,0.050821335372358,0,0,0,0,0.356353489887555,0,0,0,0,0,0,0,0.124351247132632,0,-0.00486541692107801,-0.120160484284709,0,0,0,-0.0280270937116614,0.054592584408724,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0270898780861519,0,0,0,0,0,0,0.156699150116585,0,0.28622124286179,0,0.0159996474268893,0,0,-0.16551114064828,0,-0.214337758619772,0,0.126188968227154,0,0,0,0,0,0.0902100960200945,0,-0.0242585776477293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120032165751043,0,0,0,0,-0.0449762215573038,0.072590715311718,0,0,0,0,0,0
X000050.SZ,0,0,-0.178844781264724,0,0,0,0.716189964931489,0,0,0,0,0.192786606796434,0,0,0,0,0,0.116961746375681,0.241316675247211,0,0.0406293877990575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169530620824328,0,0,0,0,0.214369113948966,-0.197732992778627,0,0,0,0.236918018272783,0.188155536441781,0,0,0,0.0126751466352884,0,0,0,0,0.0118674859062121,0,0
X000559.SZ,0,0,0,-0.0529317208828058,0,0,0,0,0,0,0,0,0,0,0,0.20412785653469,0,0.0158146341816639,0,0,0,0,0,-0.140758871027123,-0.244630967871479,-0.0635041457934734,0,0.200545553897351,0,0,0,0.0406504455317511,0,0,0,0,0,0,0,0,0,0,0,0,0.365422089857809,0,0.146373469686059,0,0,0,-0.0163640220669599,-0.0365020757569137,0.120503799566527,0,0,0,0,0
X600372.SH,0,0,-0.273539521165253,0,0,-0.157944329840352,0,0,-1.73472347597681e-18,0,-0.042671880596565,0,0,0,0,0,0,0,0,0,0,0,0,0.0497494909974172,0.0837797089731255,0,0,-0.0227403710699399,0,0,0.306451764553393,0,0,0,0,0,0.576558086056585,0,0,0,0.0356954052836347,0,0,0,0.0340339489103246,0,0,0,0,0,-0.0300073316774175,0.055322176698276,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,-0.0980061397619798,-0.0244286732307891,0,0,0,0,0.139875409612787,0,0.0513597708877582,0,0,0,0.0309315169091068,0,0,0,0,0.032564785517986,0,0,-4.33680868994202e-19,0,0,0,0,0.0115162531643054,0.0709226589614161,0,0,0,0,0,0.0603314933949154,0,0,0,1.0842021724855e-19,0,0,0,0.00744797672847274,0.0161142353415193,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.31099404325894,0,0,0,0,-0.0451411406361709,0.490748963334629,0,-2.77555756156289e-17,0,-0.0499240759542029,0,0,0,0,0,0,0,0,0,0,0,-0.255467505669996,-0.0520691033840796,0.0162785416988245,0,0,0,-0.31559723215036,0,0.98136260516146,0,0,0,0,0,0,-0.0189456033369956,0,-0.175554307562115,0,0,0,0,0,0,0,-0.0131679740791342,0,0,0,0,-0.497416748255055,0,0
Change_TY3M,0,0,0,0.130657294304633,0,0,0,0,-0.0248525970288452,0,-0.106601683791533,0,0,0,0,0,0,0.137318494700575,0,0,0,0,0,0,0.0572713581944407,0.0853453786436088,0,-0.185394973528245,0,0,0,0,0,0,0,0,0,0,0,0.133784248621909,0,0,0,0,0,0,0,0,0,0,0.0215685776978332,-0.0315963077651671,0,0,0,0,0,0
Slope,0,0.0487401465048468,0,0,0,0,0,0,0,1.43203111708171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15026564458022,0,0,-1.23917989958086,0,0,0,0,0,-0.21457095786283,0,0,0,0,0,0,0,0,0,-0.302467894791293,0,0,0,0,0,0,0,2.23654480011111,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.78939778406049,0,0.434251228821111,0,0.761568279282067,0,0,-0.468710086112208,0,0,-0.746199220671623,0,0.250892670852917,0,0,0,0,0,0,0,0.769254020234717,0,0,0,0,0,0,0,0,0,0,0,0.665124254140048,0,0.0806184062609889,0,0.0225770244222643,0,0,0,0,0,0.0851767369297202,0,0,0,0,-2.40283434695035,0,0
RealEstate_excess,0,0.0456249691327766,0.0494750991637873,0,0,0,0,0,-0.0210432548962718,0,0,0.0174303272110659,0,0,0,-8.67361737988404e-19,0,0,-0.0935160105945508,0,-0.224026189407767,0,0,0,0,0,0,-0.131850124187379,0,0,0,0,0,0,0,-0.0281053755435718,0,0,3.46944695195361e-18,0,-0.0159351580283874,0,0,0,0,0.0364456656282967,0,0,0,0.191818446717235,-0.0318902906226832,0.0540557183107423,0,0,0,0.0631404276981874,0,0
MKreturn,0,0,0,-0.0362211774907547,0,0,0.0458839915521486,0,0,0,0.00460709580663578,0,0,0,0,0,0,0,0,0.0340470423369346,0,0,0,-0.0222745188469908,0,-0.0418521919902864,0,0,0,0,0,0,0,0,0,-0.0176662030723379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828684359933571,0.00259420528775808,-0.0209005392461858,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000984743777329838,0,-0.000588952139371673,0,0,0,0,0,-0.000214599096181926,0,0,0,-0.00103747591233519,0,0.000624441798832436,0,0,-0.000307152942873144,0,0,0,0.000981045912901744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000925302449150568,0.000108414180536101,0.00202582402037947,0,0,-0.000559314595171268,0,-0.000917840634381947,0.000629467004716871,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0673966628833699,0,0,0.00324391889464844,0,0,0,0,0,0,0,0,0.0364395948600171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053001388114661,0,0,0,0,0,-0.069624453512951,0.072518897413538,-0.0457137735994054,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-8.74208028153219e-05,0,0,0,0,0,0,0.00341889497235598,0,0,0,-0.0242107731035697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9543726630071e-05,0,0,0,-0.00936660752015342,0,0,0,-0.00909229491470713,0.00551974316909624,0,0,0,0.105988321929449,0,0
CarbonVol_Hubei,0,0,0,2.16840434497101e-19,0,0,0.00240494707438864,0,0.00499270833929698,0,0,0,0,0,0,0,0,0,0.00604078401483524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366923205414627,0,0,0,0,0,0.0042428186153343,-0.000333912799215762,0,0,0,-0.0491372241444967,0,0
