,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X002371.SZ,X000596.SZ,X600183.SH,X600741.SH,X002007.SZ,X300003.SZ,X002241.SZ,X300014.SZ,X000100.SZ,X300142.SZ,X000977.SZ,X300124.SZ,X000157.SZ,X601877.SH,X000625.SZ,X002236.SZ,X002129.SZ,X000800.SZ,X002463.SZ,X600584.SH,X002456.SZ,X600498.SH,X300136.SZ,X002414.SZ,X002049.SZ,X600118.SH,X002179.SZ,X002185.SZ,X000066.SZ,X600522.SH,X002223.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0,0.13521479882613,0,0,0,0,0,0,0,-0.00551096307335343,0,0,0.611037762271495,0,0,0,0,0,0.166484450523738,0,1.73472347597681e-18,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182229966333035,0,-0.053814572577285,0,0,0,0.125408341489999,0,-0.0151193197505722,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315043390498744,0,0,0,0,0,0.110213418976142,0,0,0,0,0.271930278734765,0,0,0.0204748818001997,0,0,0.0442665855789416,0,0,0,0,0,0,0
X000596.SZ,0,0.161859999051952,0,0,0,0,0.153871501434549,0,0,0,0,0,0,0.295030457934936,0,0.144446378603151,0,0.102868914838934,0,0,0,0,0,0,0,0.0741452273072641,0,0,0,0,0,0,0,0,0.0254762442977897,0,0,0,-0.0577428290877525,0,0,0,0,0,0,0.0192851113666406,0,0,0,0,0,0.0110358816459071,0.0106222644010631,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.136296004025132,0,0.0238905360910263,0,0,0,0,0,0,0,0,0,0,0.0203273815218857,0,0,0,0,0,0,0.0881703839364928,0,0,0,0,0,0,0,0,0.0709291202695575,0,0.321314595956211,0.190191604536504,0,0,0,0,0,0.0574220052138176,0,0.0182417036123679,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.267234022618842,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0221169446820261,0.107035807596552,0,0,0,0,0,0.131044574503144,0,0,0,0,0,0,0,0.38274833200054,0,0,0,0,0,0,0,0,0,0.0278139279507129,0,0,0,0.0291971914214654,0,0,0,-0.0189596410991718,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0958023758735439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197346173694,0,0,0,0,0,0,0,0,0.239286043303576,0.118229808050577,0,0,0,0,0,0,-0.109169575692686,0,0,0,0,0,0,0,0.0972546523384777,0,0.10911163037713,0,0,0.0797656456737906,0,0.153048327101631,-0.00463835102362381,-0.00785211358887945,0,0,0,0,0,0
X300003.SZ,-0.156809536519562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157791313831771,0,0,0,0,0,0,-0.121033826472717,0,0.487978956068033,0,0,0,0,0.270071454048783,0,0,0,0,0,0,0,0,0,0.141174713547568,0,0,0.341123713934611,0,0,0.0278185700488443,0.0112690902675133,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0941218661754961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741799598676748,0,0,0,0.127113075822834,0,0.010510476782289,0,0,0,0,0,0,0,0,0,0.132047497922943,0,0,0.30218381143945,0,0,0,0,0,0,0,0,0.26047032999557,0,0,-0.0120822538829012,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.236657518380907,0,0,0,0,0,0,0,0.318647053299628,0,0,0,0.0906615802035656,0,0,0,0,0,0,0,0.182585449560269,0,0,0,0.0571187483016637,0,0,0,0.101978105639759,0,0.0894866031655169,0,0,0,0,0,0,0,0,0.152706834477921,0,0,0,0,0,0,0,0.0198897587253963,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.127135037025319,0,0,0,0.309040806646551,0,0,0,0,0,0,0,0,0,0,0,0,0.101597650205102,0.0629301964622184,0,0,0,0,0,0,0.0236841972886448,0,0,0,0,0.0388764070881362,0.0331076045370148,0,0,0,0,0.0121176466584139,0,0.132944421336748,0,0,0,0,0,0.0168748967092419,-0.00717013953042756,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.0188760672610693,0,0,0,0,0.246432737656857,0,0,0,0,0,0,0.271618571369191,0,0,0,-0.0641087029377091,0,-0.0349351728472588,0.0299885124789939,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.226249879868625,0,0,0,-0.00812732802216584,0.00590093894064383,0,0,0,0,0,0
X000977.SZ,0,0.157702539549592,0,0,0,0,0.540366418363162,0,0,0,0,0,-0.0281134230778248,0,0,0,0,0,0,0,0,0,0.281230398093812,0,-2.77555756156289e-17,0,0.192106924415963,0,0,-0.149972926324601,-0.1369672466667,0,0,0,0,0,0,0.122671094723618,0,0,0,-0.0211026295356983,0,0,0,0,0.178698018742458,0,0,0,-0.302808982390944,0.0135485574126312,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.011797827583791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272924441103753,0.0586034032905871,0,0.0896207800621338,0,0,0,0,-0.187512606712442,0,0,0,0,0.0500162477897462,0.0329145871247578,0.0482375398816452,0,0,0.052069174472701,0,0,0,0,0,0,0,0,0.000302483699584401,0.0037092888556941,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.301255409527908,0,0,0,0,0,0.115271023315569,0,0,0,0,0,-0.0386953350311037,0,0,0.139456302725834,0,0.0116682824998477,0,-0.0773767045480418,0,0,0,0,0.161789939992885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703236529306981,0.0306949059229481,0,0,0.0260155809388456,0.0235931153208033,0,0,0,0,0,0
X601877.SH,0,0,0,0.0150788460671224,0,0,0,0,0,0,0,0,0.0952275527786681,0,0.252378759156632,0,0.183985486448735,0,0,0,0,0,0,0,0.0543221458144986,0,0.145619829076677,0,0,0,0.0470767462583726,0,0,0,0,0,0,0,0,0,0,0,0.00578021540383278,0,0,-0.171356364151928,0,0,-0.132678434296845,0,0,0.0160530403601856,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.277858214920845,0,-3.46944695195361e-18,0,0,0,0,0.0756618954331151,0,0,0,0,0,0,0,0.136874796522617,0,0,0,0.2535835466437,0,0,0,0,0,0,0,0,0,0,0,0,0.0603937782972911,0,0,0,0,0,0,0,0,0,-0.0183454725880506,0,0.0316512774090345,0.0169807836516196,0.0153382616660731,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.240949872806592,0,0,0.163800095138701,0,0,0,0,0,0,0,0,0,0,0.0550199184359692,0,0,0,0,0,0,0.0324606670219062,0,0,0.0455926852390505,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.172633066608313,0.0398494176419954,0,0.125069626723412,0,-0.0270217975567482,-0.0254118358455904,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238879730032807,0,0,0,0,0,0,0,0.179924131440968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661761763171523,0,0,0.264959294687732,0,0,-0.0488951703604701,0,0,0.0157553732901256,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.155992367530578,0,-0.0313366119018712,0,0,0,0,0,0,0,0.093967744593254,0,0,0,0,0,0,0,0.258181124300902,0,0.198921831300387,-0.0491029687544271,0,-8.67361737988404e-19,0,0,0,0.16470040880012,0,0,0,0,0,0.083957217519432,0,0,0,0,0.11021020098891,0,-0.0607754695554926,0.013066728903778,0,-0.00722695409977269,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130093873001072,0,0,0,0.273554594729029,0,0,0,0,0,0.019881341365784,0,0,0,0,0,0,0,0,0,0,0.188364186606357,0.0124414806803046,0,0.161794227985288,0,0,0,0,0,0,0.0230459831832666,0,0,0,0.00498600774485274,0.015450973429592,0,0,0,0,0,0
X600584.SH,0,0,0,-0.0668029715212732,0,0,0,0,0,0,0,0,0,0,0,0,0.192182666913223,0,0.00751352490310445,0,0,0,0,0,0,0.332268983144744,0,0,0,0,0,0,0,0,0,0.0958130611077169,0,0,0,-0.0252614189945115,0,0.18097197677218,0,0,0,0.202504179913489,0,0,0,0,0,0.0252784182972979,-0.0187151250267641,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340128014541997,0,0,0,0,0,0.0852394573171135,0.00349656196946651,0,0,0.232669388525428,0,0.0485227269637267,0,0,0,0,0,0,0.0429662139038218,0,0,0,0,0,0,0,0.133513452012239,0,0.0231045678932466,1.38777878078145e-17,0.240028734186584,0,0,0,0.0181802460358907,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.258969464225789,0,0,0,0.116531146725299,0,0,0,0,0,0,0,0,0,0.133379258440625,0,0,0,0,0.071437938938555,0.0881076380088429,0,0,0,0,0,0,0,0,0.153556681591752,0,0,0,0,0,0,0,0,0,0,0.242327919654274,-0.0743928923283275,0,0,0.0149249916296315,0.0409799509956202,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.154569345464967,0,0.127079668106819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177934687016344,0,0,0,0.00551641785461247,0.137950499236032,0.124584182974747,0,0,0.0207873059063208,0,0.0626856279308632,0,0.150932978633621,0,0,0,0.0832385473448512,0,0.00695055947611981,0.0078988848766623,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.127133193082338,0,0,0,0,0,0,0,0,0,0,0,-0.212206812993588,0,0,0,0,0,-0.0629483597443323,0.241008413359384,0,0,0,0,0,0,0,0,0.0837491454481399,0,-0.0247575676714426,0.0697618479001411,0,0,0,0.0599615645465234,0,0,0.0416007170219739,0.161028043343983,0.10320060595759,0.163356668927106,0,0,0.0328145414351164,-0.05835299611843,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145918247999003,0,8.67361737988404e-19,0,0.247312274056077,0,0,0,0,0,0.0966499675421945,0,0.268371415618125,0,0,0,0,0.0119165609504485,0,0.109758738037106,0,0.103058834111234,-0.259195761182531,0,0,0,0,0.0884457981414935,0,0,0.0925680928870233,0,0,0.188278352912629,0,-0.0168294290640501,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,-0.0683983679859577,0,0,0,0,0,0,0.361991145107498,0,0,0.216751985846304,0,0,0,-0.151864374788975,0,0.230677190907791,0,0,0.12090733336888,0,0.222899083331408,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0221038092072681,0,0,0,0.10056156351175,-0.241266860423488,0,0,0,0,0,0,0,0,0,0,0,-0.0156178404440616,-0.0839330695341693,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0513051202753024,0,0,0,0,0,0,-0.00511650740390869,0,0,0,0,0.0784033371532895,0,0,-0.14800243964038,0,0,0,0.0525345977632757,0,0,0,0,0,0,0,0.0331132548336944,-0.0208334411079033,0.0271690918800512,0,0,-8.67361737988404e-19,0,0.0382593013064846,-0.00660508931912734,0,0,0.100914271402189,0,0,0,0,0,0.0172770089130405,0.0297259588460844,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.129554033718234,0,0,0,0,0,0,0,0,0.034453187020763,0.0186578087185812,0.113826298517731,0,0,0,0,0,0,0,0,0,0.0246478255481759,0,0,0,0,0,0.105657184340389,0,0,0.331046932407588,0,0,0,0,0,0.191220832521791,0,0,0,0,0,0,0,0,0.0813787660470675,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.139101765724079,0,0.289628333268599,0,0,0.0360028820455479,0,0,0,0,0,0,0,0,0,0,0,0.221076890657006,0,0,0,0,0,0,0.144834909436161,0,0.116001969904719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152428740455171,0.0420883970129059,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0302443724672448,-0.11488575815762,0,0,0,0,0.0659918383332564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401688447722861,0,0.240338164869378,0,0.146302049480778,0.0792321214578686,0.0917268476890102,0.158772265200978,0,0,0,0,0,0,0,0,0,0,0,-0.00978521853240095,0.0372245745697918,0,0,0,0,0,0
X002223.SZ,0,-0.0337499026468847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984178210778547,0,0,0.0978649435272048,0.147178332923481,0.301265871132392,0,0,0.0423430008667423,0,0,-0.0355397316766403,0,0,-0.0241363407469845,0,0,-0.140742083443618,0,0,0.0734149497333282,0,0,0.10261755761262,0,0,0,0,0,-0.229411735401363,0,0,0,0.020631654251297,0.0321925086241477,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0925754617980303,0,0,0,0,0,0,0,0,0.0909972914732343,0,0,0,0,0,0.0458927706284541,0,0,0,0,0,0.120363736719156,0,0,0,0,0,0.0868987516621484,0,0,0,0,0,0,0,0.214895623320069,0,0,0,0,0,0,0,0,0,0,0.00198213017666925,0,0,0,0,0,0,0
Change_TY3M,-0.0685865745673186,0,0,0,0,0,0.0470644456908128,0,0,0,0,0,0,0,0,0,0,-0.0659090366357085,0,0,0,0,0.512810946869595,0,0,-0.027052243807958,0,0,0,0,-0.0631340376560636,0,0.354509385858784,0,0,-0.397232448747819,0,0,0,0,0,0,0,0,0,0,0.0720723520236367,-0.216787691521354,-0.248075908980599,0,0,-0.0509986386639573,-0.0362084759476598,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.731532301929179,0,0,0,0,0,0.674262242903007,0.440586686822257,0,0,0,0,0,0,0,0,-0.817021229634595,0,0,0.203224224252513,-0.0934585976452213,0,0,0,-0.126947628291811,0.833290396362425,0,0,0,0.250175231202828,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0723487104125714,0.0438615390784984,0,0,0,0,0,0,0,0,0,-0.304400526797443,0,0,0,0,0,0,0,0,-0.293594460570754,0.363380888390892,0,0,0,0,0,-0.693579411319321,0,0,0,0,0,0,0,0,0,0.586472456503133,0,0.632258989434357,0,0.0429394194593159,0,-0.211278546341157,-0.232733540398558,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0176087293904644,0,0,0,0,0,0,0,0,0,0,-0.00453468605253038,0.0597399105182315,0,0,0,0,0,0,0,0,0.010434200890398,-0.0697092462421473,0,-0.00925358633355009,0,0,0,0,0,0,0,-0.00871792949223707,0,-0.0602060829166113,4.33680868994202e-19,0,0,0,0,0.0816134038791115,0,0,0,0.00804246109289569,0.018891669133639,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0310719054055857,0,-0.102259772851204,0,0,0,-0.0415003461708236,0,0,-0.0632778675829342,-0.150681099514182,0,0,0,0,0,0,0,0,0.0641937953206579,0,0,0,0,0,0,0,-0.0586126735839179,0,0,0,0,0,-0.0468893864122105,0.162927049463395,0,0,0.00821945962052763,0,0,0,0,0.0822351945474291,0,0.018024226698907,0.0284769622815014,0.0312481991266147,0,0,0,0,0,0
MKvol,0,0,0,-0.00173315306396496,0,0.00274070186666433,0,0,0,0,0,0,0,0,0,0,0.00774939848662211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642640988356974,0,0.00619182107150896,-0.00116499614433413,-0.00560389055369491,0,0,0,0,0,-0.00828230845777436,0,0,0,0.00048533008332348,-0.00643141528451237,-0.00124684529058006,-0.00484821958361044,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.013801900871426,0,0,0,0,-0.00798745912930228,-0.00433059858928931,0,0,0.00228241691437324,0,0,0,0,0.0176312015275369,0,-0.0033481961453648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00740203983257552,0,0,0,0,0,0,-0.00714443008314667,0,0,0.0121190974480138,0,0,0,0,0,0.00206826496965704,0,0,-0.0185675331329411,0.00762436524538636,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0120299271327806,0,0,0,0,0,0,0,0.00141527698711463,-0.00193015412677948,0.0040576662486363,0,0,0,0,-0.00493194337052766,0,0,0,0,0,0,-0.00369406317890448,0,0,0,0,0,0,0,0,0.0102645367476802,-0.00523450578214803,0,0,0,0.00564331110330761,-0.00537660899500969,0,0,-0.0147923977942809,-0.00503110610009008,-0.00299976784325119,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000445748544264994,0.000926800837765098,0.000221169913934525,0,0,0,0,0,0,0,-0.000543355939424556,0,0,0,0,0,0.00198045014977113,0,0,0,0,-0.00149389982456051,0,0,0,0,0.002188254567517,0,-0.00209750058965802,0,-0.0026598581893689,0,0,0.00519903731240895,-0.00143325057999056,0,0,0,0,0,0
