,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X600104.SH,X000725.SZ,X000063.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600418.SH,X002179.SZ,X600584.SH,X002463.SZ,X000977.SZ,X600089.SH,X600703.SH,X000066.SZ,X600372.SH,X600839.SH,X000157.SZ,X002028.SZ,X002236.SZ,X002049.SZ,X600522.SH,X600741.SH,X002456.SZ,X600066.SH,X600183.SH,X600460.SH,X601877.SH,X002156.SZ,X000661.SZ,X002129.SZ,X600487.SH,X000800.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.441891516281083,0,0.0148414406461339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123602392313655,0,0,0,0,0,0,0,0,0,0,0,0,0.0363199860666498,0,-0.00221703690644994,0,0,0,0,0,0,-0.00402253652273308,-0.0342138233428698,0,0,0,0,0,0,0,0,0,0,0,-0.123451990289956,-0.0938130041024896,0,0,-0.0720257670312861,0,0
X000858.SZ,0.375642859421497,0,0,0,0,0,0.440792871143105,0,0,0,0,0.0467039466894165,0,0,0,0,0,0.0662364624388331,0.0410085926297448,0,0,0,0,-0.0226655728845556,0.0223629119546342,0,0,0,0,0,0,0,0.0357673211657217,0,0.147986704095739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178484665428716,0,0,0,0,0,0
X600276.SH,0,0.0563191066288863,0,0,0,0,0,0,0,0.0412540982593583,0,0,0,0,0,0,0,0,0.0683948777944562,0.179229794157746,0.115033790424283,0,0,0,0,-0.139510420203911,0,0,0,0,0,0,-0.116701816402433,0,0,0,0,0.277250010640188,0,0,0,0,0,0,0,0.0215012807904784,0,0,0,0,0,0,-0.331260220805134,0,0,0,-0.187156038833479,0,0
X002415.SZ,0,0,0,0,0,0.00440942057113471,0,0,0,0,0,0,0,0,0,0.151344092097125,0,0,0,0.014719093863136,0.261614568642694,0,0,0,0,0,0,0,0,0,0.0193855155925199,0,-0.0518592225430104,0,0,0.154826818393802,0,0,0,0.0186292954258593,0,0,0,0,0,0.0333029524418556,0,0,0,0,0,-0.027966947713119,0,0.00484365091915074,0,0,-0.0416398945574947,0,0
X002475.SZ,0,0,0,0,0,0.0450910434513001,0,0,0,0,0,0,0,0,0.0312137427627182,0,0,0,-0.00501929841478282,0,0.0543515769924544,0,0.460917629754734,0,0.0248206907580887,0,0.155650434031865,0.0519660049113244,0,0,0,0,0,0,0,0,0,0,0,0.0499952045153825,0,0,-0.0698061100177916,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.106591542837947,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.114267308305167,0,0,0.248863866812071,0,0,0,0,0,0,0,0,0,0,0,0.141032191602352,0,0,0,0,0,0,0,0,0.0140653275793228,0,-0.0371059834539227,0,0.054946970873243,0,0,0,0,0,0,0.0630427590954309,0,0,0,0,0,0,-0.0364315547834122,0,0,0,0,0,0.0602014562857443,0,0,0,0.013143576375769,0,0
X600809.SH,0,0.165072723604005,0,0,0,0,0,0,0,0.612099890021117,0,0,0,0,0,0,0,0,0,0.14094710580027,0.0316516221265208,0,0,0.0628511614837267,0,0,0.0928028494143483,0,0,0,-0.00244828877951989,0,0,0,0,0,0,0,0,-0.0417773887443939,0,0,0,0,0,0,0,-0.0341875802069473,0,0,0,2.16840434497101e-19,0,0.0295871101566261,-0.0459982653424843,0,-0.0187264547231911,0,0
X000651.SZ,0,0,0.0356319338456549,0.0610658061353293,0.0265133074369009,0.458151792146503,0,0,0,0,0.0878749551646588,0.0529179931144292,0,0,0,0,0,0.0947939628001847,0,0,0,0,0,0,0.0215268107141705,0,0,0,0,0,0,0.0456000740185643,-0.00801359924826796,0,0,0,0,0,0,0,0.0614761133820684,0,-0.0667778670580985,-0.15972550777125,0,0,0,0,0,0,0,0,-0.029159744251841,0,0,0,0.0183283898362415,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306377880762301,0,0,0,0,0,0.0340389358678822,0,0,0,0,0,0.119090501960602,0.023565520760888,0,0,0,0,0.0118603834207002,0,0,0,0.0758474005536786,0,0,0,0,0,0,0,0.171946398086742,0,0,0,0,0,0,0.10777718543272,-0.0830160514800369,0,0,0,0,0,0
X000568.SZ,0,0.150656522309719,0,0,0,0,0.448053501331056,0,0,0,0,0,0,0,0,0,0,0.185808340439531,0,0.0890485307826773,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0190127365449111,0,0,0,0.0605058787306515,0,0,-0.0133717316733412,0,0,0,0,0,0,0,0,0,-0.0491878507032487,0,0,0,0,0
