,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X600031.SH,X000063.SZ,X000568.SZ,X000725.SZ,X600809.SH,X003816.SZ,X600690.SH,X000338.SZ,X002241.SZ,X300142.SZ,X002007.SZ,X600703.SH,X300014.SZ,X000596.SZ,X002371.SZ,X300124.SZ,X000100.SZ,X300003.SZ,X002049.SZ,X600584.SH,X002129.SZ,X600741.SH,X601877.SH,X000157.SZ,X600183.SH,X002414.SZ,X002236.SZ,X000800.SZ,X000066.SZ,X300136.SZ,X002456.SZ,X000977.SZ,X000625.SZ,X002179.SZ,X002008.SZ,X002185.SZ,X600118.SH,X002463.SZ,X601799.SH,X002180.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,-0.0393238530459485,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771738035621918,0.0522948995583824,0,0,0,0,0,0,0,0,0.163566344053994,0,0,0.143125590340426,0,0.0127611585510288,0.014972509369432,0,0,0,0,0.220667254334319,0,0,0,0,0.372881078895267,0,-0.0022184299560273,0.0188864765446699,-0.030976563390406,0,0,0,0,0,0
X000568.SZ,0,0.565063078813472,0,0,0,0,0,0.147792632089122,0,0,0,0,0.0491433627908044,0,0,0,0,0,0,0,0,0,0.0953122038355368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500293938569082,0,0,0,0,0,0,0,0.00896197274545746,0.00140533967682203,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0357498187934885,0,0,0,0,0.0800719070662954,0,0,0,0,0.0487512150615568,0.0114894712098255,0,0,0,0.172531635812297,0,0.0419463118901299,0,0,0,0,0,0,0,0.144552452024232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156657211704249,0.0165725810710719,0,0,0,0,0,0
X600809.SH,0,0.448863980410488,0,0.0665078986734786,0,0,0,0,0.0178610522366668,0,0,0,0,0,0,0,-0.0153501590060432,0,0,0.178651943604651,0,0,0.193382371479224,0,0,0,0,0,-0.0541570313186957,0.0341424624246199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118433532591389,-0.0141635167156419,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0172361891487956,0,0.0340464968358996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0071411443030574,0,0,0,0,0,0,0.0287293267279293,0,0.118573420403927,0,0.0309756405988518,0,0,0,0.0220669039166581,0,0,0,0,0,0,0,0.00622490279935414,-0.00315802230615985,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.149776739390018,0,0,0,0,0,0,0,0,0,0,0.0574182127972643,0,0,0.0196326947034129,0,0,0,0.0850296047756874,0,0,0,0,0,0,0,0.140305789810558,0,0,0,-0.0268134093446275,0,0,0,0,0,0,0,0,0,0.00779314057652276,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.172729054526577,0,0,0,0.0118439990043775,0,0,0.088895515063134,0,0,0.011273625309627,0,0.000722253677677011,0,0,0.010118168750526,0,0,0,0,0,0,0.0121580443160601,0,0,0,0,0.0816623634221034,0,0,0,0,0.0204509957233716,0,0,0,0,0,0,0,0,0,0,0,0.0327486372219655,0,-1.0842021724855e-19,-0.0035197576148111,0,0,0,0,0,0
X002241.SZ,0,0,0,0.634608006269553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419594011419963,0.129993908507837,0,0,0,0,0,0.0622531479677318,0.0270185479210101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348328334163072,0.00287253616941184,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,-0.0535047977191954,0,0,0.18960981262632,0,0,0,0,0,0.296457902838352,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.164319507426467,0,0,0,0,0,-0.096920167334523,0,0,0,-4.33680868994202e-19,0.0964882797730106,0,0,0.119772404533691,0.187653458736641,0,0.00582749314306649,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.124384808785355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553698469577041,0,0,0,0,0,0,0,0,0,0,0,-0.0466592254088283,0,0,0,0,0,0,0,0,0,0.202701852139887,0,0,0,0,0,0,0,0,0,-0.0577001829035049,0,-0.00638256953666844,0,0,0,0,0,0
X600703.SH,0,0.232901957660875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102966652286554,0.188950034621315,0,0,0,-0.0608083513119803,0,0,0,0.0198227058220011,0,0,0.1639692112577,0,0,0,0,0.265401085301858,0,0,0,0.0506485837807755,0,0,0,0,0,0,0,0,0,0,0.0387147363310036,0,0.012120681766373,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.11978652845325,0,0,0,0,0,0,0,0,-0.0445048898123887,0,0,0,0.0944812388910492,0,0,0,0.0102010646156124,0,0.232408986064767,0,0,0,0.172143454797626,0,0.205844162383282,0,0,0,0,0.0493501880450636,0,0,0.293479546928971,-0.0243347601643962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.187328264263382,0,0,0,0,0,0,0.223640498517633,0.0585679604569296,0,0,0,0.269223253842026,0,0,0,0,0.169576822794712,0.0212476975599958,0,-0.0313999990332934,0,-0.0102709609756538,0.0526472311588484,0.0241221763603461,0,0,0,0,0,0,0,0,0,0,-0.154016185344733,0,0,0,0,-0.0176803212632919,0,0,0.0216980930311974,0,0,0,0,0,0.0508689310876813,0.0075977159801183,-0.00979119234363018,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.253024890341371,3.46944695195361e-18,0.149284367569706,0,0,0.0535186897000432,0,0,0,0.33332684904653,0.018567682980258,0,0,0,0,0,0,0,0,0.177908631662581,0,0,0,0.231602968848535,0,0,0.148151924775028,0,0.167120372536269,0,0,-0.118978557238675,0.0159662940490537,-0.00437159781239212,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.123019989860423,0,0,0,0,0,0,0,0.248585669840294,0,0,0,0,0,0,0,0,0,0,0,0,0.190612779533098,0,0,0,0,0,0,0,0,0.0363890431567494,0,0,0,0,0.10411546747165,0,0,0,0.257961729815508,0.0658369479218991,0,0.0676340295114069,0.00207726405995096,0.0337056797045444,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.546099107279915,0,0,0,0,0.159997788112028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23888183091424,0,0.0138897109059939,0,0,0,0,0,0,0,0,0,0.147895349360504,0,0,0,0,0,0,0,0.0114027983045751,0.00862279080432601,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.335843422239465,0,0,0,0,0,0,0,0,0.00235809910418379,0.0226237924439132,0,0,0,0.0568903360081407,0,0,0,0,0,-0.130866436120886,0.0275176871542897,0,0,0,0,0.227689996161471,0.130980395440334,0,0,0.085087256495317,0,0,0,0,0.199692127269139,0,0,0,0,0,0,0,-0.0426837597541986,-0.00156186135989063,0,0,0,0,0,0
X002049.SZ,0,0,0,0.411233075990021,0,0,0,0,0,0,0,0,-0.0303337006337601,0,0,0,0,0,0,0.477371126274519,0,0.213714131347011,0,0,0,0,0.120293614081558,0,0.252671122432319,0,0,0,0,0,0,0,0,0.0168351393519627,0,0,0,0,0,-0.154688812948761,0,0,0,0,0,0,0,0.064263741549178,0.0358720391956619,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,-0.0811125598615171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146624900610759,0,0,-0.136383798717475,0.0986318651405608,0,0.150301324768553,-0.0250378836984175,0,0,0,0.0474993300794321,0,-0.00722851237551405,0,0,0,0.313668327413375,0,0,0,0.596053288709465,0,0,0,0,0,0,0,0.0237943253589878,0,0.405096396811684,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0660298686854535,0,0,0,0.285176250918499,0,0,0,0,0,0,0,0.0817150552321956,0,0,0.202375637399707,0,0,0,0,0.20030749484123,0,0,0,0,0,0,0,0,0.245671792513789,0,0,0,0,-0.538459139118817,0,0,0,0,0,0.254937962352179,0,0,0.026326045617069,-0.0372411144792888,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0756037520055973,0,0,0.0500339797164644,0,0,0.036851965689096,0,0.00197451843058253,0,0,0,0,0,0,0,0,0,0,0.0365244901178499,0,0,0,0.0118424825318112,0,0,0,0,0.153637282811343,0,0,0,0,0.0369216851494045,0,0.0830511302798398,0.0240779174023377,0,0,0,0,0,0,0,0,0,0,-0.0207711227881126,-0.0061207142945354,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0201785578091251,0,0,0,0,0,0,0,0.0949203995311059,0,0,0,0,0,0,0.00389852452775541,0,0,0,0,0,0,0.10858619938603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21776284453847,0,0,0,0.186004136675978,0,0.0556551812933284,0,0.0100610741691062,-0.0117466496988074,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147379413082343,0,0,0.0888155344724977,0,0,0,0,0,0,0.163551425799102,0,0,0,0,0,0,0,0,0.0808534748256931,0.0429723088656048,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0941465353255049,0,0.00256743421132968,-0.00129182327873906,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0399220824969594,0,0,0,0,0.0561504747234511,0,0,0.0105714573911481,-1.73472347597681e-18,0,0,0,0.168614868974022,0,0.0582089566539099,0.0722737042826149,0,0,0,0,0,0,0,0,0,0,0.00259924884954264,0,0,0,0,0.0493077158826978,0,0.473547201007037,0,0.0797697575465136,0,0,-0.0118663496603777,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,-0.0450851912256071,0,0,0,0,0,0,0,0.0713951855029678,0,0,0,0,-0.0965987620367278,0,0,0.083962428501909,0,0,0,0,0,0,0,0,0,0.114528317143377,0.463190906367318,-0.0288258822858757,0,0,0,0,0,0.128981273265715,0,0,0,0,0,0,-0.00510099287313293,5.42101086242752e-20,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.298222485052279,0,0,-0.0312454182645862,0,0,0.00462321981475585,0,0,0,0,0,0,0.0466281028699362,0,0.021595957353413,0.0832271052014733,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0349349031379506,0,0,0,0,0,0,0,0.0901886941606055,0,0,0,0,0,0,0,0.0833328671658619,0,0,0.0551594110255088,0,0,0.00226182074519182,-0.000441833120344187,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.130749182028667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265219163626868,0.0384028389693636,0,0,0,0,0,0.221301598160032,0.138414072173873,0,0,-0.0485939307926136,0.10887523238006,0,0.274560857855107,0.0335064952741509,0,0,0,0,0,0,0,-0.112403221414643,0.0194263323992642,0.00788893882335891,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.287991679344684,0,0.0594958252803236,0,0,0,0,0.0054645755976401,0,0,0,0,0,0,0,0,0,0,0,0.0351041709843724,0,0,0,0.285148260707244,0.163305900800012,0,0,0,0,0.132651801032208,0,0,0,0,0,0.0798901080775073,0,0,0,0,0,-0.00462477904723071,0.0283415114942065,0,0,0,0,0,0
X300136.SZ,0,0,0,0.185034540927498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491966846296028,0,0,0,0.0364502741486954,0,0.0645353889808107,0,0,0,0.155413215140125,0,0.0652625610244896,0,0,0,0.0575541153477433,0,0,0,0,0,0,0.137336662653842,0,0,0.053005905527164,0,0,0,0,0,0,0,0.00186308276210763,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0342635601161621,0,0,0,0,0,0,0.370664730350845,0,0,0,0.00301523129920271,0,0,0,0,0,0,0.165578925177575,0,0,0,0,0,0,0,0.0747324767422366,0.132649056874163,0,0,0,0,0.0595851045219269,0.0564253769883296,0.133739226804576,0.0422065797757835,0,0,0.101704657277696,0,0,0,-0.0164757781154957,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606136549824979,0,0.00599052896317032,0,0,-0.174424086991115,0,0,0.0888797941220612,0,0,0.190265200083241,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888675648734326,0,0,0,0,0,0,0.150106445940295,0.225124137170197,0,0.0182477996572102,0.0451968824619612,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202003881484852,-0.0321503853719745,0,0,0,0.0355095472269278,0,0,0.181851576400004,0.0489934103495512,0,6.93889390390723e-18,0,0,0,0,0.217860874155384,0,0,0,0.0618985138871183,0,0.00674349178023054,-0.00546726351834934,0.0305389558887008,0,0,0,0,0,0
X002179.SZ,0,0.0635192939063327,0,0,0,0,0,0.0116099803153936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335299536957976,0,0,0.155569316141486,0,0,0.0370445986139287,0.0793750858140552,0,0,0,0,0,0,0.0314863380573294,0.0481002994553038,0,0,0.0409726210744452,0,0,0,0,0,0,0,0,0,0,0,-0.00210147218054577,-0.0146847281135661,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656047030151352,0,0,0,0,0.240152441531588,0,0,0.0574787956035393,0.046444298250624,-0.0565328189141243,0,0,0,0,0,0,0,0,0,0,0.402059916148433,0.0944487836850719,0,0,0,0,0,0,0,0,0,0,0,0.01516933532661,-0.00608722721499148,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.26912447811477,-0.00905746363950111,0.00338274214204838,0,0,0,0,0,0.407969060470178,0,0,0,0,-2.16840434497101e-19,0,0,0,0.029282908544247,0,0.186065330597136,0,0,0,0,0,0,0,0,0,0,0,-0.0141641014848015,-0.00318214397070636,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.283459236868,0,0,0,0,0,0,0,0,0,0.0159961558665612,0,0,0,0,0.164932631278856,0,0,0,0,0,0.118269736411024,0,0,0,0,0,0,0,0.0706532252512936,0,0,0,0,0.172063895038954,0,0,0,0,0,0.0262018068842819,0.0195869942467445,0,0.00973159000498038,-0.000375792917686073,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.0321977620118492,0,0,0,0,0,0.0515032915996007,0,0,0,0,0,0,0,0,0,0.0395346176578047,0,0,0,0,0,0,0,0,0.0633093326360987,0,0,0,0.461937398434294,0,0.00778708847496781,0,0,0.0522431274934895,0,0,0,0,0.0333009513902426,0.0209838599934463,0,0,0,0,0,0,-0.00311173613632155,0.00275220378769816,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.118280333430397,0.216294813471052,0,0,0,-0.0545862372734372,0,0,0,0,0.0145698829216587,0,0,0.110122511092884,0,0.122824418358821,0,0.168214212306037,0,0,0,-0.112910550217375,0,0,0,0,0,0.000786567919972523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0255032045220334,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0712910763183441,0,0,0,0,0,0.118748788931241,0,0,0,0,0,0,0,0,0,0.25402094478445,0,0,0,0,0,0,0,0,0,0,0,0,0.144539173541359,0,0,0,-8.67361737988404e-19,0,0.0485641742217298,0,0,0,0,0,0.229350260978827,0,0,0,0.08881725962089,0,0.0278082021183448,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.0947843830854413,0,0,0,0,0,-0.175364123030397,0,-0.0266938200713023,0,0,0,0,0,0.267327780891171,0,0,-0.00343071134117287,0,0,0,0,0,0,-0.107791862034226,0,0,0,0,0,0,0,0,0,0.162957017111585,0,0.71925286656333,0,0,0,-0.0920805813237509,0.0147210803529784,0,0,0.102853173860317,0,0.0858017447578662,0.02143951112799,0.00288036427730825,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.307300209682802,0,0,0,0,0,0,0,0,0,0.0583602414597223,0,0,0,0,0,0,0,0,0,0.151390144394509,0,0,0,0,0,-0.0843911679259847,0,0,0,0.044296033412236,0,0.00111162137317331,0,0,0,0,0,0.271465022963734,-0.18897209351132,0,0,0,0,0,-0.0817101144548259,0,0,0.0141688962998979,-0.0559891283882872,0,0,0,-0.0896608232947221,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.127291601296944,0,0,0,0,0,-0.131385187940779,0,-0.449576324266665,0.182235476339279,0,0,0.263669237998478,0,0,0,0.239400245435684,0,0,0,0,0,0,0,-0.35364739761214,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.174188155288383,0.496580835235788,0,0.319656609898855,0,0,0,4.64555977180313,0,0
TED,0,0,-1.55691331956261,-5.15952845269832,0,0,0,0,0,0,0,0,0,0,0,-0.364776950633866,0,1.51940344299768,0,0,0.477820073284007,0,0.555871766574307,0,1.7521405387,0,0,2.04126134271232,0,0,0,0,0,0,0,-0.900981276371693,0,0.794745643484625,0,0,0,0,0,0,0,0,0,0,0,0,-2.66353361520381,0.274086559247955,0,0,0,0,0,0,0
RealEstate_excess,-0.00881072460023731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00743320741214061,0,0,0.0193981798293395,0,-0.0448971387184881,0,0,0,0,-0.104375861129829,0,-0.0249260658147149,0.138582130898492,0.00833857474624273,0,0,0,0,0,0,0,-0.0349747263740345,0,0,0,0,0,-2.16840434497101e-19,0,-0.137239871721694,0,0,0,0,0,0.000207631121289905,-0.0129908821293012,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104095641256071,-0.175661169670374,0,0,0,0,0.105978598607251,0.0454129142502469,-0.078000399177189,0,0,0.0338847007219332,0.133050641652564,0,0,0,0,0,0,0,-0.0856410206690535,0,0,0,0.0480031119662641,0,0,0,0.0794542011970851,0,0,0,0,0,0.00198433744194648,-0.0200498585276942,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00291756042894356,0,0,0,-0.00575364752746232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117361533271884,5.42101086242752e-20,-0.000774608027401815,0,0,0,0,0,0,0,0,-0.00356995971796262,0,0,0,-0.00816172861554292,0,0,0,0,0,0,0.00853554325948225,0,0.00637405965941941,-0.00427538975670145,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416401960035589,0,-0.143259217866118,0.0134760980053667,0.0383366373736205,0.00900270393502091,-0.0261573566291183,0.0516307299246728,0,0,0,0,0.0190418072327341,0,0,0,0,0,0,0.022408196795895,0,0,0,0,0,0,0.0169871323162836,0,0,0.0590363830999736,-0.017145308554361,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00263529433394922,0,0,0,0,0,0,0,0,-0.00152904254754608,0,0,0,0,0,0,0,-0.00344331078892872,0.0018493579942474,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098912751344831,0,0.00150861690631806,0,0,0,0,0,0.00210849953796684,0,0,0,0,0.00351535950350403,0,0,0,0,0,0,0,0,0,0,-0.00733203752433649,0,0,0,0,0,0,0,0,0,0,-0.00102988680439001,0.00570438522997561,-0.0067284895351925,0,0,0,0,0,0
