,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X600839.SH,X600372.SH,X000066.SZ,X000157.SZ,X002028.SZ,X002049.SZ,X002236.SZ,X600522.SH,X002456.SZ,X600741.SH,X002156.SZ,X600460.SH,X600183.SH,X600066.SH,X601877.SH,X002129.SZ,X000661.SZ,X002085.SZ,X600487.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.441891516281083,0,0.0148414406461341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123602392313655,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221703690645002,0,0.0363199860666498,0,0,0,0,0,-0.0040225365227332,0,0,0,0,-0.0342138233428697,0,0,0,0,0,0,0,0,-0.123451990289956,-0.0938130041024895,0,0,-0.0720257670312861,0,0
X000858.SZ,0.56544529725794,0,0.00806474070824987,0,0,0,0.375350465564206,0,0,0,0,0.00507806869038072,0,0,0,0,0,-1.73472347597681e-18,0.011155144729007,0.0871424538578838,0,0,0.0334443155248492,-0.0470739774880348,0,0,0,0,0,0,0.0290874851987901,0,0,0,0.128539364421221,0,0,0,0.000959320812913572,0,0,0,0,0,0,0,0,-0.0373088972758865,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.0748078576803969,0,0,0,0,0,0,0,0.0108764452005288,0,0,0,0,-0.0194415460454962,0,0,0,0.0791974588491299,0.177342545055751,0.112638344080789,0,0,0,0,0,0,-0.142874731213083,0,0,-0.120354536464789,0,0,0,0,0,0,0.261764823826996,0,0,0,0,0,0,0,0,0.0463681107578229,0,0,0,0,0,-0.334298976012663,0,0,0,-0.189537311844473,0,0
X002415.SZ,0,0,0,0,0,0.100311398532477,0,0,0,0,0,0,0,0,0,0.0767912642968294,0,0,0,0,0.298498319897474,0,0,0,0,0,0,0,0,0,-0.00678989477337755,0,0.0378258519488496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552937894373775,0,0,0,0,0,0,0.0172257137065309,0,0,-0.0354460360298053,0,0
X002475.SZ,0,0,0,0,0,0.0484875916004908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144321349544312,0.0287195259273394,0,0,0,0.574395575601558,0.179485023168163,0,0,0,0,0,0,0,0,0,0,0,0,0.0486997782052146,0,-0.0339244281050836,-0.0894969787269034,1.38777878078145e-17,0.0101721280887127,0,0,0,0,0.0168546315181442,0,0,0,-0.0711664724813447,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.114267308305166,0,0,0.248863866812072,0,0,0,0,0,0,0,0,0,0,0,0.141032191602351,0,0,0,0,0,0,0,0,0.0140653275793225,0,0.0549469708732429,0,-0.0371059834539225,0,0,0,0,0,0.0630427590954309,0,0,0,0,0,0,-0.036431554783412,0,0,0,0,0,0,0.0602014562857448,0,0,0,0.0131435763757694,0,0
X600809.SH,0,0.0886061224435922,0,0,0,0,0,0,0,0.642897686674691,0,0,0,0,0,0.0258842636564451,0,0,0,0.190454382712128,0,0,0,0.0603238434654064,0,0.0820135106227023,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271276814946578,0,0,0,0,0,0,0,0,0,-0.0222621590486199,0,0,0.00219874387834532,0,0,-0.0484060362433635,0,-0.0183282692522296,0,0
X000651.SZ,0,0,0,0,0.0475228024220767,0.447612696448817,0,0,0,0,0.0857109079246654,0.012521834000387,0,0,0,0,0,0.125178421068598,0,0,0,0,0.0133682894898725,-0.0528393458573417,0.0323153900453189,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0203191229592119,0,0.146484384882018,-0.111558985659292,0,0,0,0,0,0,0,-0.0139248869041595,0,0,0,0.00362232156527798,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485168419834647,0,0,0,0,0,0,0,0,0,0,0,0.0713289093928966,0,0.0679411250810772,0,0,0,0,0.0116057940336902,0,0,0.0693310454427435,0,0,0,0,0,0,0,0,0,0,0,0.0545163045072778,0,0,0,0.0514100596390223,-0.0623181505438466,0,0,0,-0.037268042286897,0,0
X000568.SZ,0,0.150656522309719,0,0,0,0,0.448053501331056,0,0,0,0,0,0,0,0,0,0,0.185808340439531,0,0.0890485307826774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190127365449111,0,0,0,0,0,0,0,0.0605058787306516,-0.0133717316733411,0,0,0,0,0,0,0,0,-0.0491878507032488,0,0,0,0,0
