,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X000725.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000157.SZ,X002463.SZ,X600703.SH,X002241.SZ,X600372.SH,X002028.SZ,X000921.SZ,X002236.SZ,X000977.SZ,X600066.SH,X600741.SH,X600522.SH,X600584.SH,X600183.SH,X002049.SZ,X601877.SH,X002129.SZ,X000661.SZ,X002223.SZ,X000800.SZ,X002180.SZ,X600177.SH,X002074.SZ,X600060.SH,X600487.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0331696194211635,0,0,0.298444851147928,0,0,0,0,0,0,0.0130401175249631,0.0435098782915165,0,0,0.00884079267044187,0,0,0,0,0,0,0,0,0,0,0,0.0229554886424668,0,0.0428885843516665,0.00957426526053075,0,0,0,0,0,0,0,0.00886623065198317,0,0,0,-0.0298308444411553,0,0,0,0,0.0148904804640068,0,0,0,-0.00859914571810214,0,0,-0.0116084605401081,0,0
X000858.SZ,0,0,0,0,0,0,0.405032521032889,0,0,0,0,0,0,0,0.237078172821601,0,0,0,0.0458515160284701,0,0,0,0,0,-0.0197452548626372,0.0304948977645344,0,0,0,-0.0394420446881121,0,0,0.0149049186533623,0,0,0,0,0,0.0333524622396824,0,0,0.0631075026419771,0,0,0,0,0.0107853972084986,0,0,0.00344645503187051,0,0,-0.0143639983768416,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.00108021721567932,0,0.0836555739078182,0,0,0,0,0,0.232703402697527,0,0,-0.00430252221312294,0,0,0.00426241629061486,0,0,0,0,0,0,0,0,0,0,0.152505965008166,0.0157907682359009,0,0,-0.0661350753310733,0,0,0.110541216169032,0,0,0,0,0.120933440259766,0,0,0,0,0,-0.0130090261886648,0,0.0357134564118986,-0.030092114437651,0,0,0,-1.73472347597681e-18,0,0
X600809.SH,0,0,0,0,0,0,0.13858396164433,0,0,0,0,0.0348953729851321,0,0.0723942134077541,0,0,0,0,0.258147889214506,-0.125276597786845,0.0121108533463744,0,0,0,-0.183643338241544,0,0,0,0,0,0,0,0,0,0,0,-0.0272431716802992,0,0,0,0,0,0,0,0.149169268838351,0,0,0,0,0,0,-0.0102895323246088,0.00789106164456143,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.292044598250292,0,0,0,0,0,0,0.0406370243012344,0,0,0,0,0,0.0381104095710419,0,0,0,-0.0426281497838985,-0.0734343493797221,0,0,0,0,0.317414928819341,0,0,-0.0776600654565214,0,0,0,0,0,-0.0430026900840267,0,0,0.0395308131229863,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.0126105130331772,-0.0809265563018259,0,0,0.145341945011049,0,0
X600276.SH,0,0,0,0,-0.215821281697858,0,0,0,0,0,0,0.13919741817521,0,0,0,0,0.0146633422797214,0,0,0,0.0943206745366966,0.112043805012073,0.241866608210302,0,0,0,0,0,-0.148059957418723,0.232658028405651,0,0,0,0,0,0.137397549074682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115688246261279,0.056261975184018,-0.0521968990953979,-0.0962538696462868,0,0,0,0,0
X000568.SZ,0,0.961092273821152,0,0.0790882791554585,0.114824739142596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902026812311124,0,0,0,0,0,0,-0.014125423906474,0,0,0,0,0,0,-0.0550184988600039,0,0,0,0,0,0,0,-0.00568025724113707,0,0,0,0,0,0.118826009452429,0,-0.186315341496706,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.236273979675499,0,0.0322731319334671,0,0,0,0,0.0414797175823184,0,0.157190844372769,0,0,0,-0.121924626181049,0,0,0,0.100276049280733,0,0.241769250950704,0.130229348541323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867486598845548,0,0,0,0,0,0,0.0806421486804707,0,-0.00150775991665059,0,0,-0.0324972075215178,0.0145077763720238,0,0,-0.0181497620441276,0,0
X002475.SZ,0,0,0.0957861177066931,0,0,0,0,0,0,0,0,0.0297352103411552,0,0,0.107763791077108,-0.0412762208088311,0,0,0,0,0.0465871238277681,0,0,0,0,0.139440483640228,0,0.297111329129029,0,0,-0.0421441211555932,0.108051742647162,0,0,0,0,0,0.0843918946331493,0,0,0.024501495637352,0,0,0,0,0,0,0,0,0.0183633218965518,0,0.0978178671204779,0.0237156379686255,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.102534995069772,-0.245696982998835,0,0,0,0,0,0,0,-0.277412373443273,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154552628806631,0,0.082357913543133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925448382938287,0,0,-0.0601153295602965,0,0,-0.0635824081877635,-0.0671267201514163,0,0,0,0,0
