,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X000338.SZ,X600031.SH,X601877.SH,X002008.SZ,X600867.SH,X300124.SZ,X600809.SH,X002456.SZ,X000625.SZ,X600066.SH,X002294.SZ,X600271.SH,X600487.SH,X600566.SH,X000100.SZ,X000596.SZ,X000981.SZ,X300142.SZ,X000661.SZ,X002241.SZ,X002180.SZ,X300136.SZ,X002007.SZ,X000050.SZ,X002038.SZ,X600522.SH,X002508.SZ,X000157.SZ,X002179.SZ,X600498.SH,X000869.SZ,X600089.SH,X002049.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.415261175120221,0.102445211411276,0,0,0,0,0,0.0594557357149631,0,0.0339641385874865,0,0,0,0,0,0.0374100691129197,0,0,0,0.040394190343935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153305582934252,0,0,0,0,0,0,0,0.0203939868769176,0,0,0,0,0,0.0044382643220987,0.00691588277123683,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.128446624943395,0,0,0,0,0,0.0165073461149192,0,0,0,0,0.146128000418517,0,0,0,0,0,0,0,0,0,0,0.193265010548799,0,0,0,0,0,0,0,0,0.029519314062644,0,0,-0.0914097105962487,0,0,0,0,-0.0816753680605077,-0.118354890028933,0,0,0,0,-0.0551870321851248,-0.0817051582151194,0,0,0,0,0,0
X002415.SZ,0.0565889888465984,0,0,0,0,0.030304091332571,0,0,0,0,0,0,0,0,0.178344145457528,0.0190446581942535,0,0,0,0.0597759023577479,0,0,0,0,0,0,0,0,0.118099659848214,0.175075583675781,0,0,0,0.0441286013251707,0,0.254921587719136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00542300141151498,-0.0206813196872338,0,0,0,0,0,0
X000858.SZ,0.182274274427668,0,0,0,0,0.218403849529811,0.0625367100737363,0,0,0,0.145631019341911,0,0.100424056788216,0,0,0,0,0,0.0802079327396908,0,0,0,0.123457829550153,0,0,0,-0.0963788245526777,0,0,-0.0519430760304821,0,0,0,0,0,0,0,-0.00788412299498675,0,0,0,0,0.0129784491981884,0,0,0,0,0,0,0,0,0.0089492500289045,1.0842021724855e-19,0,0,0,-0.0322426537522619,0,0
X600276.SH,0,0,0,0,0,0,0.0894633519154985,0,0,0,0.1119123365223,0,0,0.0407331757504959,0,0.320971582746464,0,0,0,0,0.0261943019472304,0,-1.73472347597681e-18,0,0,0,0,-0.0650713690009109,0,0.185936385451271,0,0,0,0,0.161785709052958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666841384343616,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.541628062197317,0,0,0,0,0,0.268578360043178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659387282839335,0,0,0,0,0,0,0,0.000157914560271512,0,0,-0.125633784049553,0,-0.00200762875181156,0.244019907725691,0,0.170230229319122,0,0,-0.0762388564266239,0,0,0,0,0,0,0.0332497575187824,0.0707084149458375,0,0,0,0,0,0
X002304.SZ,0.0400275575773662,0,0.0189991735703999,0.0558287971067862,1.73472347597681e-18,0,0,0,0,0,0.0353846330509761,0,0.411775827369274,0,0,0,0,0.142164599569554,0,-0.0163910921083664,0,0,0.0752490284721326,0,0,0,0,0,-0.0410330239462372,0,0,0,0,0,0.0983091487883717,0,0,-0.0721460010099475,0,0,0.169620583896757,0,0.202184486659618,0,0,0,0,0,0,0,0,0.026983505994103,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.00655007619281064,0,0,0,0.063476508408522,0,0,0,0,0.0487656452639511,0,0,0,0,0,0,0,0,0,0,0.130855229904655,-0.00894932135589244,0,0.106171906778387,0,0,0,0,-0.0144451531554862,0,0.144677697934427,-0.157402746739516,0.0554081285294293,0,0,0,0,0,0,0,0.0581866397458124,0,0,0,0,0,0,0.0408678849718752,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726599914635182,0,0.0857441575116475,0,0,0.0490195281913404,0,0,0,0,0,0,0,0.215067013573662,0,0.232962136683433,0,0,0.127040719900382,0,0,-6.93889390390723e-18,0,0,0.0606673371107581,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.328838526903015,0,0.121275388890827,0.127130627898679,0,0,0,0.103886129432434,0,0.0426860269762443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970059783879,0,0.07324370155996,0,0,0.0360039761043186,0,0,0,0,0,0.039607388029777,0,-0.0857479045460207,0.0102283322170674,0,0,0,0,0,0.0027843544415808,0,0,0,0,0,0,0
X000568.SZ,0.518817282951481,0,0,0,0.172195683908766,0.0809208076375395,0,0,0,0.00552971569295237,0,0,0,0,0,0,0,0,0,0.0894034141611363,0.089557955788588,0,0,0,0,0,0,0,0,0,0,0.0521319528910048,0,0,0,0,0.0329957925219579,0,0,0,0,0,0,0,0,0,0,0,-0.0316564050695213,0,0,0.0026632465380078,0,0,0,0,0,0,0
X600703.SH,0,0,0.278023438370256,0,0,0,0,0,0,0,-0.139858126293277,0,0,-0.048269066078509,0,-0.154670505119177,0,0,0.0176304407152159,0,0,0,0,0.52475805193392,0,0,0,0,0.0303883155670542,0,0,0,-0.419696711205485,0,0,0,0,0,0,0,0,0,0,0,0.37769327810342,0,0,0,0.00349328027049698,0,0,0.0208297953616228,0.0101093931340548,0,0,0,0,0,0
X600741.SH,0,0.45647776617405,0,0.11710131416144,0.0526372255935208,0,0,0,0,0.0564873142032139,0.0700763217158046,0,0,0,0,0,0,0,0,0.0536665974680068,-0.00457198727072506,0,0,0,0,0,0,-0.149990041575294,0,0.014714834377207,0,0,0,-0.026533122997756,0,0,0.0369580989262664,0,0,0,0,0,0,0,0.0683049854908767,0,0,0,0.0337537746892586,0,0,-0.00542187897658559,-0.0440565943211473,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0974404242982147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069397966377518,0,0,0.508713120720296,0,0,-0.0177042423411384,0,0,0,0,0.125854319800648,0,0,0,0.0352586950103876,0,0.112263946902811,0.0714494367662954,0,0,0,0,0,0,0,-0.146117851479365,0,0,0,0,0,0.0175393363675954,0,0,0,0,0,0
X002236.SZ,0,0,0.460720296258106,0,-1.38777878078145e-17,0,0.0964069589571177,0,0,0,-0.00110047625949135,0,0,0,0,0,0,0,0.00683309844107842,0.083242319008622,0,0,0.11456453729345,0.451468289966983,0,0,0,0,0,0,0,0,0,0,0.0939969804859596,-0.0913380089939331,0,0,0,0,0,0,0,0,0,0,0,0,0.0601713867972314,0,0,0.0228190923542355,0.020905888922362,0,0,0,0,0,0
X300003.SZ,0.111474534711939,0,0,0,0.107583745858921,0.0722833392085106,0,0,0,0,0.0183566954432813,0,0,0,0,0,0,0,0,0,0.276839726851585,0,0,0,0,0,0.0580495913973716,0,0,0.0321728267802271,0,0,0,0,0.0471365815329563,-0.00406328255198227,-0.106629653645938,0,0,0,0,-0.052653565933268,0,0,0,0,0,0,0,0,0,0,-0.0234524236335135,0,0,0,0,0,0
X000338.SZ,0,0,0.12422056903064,0,0,0,0,0.0676938504359902,0,0,0,0,-0.16582400707812,0,0,0,0,0.274662856431217,0.0929645527625233,0,0,0,0.0657922481287651,0,0,-0.0138244888378181,0,0,0,-0.0561739895771766,0,0,0,-0.0227333318317051,0,0,0,0.0483532139669881,0,0,-0.0601448184613472,0,0.0360921164927849,0,0,0,0,0,0,0.100981158997643,0,-0.0139093692723481,-0.0249763017907368,0,0,0,0,0,0
X600031.SH,0,0.0532817197799166,0,0,0.102280669897034,0,0.0483630054752286,0,0,0,0.147629579128575,0,-2.16840434497101e-19,0,0,0,0.161625002602993,0,0,0,0,0,0,0,0,0,0,-0.00652958064827528,0,0,0,0,0,-0.040203828722749,0,0,0,0.0548269604515826,0,0,0,0,0.0120371847594846,0,0,0,0,0,-0.0218951897446829,0,0,0.000106332579811896,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,-0.0652539793190034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212468800152562,0,0.227585351767168,0,0.033873399433404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167727431805398,0,0,0,0.170175853462804,0,0,-0.156407812982398,0,0,0.11541274420396,0,0,0,0.0403637621721924,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.0776558185286513,0,0,0,0.147495893748817,0.00097999705415111,0,0,0.375417469794889,0,0,0,0,0,0,0,0,0,0,0,0.0872455291217875,0.151790149996526,0,0,0,0,0,0,0,0.0615208128545204,0,0,0.187891247508501,0,0,0,0,0,0.184583056339183,0,-0.087227484009157,0,0,0,-0.363512636259561,0.0122610121851,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.200731364223201,0,0,0,0,0,0,0.260724603831892,0,0,0,0,0.0139821565720982,0,0,0,0,0,0,0,0,-0.0314390247820529,0,-0.0606022745314063,0,0,0,0.294462534576759,0.26282208295435,-0.0588648914517953,0,-0.0701891575771689,0,-0.0314391055041632,0.0690403941778715,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X300124.SZ,0,0.222175365592121,0,0,0.0862436717260377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261927783530278,0,0,0,0,0,0,0.0413729311254168,0,0.0588978325924251,0,0,0,0,0,0,-0.0984720161892502,0.26349269416366,8.67361737988404e-19,0.162500793973082,0,0,0,0,0,0,0,0,0.245619147985804,0,0.0596922320770905,-0.250835765792745,0,-0.0385966910831164,-0.0186167508973807,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0566089517516145,0,0,0.382816324991446,0.0127015182977446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914891819188224,0,0,0,0.172869764801713,0,0,1.73472347597681e-18,-0.00705715966271508,0,0,0,0,0.117874364318909,0,0.0285669817358085,0,0,0,0,0,0,0,0,-0.0109167801298184,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.288526033614291,0,0.608233857156732,0.0536636050495824,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.143098453677366,0,0,0,0,0,0.122497778833225,-0.0179391006332814,0.112457741995223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356415668792938,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.00698173880636807,0.0975572778766119,0,0,0,-0.0956034482822076,0,0,0,0.053219275891544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242472269466629,0,0.132181139940865,0,0.0558973700606043,0,0.212862828891568,0,0,0,0,0,0.0972459010560164,0,0,0,0,2.16840434497101e-19,0,0,0,-1.75849806549535e-05,0,0
X600066.SH,0,0,0,0,0,0,0,0.063199317398028,0,0.128233873165342,0,0,0,0,0.15758281797369,0,0,-0.0124204475171322,0.000683538192498228,0,0,0,0.16077297396248,0,0,0,0,-0.0537529511329695,0,0,0,0,0,0.297130927046114,0,0,-0.147542317321429,0.0133786930079527,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0509391432778342,0,0,0.0557449467276151,0.0643431317759147,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0657342920698564,0,0,0,0,0,0,0,0,0,0,0.425597181342346,0.120848390494283,0,0,0.183065865509683,0,0,0,0.0241905585257601,0,0,0,-0.0318283406394264,0,0.0627822904514719,0,0,0,0.319316555638373,0,0,0,0,0,0,0,0,0.134067317901745,0,0,0,0,0,0,0,0,0.0179733333483323,-0.0120619447659096,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,-0.137080610916284,-0.0111564463441697,0,0,0,0,0,0,0,0,0,0,0,0,0.290085315779202,0,0,-0.186451681921557,0.0905401184774536,0,-0.158494206302453,0,0,0,0.193719292705795,0,0,0.106047997589338,0,0,0,0.32875374900544,0,0.111884719450875,-0.0444775095785171,-0.0893730232117593,0,0,0,0,0,-0.133301079186021,0,0,0,0,-0.050622500281899,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.108188489865349,0.187450385854644,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.032756437021274,0,0,0,0,0,0,0,0,0,0,0,0,0.0464127198177255,0,0,0.0501683677106388,0,0.204862194417345,0,0.517500200162729,0,0,0,0.150724819851673,0,0,0,0,0,0,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.183133806750059,0,0,-0.169873899573545,0,0,0,-0.09714532307722,0,0,0,0.251376686888787,0,0,0,0,0,0.151006149555411,0.0527890156357749,0,0,0,0.0219379284880293,0.135121493040675,0,0,0,0,0,0.165651148162849,0.101571340376799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116508639455484,0,0,-0.00353330823330365,-0.00974888681722626,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0693174765741477,0,0,0.0206830118832734,0,0,0.03344362067718,0,0,0,0,0.0299954717762234,0,0,0,0,0,-0.00706600791494076,0,0,0,0,0,0,0,0.198501134411431,0,0,0,0,0,0,0.110153363008267,0,0,0,0,0,0,-0.0301209308687835,0,0,0.0369061123320216,0,0,-0.0263402044029858,0,0,0.000723447655725066,-0.0282401146292846,0,0,0,0,0,0
X000596.SZ,0,0,0,0.138285935435025,0,0,0,0,0,0,0.117009202003953,0,0.191325421979567,0.172614614223787,0,0,0,0,0,0,0,0,0.221475116794856,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0929882267518332,0,0.0726626014596688,0.00530361676674541,0,0,0,0,0.00685105515133832,0,0,-0.125829749739638,0,0,0,0,0,0,-0.00830310182398314,0,0,0,0,0,0
