,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300014.SZ,X000651.SZ,X600104.SH,X300124.SZ,X002371.SZ,X000725.SZ,X003816.SZ,X002129.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X000661.SZ,X600522.SH,X002180.SZ,X000733.SZ,X300142.SZ,X000100.SZ,X601877.SH,X002074.SZ,X600741.SH,X000157.SZ,X300003.SZ,X600460.SH,X600884.SH,X600487.SH,X600702.SH,X601799.SH,X600584.SH,X000799.SZ,X002414.SZ,X002236.SZ,X600372.SH,X600563.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.274398576705942,0.232463256961834,0.100517985789735,0,0,0.0425485427206298,0.0256647468908076,0,0,0,0,0,0.0172349194386967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125215598859764,0,0,0,0,0.0216498859890897,0,0,-0.081173357441779,0,0,0.00705059446043428,0,0,0,0,0,0,0,0,0,0,-0.000173582958397068,0.00195661681430909,0,0,0,0,0,0
X000858.SZ,0,0,0.246442481192944,0,0,0,0.053495930421011,0.0307834788600108,0,0,0,0,0,0.0630267975269396,0,0,0,0.0202775447257196,0,0,0.0144448091011789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600595637784036,0,0,0,0,0,0,0.167491909605385,0,0,0.182739691618893,-0.0703702462340275,0,0,0,0,0,0.0134016614043324,0.0372107083525793,0,0,0,0,0,0
X600809.SH,0,0,0,0.553209574026373,0.012331915220298,0,0,0,0,0,0,0,-0.0745382741523281,0.0698254399332031,0,0,0.0542451892057433,0,0,0,0,0,0,0,0,-0.0610925633067711,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154474936757073,0,0,-0.167304787120144,0,0,0,0,0,0,0,0.0646065290137741,0,0,0,0,0,0,0,0
X000568.SZ,0.115032274696935,0,0.453405060715645,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.105850879179506,0,0,0,0,0,0,0,0.0968014043214382,0,0,0,0,0,0,0,0,0,0,0,0,0.28683483656812,0,0,0,0,0.0916670636217911,0,-0.0930726232426636,0,0,0,0.0294842616379739,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.17310025573681,-0.0831604590365327,0,0,0,0,0,0,-0.0147880859390638,0,0,0,0,0,0,0,0,-0.0882260115954641,0.0972570376100176,0,-0.106674909253312,-0.0273598089455923,0,0.0947640902903178,0,0.315605312174023,0,0,0,0.0508955567030627,0,0,0,0,0,0.289309499238738,0,0,0.217692013476036,0,-0.157505113589888,0,0,0,0.010177636198029,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.220021325133278,0,0,0,0,0,-0.0861581136566367,0,0,0.114672806792834,-0.0338322820339322,0,0,0,0.233816879258771,0,0,0,0.0920786494785893,0,0,0,0,0,0,0.0996253002715805,0,0,-0.171088668088334,0,0.0401563396414892,0,0,0,0,0,-0.197355934466348,0.116817442949737,0,0.117759598928807,-0.14873747868143,0,0,0,0,0,0
X600690.SH,0.381764550127999,0,0,0.0724651489265146,0,0,0,0,-0.0630934521575716,0,0.314930761587205,0,0,0,0,0,0,0,0.166570757080576,-0.0175165353636196,0,0,0,0.105733985755162,0,0.00488417002881164,0,0,0.258512580641468,0,0,0.0407298214261875,0,0,0,0,0,0.0210835063233756,0,-0.0867132876896356,0,0,0,0,0,-0.0848634052465726,0,0,0,0,0,-0.071458640586513,0.0266248404943822,0,0,0,0,0,0
X002304.SZ,0,0.265060818871304,0,0.171532509308309,0,0,0,0,0.143619590375065,-0.0462815949215651,0,0.0887330975210208,0,0,0,0,0,0,0,0,0.0826248381716135,0,0,0,0,0,0,0,0,0.124600116504902,0,0,0.00590105659195699,0,0,0,0,0,0,0,0,0.0958247067935682,0.06909482882483,0,0,-0.112548937795429,0,0,0,0,0,0,0.0402006711250922,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.105748779856002,0,0,0.381826137366189,0.0281017255930876,0,0,0,0,0,0,-0.0184385791638989,0,0,0,0,-0.0240263534679458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496748793897509,0.189925488458303,0,0,0,0,0,0.00751622463073782,0,0,0,0,0,0
X300014.SZ,0,0,-0.0255780338170281,0,0,0,0,0,0.0728583769244852,0,0,0,0.0605400748170893,-0.0258360301723078,0,0,0,0,0,0.18621981370993,0,0,0,0,0,0,0,0.0307082862580707,0,0,-0.222451585421625,0,0,0,0.597740299461912,0,0,0,0,0,0,0,0,0,0,0.200253694258133,0,0,0,0,0,-0.0166206017945033,-0.0341719391501617,0,0,0,0,0,0
