,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X300003.SZ,X600031.SH,X002236.SZ,X000063.SZ,X002008.SZ,X600867.SH,X600809.SH,X300124.SZ,X002456.SZ,X600271.SH,X000596.SZ,X601877.SH,X600487.SH,X000661.SZ,X600566.SH,X000625.SZ,X600066.SH,X000100.SZ,X002294.SZ,X002179.SZ,X000977.SZ,X002241.SZ,X002007.SZ,X300136.SZ,X300142.SZ,X000157.SZ,X002180.SZ,X000981.SZ,X000050.SZ,X600498.SH,X000869.SZ,X600522.SH,X002049.SZ,X600779.SH,X002508.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.247054565254413,0.129487217660343,0,0.00767134822501516,0,0,0,0,0,0,0.0173718106485572,0,0,0,0,0,0,0.010472764289783,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0545397958355699,0,0,0,0,0.0563613639196006,0.103024010564666,0,0,0,0,0,0,0.0093671411605239,0.0061061251417751,0,0,0,0,0,0
X600104.SH,0,0,0.17384027474183,0.0264139997144401,0,0,0,0,0,0,0,0.385108222898919,0.0593660633997953,0,0,0.0597476266026061,0,0.0334680960984333,0.0454090930706131,-0.0907633539775867,0,0,0,0,0,0,0,0,0.0801764568720764,0,0,0,0,0,0,0,0,0,0,0,-0.0809220805649267,0,-0.0549162206154312,-0.0403936588170557,0,0,-0.198538280402352,0,-0.0340683890300642,0,0,0.0157055939862005,0.013431490366641,0,0,0,0,0,0
X002415.SZ,0,0.0159421926345234,0,0,0,0,0.0372261581561024,0,0,0,0,0,0.0292870762879872,0,0,0,0.247306644859479,-0.0771798413438528,0.0178067548519977,0,0,0.101518828331989,0,0,0,0,0.0889960456634096,0,0.190659455256025,0,0,0,0,0,0.0226849431423292,0.0357067977706636,0,0,0.0332775161194354,0,0,0,0,0,0,0,0,0,0.159800576196301,0,0,0.0114971575229196,-0.0488679365619063,0,0,0,0,0,0
X000858.SZ,0.130039934082031,0,0,0,0.0677811212455696,0,0.234239746996727,0,0.0707399991898726,0,0,0,0,0,0,0,0.175092399683294,0,0.102374178068388,0,0,0,6.93889390390723e-18,0,0.133837504818739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712743486275811,0,0,0,0.0011232668196152,0.0236718784726711,0,0,0,0,0,0
X000651.SZ,0,0,0,0.267008764873924,0,0,0,0,0.00731351875441151,0,0.307839902484254,0,0,0,0,0,0,0,0,0,0.0777010000431491,0,0,0,0,0,0.0242001955469623,0,0,0,0,0,0,0,-0.0101654731460168,0,0,0,0,0,-0.245077069016024,0,0,0,0,0.124822591191139,0.118444164944454,0.0156039703991089,0,0,0,-0.0585449929827983,0.112761438757845,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.336423536715095,0,0,0,0,0.11054013565431,0,0,-0.0737017842100051,0,0,0,0,0,-0.000540140253103065,0,-0.0909789616826237,0,0.10820309273901,0.15049982085175,0,0,0,0.235976843478132,0,-0.0488817466913967,0,0,0,0,0,0,0,0,0,0,0,0,0.150801754310487,0,0,0,-0.00982778879040386,0,0,0,0,0.153493257327636,0,0
X002304.SZ,0,0,0.138863064088893,0,0,0,0,0,0.311728418247113,0,0,0,-0.00791252416654511,0.0646628866807185,0.0502196216931284,0,0,-0.0954798668358465,0,0,0.355781106605199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058855822780751,0,0,0,0,0,0,0,0,0,0,0.0311477676784263,0.0142235107799278,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268906584026676,0,0,0,0.0568353579363741,0,0,0,0,-0.210516711491952,-0.0595989062475125,0,0,0,0,0,0.0480287979059138,0,0,0.145493709746116,0,0,-0.116143984134356,0.102949877826762,0.199843919513418,0.183130108325837,0,0.138794683903756,0,0,0,0,-0.0901664365278351,-0.00891769593804618,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.42670624775218,0,0,0.286105547944459,0,0,0,0,0,0,-0.0916049814912149,0.0103856908400788,0.122596044038757,0.0133672451094976,0,0,0,0,0,0.0561281145598382,0.0422110105199759,0,0,0,0,0,0,0,0,0,0.0223527784917253,-0.118695905227988,0,0,0,0.0203071614983509,0,0,0,0,0,0.0186560374352018,0,0,0,0,0,0,0.00631470044239692,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.190385119028923,0,0,0.361797747512552,0,0,0,0,0.12255248680199,0,0,0,0,0,0,0,0,0.0339849517537061,0,0.128080173395111,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412476637093251,0,0,0,0,0.0346251681323264,0,0.0166582954951723,-0.0168840437933974,0.0669043577979709,0,0,0,0.0107989377264611,0.00532608270520972,0,0,0,0,0,0
