,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X600703.SH,X002241.SZ,X000625.SZ,X002049.SZ,X000596.SZ,X601877.SH,X000661.SZ,X300142.SZ,X002179.SZ,X000100.SZ,X600460.SH,X600089.SH,X600741.SH,X000799.SZ,X002236.SZ,X000157.SZ,X002074.SZ,X600884.SH,X600779.SH,X601799.SH,X600702.SH,X600584.SH,X002414.SZ,X002007.SZ,X000733.SZ,X600183.SH,X000800.SZ,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.462701306645341,0,0.0827796540326094,0.0383364097871933,0,0,0,0,0,0,0,0,0,0,0.0107087197320349,0.057124203633126,0,0,0,0,0,0,0,0,0.0749089353911464,0,0.0146138804435606,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0148219741396021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00748859802516839,0,0,0,0.0094550583510624,0,0
X000858.SZ,0.214744584267721,0,0,0,0.122832975644072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224527294176574,0,-0.0284492058594411,0,0,0,0.122820262788339,-0.00845933122283716,-0.031190303895622,0,0,0,0,0.155235424681282,0,0,0,0,0.268410369686759,0,0,0,0,0,0,0,0,0,0,-0.0448945361538706,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.175832650655383,0,0,0,0,0,0,0.152714502081647,0,0,0.00972019439934246,0,0,0,0,0,0,0,0,0.161440964397969,0,0,0,0,-0.0154089995763902,0,0,0,0,0,-0.0586760579825346,0,0,0,0,0,0.0507457520937386,0,0.166724692461687,0,0,0,0,0,-0.113193214722089,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.239547971980527,0,0,0,0,0,0,0,-0.0247996166753633,0,0,0,0,0,0.0286614167831138,0,0,0,0,-0.0510844904822188,0,-0.00921401426064518,0,0,0,-0.000228993111278535,0,0.475491672399239,0,0,0,0,0.0121992609533279,0,0.166448529981839,0,0,0,0.037161226125053,0,0,0,0,0,0,0,0,0,0,0,0.0215333698256815,0,0
X000568.SZ,0,0.419684841335583,0,0.180807152801382,0,0,0,0,0,0,0,0,0,0,-0.00591108427436789,0,0,0,0,0,0,0,0,0,0,-0.0438748006603692,0,0,0,0,0,0,0,0.0523766243187723,0,0,0,-0.0365951917240837,0.0426801880029167,0,0.0618379009024949,0,0,0,0,0,0,0,0,0,0,0.000636322258185566,0,0,0,0,0,0,0
X600276.SH,0,0.21357910297513,0,0,0,0,0,0,0.331283528204654,0,0,0.114332062833469,0,0,0,0,0,0,0,0,0,0,0,-0.220341333977594,0,0,0,0,-0.0207940771279996,0,-0.0265192831637273,0,0,0.20399884398162,0,0,0,-0.0566818531242588,0,0,0,-0.347306352401774,0,0,-0.00622990590746328,0,0,0.014500392443507,0,0,0,0,-0.0170946922576715,0,0,0,0,0,0
X002304.SZ,0,0.0242251142570723,0,0.291622415239657,0.011065777510535,0,0,0,0.0685850748942566,0,0,0,0,0,0,0,0,0,-0.195591011542402,0,0,0,0.102891952788073,0,0.0205286521205077,0,0,0.0326699466569445,0,0,-0.0434504977692214,0,0,0.127996940739677,0,0,0,0,0.0432785466115169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0151331507376359,0.0488699111440628,0,0,0,0,0,0,0,0,0,0,0.0345834351362863,0,0,0,0,0,0,0.0566680900080072,0,0.0671138656314728,0,0,0,0,0,0,0.170008272004357,-0.271738359810998,0,0,0,0,0,0.0123298301874055,0.0219749115081181,0.101785372586521,0,0.138273812425362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700911946373423,0,0
X600690.SH,0,0,0.125936897626332,0,0,0.0576245276403211,0,0,0,0,0,0.0171822847881195,0,0,0,0,0,-0.0330081559315219,0,0,0,0,0,0,0,0,0,-0.0346409572287213,0,0,-0.0360916952638727,0.0865501466162606,0,0,0,0.0432097266970421,0,0,0.183877775225761,0,0,0,0,0,0,0,0,0,0,0,0.115660184289735,0.00770715908782724,0,0,0,0,-0.0191014802500738,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0246987547301504,0,0,0,0,0,0,0,0.00384660888656762,0.014069436827403,0,0.196446197322214,0,0,0,-0.0536613696665486,0.0249879160631346,0.00613965029775447,0,0,0,0.20718962423047,0.0921081842318882,0,0.0462866950131845,0,0.0179432863045368,0,0,0,0,0,0,-0.0798080178242855,0,-0.0211751934564643,0,0,0,0,0,-0.0251765024283527,0,0,0,0,0,0
X000651.SZ,0,0.0714615470813264,0,0,0,0,0,0,0,0,0,0,0.162186698824874,0,0,0,0,-0.0083663928867963,0,0,-0.0679650898326359,0,0,0,-0.0325720060178078,0,0,0,0,0,0,-0.00917836787312934,0,0,0,0.0023322347228825,0,-0.0119195061612647,0,0,0,0,0,0.0898507882462102,0,0,0,0,0.0906616979731113,0,0,0,0.0358369067154112,0,0,0,0.00451911728368588,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968163413871928,0,0,0,0,0.270168272826613,0,0,0,0.200483263425061,0,0,0,0.041232226235282,0,0,0,0,0,0.225538487892342,0,0.326374537673995,0,-0.344089202196456,0,0,0,0.043484575872303,-0.112277498115599,0.0835204035715288,0,0,0,0,0.0434332700653544,0,0,0,0,0.15820047375176,0,0
X600031.SH,0,0,0,0,0,0,0,0.291371539026487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00880980637953941,0,0,-0.0702668544109912,0.151527452942267,0,0,0,0,0,0,0.348983718921427,0,0.000170681308199534,0,0,0,0,0,0,0.0532788508511717,-1.73472347597681e-18,0,0,0,0.0267041641309899,0,0,0.00940633976721224,0,0,0,0.0794959018329761,0,0
X000725.SZ,0,0,0,0,0,-0.0466469495337383,0,0,0,0,0,0,0,0,0,0,0,-0.0448423039910439,0,0,0,0,0.0737848434463466,0,0,0,-0.00608910102575148,0.125989201538951,0,0.238877058826369,0,0.0300540225201233,0,0,0,0,0,-0.054988958658163,3.46944695195361e-18,0,-0.0240163948294449,0,0,0,0,0,0,0,0,-0.0424788675554597,0,0,0,0,0,0,-0.00223561668808562,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.150772287847689,0,0,0,0,0,0,0,0,0.105515265444689,0,0,0.334294303208582,-0.157209678741891,-0.185391020517811,0,0,0,0,0.302538261197029,0,0,0,0,-0.0990080855745213,-0.129907809670731,0.325094903052594,0.151920981564792,-0.188887461834182,0,0,0,0,-0.254361361533807,0,0,0,0,0.109006466422832,0,0,0.0208577842810448,0,0,0,3.46944695195361e-18,0,0
X300124.SZ,0.565289973971329,0,0,0,0,0,0,0,0,0,0,0.0797150859200225,0,0,0.0262399586207657,0,0,0.0637132170952222,0,0.384039001886513,0,0,-0.222079370107555,0,0,0,0,0,0,0,0,0,0,0,0,0.142055256625728,0.0446148511843587,-0.0468931234881219,0,0,0,0,0.417783227411415,0,0,0,0,0,0.0387911444958466,0.161476758449669,-0.107601442460836,-0.013662485465669,-3.46944695195361e-18,0,0,0,0,0,0
X000063.SZ,0.0588001863315499,0,0,8.67361737988404e-19,0,0,0.0508068220741646,0,0,0,0,0,0,0,0.0929172171901221,0.194679158333248,0,0,0,0,0,0,0,0,0,0,0.0542663567523133,0,0,0,0,0,0,0,0,0,0,-0.116973683551001,-0.189269081893085,0,0,0,0,0.0787688418303293,-0.0212291711744658,0.203889298515153,0,0,0.384810715022294,-0.0692263393932495,0,-0.00949591754963812,0,0,0,0,0.0498910688600002,0,0
X002129.SZ,0,0,0.136177847669246,0,0,0,0,0,0,0,0,0.223684766638768,0,0,0.0597215721955536,0,0,0,0,0,0.133955654983081,0,0,0.0817636910789596,0,0.224177011309309,0,0,0,0,0,0.0730629462557164,0,0,0,0,0.127586911018312,0,0,0,-0.0674213830475051,0,0,0,0,-0.0579622938952245,0,0,0,0,0,0,0,0,0,0,0.071091760513204,0,0
