,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002292.SZ,X600271.SH,X000100.SZ,X002506.SZ,X002241.SZ,X600118.SH,X600031.SH,X600066.SH,X000559.SZ,X600372.SH,X600741.SH,X002236.SZ,X000157.SZ,X002475.SZ,X000338.SZ,X002049.SZ,X600089.SH,X000568.SZ,X002465.SZ,X600177.SH,X300124.SZ,X600498.SH,X601877.SH,X002294.SZ,X002456.SZ,X000869.SZ,X300003.SZ,X002129.SZ,X600867.SH,X002085.SZ,X002074.SZ,X002426.SZ,X000547.SZ,X300146.SZ,X000977.SZ,X600582.SH,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0.0277064694778772,0,0,0,0,0,0,0.0214904695242275,0.111432875908394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114702916134464,0,0,0,0,0,0,0,0,0,0.00160043462742603,0,0,0,0,0,0,-6.93889390390723e-18,0,0.00813329600799491,0.00583569651759194,0,0,0,0,0,0
X600104.SH,0,0,0,0.119573488791362,0,0,0,0,0,0,0,0,0.016012322701445,0,0.113199896677291,0,0.148015844153515,0,0.0320382082369057,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0610592631072115,-2.16840434497101e-19,0,0,0.153424727375454,0,0,0,0,0,0,0,0.00231483550685228,0,0,0,0,0,0,0,0,0.00114540883528389,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0503001053645698,0,0,0,0,0,0.0823862293943834,0.0228902076679553,0.056899863638716,0,0,0,0,0,0,0,0,0,0,0.415618763489687,0,0,0.0425562671902516,0.0729559341360085,0,0,0,0.0191989226896147,0,0,0,0.0446409453572122,0,0,0,0,0,0,0,0.0199912958318539,0,0,-0.0304417364027736,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0138887822611979,0,0,0.111206343429252,0,0,-0.00551440205805873,0,0.314096556160638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110320543441265,0,0.35156187205702,0,0,0.0713717361891537,0,0,0,0.0552248721112569,0,0,0.00403647103381904,0,0,-0.121994114778046,0,0,0,0,0,0.0286059218751607,0.0148581872868,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0152542545876874,0,0,0.00822418390168174,0.0571238756206821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119622348060554,0,0,0,0,0.00757512403504394,0,0,0.0723267607283332,0.0246044907199215,0,0.0375125924032653,0,0,0,0,0,0.200430252768141,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.12645223989099,0,0,0.0237584010370646,0,0.117851707130656,0,0.219529553997118,0,0,0,0,0,0,0,0,0,0,0.112731547050495,0,0,0.0130831461370178,0,0,0,0.179265959884317,0,0,0,0,0.0373475594985483,-0.024522159004283,0.0110968538411983,-0.13040414835667,0,0,0,0,-0.00515290077387733,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.164635995364744,0,0,-6.93889390390723e-18,0,0,0,1.73472347597681e-18,0.0236325794824002,0,0,0,0,0,0,0,0,0,0,0,0.305870177965649,0,0.0236038089563379,0,0.0116795601624787,0,0,0,0,0,0,0,0,0,0,0.0437921535459572,0,0,0,0,0,0.0339390112140098,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0997018669485579,0,0.0265210043679426,0.0294154897883268,0,0,0.00337132724634703,0,0,0,0,0,0,0,0,0,0,0.117664518085166,0,0,0,0,0,0,-0.0305864718972914,0,0,-0.0951011474596282,0,0,0,0,0,0,0,0,0,0,0,-0.162572175962108,0,0.140064838035007,0,0.0551491562616638,0,0.00977507871918372,0,-0.0237244991616911,-2.16840434497101e-19,0,0,0,0,0,0
X000625.SZ,0,0,0,0.21706802842006,0,0,0,0,0,0,0,0,0,0,0,0.00210270101264233,0,0,0,0,0.223834324973766,0,0,0,0,0,0,0,0,0,0,0.0813365522128431,0,0,0,0,0,0.0905334857884692,0,0,0,0.0136254506188118,0.067044301075835,0,0,0,0.0198986081535019,0,0.0904988181145376,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.11791195497098,0,0,0,0,0,0,0,0.0640512520289893,0,0,0,0.014353711904823,0,0,0,0,0,0,0,0,0,0,0.0873332471546132,0.175265951456625,0,0,0,0,0,0,0,0.0874290792632649,0,0,0.0820833643089582,0.00925173139636875,0,0,0.104494015804144,0.0619013683776188,0,0.00177487440233133,-0.00094185436415771,0,0,0,0,0,0
