,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X600690.SH,X600104.SH,X002475.SZ,X000651.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X600703.SH,X002129.SZ,X000625.SZ,X002049.SZ,X601877.SH,X000596.SZ,X300142.SZ,X600089.SH,X000661.SZ,X002179.SZ,X000100.SZ,X000799.SZ,X600460.SH,X000157.SZ,X600741.SH,X002236.SZ,X002074.SZ,X600702.SH,X600884.SH,X002414.SZ,X600584.SH,X600779.SH,X601799.SH,X000800.SZ,X600183.SH,X002007.SZ,X002176.SZ,X000733.SZ,X300003.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.262412603614249,0,0.103984079528367,0.0528871810736923,0,0,0.0125139273833961,0,0,0,0,0,0,0,0.0691182491617707,0,0,0.0135435018136148,0,0,0,0,0,0.0573102524795063,0,0,0,0.0810918142559834,0,0,0,0,0,0,0,0,0.0210847517033012,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155499211017562,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0535629354814723,0,0.114262974975696,0.371524516637884,0,0,0,0,0,0.0730094062547011,0,0,0.0565965248989145,0,0,0.048717179885415,0,-0.00648306923089861,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905725769590665,0,0,-0.128320571313552,0,0.165485533602619,0,0,0,0,0,0,0,0,0,-0.00131877495854959,0,0,0,0,0.0458134050930913,0,0
X002415.SZ,0,0.196959862842566,0,0,0,0,0,0.133925977938237,0,0.0399717126857585,0,0,0,0,0.0273959079554724,0.0030974204162289,0,0,0,0,0.216067772871168,0,0,0,0,0.0399961959674952,0.0681900090510038,0,0,0,0,0,0,0,0,0.00570772899949271,0,0,0.0916490112410656,-4.33680868994202e-19,0,0,0.0553341284266372,0,0,0.0313277256468856,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0768944801779311,0,-0.0336044527216982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448227021465405,0,0,0,0,0,0,0.539285325864805,0,-0.0131845329511103,0,0,0.0169560034187044,0.190002406495072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325047072180629,0,0,0,0,0,0,0
X600276.SH,0,0.342030663674612,0,0,0,0,0,0.0147024580792284,0,0,0,0,0,0.0112307487785908,0.013560134781382,0.0980780428277353,0,0,0,0,0,0,0,-0.207051135042858,0,0,0,0,0.179789154575288,0,0,0.208481399693638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123443145702805,0,0,-0.0504856369162455,0,0,0,0,0,0,0
X000568.SZ,0,0.562993536556443,0,0.0578636562404111,0,0,0,0,0,0,0,0,0,-0.0240677732056831,0,0.0449052301314282,0,0,0,0,0,0,0,0,-0.0446742034487233,0.0372078535453095,0,0,0,0,0,0.0639877639057293,0,0,0,0,0,0.00985081608823828,-0.0180872258306104,0,0,0.0601998356192063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.10800900021827,0,0.255415092132615,0,0,0,0,0,0,0,0,0,0,-0.0215845120618312,0,0,0,0,0,0,-0.0894069669905886,0,0.0258771595697232,0.0599153063439416,-0.138672345879721,0,0,0,0.0602987684660855,0,0,0.132569496562256,0,0,0,0,0,0,0.0808608365016678,0,0,0,0,0.0323356234118249,0,0,0,0,-0.0332056878040179,0,0,0,0,0,0,0
X600690.SH,0.0180789918895065,0.14780118062392,0.0485274869542611,0,0,0,0,0,0,0,0,0.00205079279754201,0,0,0.0556641709285455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076235239153783,0,0,0,0,0.159410853406843,0,0,0,0.0291100789058695,0,0,0,0.097608377341883,0,0,0,0,-0.0641105301447349,-4.33680868994202e-19,0,0,0,-0.0240680613495248,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134553244088752,0,0.0169590159578161,0,0.0753102307079547,0,0,0.0931286355527095,0,0.0492894075801151,0,0.0438397860255325,0.116745791208449,0,0,0,0.0168287803660264,0,0,0,0,-0.0127454130008631,0,0,0,-0.122697811324372,0,0,0,0,-0.0219384559718407,0,0,0,0,0,0
X002475.SZ,0,0,0.066231488463934,0,0,0,0,0,0,0,0,0,0,0.191080878667644,0,0,0,0,0,0.220548156044881,0,0,0,0.0388072812995656,-0.1747314320591,0,0,-0.179177425580719,0,0,0,0,0.0590332489191032,0,0,0,0,0,0.00230274612124529,0,0,0,0.0491646379303365,0,0,0,0,0,0,0,0,0,-0.0153361234611231,0,0,0,0,0,0
X000651.SZ,0,0.247003797366396,0,0,0,0,0,0.0582959216886348,0,0,0,0.0464300719108836,0,0,0,0,0,0,0,0,-0.0233285690217961,0,0,0.0288338407832799,0.0188959572288625,-0.13455188782085,0,-0.0332188276737749,0,0,0,0,0,0,0.0674262182590373,0,0,0,-0.00648521072831397,0,0,0,0,0,0,0.116987352136501,0,0,0,0,0,0,0.0218085756366982,0,0,0,-1.73472347597681e-18,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.193511720461302,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0376678474550043,0,-0.0169597585249736,0,0,0,0,0,0,0,0,0.359094670602643,0,0,0.0185914528042037,0,0,0,0,0,0,0,0,0,0.0245850799681157,0.0501365606047089,0,0,0,0.00268537609893989,4.33680868994202e-19,0,0,0,0.127060079840019,0,0
X000725.SZ,0,0,0,0,-0.0129517985762409,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,-0.0556063900314701,0.0248676133375836,0,0,0.0666163550717159,0.0281043638204274,0,0,0,0.341497869638267,0,0,0,0.104913262386274,0,0,-0.0513697173821717,0.0259808702401757,0,0,0,0,0,0,0,0.0314371043601697,0.0148187125096101,0,0,0,0,0,0,0,0,-0.00916510534562264,0,0
X002371.SZ,0,0,0,0,0,-0.0913807237626132,0,0,0,0,0,0,0,0,0.128735382818404,0,0,-0.126518597358063,0,0,0,0,0,0.273181935372278,-0.112059678794813,0,0,0,0,0,0,0,0.368295718948564,0,0,0,0,0.0109837848013845,0.234734046661247,0,0,0,-0.0582307680506957,0,0,0,0,-0.359130736324577,0,0,0,0.0629939360696097,0,0,0,0,0,0,0
