,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X600809.SH,X601877.SH,X600703.SH,X000157.SZ,X000100.SZ,X600271.SH,X002236.SZ,X300142.SZ,X002007.SZ,X300124.SZ,X300003.SZ,X002008.SZ,X002179.SZ,X600498.SH,X002506.SZ,X000977.SZ,X600487.SH,X600177.SH,X000625.SZ,X600183.SH,X002371.SZ,X600776.SH,X600522.SH,X600066.SH,X600867.SH,X300146.SZ,X000050.SZ,X000066.SZ,X002129.SZ,X002049.SZ,X600089.SH,X600118.SH,X002241.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.156584653813991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01225369336255,0,0,0,0,0,0,-0.00127660905353655,0,0,0,0,0,0,0,0,0.393534660002864,0,0,0,0,0,0,0,0,0,0,-0.0739312254568728,0,0,0,0,-0.000741372536186952,0,0
X002475.SZ,0,0.0927885425592677,0,0,0,0.252299027534568,0,0.0196393283393162,0,0,0,0,0,0,0.151614153565457,0,0,0,0,0.274196021374332,0,0,0,0,0,0,0,0,0.0363135009382544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636709534520156,0,0,0,0,0,0,0,0,0,0,0,-0.0142017679019896,0,0
X600741.SH,0,0,0.168565016042816,0.158518039408646,0,0,0,0,0,0,0.0352909154935959,0,0,0.132002417996067,0,0,0,0,0,0,0,0.16872522187149,0,0,0,0,0,0,0,0,0,0.312691863269297,0,0.0907594572045101,0,0,0,0,0,0.0280440668579082,0.0517347358142235,0,0,0,0,0,0,0,0,0,0,0,0.0368824969181434,0,0,0,0.03426142013565,0,0
X000596.SZ,0,0.0577921818236007,0,0,0,0,0,0.0119689937264657,0,0.477355126772569,-0.0990626719268278,0,-0.032045189957632,0,0,0,0.152000222246449,0.477567151049215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994552357547827,0,0,0,0,0.100041524989283,0,0,0,0,0,0,0.140113095486765,0,0,-0.104963841945603,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.138340307951009,0,0,0,0,0,0.079036206610025,0,0,0,0,0.230394657722093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00969492205726785,0,0,0,0.0649243409127835,0,0,0,0,-0.0719907377955268,0.0735420831284487,0,0,0,0,0,0,0,0,0,0.0132668860257338,-0.000292080692109337,0,0,0,-4.33680868994202e-19,0,0
X600809.SH,0,0.255424224219512,0,0,0,0,0.0574773205422124,0,0,0.00658218468805594,0,0,0.0391062229517663,0,0,0.253619761266093,0,0,0,0,0,0,0,0,0.131461891910557,0,0,0,0,0,0,0,0.0379664851202121,0,0,0.0428413478750933,0,0,0,0,0,0,0,0.0378118121164107,0.0599705961099635,0,0,0,0,0,0,-0.0472496489994667,0,0,0,0,-0.0134477807618542,0,0
X601877.SH,0,0,0.057107152313836,0,0.148791893059629,0,0,0,0,0,0,0,0,0.0639965480224002,0,-0.160901485864652,0,0,0,0,0,0,0,0,0.130558762043111,0,0,0,0,-0.101738780427718,0,0,0,0,0,0,0,0,0,0.159427826544177,0.0308848546160372,0,-0.0563711241848112,0.248872527732891,0,0,0,0,0,0,0,-0.0271335383935688,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,-0.532523401446263,0.0384612008594597,0,0,0,0,0.0677541817739526,0.513752330499358,0.0329835931862679,0,0,0,0,0,0,-0.118688428352417,0.283212479434846,0,0,0,0,0,0,0,0,0.164782365783851,0,0,0,0.162231801989691,0,0,-0.0460529137361976,0,0,-0.146260700189587,0,0,0,0,0.227337185178441,0,0,0,0.792302863898635,0,0,0.325962285690433,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0390585769478685,0,0.261306063529613,0,0.0569099804688032,0.0459001423331204,0.0518886350641793,0,0,0,0,0.0564845154726258,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0367141832703728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263601341167837,0,-0.00770731485845923,-0.00348146365885011,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.302843177484042,0,0,0,0,0,0.0223863172159164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227100028627048,0,0,-0.0315074598077055,0,0.316206717121205,0,0.0268914226656984,0,-0.00366671263276055,0,0.0559016474356794,0,0,0,0,0,0,0,0.0925965609455332,0,0,0,-0.0558922968194936,0,0,0,-0.021291181883056,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0929841139114823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068910671536419,0,0,0,0,0,0,0.219331204048447,0,0,0.188263509923615,0,0,-0.0257549041616318,0,0,0,0,0.0153773736765228,0,0
X002236.SZ,0,0,0,0,0,0.451515396946217,0,0.0453694904710031,0,0,0,0,0.0222461606922711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971001320286223,0,0,0,0.0278495310684392,0,0,0,0,0,0,0,0,0,0.0384299026233507,0,0,0,0,0,0,0.00756514215600731,0.218283126636214,0,-0.0305533983677331,-0.0913908105270101,0,0,0,-0.074467657791245,0,0
X300142.SZ,0.0251187204066029,2.77555756156289e-17,-0.055157376510187,0,0.0963934240935016,0,0,0,0,0,0,0,0.111272398736392,0,0,0,0,0,0,0,0,0,0,0,0,0.0650639721408177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471158831511809,0,0,0,0,0.0977302440072725,0,0,0.100675402921951,0,0.0435393869982469,4.33680868994202e-19,0,0,0,0.0105676723574833,0,0
X002007.SZ,0,0,0,0,0.719784860012213,0,0,0,0,0,0,0,0,0,-0.0220891859365461,0,0,0.195943752586477,0.0163976620339449,0,0,0,0,0,0.0266268449661445,0,0,0,0,0,0,0,0.0121704631823348,0,0,0,0,0,0,0,0,0,0,0,0,0.144779387678537,0,0,0,0,0,-0.0142624458383439,-0.0206617705811222,0,0,0,0,0,0
X300124.SZ,0,0.0760120894858096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827349390569302,0,0,0,0,0,0,0,0.203082220238208,0.0370413987049667,0,0,0,0,0,0,0.011173884268011,0,-0.0379090053853998,0,0,0,0,0.0166603448225999,0,0,0,0,0,0,0,-0.0223748204071493,0,0,0,0,-0.0290564111923462,0,0,0,0,0.00268455462231425,0,0
X300003.SZ,0,0.015257822418317,0,0,0,0,0,0.0433986577078729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498966804497622,0.0607740631655516,0,0,0,0,0,0,0,0,0,0,0,0.018569386317973,0.0712449928078964,0,0,0.140311463684674,0,0,0,0.0539353622194977,0,0,0,0,0,0.0147800650323802,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0568984716121053,0,0.0782919730626617,0.168448146889131,0,0,0,0,0,0,0,0,0,0,0.0922926610868455,0,0,0,0,0,0,0.0667430482537043,0,0.013015613822818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585958513956696,0,0,0.00622495282637357,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196125122961842,0,0,0,0,0.375829193710707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402168437403086,0,0,0.0344044064514507,0.219561211710114,0,0,0,0,0,0.0246813013782434,-0.0188602404409759,0,0,0,0.0491484998945167,0,0
X600498.SH,0,0,0,0,0,0,0,0.298084468171775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236669767007091,0,0,0,0,0,0,0,0.087650881500005,0.101924742772197,0,0,0.0129071208603622,0.0125150807317158,0.052647287709448,0.114659233578163,0,0,0,0.108085087501707,0,0,0.0737625770747301,0,0,0,0,-0.0173010136124709,0,0,0,0,0,0,0
X002506.SZ,0,0,0.365257228510425,0,0,-0.414181891556983,0,0.211980865584849,0,0,0,0,0,0,-0.122477404560588,0,0.210662170923397,0,0,0.236401159272366,0,0,0,0,0,0,0,0,-0.148296966934328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10309964610309,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115795147808627,0.127120727120813,0,0.0280062583204399,0,0,0.24637714981795,0.342068686689632,0,0,0,0,0,0,-0.053757388892038,-0.00557090678108162,0,0,0,0,0,0
X600487.SH,0,-0.0676803176852318,0,0,0,0.335912069243533,0,0,0.289041133225376,0,0,0,0,0.139242069888935,0.126890746109021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492343517758349,0,0,0,0.0926491985854951,0,0,0,0,0,0.0682512756642792,0,0,0,0,0,0,0,0,0,0,0.144068129614087,0,0,0.119164857137495,0,0,0,-0.00450418961728333,0,0
X600177.SH,0,0,0,0,0,0,0,-0.0343691186593906,0,0,0,0,0.107707129741086,0,0,0,0,0,0,0,0.0609826266336675,0.154622702093378,0,0,-0.0210128779149869,0,0,0,0,0,0,0,0,-0.0181206476202032,0,0,0,0,0,0,0,0.258081672856341,0,0,0,0,0.10311078611468,0,0,0.00669268870143015,0,0.0715683109619629,0,0,0,0,0.0628176629670599,0,0
X000625.SZ,0,0,0,0,0.0556284238725872,0,0,0,0,0,0,0,0.00961612088733819,0.147186486031662,0.0726423898927781,0,0,0,0,0.172079197547163,0,0,0,0,0.0908186433750586,0,0,0.277260429305368,0,0,0,0,0,0,0,0,0,0,-0.0965588157061152,0,0,0.143559704887787,0,0,0,0,0,0,0,0,0,-0.0371699197683606,0,0,0,0,-0.013911966298909,0,0
X600183.SH,0,0,0,0,0.0492471326828362,0,0,0.215871344338802,0,0,0,0,0,1.73472347597681e-18,-0.0365302137774403,0,0.00406696713636857,0,0,0.0187475348028769,0,0,0,0,0,0.0518901093948816,0,0,0,0,0,0,0,0,0,0,0,0,0.189529482767654,0,0,0,0,0,0.176794155762201,0.0750583856321399,0.117518060741018,0,0,0,0,0.00098594915105654,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.01578847109914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445974371112523,0,0,0,0,0,0,0,0,0,0.10125190485573,0,0.0829817397798652,0.223201906763172,0,0,0,0.0279732477597591,0,-0.00482114194112087,-0.0264957142317216,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0.175362194233494,0,0.313211570375054,0,0,0,0,0,0,0,0,0,0,-0.176051435701105,0,0,0,0,0,0,0,0,0,0,0.0507111408163681,0.282685837063628,0,0,0,0.217532945569148,0,0,0,0,0,0,0.188589390230056,0.0554233613826936,0,0,0,0,0,0,0.00818606971972911,-0.0831083820009178,0,0,0,0.0156489995407334,0,0
X600522.SH,0,0.181592785395312,0,0,0,0,0,0.12443271363949,0,0,0,0,0,0.137657157015544,0,0,0,0,0,0,0,0,0,0,0.00865275011927706,0,0,0,0,0,0,0,0.150565451774416,0,0,0,0.0431917763801516,0,0,0,0,0.0332893092979837,0,0,0,0.130659318720051,0,0,0,0,0,-0.0260886075790162,0,0,0,0,0,0,0
X600066.SH,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0931607141504599,0.0571724591360174,0,0,0,0,0,0,0,0,0,0,0,-0.0189221909939662,0,0,0.189387410495925,0,0,0,0,0,0,0.152304112597619,0,0,0,-0.0504863222305774,0,0,0,0.453784114584617,0,0,0.0553286637150887,0,0,-0.111005319778031,0,-0.0116337209094024,-0.0077128192753125,0,0,0,-8.67361737988404e-19,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230721832202605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114989433912983,0.212147919702979,0.19578237053198,0,0.13137079297634,0,0,0,0,-0.0784628722282319,0,0,0.0354186843912476,0,0.201512137136354,0,0,0.0702040167075126,0,0,0,0,0.0453125782268905,0,0
X300146.SZ,0,0,0.00450298505411054,0,0,0,0,0,0,0.0580846557952804,0,0,0,0,0,3.46944695195361e-18,0.180019249019817,0,0,0,0,0,0,0,0,0.020935143364044,-0.0129814303907318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131598929059054,0,0,0,0.212020467150357,0,0,0,0,0,0,0.116307915409592,0,-0.180818357045153,0,0.047607608365953,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747068983582872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117805289900002,0,0,0,0,0,0.0648319839740789,0,0.417769468183402,0,-0.150335955110064,0,0.155760867704407,8.67361737988404e-19,0,0,0,0,0,-0.0292289566810146,-0.095815847429753,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200691077388758,0,0,0,0,0,0,0,0.0460959997066126,0,0,-0.07597639356739,0,0,0,0,0,0,0,0.259749388002402,0,0.156562931300856,0,0.0246225306360413,0.478880144502227,0.232400870950083,0,0,0,0,0.0586164918340967,0,0.085440301108102,0,0,0,0,0.0721047710161872,-0.0352526058021023,-0.00612680490851219,0,0,0,0,0,0
X002129.SZ,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269733353206101,0.0572926937031187,0,0.101656390158542,0,0,0,0,0,0,0,0.108173103985404,0,0,0,0,0,0,0,0.00647696222877846,0,0,-6.93889390390723e-18,0.294735963958087,0,0,0,0,0.128417588316912,0,0.0180639681715639,0,0,0,0.261379744765467,0,0,0,0.01230491861447,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.198204320294566,0,0,0,0,0,0,0,0,0,0,0,-0.00499012417983162,0,0,0,0,0.0994693729650338,0,0,0.326596071576602,0,0,0.389694623686955,-0.0575749303811329,0,0,0,0,0,0,0.0449115046045851,0,0,0.137745954429473,0,0,0.0564211753141355,0.00315434997156573,0,0,0,0,0,-0.0122394115383457,0,0,0,0,-0.0364381843963839,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163668495968137,0,0,0,0,0,0,0,0,0,0,0,0.0997576084827399,0,0,0.0581458264227201,0,0,0,0,0.0699127990226676,-8.67361737988404e-19,0.174582473292121,0,0,0,0,-0.0318924937253113,-0.0393350381444954,0.056748370012386,0,0,0,0.0312285758534726,0,0
X600118.SH,0,0,-0.175480393500264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119249456982829,0,0.0390119279129733,0.330446374599775,0,0,0,0,0,0,0.134094516845339,0,0,0.0604179212467225,0,0,0,0,0,0,0,0,0,0,0,0,0.424132106032937,0,0,0,0,0,-0.0110395712157799,0,0,0,0,-0.0133072716153462,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0353018140623768,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.29050311078389,0.0631659930569598,0,0,0,0,0,0,0,0.140387134338438,0,0,0,0.139726422941915,-0.119436515628029,0,0.183653220868106,0,0,0,0,0,0,0,0,0,0,0,-0.0283838414037698,0,0,0,0,-0.013749314128626,0,0
Change_TY3M,0,-0.18845577554573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338331843224529,0,0,0,0,0.0138083910581535,0.0267334468317287,0,0,-0.0847384337666299,0,0,-0.117222521660719,0,0,0,0.0231980788544244,0,0,0,0,0,0,0,0,0.0402970796973369,0,-0.0723403240299105,0,0,0,0,-0.0455390203271656,-0.131086517412877,0,0,0,-0.0737294027229905,0,0
Slope,0,0,0,0,0,-0.328609621947587,-0.194386280365294,0,0,0,0,-0.0639380877999764,0,0,0,0,0,-0.0724661697251712,0,0,0,0,0,0,-0.100849702043553,0,0,0,0,0,0,0,0,-0.35609173107632,-0.163524348100222,0.20310486411408,0,0,-0.0289650647655043,0,0,0,0,0,0,0.566858496353812,0,0,0,0,0,0,0.822261599785488,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.297035988975521,0,0,0.0873539475779194,0,0,0,-0.152901459927257,-0.077355679728216,0,0,0,0.073221347833162,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.189759454301902,0,-0.040872895302703,0,0,0,0,0,-0.120689731987633,0,0,0,1.38777878078145e-17,0.348315038815586,-0.0060254955239633,0.200177289496533,0,0,0,-0.497752669898423,0.22881897561636,0,0,0,0,-0.0316979299881445,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,-0.046570356485827,0,0,0,0,0,0,0.0828727782434165,0,0,0.127503770299438,0,0,0,0,0,-0.148656793226457,0,0,0.0162162383540128,0,0,0,0,-0.00670554476288775,0,0.0101988081350978,0,0,0,-0.10151160495972,-0.123728756096597,0,0,0,0,0,0,0,-0.0175670785117914,0,0,0.187366255612529,0,-0.00234795991098677,0,0
MKreturn,0.132353181102826,0,0,0,0,0,0,0,0,0,-0.371670000365065,0,0,0,0,0,0,0,0.0557297016796284,-8.67361737988404e-19,-0.0791182568900001,0,0,0,0,0,0,0,0,0,0,0,0,0.0548197219704457,0,0,0,0,-0.064706151280212,0,0,0,0,0,0,0,0,0,0,0.130436790622059,0,0,-0.0392457675527801,0.209632034013497,0,0,0.0277074887192398,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016171108489793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023315842348703,0,0,0,0,0.00366086044474729,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.457299908917398,0,0,0,0.604441013327909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900740382347843,0,0,-0.356915187858251,0,-0.0742179952593974,-0.0468693301722419,0,0,0,-0.330962988131705,-1.04541925015012,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00500877915219079,0,0,0,0,0,0,0,0.0188080300354983,0,0,0,0,0,0,-0.0265704389914077,0,0,0.0133689608929004,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0141338161313728,0,0.00961128896402015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214590681422587,0.0200356817303912,0,0,0,-0.0567980014029132,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00632918676438963,0.00109587887292115,0,0,0,0.000465488250832023,0,0,0,0,0.00652126923647964,0,0,0,0,0,-0.00298477928707871,0,0,0,0,0,-0.00207717975977476,0.00321417122230749,0,0,0.00175128185706148,0,0,0,0,-0.00968137843204171,-0.00699273838624701,0.00171358989484022,0,0,0,0.001954821747985,0,0
