,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X002475.SZ,X000625.SZ,X600809.SH,X601877.SH,X002008.SZ,X002508.SZ,X000100.SZ,X600066.SH,X002241.SZ,X300003.SZ,X002456.SZ,X600487.SH,X300124.SZ,X002294.SZ,X600271.SH,X600867.SH,X600522.SH,X600089.SH,X600177.SH,X000157.SZ,X000596.SZ,X600566.SH,X002085.SZ,X000981.SZ,X300136.SZ,X600707.SH,X600498.SH,X000661.SZ,X002179.SZ,X600699.SH,X300142.SZ,X002180.SZ,X600118.SH,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.10686509965432,0,0,0.619535322715476,0,0.176290005074344,0.0286677973704703,0,0,0,0,0,-0.0278391905889294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083822137866531,0,0,0,0,0.081004673070554,-1.73472347597681e-18,0,0,0.0340861647312279,8.67361737988404e-19,0,0,0,0,0,0.00535871454154351,0,0,0,0,0,0
X600104.SH,0,0,0.0482924597341579,0,0,0,0,0,-0.0952720933909329,0.153557936697773,0,0,0.114415067204945,0,0,0,0.0973182112271337,0,0,0,0,0,0.0158397931860497,0,0.0290930975521701,0.0887712663793854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046659207411002,0,0,0,0,0,0.11945506271536,0,0,0,0,-0.0197989028216022,0.0368674463477401,0,0,0,0,0,0
X002415.SZ,0,0.00968394450145863,0,0,0,0,0,0,0,0,0,0,0,0.176153249206677,0.0422904595198843,0.0958988645398994,0,0,0,0.0661893999274338,0.315043226784375,0.130064421325771,0,0.0321064448522635,0,0,0,0.124210883185306,0,0,0,0,0,0,0,0,0,0,0,0,0.0394060062115853,0,0,0.159744931913519,0,-0.0817893698875619,0,0,0,0,0,-0.00921054143062728,-0.022295677110935,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.273552438869037,0,0,0.189840796506122,0.0514835981734494,0.0722976357037157,0,0,0,0,0,0,0,0,0,0,0,0.00557634822384375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045561710452483,0,0,0,0,0,0.190363746401818,0,0,0,0,0.01404430633899,-0.00905952313867136,0,0,0,0,0,0
X000858.SZ,0.390585895456866,0,0,0.247732572751657,0,0,0,0.0497407210143867,0,0.0446299758412437,0.130991768528202,0,0,0,0,0,0,0,0.132244738527792,0,0.0491125833701267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205180110940848,0,0,0,-0.00637150931727299,0,0,0,0,0,0,0,0,0,0,0,-0.00592828166521021,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.410946377860656,0.0249853114207698,0,0,0,0,0,0,0,0,0.0488357744170431,0,0,0,0,0,0,0.0903238201262408,0,0,0,0,0,0.359433849522699,0.0720174894785448,0,0,0,0.046767465435356,0,0,0,0.108436311703842,0,0,0,0,0,0,0,0,0,0,-0.0869835482063169,0.134043836588377,0,0,0,0,0,0
X600276.SH,0.274246517036924,0,0,0,0,0,0,0,0.109799495094096,0.0338653687422116,0,0.067095870149973,0,0.157214126860488,0,0,0,0,0,0,0,0.107502118567564,0,0,0,0,-0.298557623624412,0,0.107271885199388,0,0,0,0,0,0,0,0,0,0,0,0.0590722323841643,0,0,0.135573735919229,0,0,0,0,0,0,0,-0.0265379353449858,0.0480190424342245,0,0,0,0,0,0
X002304.SZ,0.237513893296893,-0.0959022720433881,0,0,0.147110167889038,0,0,0,0,0,0.34058988391867,0.0627798042076082,0.0557751651865946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271984586335536,0,0,-0.0328539574584422,0,0,0,0,0,0.091639856385202,0,0,0,0,0.00254669017280449,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.273845099997498,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.163932693272346,0,0,0,0.14284701133392,0,0,0.0777619332397392,0,0,0.0281341185879179,0,0.455054222802613,0,0,0,0,0,0,0,0,0,0.332181747250282,0,0,0,-0.0641826755278479,0,0,0,0,-0.0142239171466216,0.0239160141210779,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.375062869979923,0,0.120851426258829,0,0,0,0.0494968587282086,0,0,0,0.0259923724450715,0,0,0,0,0,-8.67361737988404e-19,0,0.0292725495077442,0,0,0,0,0,0,0,0,0.0470971687542131,0,0,0,0,0,0,0,0,0,0,0,0,0.0363220883447168,0,0.131610484420378,0,0,0,0,0.00635982033482313,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.462382070463099,0,0,0.103884959217219,0,0,0,0,0,0,0,0,0,0,0,-0.019956758516967,0.0593840993604196,0.142109327363706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107572183776787,0,0,0,0.0995847510402134,0,0,0,0,0,0,-0.0317473575911652,0,0,0,0.00574981628069874,0.00480951998597074,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.350525798390515,0,0,0,0,0,0.479838049474509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570262141945042,0.11378497084215,0,0,0.00990133165150093,0,0,0,0,-0.0256235428643597,0,0,0,0,0,0,0
X600741.SH,0,0.0934536321635816,0,0,0,0,0,0.0822133594641321,0,0.143624025931712,0.315174669879607,0,0,0,0,-0.195061929485171,0,0,0,0.0554073213750975,-0.150622071634649,0,0,0,0,0,0,0,0,0.00111576106115707,0,0,0,0,0,0,0,0,0.435868735951026,0,0,0.0325334534695425,0,0,0,0,0,-0.1787045800702,0,0,0,0,-0.0117048396459674,0,0,0,0,0,0
X002236.SZ,0,0,0.150064656483411,0,0,0,0,0.0690975868001084,0,0.0129332829231957,0,0.210906753696491,0,0,0,0,0.0500351397764168,0,0,0,0.107313636709086,0,0,0,0,0,0.0376754346066963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132267086330422,0,0,0,0,0,0,0,0.0182480611474025,0.0106333820720932,0,0,0,0,0,0
X000338.SZ,0,0,0.0938130892766689,0.0888084816728042,0,0,0,0,0,0,0,-0.0447288091661885,0,0,0,0.26273935354578,-0.118511536134074,0,-0.0402024229664793,0,0,0.0543272480288671,0,0.0201254724636497,0,0,0,0,0.0080108720546661,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.191895356500395,0,0,0,0,0,0,0.57169688121699,0,-0.0266184442039859,0.0418002684364412,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0181836836839647,0,0,0,0,0.0296049155354999,0,0.0966053979366602,0.251392598744992,0,0,0,0,0,0,0.0628922288557751,0.00190040910941064,0,0,0,0,0,0,0.205935426992448,0,0,0,0,0,0.0270694801924215,0,-0.383819224975152,0,0,0.0685308316138353,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.262077113717961,0,0.0956898929864971,0,0,0,0,0,0.121240835972044,-0.0374404707348188,0.0436321676711927,0,0,0,0,0,0,0,0,0.0310594895054275,0,0,0,0.36768051567891,0,0.027111378893114,0,-0.0453560831424387,0,0,0,0,0,0,0,0,0,0.0673813836170531,0,0,0.230045814771766,0,0,0.12170864783588,0.0656878164499591,0,0,0,-0.013828941600791,0.0266795020934352,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.113969034694154,0,0,0.0211297982044955,0,0,0,0.0975887271750651,0,-0.011433901048211,0,0.0636481687577735,0,0,0,0,0,0,0,0,0,-0.00907845583506872,0,0,0,0,0,0.0955293410579379,0,0,0,0,0,0,0,0,0,0,0.0727415398745117,0.00750604254003999,0,0,0,0,0,0,0,-0.00566793836715971,0.0175870753294815,0.0225081433965554,0,0,0,0,0
X600809.SH,0,0,0,0,0.277126794718288,0.0700091651624463,0,0,0,-0.0459540923440644,0,0,0,0.0347251365443646,0,-0.0901274141018481,0,0,0,0,0,0,0.364505222253095,0,0,0.0522171295094566,0,0,0,0,0,0,-0.119349779916922,0,0,0,0,0,0,0,-0.0708831485837634,0,0.00837184592297014,0,0,0,0,0.0253283921480479,0,0.0421843785851245,0,-0.0258281644301509,0.0518690081685681,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.0380195984270425,0,0,0,0,0,0,0,0.0531466780216703,0,0,0,0,-0.13310495546122,0,0,0.0746116145003713,0,0,0,0.31064925066482,0,0,0,0,0,0,0,0,0,0,0,0,0.0716400355405044,0,0,0,0,0.434437821091503,0.393091242150961,0,0,0,0,0.0450420355135149,0,-0.0598922343098701,0,0,0,0,0
X002008.SZ,0,0,0.225165484380972,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.142141297276331,0,0,0,0,0.148773803904456,0,0,0,-2.77555756156289e-17,0,0,0,0,0.235010954432786,0,0.0364999893464035,0.0320094325447722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327826547890809,0,0,0,0.280169073971231,0,0.0091249834088121,0,-0.301898271921368,0,0,0,0,0
X002508.SZ,0,0,0,0.2907701838998,0,0.145878530795677,0,0.0879600960863051,0,0,0,0,0,0,0,0,0,0,0,0.022399523075156,-0.0758601809745172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868608493088805,0,-0.0178703709550129,0,0.0823575216286685,0,0,0,0,0,0,0,0,0,0,-0.0311921337613872,0.0358380673127475,0,0,0,0,0,0
X000100.SZ,0,0,0.0113398114512797,0,0,0.117094331720219,0,0,0,0,0,0,-0.0095668370208781,0,0,0,0.091997967980507,0,0.0637872949832047,0,0.252659422168832,0,0,0,0,0,0,0.0992885913495878,0,0,0,0,0,0,0,0,0.0186659932825398,0,0,0,0,0,0.060240967364401,0,0.194792417474976,0,0,0,0,0,0,4.33680868994202e-19,0.0141816932678288,0,0,0,0,0,0
X600066.SH,0,0,0.049341984462477,0,0,-0.159319765802837,0,0,-0.164314174091672,0.110306064434267,-0.0164105420886816,0,0,0.0688482456897371,0.0799008109779136,0.128288032078229,0,0,0,0.0676172983729712,0,0,0,0,0,-0.0730241298854531,0,0.27411230529707,0.316250110820952,0,0,-0.149533401562853,0,0,0,0,0,0,0,0,0,-0.0768181900268904,0,0,-0.128135727161182,0,-0.0251224732647634,0,0,-0.17687262563327,0,-0.0266048194456346,0.0201664976463062,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.108456537289575,0,0,0.139348617436192,0,0.11714349651106,0,0,0,-0.110469313705392,0,0.0718123560380913,0,0,0.0439267109276344,0,0,0,0,0,0,0,0,0,0,0,-0.00584228556515089,0.280187202591125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102581092747767,0.0881156524689781,0,0,0,-0.0150079653285409,0.033825814921937,0,0,0,0,0,0
X300003.SZ,0,0,-1.73472347597681e-18,0,0.200724572781063,0,0,0,0,0,0,0,0,0,0,0,-0.0947319400218955,0,0,-0.0554636338190767,0,0,0,-0.116775582024229,0,0,0,0,0,0,0,0,0.135823814868509,0,0,0,0,0,-0.0119998178436893,0,0,0,0.10715012976789,0,0.125275136951758,0,0,0,0.0618253440441452,0,0,0.0205363880556802,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,-0.0824838923048475,-0.021932092723959,0,0,0,-0.109304435955636,-0.0127283942730477,0,0,-0.216301792110552,0,0.0489232743905967,0.858055272508783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292335974175885,0,0,0,0,0,0,0,0,0,0.19405047984787,0,0,0.123032665731359,0,0,0,0,0,0,0,-0.00703351590400667,0.0101934642760948,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.333146682451586,0.0222160120703896,0,0.0330600641486497,0,0.00712813890092999,0,0.0773523673966734,0,0,0,0.056769953174469,0.364486750562853,0,0,0.0395213277540448,0.232054108130053,0,0,0,0,0,0,0,0.0840703509934884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450762186779295,0,0.00688654841509144,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.203265749246788,0,-0.170417762389238,0,0.390465029852006,0.0507163468144084,0,0,0,0.0181646368986917,0.121807271775758,0,0,0.17442828539875,0,0,0,0.0112970388298743,0,0.229280222956806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550237458583058,0.0213949390553412,0,0,0,0,-0.0467315663161113,0.0565294604902096,0,0,0,0,0,0
X002294.SZ,0,0,0.067383311787595,0,0,0,0.198582101523179,0,0.0167034732115835,0,0,0.18214735876008,0.107008796168662,0,0,-0.0648425453559159,0,0,0,-0.0037161947021149,0.0421762973083016,0,0,0,0,0.0222572985112458,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0370812271697704,0,0,0,0.117653419855792,0,0,0.0742244284277891,0,0,-0.16097226789271,0,0,0,0,0.00417858287568531,-0.0553501283320282,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0597532159916172,0,0,0,0.137294983852805,0,0,0,0.151832810687392,0.0656595177688,-0.0743759114463912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0946608613105571,0,0,0,0.0577793671502724,0,0,0.180520523755217,0,0,-0.143578790433862,0,-0.109866547377502,0.0205846890142876,-0.00864865535844864,-0.376014073843301,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.17495680668122,0,0,0.0511963907361016,0,-0.0337638102826561,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0560001051602196,0,0,0,0,0,0,-0.0308846376294739,0.277289469355158,0,-0.110873671258436,0.0941562345242274,0,0.127338666220987,0,0,0,0,0,0,0,0,0,0,0.0761017973362334,0,0,0,0,0,-0.0318036777086671,0,0.00138688258970766,-0.0280141186597527,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0345806108623556,0,0,0.283456709666516,0,0,0,0.0070476596694988,0,0,0,0.0666738890673839,0.159290252425905,0,0,0,0,0,0,0.204172118200993,0.173538868682308,0,0,0,0,0,0,0,0,0,0,0,-0.0390334376334976,0,0,0,0.23056564365652,0,0,0.00563675481246077,0,0,0,0.019277534500151,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.00877025293802394,0,0,0,0,0.0859885439913816,0,0,0,0,0.0686185961785587,0,0,0.0243947380316465,0,0,0,0,0,0.0391979547985301,0,0,0,0.0592955056000113,0,0,0,0,0,0,0,0,0,0.0628901479215391,0,0,0.0552731436635083,0,0,0,0,0,0,-0.00303714744002145,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484694525325109,0,0.0186981067829615,0.0632173414257378,0,0,0,0,0,0,0.0823152902221357,0,0.037954336250403,-0.00885497910278783,0.0246871661271602,0.0128137152884544,0,0,0,0,0,0,0,0,0.00535142964814432,0,0,0,-0.0515527052787132,0,0.0846788636706005,-0.0238537287120116,0,0,0,0,0,0.0305732206186207,0,0.00191762088999604,-0.00351757363378181,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.11186034775676,0,0.138391974212663,0,0,0.106773945930934,0.0566525692801132,-0.0110714107673173,0,0,0,0.00217824576651184,0,0,0,0,0,0,0,0.181499449415197,0,0,0,0.00478218701865955,0,0,0,0.0536681024559963,-8.67361737988404e-19,0,-0.115341663344317,0,0,0,0.114723476164807,0,0,0,-0.00286089905841628,0.0176495687095274,0,0,0,0,0,0
