,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X600690.SH,X002304.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000063.SZ,X000625.SZ,X002241.SZ,X000100.SZ,X600703.SH,X000596.SZ,X300142.SZ,X000157.SZ,X002371.SZ,X002179.SZ,X002129.SZ,X002049.SZ,X600741.SH,X000799.SZ,X002007.SZ,X002236.SZ,X601877.SH,X600584.SH,X300146.SZ,X002414.SZ,X300003.SZ,X600183.SH,X000800.SZ,X601799.SH,X600779.SH,X600702.SH,X600460.SH,X600089.SH,X000066.SZ,X600707.SH,X002074.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0.103808768463395,0,0,0,0,0,0,0.0836125840389329,0,0.149008634921939,0,0,0,0,0.366616520719808,0.0750717427219277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116426406657172,0,0,0,-0.00742984972407979,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205874206462301,0,0,0,0,0,0.0830174037196338,0,-0.0463173637131156,0,0,0,0.0235744653352819,0,0,0,0,0,0,0,0,0,0,0.0413841682158365,0,0.231026604268403,-0.0340759094865323,0,0.059442967811264,0,0.00625939055069481,0,0,0,0.0663055315519244,0,0.0510502926618976,-0.012061301588912,0,0,0,0.00107356926061959,0,0
X000725.SZ,0,0,0.077636770935063,0,0,0,0,0,0,0,0,0,0,0.0182411898466442,0,0,0,0,0,0,0,0.269366218850675,0,0,0.0711778266919303,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00419165109697485,0,0,0.0399081415320122,0.0962070197118363,0,0,0,0.0550242727064437,0.0010429553714295,0.0451899050482369,0,0,0.164889407714206,0,0,0,0,0,0,0,0,0.00775079497779655,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0286029021940231,0,0,0,0,0.164265308181767,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.413182733304832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060899514827593,0,-0.0399669260296604,0,0,0,-0.0692936818972187,0.0788401326389234,-6.93889390390723e-18,0,0,0.0203127042099568,0,0,0,-0.0135701467749631,0,0
X300014.SZ,0,0,0,0,0,-0.463093680741636,0,0,0,0,0.818439133742676,0,0,0,0,0.338107895362101,0,0.31172547391688,0,0,0,0.179457306345674,0,0,0,0.0953430819710057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108153836738644,0,0.86011989504495,-0.0610184070546584,0.327366679277752,0,0,0,0,-0.239570532423853,0,0.0680019346116622,0,0,0,-0.00316276840653995,0,0
X300124.SZ,0,0,0,0,0.395703608430797,0,0,0,0,0.319032070768354,0,0,0,0,0,0,0,0,0,0.0675551306750465,0,0,0,0,0,0,0.0436597713378425,-0.261812028242322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840818214268529,0,0,0.0359525795617508,0,0,0.0904037795574043,0.144552064143655,0,0,0,-0.028267820621496,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964804970372352,0,0.026581637911338,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111972343801835,0,0,0,0,0,0,0,0,0.00689495843855269,0,0,0,-0.0332761919072668,0.0252306385832523,0.00762852769510455,0.0834483461438719,0,0.0623216020384024,-0.107805909112592,0.0500171637137165,0,-0.0416113966287228,0.0831453641765909,0,0,0,-0.0279025376030874,0,0
X000338.SZ,0,0.178277027086083,0,0,0,0,0,0,0,0,0,0,0,0,0.0529237534961891,0,0,0,0,0.0601809533169551,0.0739282734373217,0,0,0,0,0.0588329810928541,0,0,0,0,0,0,0,-0.0199329719876409,0,0,0.103071049420554,0,0,0,0,0,0,0.0299450798639546,-2.16840434497101e-19,0,0.0395253593086114,-0.0392618969663833,0.122316352906046,0,0,-0.00257623905439191,0,0,0,0,-0.000921478047485821,0,0
X000063.SZ,0,0,0,0,0.210562039430736,0,0,0,0,0,0.0131372113609181,0,0,0.0500117439094924,0,0,0,0,0,0.125744126114897,0.118451510404852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320484767266107,0,0,0,0.019704958917127,0,0.119536530353734,0,0,0.112753693662041,0,0,-0.0819852335791612,0,0.124605160089658,0,-0.026956614750587,0.0432540976454167,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.630147983388038,0.0408523661491429,0,0,0,0,0,0,0,0,0,-0.0550152424833402,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0742256267242377,0.110056506812181,0,0,0,0,0,0,0.187076216038288,0,0.220201103284811,0,0,0,0,0,0,0,0,0,-0.0378380645150951,0,0,0,0.123859774699019,-0.0856213668321505,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.388280954858448,0,0.278951323356737,0,0.0798539965537908,0,0,0,0,-0.0595510559731974,0,0.0148694302781126,0,0,0,0,0,0,0,0,0,0,-0.101875931361785,0.084758967961492,0,0,0,0,-0.0473258564188227,0,0,0,0.130432445906743,0,0.0754936322924954,0,0,0,0,0,0,0.00358605940495375,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0126780344760484,0,0.0622799664461245,0,0,0,0.0588988762425096,0,0.395230027289857,0.0413008921876942,0,0.0977637917877922,0,0,0,0,0,0,0.0357329581038041,0,0,0,0,0,0.0450306030163718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177426179800227,0,0.282307633931259,0.0720467630266953,0,0,0,0,0,0,0,-0.0168445460281424,0,0
X600703.SH,0,0,0,0,-0.357719629404865,0,0,0,0,0.144156085604767,0,0,0,0,0,0,0,0,0,0,0,0.11578650382048,0,0,0,0,0.535198132040393,0,0,0,0,0,0,0.367147723157673,0,0,0,0,0,0,0,0,0,0.0127555394826536,0.0964360903858281,-0.174840747228218,0,0,0.19510075880855,0,0,-0.0757695116441853,0,0,0,0,-0.0429115444412563,0,0
X000596.SZ,0,0,0,0,0,0.607440215471122,0,0,0,0,0,0,0,0,-0.0370973308203495,0,0,0,0,0,0,0,0,0,0.0662611888655996,0,0,0.412166413739232,0,-0.276883647360456,0,0,0,0,0,0,-0.0860638436911635,0,0,0,0,0,0,0,0,-0.0961743478117929,0,0,0,0,0,0,0.00167286432627084,0,0,0,0.0237990484642333,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715528613818572,0,0,0,0,0,0,0,0.567888568667454,0,0,0,0.214709646705632,0,0,0,0,0.159639214403219,-0.133297642222516,0,0,0,0,0,-0.00521775474027573,0,0,0,0,-0.0262388767820129,0,0,0.0272907165576198,0,0,0,0,-0.0724125600061703,0,0,0,0.0397287571065398,0,0
X000157.SZ,0,0,0,0,0,0.116579780162181,0,0,0,0.0137257913431538,0,0,0,0,0,0,0,0.442256142001745,0,0,0,0,0,0,0,0,0,0,0,0.0664663150948547,0,0,0,-0.0655303177165126,0,0,0,0.129222624575713,0,0,0,0,0,0.0357926734885912,1.38777878078145e-17,0,0,0.109687270429337,0.195772547100082,0,0,0,3.3881317890172e-21,0,0,0,-0.033331366350601,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0972188227502134,0,0,0.0291753088375441,0,0,0,-0.0144554737522088,0,0,0.0495983249298161,0,0,0,0,0.222214013168232,0,0.523251134713764,0,0,0,0,0,0,0,0.0390333887996514,0,0,0,0,-0.179148624475539,0,0.125631944160834,0,0,0,0,0,0,0,-0.0648712546333489,0,0,0,-0.0156034506100384,0,0
X002179.SZ,0,0,0,0,0,0.21768735097554,0,0,0,0.156166025848977,0,-0.0322363143613758,0,0,0,0,0,0.0119796296360995,0,0,0,0,0,0.563016244413708,-0.0228663803532553,0.224236090552114,0.0722529803859012,0,0,0,0,0,0,0,0,0,-0.131530699016097,0,0,0,0,0,-0.062344736959958,0,0,0.0214485750114697,0,0,-0.0642800160877248,0,0,0.0980287328734329,0,0,0,0,0.00808297125526062,0,0
X002129.SZ,0,0,0,0,0.225228420629672,0,0,-0.0221350327226734,0,0,0.0588463181721924,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.0760452888621791,0,0,0,0,0,0,0.135239819892899,0,0,0,0,0,-0.0273332383942395,0,-0.062850970400149,0,0,0,0.016101218217867,0,0,0.398143573583573,0,0,0,0,0,0,-0.00101026599504392,0,0,0,0.0314197297569279,0,0
X002049.SZ,0,0,0,0,0.267182457722416,-0.0200664680273832,0,0,0,0.0686742256033669,0,0,0,0.186074171188282,0,0,0,0,0,0.0831177923136409,0,0,0,0,0,0,0.118383227390409,0,0,0,0,0,0,0,0,0,-0.0236689830670093,0.260110788032706,0,0,0,0,0,0,0,0,0,0.17675886035961,0,0,0,0,0,0,0,0,0.00837799582957267,0,0
X600741.SH,0,0.144017703509646,0,0,0.0307606813263915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15183152773628,0,0.2137445390602,0,0.143123548862388,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0159173092405168,0,-0.00777375146707713,0,0,0,0,0,0,0,0,0,0.0019795647378777,0,0
X000799.SZ,0,0.0868005998323976,0.213392590956668,0,0.363737804247295,0.161529450059792,0,0.000613510933587048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113676686033751,0,0.0943224682228043,-0.0297556656003553,0,0,0,-0.078070730608862,0,0.0762635159368301,0,0,0,0,-0.0208877630300348,0,0
X002007.SZ,0,0,0.0911773963697407,0,-0.0841859593926851,0.244243931161671,0,0,0,0,0,0,0.0410938820334307,0,0,0,0,0,0,0,0,0,0,0,0.10033355145637,0,0,0,0,0,0,0.235356478659743,0,0,0,0,0,0,0.0258625784221686,0,0,0,0.0365294992945599,0,-0.0692809392724554,0,0,0,0.0634410580474402,0,0,0,-0.00949903011837545,0,0,0,-0.0188225754444737,0,0
X002236.SZ,0,0,0,0,0,-0.112739031153167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266630183017967,0.214657097974575,0,0,0,0,0,-0.0949761864262073,0.340711037339184,0,0,0,0.0393263241859761,0,0,0,0,0,0,0.0101237877548601,0.310699054509347,0,0,0.0687321134110969,0,0,-0.0304965370150662,0,0,-0.0290348011562701,0.224178864790702,0,0.00264191829390538,0,0,0,0,0.0177107138935565,0,0
X601877.SH,0,0,0,0,0,-0.10057655192322,0,0,0,0,0,0,0.0104044026105292,0.126668769678396,0,0.0466440278972617,0,0,0,0.00986192961531367,0,0.0715451656404085,0,0,-0.0200601757217459,0,0,0,0,0,0,0,0,0,0,0,0.0926259840978935,0.258048887763916,0,0,0,0.104755925184231,0,0,0.0116976185738188,0,0,0,0,0,0,0.00690715246974371,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0253419561959158,0,0,0,0,0.010752644605196,0,0,0,0.127613861345502,0,0,0,0,0.0566169518422363,0,0,0,0,0.243580848668181,0.0238635135291025,0,0,0,0,0,0.0305178090808986,0,0,0.171919223001442,0,0,0.0457936548450969,0,0.0912862063183108,0,-0.127741450272855,0,0,0,0,-0.0435906114155815,-0.00337260122091956,0,0,0,0.01733623432591,0,0
X300146.SZ,0,0,0,0,0.148845425773039,0,0,0,0,0,0,0,0,0,0,0.050117952121405,0,0,0,0.0279742334861713,0,0,0.0141396134886167,0,0,0,0,0,0,0.18241336540892,0,0,0,0,0,0.076017043964808,0,0,0,0,0,0,-0.00531021416689491,0,0,0,0,0,-0.0507639571980764,0,0,0,0,0,0,0,0.0146015389525765,0,0
X002414.SZ,0,0,0,0,0,0.0110778366481017,0,0,0,0,0,0,0,0,0,0.0315356669009224,0,0,0,0.0437520045391586,0,0,0,0,0,0.0615580385535079,0,0,0,0.293366029675738,0,0.0401103739483852,0.163961917700927,0,0,0.077515028955041,0,0,0,0,0,0.131113208544907,-0.170779974876778,0,0,0,0,0.0495372366005697,0,0,0,0,-0.0591529909223474,0,0,0,0.0269956011181888,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.055769797742289,0,0.0697611162764425,0,0,0,0,0.0317873892211366,0,0,0,0,0,0.135474712742007,0,-0.0199546020196438,0.13179857528747,0.151896778459388,0.0229789273185049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0913540366458809,0,0,0,0,0,0,0,-0.0111630361575723,0,0
X600183.SH,0,0,0,0,0.0229320342781064,0,0,0,0,0.191010995698081,0.115144203967895,0,0,-0.00768389861612228,0,0.033071598359525,0,0,0,0,0.125920749803797,0,0,0.0156943408841188,0,0,0,0,0,0,0,0,0,0,0,0.053743318641354,0.0526618217181944,0,0,0,0,0,0,0.0567993751628342,0,0,0,0,0,0,0,0,-0.0146510062364058,0,0,0,1.0842021724855e-19,0,0
X000800.SZ,0,0,0,0,0,0,-0.0260777251073299,0,0,0,0.0663946426035533,0,0,0,0,0,0,0,0,0.0103350814109931,0,0,0,0,0.180922263251081,0,0,0.0184045749207877,0,0,0,0,0,0,-4.33680868994202e-19,0.0690143784891886,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432215781936138,0,0,0.0242637951078289,0.0190808602807822,0,0,0,0.00725389019066987,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.0341653221962061,0.0720682610402716,0,0,0.15317575196496,0,0,0,0,0.249272454479035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167993773036279,0,0,0,0,0,0.18609979063409,0,0.070143254306605,0,0,0,0,0,0,-0.0210600158147384,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.217232534289373,0,0,0,-0.123677758050619,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732983465237441,0,0.121835571155687,0.0484808282917841,0,0,-0.0565959595056698,0,0,0.178875155824746,0.207330896966571,0,0,0,0,0,0,0,0,0.140791052488104,0,0,-0.190084026536956,0,0,0,0,0,0,0.0145748555584141,0.00250353649177829,0,0,0,0.0366487778073478,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0.138108093267603,0,0,0,0,0,0.053518306596989,0,0,0,0,0.0341925735188196,0,0.421057639063069,0,0,-0.0560567611846747,0,0,0.122667522255441,0,0,0.334762212510544,0,6.93889390390723e-18,0,0,0,0.557638043166317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183981565865051,0,0,0,0,0.0206606573398593,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117097989731545,0.119002380361883,0,0,0,0.00965569328234562,0,0,0,0,-0.0198013822479615,0.291585863397859,0,0.100327538012401,0.177170823995723,-0.134395722448866,0.131369955121273,0,0,0.0391825836036375,0,-0.131451787564374,0,-0.174175848690477,0,0.00665676531635956,0,0,0,0.11785884071271,0,0,0,0,0,0.125184100623077,0,0,-0.0900514686876045,0,0,0,-0.016468053679769,0,0
X000066.SZ,0,0,0.221323562981531,0,0,0,0,0,0,0,0,0,0,0,0.160590506681063,0.0419938511232272,0,0,0,0.159473614948428,0,0,0,0,0,0,0,-0.210681393846099,0,0,0,0.0564342054674525,0,0,0,0,-0.124322246671874,0.0392864668480174,0,0,0,0,0,0,0.156655980184293,0,0,0,0,0.270561526536791,0,6.93889390390723e-18,0.0964163725560073,0,0,0,0.0143056976491012,0,0
X600707.SH,0,0,-0.297843646848033,0,-0.483972232568011,0,0,0,0,0,-0.00533608223712887,0,0,-0.127162281722641,0,0,0,0,0,0.407154368590314,0,1.02086706901784,0,0,0.0410584901632654,0.322914756216804,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,6.93889390390723e-18,0,0,-0.202583180579846,0,0.164199258806488,0,0,0,0,0,0,0.156227123619632,-0.231539804908542,0,0.0120420950063654,0,0,0,0,0,0,0
X002074.SZ,0,0.0886134663113755,0,0,0,0.280503516881332,-0.0736483072982926,0,0,0,0,0,0,0,0,0,0,0.121051326110128,0,0,-0.0206374170576603,0,0.0440472815831929,0.00523177794694068,0,0,0,0,0,0,0,0.124260945160099,0,0,0,0,0.173085464416089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978227223740514,0,0,0,0,-0.0193270776012803,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.20915244308929,0,0,0,-0.198137013725906,0,0,0,0.248468274515554,0,0,0,0,0.0677754122720453,0.00031024273736401,0,0,0,0,0,0,0,0,0,0,0,-0.100515756184203,0,0,0,0,-0.391037692677226,0,0,0,0,0.269013504025722,0,0,0,0,-0.0734237981725796,0,0,0,0,-0.0487279371815967,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843891350405981,-0.184821358161377,0,0,0,-0.151686035409403,0,0.0331901316995763,0,0,0.229113993593854,0.0246551205961433,0,0,0,0,0,0,0.0879077565227112,0,0,0,0.110068313143541,0,0.0234681669608811,-0.0733129535945248,0,-0.0275785019628563,-0.0761645227109086,0,0,0,0.0184761307146562,0,0,0,0,-0.0130706978008887,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119626148089227,0,0,0,0,-0.148978723724402,0,-0.0988687562780544,0,0,-0.071825272055638,0,0,0,-0.0552100098604402,0,0,0,0.184158012281086,0,0,0,0,0,0,0,-0.0618872852968698,0,0.0144124821393361,0.0241581593969234,0,0,-0.0308029962097558,0,0,0,0,0.977664680881954,0,0,0,-0.243183151429066,0,0
TED,0,0,0,0,0,-0.080532445456359,0,-0.075988576524196,0,0,-2.16840434497101e-19,0,0,0.0699943767259226,0,0,0,0,-0.0217965824503121,0.0364462351442681,0,0,0.142694550348151,0,0,0,0,0,0,-0.0348442328183003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297571426734089,-0.0417048279424613,0,0,0,0.805972696751528,0,0,0,0,0.133306031302792,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208543412065895,0.00809255741603962,0,0.00772666479581498,0,0,0,0,0,0,0,0.154872389686304,0,0.0675624045362399,0,0,0,0,0,0,0,0,0,0,0,0.0120941545051156,0,0,0,0,-0.00792070682393673,0,0.0434500253082258,0.0174862956714466,-0.0361718658720206,0,0,0.0191726166746457,0,0,0,0,-0.00420684248520387,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625797615915479,-0.0355894287302859,0,0,0,0,0,0,0,0.0311361335898296,0,-0.0175352772553575,0,0,0,0,0,0,0,-0.0297197634341799,0,0.129778106607971,0,0,0,0,0,0,-0.0340135894282307,0.0204848176749547,0.0304211447163515,0,0,0.00493361320101875,-0.00737678079824985,-0.0122096382736657,0,0,-0.00998836409354638,0,0,0,-0.0166527038901151,0,0
MKvol,0,0,0,0,0,0,0,0.0037829177945195,0,0,0,0,0,0,0,0,0,0,0,-0.00126615973725998,0,0,0,-0.000576674313506076,-0.00100482874044663,-0.00459393588559129,0,0,0,0,0.00262833765343767,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023870824880988,0,-0.00185552309714768,-8.39003484328935e-05,0,-2.91443457752646e-05,0,0.000104749245392762,0,0,0,0,-0.00263382656365219,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0632885501103773,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852505195830807,0,0,0,0,0,0,0,0,0,0.101108331174598,0,0,0.134761666986586,0,0,0,0,0,0,0,0,0,0.00120239194478978,0,0,0,0,0,0,0,-1.30205181567986,1.46859525231641,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000285961607211068,0,0,0,0.000325219550914514,-0.000412939999166343,-0.00546331572987749,-0.000773462055962476,0,0,0,0.00273000134506248,0,0,0,0,0,0,0,0,0,0,0,0.00604714427579006,0,-2.45522201358823e-07,0,-0.000669262030749601,0,0,0,0,0.0013899427748197,0,0,0,0,0.00297137692776308,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00119925812643805,0,0,0,0,0,-0.00248441830940593,0,0,0,0,-0.00515485821773632,0,-0.00866192580142847,0,-0.00520799147563399,0,0,-0.00609177149598843,0,0,0,0.0184955207226976,0,0,0,0,0,0,0,0,0,-0.00284465529699359,0,0,0,0,-0.0248668944127522,0,0,0,0.00782886299813717,0.00687038999548645,0,0,0,0,-0.0434223630986792,0,0
