,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X600031.SH,X000338.SZ,X002475.SZ,X002236.SZ,X300003.SZ,X601877.SH,X300124.SZ,X002008.SZ,X000625.SZ,X600809.SH,X600066.SH,X600867.SH,X000100.SZ,X600271.SH,X002456.SZ,X600487.SH,X002294.SZ,X600566.SH,X000981.SZ,X002241.SZ,X002180.SZ,X002049.SZ,X000661.SZ,X000157.SZ,X300142.SZ,X000596.SZ,X002179.SZ,X600584.SH,X600498.SH,X002508.SZ,X300136.SZ,X600522.SH,X000050.SZ,X002129.SZ,X000977.SZ,X600707.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600487.SH,0,0,0.117181080439447,0,0,0,0,0.36240284316542,0.41683631854265,0,0,0.116969733915614,0,0,0,0,0,0,-0.0296554206909681,0,0.0696625401427917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101832349681853,0,0,3.46944695195361e-18,0.0785068188015664,0,0,0,0.235626196198123,-0.0185843894635047,0,0,0,0,-0.00507321777138693,0.0407589033343805,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.302405753106128,0,0,0.246616423275699,0,0,0,0,0,0,0,0,0,0.00579074243360875,0,0,0,0,0.0104417729990009,0,0.308552801743971,0,0,0,0,0.137837129370502,0,0,0,0,0,-0.0819904305909617,0,0,0,-0.0220839582857003,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.258756053734243,0,0,0.0740937650600745,0,0.0477872541206379,0,0,0,0,0,-0.111943732046389,0.192065331222612,0,0.0740491574911593,0,0,0,0,0,0,0.13013154224669,0,0,0.156065148598698,0,0,0,0,0,0.00781562355782167,0,0.132525863275716,0,0,0,0,0,0,0,0,0.0920920592896414,0,0,0,0,0.00759388093449662,-0.060434551441406,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0985584576728509,0,0.14541033140365,0,0,0,0,0,-0.0759686931128607,-0.0133689764744971,0.0847214287252742,0,0,0,0,0,0,0,0,0.0226157704793638,0,0.0739924672572404,0,0,0,0.0673995512925709,0,0,0,0,0.176276640829122,0,0,0,0,-0.111893078930671,0,0,0,-0.0535434735573374,0.0182927089753139,0,0,0,0,0,0,0,0,0.007148458228764,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0793938638464179,0,0,0,0,0.0353136863275574,0,0,0,0,0.0215600889166947,0,0.00625453630323449,0,-0.143498857226921,0,0,0.213490756558148,0,0,0,-0.0642123960254457,0,0.0992798797646786,0.00890538935877852,0,0,0,0.192938980914166,0,0,0,0,0.0394475929558335,0,0.282326651312485,0,0.181638192094439,0,0,0,0,-0.00109736804609779,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.107145363627066,0,0,0,-0.0981417197836076,0,0,0,0,0,0,0,0,0,-0.0310619932938374,0,0,0,0,0,0,0,0,0.289131104342823,0,0,0,0,0,0.140987954003839,0,0.0204299119196069,0,0,0,0,0,0,0.234068017046326,0,0,0,0.166241136807265,0,0.067316359782471,0,0,0,0,0.0421324662757679,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0045824627124978,0,0,0,0,0,0,0,0.167920066174729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205986104594221,0,0,0,0.226116039149804,-0.20797729178861,0,0.134097803906796,0.33421024896392,0,0,0,0.133214628354152,0,0,0,0,0,0,0.0525802044342865,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.256840521622711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193214565955462,0,0,0.0702205492096437,0.369004652256972,0,0,0,0,0,0.322512009955602,-0.280561845709598,0,0,0.0434473529208116,0,0,0,0.193593727099583,0,0,-0.0341880866712485,0,0,0,0.0860337787454277,0,0,0,0,0,0.0329854034769089,0.0554964154052976,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.154294519484846,0.054803307941273,0,0,0,0,0,0.11347230168964,0,0,0.0291542040032039,0,0,0,0,0,0,0.0324503433610151,0.0968426946472173,0.0411814507678619,0,0,0,0,0,0,0,0.0124997738942627,0,0,0,0,0,0,0,0,0,0,0,-0.0208305660994034,0,0,0.0207670233993463,0,0.0125896437984133,-0.00584309930892815,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.176384832188106,0,0,0.12199663176424,0,0,0,0,0,0,0,0,0,0,0.279017921040299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763735119237646,0,0.0216642553648865,0,0,0,0,0,0,0,0,0,0,0,0.0531101115642243,0,0,0,-0.0246032346082427,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.299824780146634,0,0.0482219385291816,0,0,0,0.151040106880544,0,0,0,-0.148031149419399,0,0,0,0,-0.0809328890334897,0,0,0,0,0,0,0.17122142494791,0,0,0,0,0,0,0,0,0.0969399847376821,0,0,0,0,0,0,0,0,0,0,0,0.0281495650993788,0,0,0,0.0215714955914639,0.0143366273153158,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0615415082423152,-0.23974010320856,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.239157502524491,0,0,0,0.0962699395369796,0,0,-1.0842021724855e-19,0.0192337075848858,0,0,0,0,0,0,0,0.0177327462211298,0,0,0,0.0642157267509258,0.0393695125168446,0.125165324125471,0,0,-0.0105943739157017,0.00848312597307138,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0187682823929846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301620104984045,0.01883974280604,0,0,0,0.110888584135987,0,0.260927679715184,0,0,0,0,0,0,0,0,0.0322949206150387,0,0.249805274463585,0.220851423404793,0.101299047544334,0,0,0,-0.0364658176206277,-0.0141309165475517,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.144827422449567,0.161144795021511,0,0.0206083377160154,-0.157280836480736,0,0,0,0,0.131293771554471,0.181993497742859,-0.00695715667930608,0,0,0,0,0.265778178906951,0,0,0,0,3.46944695195361e-18,0,0,0,0.133992016994909,0,0,0,0,0.142129452275617,0,0,0,0,0,0.109388175039324,0,0.223577670823016,0,0,0,0,0,-0.0810206788366735,0.00719790728438799,0,0,0,0,0,0
X002508.SZ,0,0,0,0.1082379685161,0,0.0703283871445023,0.468548191789835,0,0,0,0,0,0,0.749505660142113,0,0,0,0,0.3791179545882,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717986271308605,0,0,0.00486520028508513,0,0,0,0,0,0,0,0,0,0,-0.0613113356793952,0,-0.243560890170877,0,0,0.0087020192669137,-0.0801267445191679,0,0,0,0,0,0
X300136.SZ,0,0,0.340632426300657,0,0,0,0,0,0,0.03089967639491,0,0,0,0,0.206495927332629,0,0.0663520807150682,0,0,0,0,0.501234789088778,0.23033424501889,0,0.0936935735134879,0.201142613446969,0,0.516430239284754,0,0,0,0,0,0,-0.340032478658659,0,0,0,0.00941047538321111,0,0,0,0,0,0,0,0.0368071706707727,0,0.435092795320042,0,0,0.06190583213217,0.190258794271185,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.135365292215537,0,0,0,0,0.288553601182903,0,-0.0685065166929377,0,0,0.0431143436281684,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.167793587511334,0,0,0,-0.213369162947472,0,0,0,0,0,0,0.0592792333355376,0,0,0,0.713875700014122,0,0,0,0,0,-0.0236950353759228,0.0874466984788161,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.199195617239469,0,0,0,0,0,0,0,0,0,0,0.0410210806711461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44687522159357,0.0784302423115291,0.288572398553758,0,0,0,0,0,0,-3.46944695195361e-18,-0.0291294049807747,0,0,0,0.026856866028291,0,0.201162988320491,0,0,0,0.0700110406586416,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0604622149612545,0,0,0.134688077432135,0,-0.1114242105202,-0.190540494517657,0,0,0,0,0,0,0.135887440461415,0,0,0,0,0,-0.69159147292119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792426528788727,0,0,0.0311534689453051,0,0,0,0,0.275062248263323,0,0,0.00777251787253567,0.147051062680668,0,0.501634268896274,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.0650995678885714,0,0,0,0,0,-0.153149640543213,0,0.0639193678546427,0,0,0.129579273724553,0,0,0,0,0,0,0,0.108328683861855,0,0,0.0398844309045457,0,0,0,0.488275684603376,0,6.93889390390723e-18,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.311335243600572,0,0,0,0,-0.0702853119041987,0,0,0,0,0,0,0
X600707.SH,0,0.0563224700756261,0,0,0,0,0,0,0,0,-0.121401849523926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162343881210794,0,0,0,0.0460592115227876,0,0,0,0,0.167716506011954,-0.0385077570643165,0.0313449366257656,0,0,0,0,0,0,0,0,0.0173606666433478,0,0,0,0,0,0,-0.0290300518887746,-0.0442470363898671,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.174221742376197,0,0,0,0,0,0,0.191127184547899,0,0,0.0592379033478174,0.0734943671777621,0,0,0,0.0249043033004346,0,0,0,0,0.131103002379534,0,0,0,0,0,0.0124849301590507,0,0,0,0,0,0,0,0,0,0,0,0.0942857545904269,0.000410174790837714,0,0.0315398480155934,0,0,0.0133270351369029,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0257467359838145,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481731126024182,0,0,0,0,0,0,0.159224983429181,0,0,0,0,0,0,0,0,-0.0263561248577966,0,0,-0.0515611815230919,0,0,0,0,-0.117046604661528,0.111621670325917,0,0,0,0,-0.00648189813950321,0,0,0,0,0,-0.147652366786462,0,0,0,0,0,0,0
Slope,0,-0.272170541672829,0,0,0,0,0.0421014296703631,0,0,-0.0144339587553174,0,0,-0.29287632095136,0,0,0,0.136855790299839,0,0,-0.323900545534398,0,0,0,0,0,0,0.0913626739889877,0,0,0,0,0,0,0,0,0,0,-0.0772899143339761,0,0,0,0,0,-0.191238676373012,0.171644681753017,0,0,0,0,0,-1.03726180661575,0,0.35008423028366,0,0,0,0,0,0
TED,0,0,0,0.216490340393827,0,0,0,0,0,0,0,0.715762829192354,0,0,0,0,0,-0.591489226724256,0.709256890008838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.406634233756608,0,0,0,0.48741387346426,0,0,-1.38777878078145e-17,0.394857505960606,0.413516053728168,0.214544279104569,0,0,-2.06286330755739,0,-0.907489253864351,0.148150553178112,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.00588229920368631,0.0405432178639446,0.0472888406700289,-0.0345871162758207,0,0.0691916006204772,0,0,0,0,0,0,0,0,0.141627996856507,-0.137795491368685,-0.00510939573976851,0,0,0,0,-0.0519615531888575,0,0,0,-0.0371454286654408,0,0,0,0,0,0,0,0,0,0,0,0,0.00337528767026574,0,0,0,0,0.031304524804575,0.0162760930680606,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0166622966910023,0,-0.0325479562717213,0,0,0,0,0.245094138218209,0,0,0.0539072561563756,0,0,0,0,0,-0.00058573980672468,0,-0.147547133369492,0,0,0.0485268216869011,-0.0276889301651783,0,0,0,0,0,-0.0423167272551812,0,0,0,0,0,0,0,-0.120654912907849,0,0,-0.0875181937155194,0.0384099631058893,0,0,0,0,0.00443104692384314,-0.0227891667113397,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541766078029616,0,0,0,0.00250119013233525,0,0,0,0,0,0.00381641414396051,0,0,0,0.00102944760558998,0,0.00653398157115499,0,0,0,0.00446142643410643,0,0,0,-0.00213434420903852,-0.000155151611398874,0,0,0,0,0,0,0.0129923873149274,0.00859326364283009,0.0115401363414596,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0227665870482758,0,0,-0.00721170920880279,0,0,0,0,0,0,-0.00540352357014944,0,0.0245064520357864,0,0,0,0,0,0,0,0,0,0,0,0,0.0218023397899746,0,0,-0.0124540140894993,0,0,0.00852065011247508,0.0122825140897109,0,-0.011731496927531,0,0,-0.0117995454165455,0,0,0,0,0,0,0,-0.080817497491886,0,0,-0.00393492695708901,0.0238646327182659,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260156946851153,0,-0.0145490873227391,-0.00698635792276165,0,0,0.00260649141796933,0,0,0,0,0,-0.00355795467661679,0,0.00701302503641035,0,0,0,0.00892105122780387,-0.00133049063657929,0,0,0,0.0116313160129683,0,0,-0.00214102790061099,0,0.00571676253436308,0.00248414155814026,-0.00689741454791722,0,0,0,0,0.0123322909524159,-0.00445814549514899,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00935936858832382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871188988615438,0.00395693243049559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147481407641656,0,0,0,-0.0144007876750724,0,0,-0.0244257693120816,0.0100977639240753,0,-0.00495164992972995,-0.00160414264513817,0,0,0,0.031620747840216,0.023402814031882,0.047348493784327,0,0,0,0,0,0
