,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X600703.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X000100.SZ,X600498.SH,X600487.SH,X002007.SZ,X002456.SZ,X000661.SZ,X600566.SH,X000625.SZ,X002179.SZ,X300146.SZ,X600867.SH,X000596.SZ,X600809.SH,X000157.SZ,X002180.SZ,X300142.SZ,X600177.SH,X002294.SZ,X600089.SH,X300136.SZ,X600066.SH,X002506.SZ,X000977.SZ,X002241.SZ,X600372.SH,X600522.SH,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.0685805875697883,-0.0424683818180296,0,0,0.440370526972159,0,0,0.0898072908077443,0,0,0,0,0,0,0.0456335940651409,0,0,0,0,-0.00774402760165276,0,0,0,0,0.114130130035746,0,0,0,0,0,0,1.73472347597681e-18,0,0.335434637647636,0,0.146878091340796,0.0148881680295051,0,0,0,0,0,0,0,0,0,0,0,0,0.0649141341397152,0.00852928608082545,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.6282709012644,0,0,0,0,0,-0.111885181253401,0,0.10599233781574,0,0,0.023056530367058,0,0.0837560755024207,-0.37541726521096,-0.0136090598682873,0,0,0,0,0,0,0.306058806658377,0,0,0,0,0,0,0.0656521895500538,0,0,0,0,0,0,0,0,0.0824615500062607,0,0,0,0,0,0,0,0,0,-0.00250307028745014,0,0,0,0,0.0745869438834033,0,0
X600741.SH,0,0,0,0,0,0,0.0542371038987317,0,0,0,0,0.0844861979512239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984500413286931,0,0,0,0,0.245071958124361,0,0,0.0877686024199138,0,0,0,0.0901992363424889,0.133697011709778,0,0,0,0,0,0,0,0,0.0118861769191973,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.148010613415086,0,0,0.00475846881935379,0.0230938982050515,0,0,0,0,0,0,0.0557038404025991,0,0,0,0,0,0,0.218613263856356,0,0.019873963267934,0,0,0,0,0,0,0,0,0.00410339500741199,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0201676372027531,-0.01506601419557,-0.0020533130465198,0,0,0,0,0,0
X600271.SH,0,0,-0.144994339099807,0,0,0,-0.0751119589750847,0,0,0,0,0,0,0,0,0,0.1205129146816,0,0,0,0,0,0,0,0.13529010940302,0,0,0.12174483891484,0,0,0.445165098606955,-0.162009951550909,0,0,0,0,0,0,0,0,0,0,0.0425485381929977,0,0.556445382223408,0,0.318510232780407,0,0,0,0.112354424770366,-0.0127993691067453,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.110936937187281,0,0,0,0,0.628421338457412,0,0,0,0,0,0,0,0.099257374280097,0,0.0242393012468859,0,0.0376822169911064,0,0,0.0147282023481051,0,0,0,0.066466538102631,0,0.0661782088133815,0,0,0.0683568728057569,0,0,0,0,0.0897766820466867,0,0,0,0.0466416976396436,0,0,0,0,0,0,0,0,0,-0.0404364488723794,0.0260040511499397,0,0,0,0,0,0
X002236.SZ,0,0,0.523431011975374,0,0,0,0,0.0853256642227319,0,-0.0757345592742125,0,0,0.122583111925597,0,0,0.349270743959144,0,0,0.0485199507917867,0,0,0,0,0.0350717830516089,0,0,0,0,0,0,0,0,-0.0334406529282728,0,0,0,0,0,0,0,0,-0.044265632880949,0,0.0856688195969634,0.212719333205878,0,-0.24774859448241,0,0,0.704802183674417,0,0.0211967030940118,0.0177941475889306,0,0,0,0,0,0
X002008.SZ,0,0.0456899196210731,0.25220110443599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234501556207779,0,0,0,0,0,0.213756526167712,0.0994726502772896,0.209499870592718,0,0,0.170679342016445,0,0,0,0,0,0,0,0,0,-0.119010235535973,0,0,0,0,0,0.0106939512480153,0,0,0,-0.116082006995324,0,0
X000100.SZ,0,0,0.0497348603270847,0,0,0,0,0.18057394057905,0,0.0528416685008423,0.032831071138889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776045007748826,0,0,0,0,0,0,0,0,0.0673004967115132,0.101448851991142,0,0,0,0,0,0,0,0,0,0.0264363827091987,0.089033986264155,0,0,-0.0106699229704089,-0.0217744973025981,0,0,0,0,0,0
X600498.SH,0,0,0.0761082126675962,0,0,0,0,0.122520077545147,0,0.345534791147917,0,0,0,0,0,0,0,0,0,0.0263520721532936,0.100499798375825,0,0,0,0,-0.0147198806252471,0,-0.0975900072400254,0,0,0,0,-0.104690548837839,-0.0377992189635319,0,0,0,0,0,0,0,0.364521428623684,0,0,0,0,0,0,0,0,0.209670238536266,0.043799301932803,0,0,0,0,0,0,0
X600487.SH,0.109531360588225,0,0.041313137453798,0,0,0,0,0.254102101092826,0,0.288566038869016,0,-0.0599469039224503,0,0,0,-0.224131734085007,0,0,0,0,0,0,0,0.193933075595416,0,0.410148368144485,0,-0.0309808284877209,0,0,0.238228800029741,0,0,0,0,0,-0.0504142238133133,0,0,0,0,0,0.243703648359248,0,-0.0098687856657557,0,-6.93889390390723e-18,0,0,0,0,0.0333890619390829,-0.0182489425983188,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751530264184365,0,0,0,-0.104173865025722,0,-0.338115774291894,0,0,0.12236536688271,0,0,0,0.119848695596834,0,0,-0.107504362583107,0,0.491078891625289,0,0,0,0,0,0,0,-0.0271558179326662,0,0,-0.0459457068417096,0,0,0,0.143013523649435,0,0,-0.0137139438187295,-0.0224946948525416,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.0389670165700512,0,0,0.0361169336949073,0,0.376625303306881,0,0,0,-0.0553843569372649,0,0.207285401510757,0,0,0,0,0,0,0.07749623838889,0,0,8.67361737988404e-19,0.0835411077940753,0,-0.0867307883327457,0,0.014616033262663,0,0,0,0,0,0,0,0,0.340006291698914,0,0,-0.0254618247475937,0,0,0,0.191372904111337,0,0,-0.0312946314082278,0,0,0.0216192630700222,0,0,0,0
X000661.SZ,0,0,-0.429829358120863,0,-0.179985931713866,0,0,0,0,0,0,0,0,0,-0.1165832549606,0.547824010323344,0,0,0,0.236235813182008,0,0,0,0,0,0.119611102964249,0.414751946710207,0,0,0,-0.181530034402855,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.11920271409589,0,0,0.0542415124088985,0,0,0,-0.079278839357712,0.0374989753958306,0,0.732902825206706,0,0,-0.436596468150737,0
X600566.SH,0,0,1.73472347597681e-18,0.4566678512892,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407268185852644,0,0,0.194602236320415,0,0,0,0,0,0.275809383226974,0,0,0,0,0,-0.154107883897697,0.196146188481946,0,0,0,0,0,0,0,0,0.0484102877938188,0,0,0,0,0,0,0,0,0,0.0287949003478831,-0.0402564284276248,0,0,0,0,0,0
X000625.SZ,-2.16840434497101e-19,0,0,0,0,0,0,0.00788835914127701,0,0,0,0,0,0,0,0,0,0,0,0.0577908809032387,0,0,0,-0.0629891753981748,0,0,0,0,0.105588395682823,0,0,0,0,0,0,0,0,0.0943532983576049,0,0,0,0.00147823810223373,0,0,0.292701156240203,0.153857902518576,0,0,0,0,0,0,-0.0865392250360335,0,0,0,-0.0464979623105354,0,0
X002179.SZ,0,-0.105047677039892,0,0,0,0,0,0,0,0,0,0,0.243240109144132,0,0,0,0,0,0.125726165906609,0,0,0,0,0,0.0943656782278803,-0.0330674796113057,0,0,0,0,0,0.132514023381952,0,-0.02039707525389,0,0,0,0.12419256537775,0,0,0,0,0.0356443308111969,0,0.203228962438895,0,0.0391642105003683,0,0,0,0,0.0658300566351475,-0.0547433191594568,0.157905259921047,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,-0.189560856141646,0,0,0,0,0,0.352866964026793,0,0,0.427054717436749,-0.0205746309060045,0,0,0,0,0.326163371382469,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.496103140206163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392239499993666,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.365314174172077,0,0,0,0,0,0,0,0,0.321094908478177,0,0,0,0,0,0.782852671987477,0,0,0,0,-0.232614829484138,0.174795053522124,0.102918195830113,0,0,0,0,0,0,0,0.35433952459851,-0.347110938152266,0,0,0,0,0,0,-0.0180243432293705,0,0,-0.289628532001276,0,0,-0.198455528464646,0.164998459260972,-0.172600598581651,0,0.117526268484167,0,0,0,0
X000596.SZ,0,0,0,0,0,0.342567862645079,0.433429039124315,0,0,0,0,-0.0136259823245567,0,0,0,0,0,0,0.184907330195007,0,0,0,0,0,0,0.0722197982109083,0,0.00781086273008031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315707988504766,0,-0.0703043632372728,0,0,0,0.0707883423755099,0,0,-0.022925534904068,0.0733066602370585,0,0,0,0,0,0
X600809.SH,0.137755228816107,0.025000445438536,0,0.0353871478495212,0,0,0.251095358928384,0,0,0,0,0.0351152414172534,-8.67361737988404e-19,0,0.0920431683315937,0,0.19458324606983,0,0,-0.0293866738644183,0,0,0,0,0,0.0422055658248153,0,0,0,0,0,0.0176258465462128,0,0.173418879454201,0,0,0,0,0,0.079180912829892,0,0,0,0,0,0,0,0,0.120717379829085,0,0,-0.0281402700429915,0,0,0,0,0,0,0
X000157.SZ,0,0,0.00848515580959043,0,0,0,0,0.102510462622182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559772082125294,0.0656365353420345,0,0.151517295547749,0,0,0,0,0,0,0,0,0,0.0091744297960067,0,0,0,0,0.0247867146740399,0,0,0.283116439486439,0,0,0,0,-0.0478092857571093,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.155601828324505,0,0,0,0,0,0,0.115399682811257,0,0,0,0,0,-0.0793305746006902,0,0,0.316873291310313,0,0,0,0,0,0,0,0,0.254052850395522,0,0,0.019322866451599,0,0.235527409032598,0,0.0061738725262636,0,0.0503396782436717,0,0,0,0,0,0,0,0.0352919604599448,0,-0.0179679752569736,0,-0.30317026193736,0,0,0,0,0
X300142.SZ,0,0,-0.116477943952913,0,0,0,-0.0558601524844118,0,0,0,0.0680730867432114,0,0,0,0,0.0525297730366107,0,0,0,0,0,0,0.0993946834849611,0,0,0,0,0.528579599222344,0,0,0,0,0,0,0,0,0.219545118983044,0,0,0,0,0,0,0,0,0,0.0865780459033385,0,0.0709829400067475,0,-0.194407894007493,-0.0650991991058618,-0.0802340285611285,0,0,0,1.38777878078145e-17,-0.416603940600636,0
X600177.SH,0,0,0,0,0,0,0,0.134879745673373,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636787838493216,0,0,0,0,0.0792936744526727,0.0187570885214581,0,0,0,0.0150233280282188,0,0,0,0,0,0,0,0.0632134949510959,0.190466230017151,0,0,0.00458801434493091,-0.00623844114711238,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.0264632794920426,0.0446478839209655,0,0,0,0,0,0,0,0,0,0,0.0752024915697986,0,0,0,0.0110228482553753,0.133157359580767,0,0.0472747655614042,0,0,0,0,0.080508723427438,0,0.307145381005504,0,0.000788250960693095,0,0,0,0,0,0.0400016755979342,0,0.0793787617183769,0,0,0,0.01408341272052,0,0,-0.00210000551971558,-0.0455284514032299,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794355298996727,0.0679214618644292,0.0427756451802005,0,0,0,0,0,1.73472347597681e-18,0,0.0647955075554888,0,0,0,0,0.0754682451789105,0,0,0.0296967146047051,0.0186207586807958,0,0.0907381004680448,0,0,0,0.000487194923296544,-0.0582757686121,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0097497168802491,0,0.215416217216364,0,0,0,0.0347159658436739,0,0,0,0,0,0,0,0,0,-0.203183325098516,0.37179432938532,0,0,0,0.235098080123089,0,0,0,0,0,0,-0.0179898964850604,0,0,0,0,0,0,0,0.342225987631845,0,0,0,0,0.210244777690097,-0.0770612326745981,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.154540596114211,0,0,0,0,0,0,0,0,0,0,0.358025005297383,0,0,0,0,0,0,0,0.166192043541265,0,-0.144488155905916,0,0,0,0.0569954140280999,0,0.0607305207820259,0.245794908783115,0,0,0,0.228396857596133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.386649247279619,0,0,0,-0.0582376325240478,0,0,0,0,0,-0.0500509948386165,0,0,0,0,0,0,-0.102775147440858,0.119973521927822,0,0,0,0,0,0.0522624280329771,-0.0531089226813438,0,0,0,0.0265378443851441,0.00234761293363764,0,0,0,0,0,0,0,0,-0.0919744745838854,0,0,0,0,0.0206448701757085,0,0,0,0,0,0.118294986560691,0
X000977.SZ,0,0.140869397694264,0,0,0,0,-0.199080307331915,0,0.506235932332702,0,0,0,0,0,0,0.0214914554568024,0,0,0.592712398047533,0,0.0251695351200383,0,0,0,0,0,0,0.084135883076342,0,0,0,0,0,0,0,0,0,0.0142916990996023,0,0,0,0,0,0,0,0,0.14754233587214,0.240733200899275,-0.196625487955142,0,1.73472347597681e-18,0.00525770400735543,0.0163042136456424,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.151258008963159,0,0,0,0.0269836137295265,0,0,0,0,0,0,0.0317820517855323,0.104245085794766,0.0190620463365298,0,0,0,0,0,0.061425529218901,0,0,0.119033020916859,0,0,0,0,0,0,0,0,0,0,0,0.0623935512083317,0,0,0,0,0,0,0,0,0,-0.0266401446625302,0,0,0,0,0,0,0
X600372.SH,0,0,0.100126072270751,0,0,0,0,0,0,0,0.389387762853001,0,0,0,-0.0962512286410021,0,0,0,0.0748186901840893,0,0,0,0,0,0,0.0049874214331763,0,0,0.174860866143727,0,0.104172607590513,-0.0374224547322647,-3.46944695195361e-18,0,0,0,-0.0197019139425399,0,0,0,0,-0.0292979618576909,0,0,0.194203081173179,0,0,0,0,0,0.0446704969217779,-0.0205315774275266,0,0,0,0,0,0,0
X600522.SH,0,0,0.0930149979763366,0,0,0,0,0,0.0269065056437422,0.0948612135129467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174453065825023,0,0,0.0185519353186043,0,0,0,0,0,0,0,0,0.0617276628483242,0,0,0,0.157699204388923,0.196546777630924,0,0,0.0304501591240141,0,0,0,0,0,0,-0.00935935188548254,-0.0378110002153271,0,0,0,0,0,0
X000050.SZ,0,0,0,0.263138962187102,0,0,-0.0776145490158896,0,0,0,0,0,0,0,-0.281109242944359,0,0,0,0,0,0,0,0,0,0,0.502436759498898,0,0,0,0,0,0,0,0,0.309257732878493,0,0.15506421845823,0,0,0.0477753784809951,0,0,0,0,-0.0354126362275786,0,0,0,0,0,0,-0.112478473818518,0.123202511220896,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.767400106263808,0,0,-0.461524220748886,0,0,0.249333110218702,0,-0.0308913541145761,0,0,0,0,0,0,0,0,0,-0.48791756467375,0,0,0,0,0,0.177363870019466,0,0,0,0,0,0.292017065908461,0,0.157763223691717,-0.659705168021006,0,0,0,0,-0.20232514211696,-0.0157887108673103,0.156480200918439,0,0,0,0,0.0908267628262428,0
Change_TY3M,0,0,0.0486552952105644,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783885972724444,0,-0.177063496559572,0.243352276924575,0,-0.209896950720455,0.101648859440797,0,0.0633795834583007,0,0,0,0,0,0,0,0,0,0,0.188121930230579,0,-0.0850122658859164,-0.0803443933212085,0,0,0,0,0,0,0,0,0,0,-0.0787067191581471,0,0,0,-0.28945385273358,0,0.405975344930903,0,0,0,0
Slope,0,0,-0.0212548197925863,0,0,0,0,0,0,-0.174308003590949,0,0,0,0,0,0,0,0,-0.669701234059372,0,0,0,0,0.438208192825467,0,0,0,-0.231256252895647,0.277581914032756,0,0,0,0,0,0,0,0,-0.389606560298963,0,0,0,-0.103583607713572,-0.215210343511078,0,0,0,0.651930023470447,0,0,0,0,0,0.531034587197521,0,0,0,-3.63567618981402,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117976775942488,0,-0.106163466390995,0,0,0.254947768754542,0,0,0,0,0,0,0,0,-0.0369868987616414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10290283922341,-0.379188248535984,0.309551597299196,0,0,-0.281445040466749,0,0,0,0
RealEstate_excess,0,0.0209454527433268,0.0351008721175121,0,0,0,0,0,0,0,-0.00743574904687073,-0.0111246110144871,0.1186487711089,0,0,0,0,0,0,0,0,0,0,-0.116826860400152,0,-0.0719322084247947,0,0.00963720236883329,0,0,0.0833475449538434,0,0,0,0,0,-0.0613608037780289,0.0785788375591635,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883144330749451,-0.0211325934668708,0,0,0.0596827280783519,0,0,0,0
MKreturn,0,0,0,0,-0.204778663792782,0,0.0850369054013076,0,0,0,0,-0.0177887776530317,0,0,0,-0.153366708520739,0,0,0,-0.0553997643480775,0,0,0,0,6.93889390390723e-18,0,0,0.165047299137654,0,0,0,0.00273830996082,0.178105670355465,0,0,0,0,-0.126455564753677,0,0,0,-0.0624176638591744,0.158023521476821,0,-0.0526882860042709,0,0,0,0,0,0,-0.0290626077003111,-0.0240083035393542,0,0,0,0,0,0
MKvol,0,0,0,0.0025543956477939,0,0,0,0,0,0.00151143720137401,0,1.35525271560688e-20,-0.00100860566984264,0,0,0,0,0,-0.00106604440087441,0,0,0,0,0.00206019851606132,0,0,0,0,0,0,-0.000248684628168757,0,-0.000948144323385142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.000737617396822752,0,0,0,0.0313128376839921,0.00465626719901609,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0121560828134866,0,0,0,0,0,-0.0478462039614998,0,0,0.0629855802381542,0,0,0,0,0,0,0,0.048816450079935,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254379686814916,0,0,0,0,0,0,0,0,0,0.0345687604143878,0,0,-0.0458751857577638,0,-0.145604573754279,0.0586134099918553,0,0,0,0,0.637578553505446,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.023889354525597,0,-0.0148735356835781,0,0,0,0,0,0,0,0,0,0,0.000143344295651668,0,0,0,0,0,0,0,0,0,0,0,0.00579190021629845,-0.0190624413206118,0,0,0.0360197626540336,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119943191150752,-0.00813053775213517,0,0,0,0.716445042345261,0,0
CarbonVol_Hubei,0,0,-0.00109844238855248,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000515157791074327,0,0,0,-0.00113265458033658,0,0,0,0,0,0,0,0,0,0,0,0,-0.00144752791163008,0,0,0,0,0,0,-0.00639793252696951,0,0,0,0,0,0.0527857935707349,0
