,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X600031.SH,X000596.SZ,X003816.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X000063.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X000733.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600702.SH,X600522.SH,X600460.SH,X000157.SZ,X300003.SZ,X000799.SZ,X600584.SH,X600884.SH,X002007.SZ,X000800.SZ,X002414.SZ,X600487.SH,X002236.SZ,X300146.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,-0.0815925435041462,0,0,0,0,0.045081324829244,0,0,0,0,0,0,0,0,0,-0.0886589631039784,0,0.150601178142586,0,0.114665643084266,0,0,0.00244125573886964,0,0,0,0.253428894336023,0,0,0,0,0,0,0.0299884329472964,0,0,0,0,0,0,0,0,0,0,0,0,0.0952954079694673,-0.0818414363926421,0.0151674480845149,-0.0196080710203555,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.0367485280937692,0,0,0,0,0,0,0,0,0,0,-0.135348195754288,0,0,0,0,0,0,0,0,0,0,0.620245187870503,0,0,0,0.220942796475778,0,0,0,0,0,0,0.0444425305007407,0,0.20421582183408,0,0,-0.257282617015893,0,0,-0.0335067378387424,0.0516942272753396,0,0,0,0,0,0
X600104.SH,0.0137817357712621,0,0.0118947382277422,0,0,0,0,0.087476467758422,-8.67361737988404e-19,0,0,0,0,0.0934628516437817,0,0,0,0,-0.0284671594130486,0.00436890015588705,0.032653481258694,0,0,0,0,0,0,0,0,0,0,0,0,0.00915563456611672,0.128348008709203,0,0,0,0,0,0.00982493749199879,0,0,0.00532302158809467,0,0.00781764564150734,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.147344462526261,0,0,0,0,0,0,0.395597056790985,0,0,0,0.102885851306728,0.0175821232366192,0,0,0.0384072128305105,0,0,0,0,0,-0.0795669970922921,0,-0.0305062458447397,0,0.329108241189761,-0.0655438791893026,0,0,0.0761182014803113,0,0,0,0,0.103433368386896,0,0,-0.00332284285853041,0,0,0,0,0,0.0376578347657575,0,0,0,0,0,0
X000596.SZ,0,0,0.596238465186053,-0.0287446758327167,0,0,0.143272757914915,0,0,0,-0.424411737337086,0,0,0,0,0,0,0.075651593105707,-0.108652177258445,0,0,-0.0526609910928365,-0.0189052086461389,0,0,0,-0.129518986039388,0,0,0,0,0,0.0765755421651841,0,-0.0456849468921282,0,0,0,0,-0.222258000102041,0,0,0,0,0,0,0,0,0,0.0922947041286145,0,-0.0105457774547362,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0374913680989503,0.0205082277334789,0,0,-0.0197248074366867,0,0.136199017130964,0,-0.131530076174057,0,0,0,0,0,0,0,0,0,0,0,-0.00528857952669318,0,0,0,0.112815921841601,0.0447774926601694,0,0,0,0,0,0,0,0,0.070904069601534,0,0,0,0,-0.144863263810072,0,-0.00750509125430188,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.025506892448923,0,0,0,0,0,0,0.254901142236742,0,0,0,0,0,0,0,0,0,0,0,0,-0.112014032135087,0,-0.0116424803380879,0,0.0214105384566442,0,0,0,0.280529838577166,0.12106477558066,0,0,0,0,-0.0330687686737894,0,0,0.0159424968190722,0,0,0,0,0,-0.0219311972477005,0,0.00163135314142801,0,0,0.0119864490963551,0,0,0,0
X000625.SZ,0,0.0546270486484302,0.0607939124214811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189451997047576,0,0,0,0,0,0.0404272057372341,0,0,0,0.0392630435714119,0,0,0.0922491492519326,0,0,0,0,0,0,0,0.0874148892204081,0,0.352287331313829,0,0.13779458294024,0.138158348281764,0.0681288209086,0,0,0,0,-0.00859416994985758,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.175230137126528,0,0,0,0.149112536313259,0.135242385486487,0,0,0,0.0607071695476196,0,-0.155686887297029,0,0.161942999940127,0,0,0,0,-0.327372776900995,0,0,0,0,0.0661078006613802,0,0,0,0.321320089004137,0,0,0,0,0,0,0,0,0,0,0,-0.380397935914443,0,-0.0566257984099886,-0.129976978279859,0.521793614742529,0,0,0,-0.0825103963174169,-0.00600010906483708,0,0,0,0,0,0
X002129.SZ,0,0.0641677749680011,0,0,0,0,0.0302983539573642,0,0,0,-0.0163702163778509,0.169339660222195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175713297312205,0,0,-0.0119560673926468,0,0.327763262612037,0,0,0,0.155561245468347,0,0,0.230755916273796,0,0,0,0.0575491992504984,0,0,0.0447523357955962,0,0,0,0,-0.0107573285850921,-0.133012764536833,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274880877462587,0,0,0,0,-0.0450299704959921,0,0,0,0,0,0,0,0.250970524662776,0,0,0,0.0141377301019452,0,0,0,0.0414347325294886,0,-0.0686042458381747,0,0,0,0,0,0,0,0,0.00503250142504118,0,0.36224732832232,0.174228632795023,-0.187251542114391,0,-0.0378555926555107,0.0122698148048841,0,0,0,0,0,0
X002049.SZ,0,0,-0.329701593716969,0,0,0,0,0,0.268696963137279,0,-0.0924591045001499,0,0,0,-0.0776930209431624,0,0,0,0.119765782329674,0,0.173627077378783,0,0,0,0,0,0,0,-0.0685603567400855,0,0,0.0470283700714799,0,0,0,0,0,0,0,0,0,0,0.0538800289031709,0,0,0,0.286322362201216,0.246688519988721,0,0,0,0.00649775683114069,0.0692978587581618,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0761202820978801,0,0,0,0,0,0,0,0,0,0.0162384600131273,0,0,0,0,0.0641768719993737,0,0,0,0,0,0,0,0,0,0,0,0.00716032850692407,0.295416895835707,0,0,0,0,0.0275547048117302,0.0546515661272741,0,0,0,0,0,0.124237440580097,0,0,0,0,0,0.0380034644211457,0,-0.0156453057342515,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226335271783029,0,0,0,0.160197140802042,0,0,0,0,0,0,0,0.0936728681177736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149088510775979,0,0.0866947280323799,0.0295291223153495,0.0927035244338775,0,0,0,0,0,0,-0.0199942439360041,0.0214127834900857,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.00429850363281058,0,0,0.206141168747825,0,0,0.147511590848772,0,0,0,0,0,0,0.0968402156507296,0,0,0.125951197502311,0,0,0,0,0.145356743519114,0,0,0,0.217258059215047,0.307926597075885,0,0,0,0,-0.277793081808543,0,0,0.209366394577304,0,0,-0.235306016222489,0,0.305184589463769,0,0,0,0,-0.102840608047115,0,-0.0254138053621163,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0361637297364572,0,0,0,0,0,0,0.0858696677747535,0,0.239585880920615,0,0,0,0.321923819205291,0,0,0,0,0,0.0449606153507113,0,0,0,0,0,0,0.0897692002690967,0,0.0400986469267553,0,0,0,0.000425390342293512,0.0405788697721251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.046370129454575,0,0,0,0,0,0,0,0,0,0.0850409970753374,0.120872284347585,0.0914385774626272,0,0,0,0,0,0,0,-0.0512355409519063,0.337506662186902,-0.0257203828636386,0,0,0,0,0.286149008581024,0,0,0,0,0,0,0.0926787508317244,0,0.0681953199959872,0,0,0,0,-0.00147549518342413,0,0,0,0,0,0,0
X000661.SZ,0,0.145404581844694,0,0,0.203852276300905,0,0,0,0,0,0,-0.0514556375765901,0,0,0,0,0.0069512759361616,0,0.169363951876633,0,0,0,0,0,0,0,0,0,0,0,0,0.153074485642523,0,0,0,0.0879127769991456,0,0,0,0,0.267526235694251,-0.127473784119895,0,0.41115244259021,0,0,0,0,0,-0.140919117338186,0,0.0246021254372911,0,0,0,0,0,0,0
X300142.SZ,0,0,0.0158274830067939,0,0,0.395804591335156,0,0,0,0,0,0,0,0,0,0,0,-0.0792310440692743,0,0,0,0,0,0,-0.0776898227950806,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,9.50375759521966e-05,0.0200824487305635,0.0175075024647728,0,0.00705123722109811,0.36396990955563,-0.16154765327232,0,-0.0433094830538923,0,0,1.38777878078145e-17,0,-0.00901913849984153,-0.123371917357082,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.19160402814945,0,0,0,0,0,0,0.128608127446033,0,0.00282793284398943,0,0,0,0,0,0,0.0776669156183914,0,0,0,0.00800112736655242,0,0,0,0,0,-0.0524948493559945,0,0,0,0,0,0.254688737011012,0,0,0,0.0723250671989979,0,0.180881649758963,-0.0344614902930743,0,0,0,0,0,-0.0467978003782232,0,0.000442134907933162,-0.0781617500806789,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0822600201529429,0,0.368222853545266,0,0,0,0,0.0492532590904914,0,0,-0.287273465760278,0,0,0,0,0.506642255713207,0.73219356759274,0.291986320566277,0,0,0,0,0,0,0,0.285074754944087,0,0,0,0.0634351937660427,0,-0.526499315003235,0,-0.0601454302038459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398252282593112,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0.0419864698043529,0,-0.0527622281126915,0,0,0,0,0,0,-0.044869877988917,0,0,0,0.10796436483521,0,0,0.412640522624423,0.192628990710919,0,-0.016332935096068,0,0,0,0.037338672518843,0,0,0,0,0,0,-0.0221191926627593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228908842563726,-0.0436298138684248,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.35278814874568,0,0,0.0884633410756242,0,0,0.247142281209459,-0.0549513710336946,0,0,0,0,0,0,0,0,0,0.164060090918989,0,0.0154499479023051,0,0,0,0,0,0,0.0254618848080556,0,0,0.0222488486929714,0,0,0,0,0.0521679283218553,0.10929114702118,0,0,0.0597886408430879,0,-0.00105798164178712,0.0515400208801215,0,-0.0237643822143168,0,0,0,0
X600741.SH,0,0,0,0,0.265418207715483,0.0413088596551731,0,0,0,0,0,0.102467074744991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815973667617189,0,0,0,0,0,0.0154270875767894,0,0.183692411656673,0,0,0.0894070647994725,0,0,0,0.0165756828190686,0.0869237495784978,0,0,0,0,0,0.00895990425336282,-0.0256302563252354,0,0,0,0,0,0
X000100.SZ,0.0285510372882784,0,0,0,0,0,0,0,0,0.143724789946657,0,0,0,0.232304728164437,0,0,0.112781495622972,0,0,0,0,0,0.0699582075808494,0,0.0543401981176425,0,-0.0914252717117556,0,0.019138863158016,0,0.00901434414594996,0,0,0,0,-0.0810676918343482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095977834094254,0.0274915526671803,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.338815262925227,0,0,0,0,0,0,0,0,0,-0.0370124510524406,0,0.110168939040072,0,0,0,0,0,0,0,0.0548327926777203,0,0,0.0460954540411119,0,0.498890636650547,0,-0.204477569333411,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00601765733820253,0,0,0,0.291199637964863,-0.0123786044013251,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.317950183003788,0,0,0,0,0,0,0.252612003077592,0,0,0,0,0,0,0,0.0252878168526722,0,0.391957687413756,0,0,0,0,0.132160082690264,0,0,0,0,0,0,0,0,-0.386702898775881,0,0,0,0,0,-0.0198454632825525,0,0,0,0,0.55560029756555,0,0,0,0,0.0384639755412482,-0.131551084122262,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808732144079297,0,0,0,0,0,0.00946955523157015,0,0.189921039543616,0,0,0,0.394433520663403,0,0,0,0,0,0,0,0,0,0.0903034894391823,0.521377951191228,0,0,0,0,-0.00912685642227865,0,0,0,0,-0.0163918749476864,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256466451317442,0,0,0,0.0507488265410572,0,0,0,0,0.061449829388716,0.0767222101043634,0,0.057961337710407,-0.0228499728383919,0,0.0612742421934066,0,-0.0200096643572698,0,0,0,0,-0.000739244915137044,0,0,0,0,0,0,0.093917737661485,-0.0219878633219976,0,0,0,0,0,0,0,-0.00316216247630136,-0.0270614184263656,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.659181769446649,0,0,0,0,0,0.0671341714024299,0,-0.0294747378410419,0,0,0,0,0,-1.73472347597681e-18,0,-0.0775729299360804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137204087827665,-0.179635622044511,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000799.SZ,0.213897127671033,0.0837110848092829,0,0,0.00696032013401866,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155390052461986,0,0,0.0839160022244981,-0.0971984746925623,0.0871733478553834,0,0,0.22510445649952,0,0,0,0,0,0,0,0,0.0735146413290173,0.108226030549011,0,0,0,0,0,0.032434165522844,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376903264120152,0,0.164704571475402,0.0767011413201362,0,0,0.0611962694431926,0,0,0,0,0,0,0,-0.03655245987901,0,0.142966760897273,0,0.0359355952400121,0.262718758428744,0,0.0645825773309621,-0.0530068003445324,0,0,0,0.0269933321671274,0,0,0.0205682080749461,0,0,0,0.0052380952009676,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,-0.0289474244553643,0,0,0,0,0.0478969403140549,0,0,0,0,0,0.300314064997692,0,0,0,0,0,0.0835445154117635,0,1.73472347597681e-18,0,0,0,0.0945467573916736,0.0233480323719618,0,0,0,0.175119231937794,0,0.0187262112146085,0,0,0,0,0,0,0.0189784978867168,0,0,0,0,0,0,0,-0.0162941363149649,0.0426519302002534,0,0,0,0,0,0
X002007.SZ,-0.0502698699045773,0,-0.00893156188714756,0,0,0,0,0,-0.312050733395128,0.121052346827215,0,0.374362810461648,0,0,0,0,0.359228143885322,0,0,0,0,0,0,0,0,0,0,0.374735189628392,0.0991833316089365,0,0,0,-0.17400691168155,0,0,0,0.053358727129359,0,0,0.203871378148733,0,0,0,0,0,0,0,0,0.0873565804366449,0,0.190279109022355,0.00293818930419563,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0108915256531015,0,0,0.117896560818224,0,0,0,0,0,0,0,0,0.679165177350132,0,0,0.111018767329038,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0724391502191312,0,0.10328351052517,0,0,0,0,0,0,0,0,0,0.0673272886846401,-0.0477339502280567,0,0,0,0,0,0
X002414.SZ,0,0,0,0.24953377374332,0,0,0,0,0,0,0,0.0668492674762968,0,0,0,0,0,0,-0.0573834846911347,0,0,0,0,0.0731285578597126,0.224138123546455,0,0,0,0,0,0,-0.0779929995200342,0.208025782012957,0,0,0.130461125807235,0,0.0928109104408089,0,0,0,0,0,0,0.00943181713594298,0,0,0,0,0,0,-0.0395377986049527,-0.0258757952888067,0,0,0,0,0,0
X600487.SH,0,-0.0602078985765389,0,0,0,0,0,0,0,0,0,0,0,-0.122199094818607,0,0,0,0,0,0,0,0.230005564850669,0,0,-0.262331755467363,0,0,0,0,0,-0.0374345445021528,-3.46944695195361e-18,0.257200512928329,0,0,0,0.591675383342107,0,0,0,0,0,0,0,0,0,0,0,0,0.088174972786599,0,0.00416663730108427,-0.0272058972210308,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.307546595131723,0,0,0,0.0134062517552593,0,0,0,0,0,0,0,0,0,0.168226315377768,0,0,0,0,0.278999312684281,0,0,0,0,0,0.095564593337407,0,0.0660560526160868,0,0,0,0,0,0.130684508436779,0,0.0474712350085249,0,0,0,0.0641033943854147,-0.0779758699144431,0.209348466628381,0,0,0,0,0,-0.038928174559965,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.0656821411052859,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0207960429738735,0.148538741457326,0.0708214714849466,0,0,0,0,-0.104561782934944,0,0,0,-0.0435405126948014,6.93889390390723e-18,0,0,0.00955468182740765,0,0,0,0,0,0.332948582469118,0,0,0.104845182884127,0,0,0,0,0,0,0,0.0169972373036368,-0.0560668825309822,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.0199288601993736,0,0,0,0.18502001349659,0,0.196625378055531,0.11334195491695,0,0,0,0,0,0,-0.230459412811562,0.140347250053138,0,0,0,0,-0.101247101263897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098586325706161,0,0.157805086534481,0,0,0,0,0,0,-0.0456726808697464,0.0437438941954665,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0462341116264792,0,-0.00634259304121551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716824047674433,0,0,0.0415942334428523,0,-0.0586442382437513,0.099890108596406,0,0,-0.25484548619181,0,0,0.102438668532557,0.159333038807619,0,0,0.0342153685339095,0,-0.0489335559551602,0.122908259389954,0,0,0,0,0,0,0,0.0315673963746244,-0.25520516948327,0,0,0,0,0,0
Slope,0,0,0,0,0,0.268067475349634,0,0,0,0,2.27296636273611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32270327345402,0,1.64205272837613,0.472183926836156,0,0,0,0,0,0.789848309064253,0,0,0,0,1.05564289412878,0,0,-0.802894009552192,-2.20682913773385,0,0,0,0,0,0,0.485192630165194,0,0.246004192688923,0,0,0,0,0,0.906634540384645
TED,0.204779827874353,0,0,0,0.120838719168681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447383537011315,0.0363115811764205,0,0,0.0289319897463689,0,0,0,-0.0535242646730334,0,0,0,0.0719398940859776,0,0,0,0.122335256951749,0,0,0,0,0,0,0,0,0,0,0,0,0.293554877434837,-1.24925277901511,0.224890770650329,0,0,0,0,0,0,0
RealEstate_excess,-0.161699940931409,-0.00474236822336465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815355442152469,-0.139190447244685,0,-0.0120003663334033,0,0,0,0,0,0,0,0,-0.0111587013998659,0,0,0,0,0.149542684242062,0,0,0,0,0,0,0,0.118486038287271,-0.00714469280448919,0.0320508883958902,0,0,0,0,0,-0.00360727599372366,-0.00666334642508213,0,0,0,0,0,0
MKreturn,0,0,-0.0751992256242521,0,0,0,-0.00435888491039072,0,0,0,0,0,0,0,0,0,0,0,-0.0135697733018205,0,0.00457514328117211,0,0,0,0,-0.0233916315099012,0,0,0.0268666616349644,0,0,0,-0.107153680654373,0,0.119571156591007,0,0,-0.00689850241111112,0,0,0,0,0,0.04566729166182,0,0,0,0.0219131318365103,0,-8.67361737988404e-19,0,-0.0186380723315431,0.013502209116788,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000667165474407722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584304190590884,0.00022879935160569,0,0,0,0.000770516222623171,0,0,-0.0015305125228237,0.00253796568210215,0,0,0,0,0,0,-0.00356605897314925,0.000763443576661,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0276453618607505,0.0075800767950669,-0.0214447883578428,0,0,0,0,0,0,0,-0.00788297466135904,0,0,0,0,-0.0395976995178242,0,0,0,0,-0.028081053985561,0,0,0,0.0133665408030671,-0.0215092798925816,-0.0058871919532227,0,0,0,0,0,0,0,0.0142184381899455,0,0,0,0,0,0.00918319454430435,0,0,-0.00882535002037477,0,0,0,0.00788164655201929,-0.0132983794255787,0.0243713595136819,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00365756497397447,0,0,0,0,0,0,-0.0382047350295727,0,0.0127564556005882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349155666256762,0,0,0,0,0,0,0,0,0.00813011388143803,0,0.00625014301121076,0,0,0.0172095384079812,0,0,-0.00362374632142796,0,0.000723172996703571,0,0,0,-0.0198176209915327,0,-0.00349699170090079,-0.00456269593757748,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00432864260803607,0,0,0,0,0,-0.00109647375034386,0,0,0,0,0,0,0,0,0,-0.000360764728228452,0,0,0,0,-0.00148192620724651,0,0,0,0,0,0,0,0,-0.00330063003952519,0,0,0,0,0,-0.00657408133503008,0,0,-0.00609140174299804,-0.00257645340546537,0,0,0,0.0156491197162925,-0.00657739007504748,-0.0185768403053653,0,0,0,0,0
