,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X000100.SZ,X600703.SH,X600031.SH,X600271.SH,X000157.SZ,X600118.SH,X002236.SZ,X000559.SZ,X600066.SH,X000338.SZ,X600372.SH,X002241.SZ,X600741.SH,X000016.SZ,X600089.SH,X002475.SZ,X002292.SZ,X000568.SZ,X300124.SZ,X600177.SH,X600839.SH,X000066.SZ,X002294.SZ,X300003.SZ,X002465.SZ,X002129.SZ,X600312.SH,X600867.SH,X000869.SZ,X000800.SZ,X000581.SZ,X000550.SZ,X002074.SZ,X600582.SH,X600498.SH,X600525.SH,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.038952754100721,0,0,0,0,0.203925009721583,0.14259332769547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663059182210013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170482800500535,0,0,0,0,0,0,0,0.0256441857711137,0.0217221981105767,0,-0.0838625344253288,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.247231027337086,0,0.0182169482201999,0,0,0,0,0,0,-0.066604025109131,0,0,0,0,0,0.0733365885544575,0.0638586667462414,0,0,0.158746605073109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140984839452859,0,0,0,0,-0.0676309966490788,0,-0.0363831320986787,0.0315631978262521,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0491356221038685,0,0,-0.0214572276697879,0,0,0,0,0,0,-0.0298220851194361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135734974008275,0,0,0.023036427115826,0,0,0,0,0,0,0,0.0294763889853878,0,0,0,0.0558068423538247,-0.0716030778306449,0,0,0,0,-0.0731833616985517,-0.0330416838792197,0.0441091668555063,0,0,0,0,0
X000725.SZ,0,0,0.0778040652895091,0,0,0,0,0,0,0,0,0,0.198109330529623,0,0,-1.73472347597681e-18,0,0.103331474784665,0,0,0.313417377102141,0,0,0,0,0,0,0,0,0,-0.0334316404166876,0,0,0,0,0,0,0,0,0,0,0.0722404384120178,0,0.0140518178097138,0,0.157330917391524,0,0,-0.00391246594449899,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0344550492813693,0.0584675637629599,0,0,0,0,0.0371524181189991,0,0,0,0,0,0,0,0,0,0,0,0.0570347505061741,0,-0.0240806334023237,0,0,0.293806891951653,0,0,0.20935055904789,0,0,0,0,0,0,0,0,0,0,0.0547486164160733,0.0104819562612584,0,0.0383944413340857,0,0,0,0,-0.0162489913441188,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.185633964174966,0.310167702555765,0,0,0,0,0,0,-0.05320334347555,0.00530535085379736,0,0,0,0,0,0,0,0,0,0,0,0,0.319643730289351,0,0,0.108215166421263,0,0,-0.121145750621821,0,0,0,0,0.0132013751048637,0,0,0,0,0,0,0,0,0,0.0208996014096701,-0.0465179569712313,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.253670449200087,0,0,0,0,0,0,0,0,0,0.0963147471716375,0,0.0624499802213914,0,0,0.0568822371647629,0,0,0,0.163316598224832,0,0,0,0,0,0,0,0.0275178581208074,0,0,0,0,0,0,0,0,0,0,0.116879031151343,0,0,0,0.0861366379805032,0,0,0,-0.00870266977822725,0,-0.0690618690887433,0,0,0,0
X002304.SZ,0,0.257927356457799,0,0,0,0.114955991974869,0,0,0,0,0.0582534849564476,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.10674692525874,0,0,-3.46944695195361e-18,0,0,0.17032135984837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049810725582486,0,0,0,0,0,0.00991881521429926,0.0112714596685161,0,0,0,0,0,0
X000063.SZ,0.00347401483192765,0,0.0223876699805365,0,0,0,0,0,0,0,0,0,0,0,0.0738243281682955,0,0.177253673745455,0,0,0,0,0,0.0214872911729406,0.146902705753361,0,0.259521957437342,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0394353954870549,0,0,0.0303996688143397,0,0,0,0,0,0,0.0273677146201008,0,0,0,-0.00774116576438953,-0.00682385287624923,0,-0.0619774216289412,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0439543006006157,0.0921404677611748,0,0,0,0.147045633021438,0,0,0,0,0.0585975836730944,0.0750474443889913,0,0.16944711791063,0,0.0144828865879485,0,0,0.137162890138318,0,0.013933338680007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
