,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X002475.SZ,X000050.SZ,X000559.SZ,X601877.SH,X000550.SZ,X600839.SH,X002294.SZ,X002129.SZ,X600066.SH,X600271.SH,X000568.SZ,X600435.SH,X002456.SZ,X002292.SZ,X300003.SZ,X000400.SZ,X000869.SZ,X300124.SZ,X000800.SZ,X000623.SZ,X002007.SZ,X000977.SZ,X002038.SZ,X002008.SZ,X002049.SZ,X600177.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0377901987623523,0,0,0,0,0,0,0,0.0085904270979227,0,0,0,0,0.388711026883111,0,0,0,0,0,0,-0.00835617629651191,0.0246730252866966,0,0,0,0,0,0,0,0,0,0.0991665682622019,0,0,0.0547953868117007,0,0.107078462471884,0,0,0,0,0,0,0,0,0,0,0,0.00243774639100654,0,0,0,0,0,0
X600519.SH,0,0,0.0594061967236135,0,0.0260821242065926,0,0,0.336495146848765,0,0,0,0,0,0,0,0,0,0.0471466969433096,0,0,0,0,0,0,0.00347532144057908,0,0,0,0,0,-0.00648240306245677,0,0,0,-0.0201032918167945,0,0,0,0,0,0,0,0,0,0,0,0,0.0659424359058222,0,0,0,0.000779142122532367,-0.0401039104918255,0,0,0,-0.102846714816172,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145619707132123,0.255766020938803,0.0771030102085743,0,0,0,8.67361737988404e-19,0,0,0.0643036440382671,0,0,0.0658606779119477,0,0,0,0,-0.0542412354077648,0,-0.136299848355066,0,0,0.0247514061120924,0,0,1.73472347597681e-18,0,0,0.065902477287122,0.0136240301838074,0,0,0,0.0320148982432356,-0.0526603456617638,0,0,0,0,0,0
X000651.SZ,0,0,0.107737682298574,0,0,0,0,-0.06527980818188,0,0,0.232610394075915,0,0,0.045572953698098,0,0,0.060300662951174,0,0,0.00314359349493507,0,0,0,0,0,0,0.331383730694792,-4.33680868994202e-19,0.00249560809223252,0,0,0,0,0,0.0296428458306063,0,0.0466567878523653,0,0,0,0,0,0,0,0.197867821157415,0.00941199455907396,0,-0.0417621732340771,0,0,0,0.0126041268487792,-0.0217617582446262,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0802959186163197,0,0,0,0.127971581041552,0,0,0,0.216460549926894,0,0,0,0,0,0.0331114743227033,0,0,0,0,0,0,0,0,0,0,0.0418818044312996,0,0,0,0,0,0,0,0.129118721447026,0.188497388342378,0.14076419933749,0,0,0,-0.0283933886356791,0.0448316556983159,0,0,0,0,0,0
X000625.SZ,0.269209966544494,0,0,0,0,0,0,-0.0341246563807399,0,0,0,0,0,0,0,0,0.0676236077619458,0,0,0,0,0,0.0476298327779285,0,0,0.0838705414123884,0,0,0.0214218864751159,0,0,0,0,0,0,0.272454273868471,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0811651147423733,0,0,0,0,-0.015654289228455,-0.00659221272370359,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0807958247107571,0.041240091306164,0,0,0,0,0.135457861882897,0,0.0360776155975704,0,0,0,0,-0.00289631067621792,0.0517129599205551,0,0.0341783296275775,0,0,0,0,1.73472347597681e-18,0.186087321903737,0.0152468678934666,0.0670607466810366,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0552973994170977,0,0,0,-0.00541384908562326,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.069210713896936,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330442213053373,0,0.215976561066609,0,0,-0.220879782870073,0,0,0,0.296914724217851,0,0,0,0,0,0.0321885060765431,-0.00546309710432629,0,0,0,0,0.428237084869325,0,0,0,-0.0337016581898519,0,0.0081820986473392,0.0361058727642912,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339476316719482,0,0,0,0,0,0,0,0,0.131250998607121,0,0,-0.0832200283010038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963947049628269,-0.045386521300111,0,0,0,0,0,0,0.0108668273491843,0.00972896517145008,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.11358035293693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765113729782844,0,0.0412776975564225,0,0.0212793151912177,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0923048211962409,0,0.102702014978604,0,0,0,0,0,0.0813685414134616,0,0,0.0217372799875613,0,0,0.0201574516555357,0,0.00019333949145394,0,0,0,0,0,0,0
X600690.SH,0.300215317944427,0.226631990857581,0,0.0904649452898429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023877144638906,0.0454888481800915,0,0,0,0,0,0,0,-0.0921269802279065,0.0884995368667615,0,0,0,0,0,0,0,0,0,0,0,0,0.0536047028299458,0,0,0,0,0.0120249505150637,0,0,-0.00466803237722059,0,-5.42101086242752e-20,0.0657615426281312,0,0,0,0,0,-0.118037005221608
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.138505834568834,0,0,0,0,0.434720274761677,0,0,0,0,0,0,0,0,0,0,0,0.0528303041509471,0,0,8.67361737988404e-19,0,0,0.225865231997669,0,0,0.0162426823011117,0,0,0,0.00066888000136385,0,0.0773272358852478,0,0,0,0,0,0,0,0,0.0119597998746907,-0.0292142597355119,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0393819891147755,0,0,0,0,0,0,0,0,0,0,0,0,-0.0920822381703583,0,0.206392166659091,0,0,0,0,0,0.0326254626894715,0.201559613800219,0.178564924246777,0,0.226311236302734,0,0,0,0,0,0,0,0.111051796667466,0,0,-0.000686108763612378,0.063766874280681,0.0993789585811193,0,0,0,0,0,0.0163336166068148,0.0411006540070315,0,0,0,0,0,0
X002241.SZ,0,0,0,0.112143003734536,0,0,0,0,0,0,0.0425950374314675,0,0,0,0.0772582682378763,0,0,0.0894052439887017,0,0,0,0,0,0,0,0,0,0,0.029213740556948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186256558392208,0,0.056548202925587,0,0,0.183284357634267,0,-0.015443630180698,0.0196881570194834,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0389379515760713,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.228477053038518,0,0,0,0,0,0,0,0.0323019472557702,0.149035024953027,0,0.0405884779809979,0,0,0,0,0.0813202802109974,0,0,0,0,0,0.165484422029347,0,0,0,0,0,0,0.1014744425933,0,0,0.0143177538008718,0,0,-0.0117662473875536,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.447319702065634,0,0,0,0,0,0,0,0,0,0,0.00235631948799685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201626951774673,0,0.0293527146789558,0,0,0,0,0,0,0,0.0579510877706796,0,0,0,0.000368073681226264,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0803398927189156,0,0,0,0,0,0,0.0753771579071267,0,0,0,0,0,0,0,0,0,0.0520440016313336,0,0.0358955620793832,0.0358106503245549,0.0435643010140606,0.0293436031713913,0,0,0.0402986609235379,0,0,0,0,0,0,0,0,0,0,0,0.133226314440781,0,0.0574513028297532,0,0.0369206482784799,0.0156792558325519,0,0,0,0.00513030046871524,0,0,0,0,0,0,0
X600741.SH,0.157869088104986,0,0,0,0,0,0.29447552465141,0,0,0,0,0.0250266999313658,-0.0498413442488045,0,0,0,0,0,0.164636371801685,0,0.00144926934194411,0,0,0,0,0,0,0.00779128545341779,0,0,0,0,0,0.131853403147525,0,0,0,0.0763436185382054,0,0,0,0,0.212787754806474,0,0,-0.0243403563992316,0,0,0,0,0,-0.0207639003488798,-0.00248558679618308,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0809821602441774,0,0.0854233636848181,0,0,0,0.0985828171872644,0.0866683877330084,0,0,0,0,0.0595485660166058,0,-0.0572389766721018,0.111998465356429,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199417184412757,0,0,0.0174122835331062,0,0.00275653853754649,0,0,-0.0131109923971946,0,0,0,0,0,0
X000100.SZ,0,0,0.466777473189361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352133775903894,0,0,0.159255874915821,0,0,0,0,0,0,0,0.186810165503285,0,0,0,-0.0223786556579954,0,0,0.160762065164326,0,0,0.0636008217757836,0,0,0,0,0,0,0,0,-0.0190394606890656,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0779564766607981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801143637910529,0,0.132800805780259,0,0,0,0.106112134955874,0,0,0,0,0,0,0.249711253124699,0,0,0,0,0.00153799079835015,0,0,0,0,0,0,0.166914351109381,0,0,0,-0.0238550283543843,-0.0251046099591529,0,0,0,0,0,0
X000581.SZ,0.0400498129845134,0,0,0,0,0,0,0,0,0,0,0,0.0306886504267544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040133620585481,0,0,0,0.268964261157874,0.0104425012836297,0.0310674310289294,0,0,0,0,0,0,0.0984606366460891,0,0,0,0,0,0,0,0.173555224990371,0,0.00249710886523831,-0.0121006419008505,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.180823088840631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408091691208623,0,0,0.0269176154090544,0.0889475246699009,0,0,0,0.0405527718164475,0.0219790431041459,0,0,0,0,0.174114923831377,0,0,0,0.166297858589065,0,0,0,0.0376268618475237,0,0,0.0135880689377051,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.0732958491427997,0,0,0,0,0,0,0,-0.0262108711430025,0,0.0613145496808509,0.0559616673468744,0,0,0,0,0,0,0,0,0.0751322989036236,0,0,0,0,0.0482972285757396,0,0,0,0,0,0,0,0,0.0156628824951941,0,0,0.0446961250891738,0,0,0.104575565530583,0,0.0209288816341836,0,0,0,0,0,0,-0.006040487178919,0.0436162665478932,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.459119282143489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272830160198061,0,0.0402962552073208,0,0,0,-0.512523940259114,0,0.403632877509981,0.145270084424731,0,0,0.300520597221228,0,0.671696793436219,0,-0.0405119299560844,0,0,0,0,6.93889390390723e-18,-0.0293772868824859,0,0.256822528925701,0,-0.0746521647571211,0,0,0,0,0,0,0
X000559.SZ,0,0,0.150420624126739,0,0,0,0,0,0.0563519823798834,0,0,0,0.00454426772747575,0,0,0,0,0,0,0.100335701463212,0,0,0,0.154874863348919,0,0,0,0,-0.0242572557049335,0,0,0,0.0494943921928874,0,-0.00582987199107919,0.0131218079557419,0,0,0.172259998463595,0,0,0,0.470939511531094,0,0,0,0,0,0,0,0,-0.016456594147804,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0622349522392881,0,0,0,0,0,0,0,0,0,0,0.0807104192522111,0,0.108046516736979,0,0,0,0.0551183509673213,0,0.0854749684594464,0,0,0,0,0,0,0.0236858857966211,0,0,0,0,0,0.0116315897677722,0.0937965146625331,0,0,0,0,-0.0986899171617839,0,0,0,0,0,0,0,0,0,0.029577736490093,-0.0273783277714636,0,0,0,0,0,0
X000550.SZ,0.014397076615004,0,0,0.0491972124109149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125704092228051,0,-0.0852563060144859,0,0,0,0.02794319227984,0.0260889920081393,0,0,0.054103223238555,0,0,0,0,0,0,0,0.312247344733525,0,0,0,0.255577709394011,0.103929533020126,0,0.0114862552879833,0,0,0,0.0476763376582112,0,0,0,-0.0280821811998498,0.0428536793570418,0,0,0,0,0,0
X600839.SH,-0.084617833820324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652738945945329,0,0,0,0,0,0.10147742206663,0,0,0,-0.147444201560483,0,0.0511954420402785,0,0,0,0,0,0,0,0,0,0.0978560150036265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380007574248702,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.139950827145258,0,0,0,0.0939896979875461,0.000910470122508915,0,0.0311194850860134,0,0,0,0,0.0014417613300812,0.00892670431552439,0,0.000146727702572576,0,0,0.123494462998357,0,0,0,0,0,0.00495827292134205,0,0.0827179072092504,0,0,0,0.0408589803925312,0,0,0,0,0.000688881814061106,0,0,0,0.019626826317387,-0.0176714693627558,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.194787938030075,0,0.0295204246468209,0,0,0,0,0,0,0,0.136768900813392,0,0.126676056694802,0,0,0.0304020907458864,0,0,0,0,0,0,0,0,-0.0786412042771704,0,0,0.0939047056547331,0,0,0.320965153310193,0.0854917734482175,0,0.0984657243142941,0,0,0.160940620468569,0,0,0,0,-0.0183635476293649,0.0133874848585307,0,0,0,0,0,0
X600066.SH,0.179434156763415,0,0,0,0,0,0,0,0,0,0,0,0.118089613851017,0.00918416133827423,0,0,0,0,0,0.125879313477794,0,0,0,-0.0624072222459162,-0.0175544357201594,0.0192747479194473,0.0642554688023371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332399135954346,0.0491667116799912,0,0.086195912487247,0,0,-0.0302253684828323,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0867045150805372,0,0,0,0,0.111911625364631,0,0,0,0,0.132393586982998,0,0.0496818478414049,-0.0356556713041711,0,0,0,0,0.0131088567422021,0,0,0,0,0,0,0,0,0.0513668138742486,0.110115420539259,0.0750642632837395,0.045634713153052,0,0,0,0,0.0489919469335014,0,0,0,-0.0145860362224145,0.0127569619878775,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.0242538593753771,0,0,0.327143286171778,0.0280611384912627,0.0639705346387928,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00230413224727684,0,0,0,0.0156087991197543,0,0,0,0,0,0,0.0145926302727518,0,-0.13408787341122,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00538524026391351,-0.00162000424599359,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0.235448187144547,0,0,-0.224852675186144,0,0,0,0.19829582025445,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.167665651064906,-0.0355808866145156,0,0,0,0,-0.128541571445686,0,0,0,0,0.176539918972079,0.218112914233986,0.0858293795912809,0,0,0,0,0,0.0720756706429456,0,0,0,0,0,0,0,-0.00846193222188365,-0.0420003726380266,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157438237725583,0,0,0.0712441460829921,0,0,0.0974592093843804,0,0.0496679523806759,0,0,0,0,0,0.00326039053298431,0,0,0,0.237979152986546,0.114164059887078,0,0,0,0,0,0.139975939752053,0,0,0,0,0.0560231983269264,0,0,0,0,0,0,0.000967438822714997,0.0079048680325084,0,0,0,0,0,0
X002292.SZ,0,0,0.0558519639931522,0,0,0,0,0.035400137138559,0,0,0,0,0.0180176114120908,0,0,0,0,0,0,0,0.143547494696146,0,0,0.120949395607029,0,-1.73472347597681e-18,0,0.212920460805699,0,0,0,0,0,0,0.0860508528168667,0.00738436106880304,0,0,0,0.0344504017448474,0,0,0.00575084497946596,0,0,0,0,0.226907399834007,0,0.0702986630885714,0,0,-0.0274391757360419,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.00245536399789183,0.0194906129782344,0,0,0,0.0636370591642748,0,0,0,0,0,0,0,0,0,0,0.304909679418816,0,0,0.0360898565388635,0.10023546630736,0,0,0.00604701229233337,0.0310110804620207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188244176388686,0,0,0,0,0,0,0,0,0.00419232804119238,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0.122300854474225,0,0,0,0,0,0,0.0597440621674046,0,0,0,0,0,0,0,0.048384068689987,0,0.00441427925016168,0,1.73472347597681e-18,0.0058269936720096,0.305057711917858,0,0,0,0.0587970777100783,0,0.064219787010306,0,8.67361737988404e-19,0,0,0,0,-0.134420480429146,0,0,0,0,0,0,0,0.0251383816489961,0,0.015048430187152,0,0.00179157996786019,0,0,0,0,0,0,-0.153150892496217
X000869.SZ,0,0,0,0,0,0,0,0.258363198763472,0,0,0,0,0,0,0.0577284837705988,0,0,0,0,0.0309288415446668,0.0551534247196253,0,0,0,0.0978067876004099,0,0,0,-0.0935178522870048,0,0,0.0634425691312501,0.0197253547082248,0,0,0.0800128977053182,0,0,0,0,0.00851821067247899,0,0,0,0,0,0,0,0,0.075327363203138,0,-0.0278001988736856,0.0319699374336325,0,0,0,0,0,0
X300124.SZ,0,-0.298318508900016,0,0,0,0,0,0,0,0,0,0.00996687362292914,0.326641933204784,0,0,0.104589753650285,0,0,0,0,0.29725441509822,0,0,0,0.00162967123120254,0,0,0.23977983852966,-0.0417899917955275,-0.439399506901011,0.0792718966953267,0,0,0,0,0,0.214601333560345,0,0,0,0,0,0,0,0,0,0,0.0708708262313195,0,0,0,-0.000933600794563289,0.0258631154090273,0,0,0,0,0,0
X000800.SZ,0.0588350146949648,0,0,0,0,0.0197671232863504,0.11078180945708,0,0,0.0655422514935425,0,0,0,0,0,0,0,0,0,0,0.0174502279558218,0,0,0,0,0,0,0,-0.00219417494008409,0,0,0,0,0.0236010620053855,0,1.73472347597681e-18,0,0,0,0,6.93889390390723e-18,0,0.0561103820399603,0.28924320014621,0,0,0,0.079577197685392,0,0,0,0.00107250349137801,0,0,0,0,0,0,0
X000623.SZ,0,0,0.224270664195008,0,0,0,0,0,0,0,0,0.0597883806348911,0.0565265910145776,0,0,0,0,0,0,0.103967108752999,0,0,0,0.0117708593461644,0,0,0,0,0,0.0316971419061197,0.00499855922189677,0,0,0,0,0,0.100599479460904,0,0,0,0,0.145846683894517,0,0,0,0,0.0919924083990269,0.0409965513075868,0,0.00702645978501623,0,0.0307935754319695,-0.0185549301789483,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0026065149890473,0,0,0,0,0,0,0.107895624413825,0,0,0,0,0,0,0.158651175633593,0.0472295787241235,0,0,-0.0303700283075616,-0.0335199381412355,0.14792427611572,0,0,0,0.213502165715429,0,0,0,0,0,0,0,0,0,0,-0.0233814624381363,0,0.150536900251915,0,0,0.0601111888521782,0,0,0,0,0,0.0365244868219735,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.177904660253626,0,0,0,0,0,0,0,0.00159185386878246,0,0,0,0,0,0.0575203136271567,0,0,0,0,0,-0.0246584731247362,-0.0308326163006311,0,0,0,0,0,0,0.146276112451794,0,0.0350969854458091,0.243921676277664,0,0,0,0,0,0,0.20642055181054,0,0,0,0,0.0563154473394224,0,0,0,0,-0.00909612120035205,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.171276931912852,0,0.296331696587183,0,0,0,0,0,0,0,0,0,0,0,0.0390921129278383,-0.178347836558791,0,0.0735876425832252,0,0,0.0123593682699778,0,0,0.0386055964728257,0,0,0,0,0,0,0,0,0,0,0.185094008759689,-0.0405900813569925,0,0,0,0.024646575977964,0,0,0,0,-0.0816646803955176,0,0.0549616943719509,-0.0814337617548678,0.0263153464426088,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.24500538490172,0,-0.274286022643845,0.357065226604998,0,0,0,0.0200324443460602,0,0.160544218293761,0,0,0.0874417585858952,0,0.221357036394795,0.0370366585911746,0,0,0,0,0.131713528156932,0,0,0,-0.0988138806909079,0,0,0,0,0,0,0,0,0,0,-0.141708930783351,0,0,0,0,0,-0.0298666666423378,0.0108819080715214,0,0,0,0,0,0
