,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X600741.SH,X600703.SH,X002475.SZ,X000568.SZ,X600271.SH,X300003.SZ,X601877.SH,X600487.SH,X002008.SZ,X300124.SZ,X002236.SZ,X000596.SZ,X600809.SH,X000661.SZ,X000100.SZ,X002456.SZ,X002179.SZ,X600867.SH,X000625.SZ,X300142.SZ,X002007.SZ,X600498.SH,X000977.SZ,X600066.SH,X000157.SZ,X002294.SZ,X600566.SH,X300136.SZ,X002241.SZ,X002180.SZ,X600522.SH,X600089.SH,X600177.SH,X300146.SZ,X600372.SH,X000869.SZ,X002506.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.388832256493332,0.0424583573833501,0,0,0,0,0.00868709814009762,0,0,0,0.0349573989904092,0.0342558363939224,0.0384188944783493,0,0.0891241511320112,0,0,0,0.0566479469730261,0,-8.67361737988404e-19,0,0.00708377315031581,0,0,0,0.0232853243818662,0,0,0,0,0,0.0333227734442729,0,0,0,0,0,0,0,0,0,0.00253237638852741,0,0,0,0,0,0.00129553217011054,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.2899057797501,0.135110932393717,0,0.0830200922832167,0.232395741797988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024533207001701,0,-0.00554442040142478,0,0,0,0,0,0,0,0,0.0396983841533027,0,0,0,0,0,0,0,0,0,0,0,-0.0291411614466126,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.126011802731441,0.0763806676018643,0.0588401809964032,0,0.0429806092975906,0,0,0,0,0,0,0,0.0701851206837581,0,0,0,0,0.408888504043649,0.00348356400334747,0,0,0,0,0,0,0,0,0,0,0.181676166079021,0,0,0,0,0,0,0,0,0,0,-0.0612284422203678,-0.134437623392762,0,0,0,0,0.00545860690458163,0.0224536226704551,0,0,0,0,0,0
X000858.SZ,0.274915795766607,0.0972355342543943,0,0,0.015775296595661,0,0.175277980620784,0,0.159756054544413,0,0,0.0299007692698528,0,0,8.67361737988404e-19,0.157721170782752,0,0,0.104279538608942,0,0,0,0,0.0868543062554337,0,0,0,0,0,0,0,0.0807928741015106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037118708092851,0,0,0,0,0,0,0
X000651.SZ,0.150941310259086,0,0,0,0,0,0,0,0,0.00167821729733718,0,0,0,0,0,0.16977401894252,0,0,0,0,0.312077335915035,0.0322184189040538,0,0.0367940360952228,0,0,0,0,0,0.0572261885293216,0,0,0,0,0,0.0497318451907168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00722489246909263,0.0132534877704554,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300626532711108,0,0,0,0,0.085716317669268,0.0297094025227059,0,0.0247384897253081,0,0,0,0,0,0,0.0125701783905847,-0.0247193944697906,0,0,0,0.404219989328799,0.0871591388184423,0,0,0,0,0,0,0.20025043680663,0,0,0,0,0,0.0296664808136927,0.035571543747347,0,0,0,0,0,0
X002304.SZ,0,0,0,0.408616532015629,0,0,0,0,0,0.0491155261720682,0,0,0,0,0.00732130319099096,0.517605293279727,0,0.163141067326708,0,0,0,0,0,0,0.133438404697244,0,0,0,0,0,0,0,0,0,0.0134092750266871,0,0,0,0,0,0,-0.163375884330111,0,0,0,0,-0.124407215757368,0,0,0,0,-0.0091280600898658,4.33680868994202e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.075095023324827,3.46944695195361e-18,0.128866591818993,0,0,-8.67361737988404e-19,0,0,0.0294874711323894,0.387081271808895,0,0,0,0,0,0,0.0967524850768288,0.108487331092594,0,0,0,0,0,0,0,0.0603821087881749,0,0,0,0.209085306564132,0,0,0,0,0.011970685234785,0.0341879894366528,0,0,0,0,0,0
X600690.SH,0,0,0,0.363912544928223,0.177382001302923,0,0,0,0,0,0,0,0,0,0.126229504044536,0,0,-0.0153369673787897,0,0,0,0,0.0200485909263795,0,0,0,0,0.184095579245854,0,0.107196417951149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594971078981908,0,0,0,0,0,0.000464245092503562,-0.0274981903580851,0,0,0,0,0,0
X000063.SZ,0,0,0.0412120981023535,0,0,0,0.070554939776278,0,0,0,0,0,0,0,0.343544664000327,0,0,-0.157320659151761,0.003989133705149,0,0,0,0,0,0.0904343431312483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15064107953305,0,0,0.352320564345852,0,0,0,0,-0.0355855770774537,0,-0.0873741977957444,0,0,0.100979632488917,0.0394295244901118,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.216884468740842,0,-0.16706452020363,0,0,0,0.114450166703086,0,0,0.12711034360339,0.0928736335872861,0,0.211525299805149,0.028986239659602,0,0,0,0,0,0,0,-0.221998027932081,0,0,0,0,0,0.0605130073760474,0,0,0,0,0,0,0,0.0655535787490521,0,0,0,0,0,0,0,0,0.0178868744800143,0.00257462092500625,0,0,0,0,0,0
X000338.SZ,0,0.159801414180452,0,0,0.445437138859561,0,0,0,0,0,0,0,0,0,-0.0110157589905605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000786491002560161,0,0,0,0,0,0,0,0,0,0,0.0985630056084099,0,0,0,0,0,0.190999343105627,0,0,0,0,0.0189960105407393,0.011703664577257,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105084142754042,0,0,0,0,0,0.16166683474952,0,0,0.139984278394038,0,0,0,0,0,0,0,0,0,0,0,0.107269074863279,0,0,0,0,0,0,0,0,0,0,0.189825446004045,0.0154860674239171,0,0,0,0.0156683362318429,0.00862190475534753,0,0,0,0,0,0
X600703.SH,0,0,-0.0028855188175837,0,0,0,0,0,0,0.0574419356775202,0,0,0,0,0,0,0,-0.170115042125022,0,0,0,0,0.296133426448434,0,0,0,0,0.10188578914208,0,0,0,0.0802853898393639,0,0.112712062248831,0,-0.0290097650436581,0,0,0,0,0.0938667384010698,0,0,0,0,0,0,0,0,0,0,-0.0154977019829555,-0.00995853899474255,0,-0.144723841074692,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.132908930679885,0,0.205427201065172,0,0,0,0,0,0.121510330192732,0,0,0,0,0,-0.0221704937537265,0,0.139191068601552,0,0.260356043401405,0,0,0,0,0,0,0.048709715705873,0,0,0,0,0.240406938905243,0,0,0,0,0,0,0,0.304050326423939,0,0,0.0498935371085795,0,0.0298777259151165,0,0,0,0,0,0
X000568.SZ,0,0,0,0.585764960483224,0,3.46944695195361e-18,0.0666271234932595,0,0.205528741784125,0,0,0.03103875819138,0,0,0,0,0.00786386581060556,0.0475090213212378,0,0,0,0,0,0.0293786364977684,0.0170568127209137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784489919987768,0,0.0798162509965727,0,0,0,0,0,0,0,0,0,0.0120418720585297,0.0328101791375288,0,0,0,0,0,0
X600271.SH,0,0,-0.0778151813008673,0,0,0.234970000205887,-0.193264181109283,0,0,0.0683270411941468,0,0,-0.37117547148496,0,0,0,0,0,0,0,0,0,0,0,0,0.0394231489210202,0,0,0.165954059504116,-0.0980868768077384,0,0,0.0732633847867967,0.288917552473658,0.337617148241157,0,0,0,0,0,0,0,0,0,0,0.113982428872087,0.377414131847872,0,0,0,0,0.0130070301204728,0.0117116610010145,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.780204487581177,0,0,0,-0.0380069542383044,0.0459948083349758,0,0,0,0,0,0,0,0,0,0,-0.0935118135469801,0,0,0,0.127944333760935,0,0,0,0.0771412279612052,0,0,0.102755046450124,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,-0.0918711242253222,0,0,0,0,0,-0.0132321760333945,0.0129857676802964,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.00627979758171063,0,0,-0.0509810439050603,0,0,0,0,0,-0.0971032637978217,0,0,0.329011291563261,0,0,0,0,0,0.190759263622265,0,0,0,0,0,-0.0550880782864488,0.0445992856041675,0,0,0,0,0,0.248053938648387,0,0,0,0,0,0,0.057493131793145,0,0,0,0,-0.0122792094249655,-0.0616695764007245,0,0,0,0,0,0
X600487.SH,0,0,0.0576042142775129,0,0,0,-0.0309743969252386,0.0777064851426053,0,0.113610507547876,0,0,0,0,0,0,0,0,0,0,0,0,0.0509952455209451,0,0,0.00874103069421014,0,0.0484065297502326,0,0,0,0,0,0.279954902194433,0,0,0,0,0,0,0,0.03176399715636,0.525576296344446,0,0,0.0615689000261018,0,0,0.110541528469098,0,0,-0.00453417441550247,-0.0179885025812627,0,0,0,0,0,0
X002008.SZ,0,0.105912347473774,0.191217952828641,0,0,0,0.073397844398114,0.0997056241953707,0,0.0616985291528703,0,0,0.0304047118228384,0,0.117650979469473,0.101618140927762,0,0.215738817216737,0.0315601014072283,0,0,0,0.0662874403395504,0,0,0,0,0,0,0,0,0,0,0,0.0789763216398328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222443453429857,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.162542563119414,0.156641370155495,0,0,0,0.218746958731056,0,0,0,0,-0.0282182837350827,0,0.0667150140688692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224765888731881,-0.11642149517066,0,0,0,-0.0485359645976873,0.0283791562106954,0,0,0,0,0.00282013199993283,-0.00500428834126003,0,0,0,0,0,0
X002236.SZ,0,0,0.707565364983971,0,0,-0.116297496977019,0,0,0,0,0,0,0,0.195407102781213,-0.114415914261875,-0.490247681276612,0,0,0,0.552071509447619,0,0,0,0,0,0,0,-0.278880163273141,0,0,0,0,0,0.0421636116137061,0,0,0,0,0,0,0,0.356296325478036,0,0,0,0,-0.0403780578148646,0,0.0150417175682399,0,-0.0196919748198743,0.0525320073171171,0.0643846589418459,0,0,0,0,0,0
X000596.SZ,0,0,0.0666560617401807,0.165991619385844,0,0.0469130740707895,0.0392781747286478,0,0,0,0,0,0,0.102416105293637,-0.0858878658155423,0.437369750661653,0,0,0,0,0,0,0,0,0.131627966344404,0,0,0,0,0,0,0,0.0130817294848992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979667021082681,0,0.00308977067468672,0.00379264209086656,0,0,0,0,0,0
X600809.SH,0,0,0.0255518722360785,0,0,0,0.303507453348317,0,0,0,0,0.137383374175652,0,0,-0.0170645433987338,0.0249164164231739,0,0,0,0,0.0903306932883686,0,0,0.356095305944953,0,0,0,0,0,0,0,0,-0.014811150288503,-0.00859596111476502,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.266007464068409,0.168531874483886,0.0241982114823853,0.0288513112664139,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.268192702236067,-0.391738230017542,0,-0.103915207039838,0,-0.215508206876089,0,0,0.2188106373707,0,0,0.19761514109559,0,0,0,0,0,0,0,0,0,0.0954017403239218,0,0,0,0.263784651203151,0.256870127426425,0,0.178753750660926,0,0,0,0.497529943072611,0,0,0,0,0,0,0.0436109165639454,0,0,0,0,0,0.00483933190875335,-0.0419725879924068,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.404895340681398,0,0.00286544784371005,0,0,0,0,0,0,0,0,0,0,0,0,0.0683700927812155,0.0030779950232188,0.0314918376785019,0,0,0.0391056828360765,0,0,0,0,0,-0.0311038739420436,0,0.0588769446149686,0,0,0,0.0320790066657153,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00447746749745874,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49268614024617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052937449379688,0,0,0,-0.0340283044815549,0,0.00681690028455569,0,0,0.0719213199620473,0.138418067158624,0,0.118917693417275,0,-0.104673040641375,0,0,0,0,0,0.509722351963359,0,0,0.0227948856669097,0,0,0,0,0,0
X002179.SZ,0,0.083691843494084,0,0,0,0,0,-1.73472347597681e-18,0,0.103942943828313,-0.169024739712602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135528613448099,0,0,0,0,0,-0.026955257216034,-0.181260150551128,0,0.240113251399391,0,0,0,0,0,0,0.174432628494882,0,0,0,0,0.112913387655977,0,0,0,0,0.0295266298668367,0.0223971723397986,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.763160519527535,0,0,0,0,0,0,0,0,0,0,0,-0.0608103530501124,0,0,0,0,0,0,0,0,0.305398117134155,0,0,0,0,0,-0.451954612007605,0.414858913006656,0,0,0,0,0,0,0.430225191593286,0,0.00679578325234146,0,0,0,-0.26995144985522,0,0,0,0,0,-0.012777869646114,0,0,0,0,0,0,0
