,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X000625.SZ,X002456.SZ,X300124.SZ,X600487.SH,X600066.SH,X300003.SZ,X601877.SH,X002241.SZ,X000100.SZ,X600809.SH,X002294.SZ,X600271.SH,X600867.SH,X300136.SZ,X600522.SH,X002508.SZ,X600566.SH,X000050.SZ,X000981.SZ,X600089.SH,X000157.SZ,X600498.SH,X600177.SH,X600707.SH,X000596.SZ,X300142.SZ,X600699.SH,X002179.SZ,X002180.SZ,X002049.SZ,X600584.SH,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.516765518796598,0.0158762866276631,0,0,0,0,0,0,0,-0.0884200486242609,0,0,0,0,0,0,0,0.00460665197747179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738931660843043,0,0.0529157629099029,0,0,0.160060731146962,0.0969774338484048,0,0,0,0,0,0,0,0.0157477647054296,-0.0151276600415164,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.039157841511525,0,0,0.190562393777843,0,0,0,0,-0.0492030861780353,0,-0.100600639798499,0,0,0.122085487229648,0,0,-0.0280429767580155,-0.0540374932418281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351519273855669,0,0,0,-0.0466307311754264,0,0,0,0,-0.0180341941904148,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.042191662973652,0.232691215610342,0.146349869287235,0,0,0.100033531123524,0,0.088571422636925,0.0189738789604171,0.0926188298191764,0,0,0,0.177333414949237,0,0,0,0,0,0,0,0,0,0.132421680190601,0,0,0,0,0.039635729841854,0,0,0,0,0,0,-0.0058663899851929,0,0,0,0,0,0,0,-0.014926125679425,-2.16840434497101e-19,-0.0592305941386762,0,0,0,0,0
X000651.SZ,0,0,0,0,0.375459434542206,0,0,0,0,0.0808816980267344,0,0,0,0.0556344437265294,0,0,0.0692543851705552,0,0,0,0,0,0,0,-0.0182972868068921,0,0,0,0,0,0.0542699083278361,-0.080579235063652,0,0.185580928442466,0,0,0,0,0,0,0,0,0,0.141419406261279,0,0,0,-0.0369139815052134,0,0,0,0,-0.000461866586417503,0,0,0,0,0,0
X000858.SZ,0,0,0,0.33175893929922,0,0,0,0.215142176443991,0,1.73472347597681e-18,0,0,0.496294428395884,0.045559532586651,0,0,0,0,0,0,0,0.00890804061315839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427008959710156,0,0,0,0,0,0,0,-0.0134634697146978,0,0,0,0,0,0
X600276.SH,0,0,0.0135949424573806,0.0336333258609327,0,0,0,0,0,0.0872426846624697,0.0523119008812033,0,0,0.0112979633560762,0,0,0,0,0,0,0,0.214504434984869,0,0,0,0,0,0.0351474594298374,0,0,0.055744917585475,0,0,0.191516644740111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402052040349854,0,0,0,0.00501699516684109,0,0.0731506129009758,0,0,0,0,0
X000725.SZ,0.0780614463212161,0,0,0,0,0,0,0,0.174104555611604,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.1252080253334,0,0,0.128815221997656,0,0,0.0970853084506126,0,0,0.0556746250129576,0,0,0.0866419544847961,0,0,0,0.208968159147788,0,0,0.0640443346843026,0,0,0,0.152207250031217,0,0.101660692338757,0.1438575449471,0,-0.00438647336196399,0,0,0,0,0,0,0
X002304.SZ,0.0807311212733319,0,0,0,0.187241519962666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836730668427403,-0.00174797074617302,0,0,-0.0432010087177274,0,0,0,-0.102062029894072,0,0,0,0,0.397838743722811,0,0,0,0,0,0,0,0,0.184824600481611,0,0,0.046053661467847,0,0.0895699372043151,0,0,0,0,-0.00541691507000416,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.421309105778379,0,0,0,0.0427696015840606,0,0,-0.10479774905233,0,0,0,0.0201826750195296,0,-0.176275388402648,0,0.332201577328953,0,0,0,0.0559118765663233,0.113643008737842,-0.136183196558659,0.0855468574095167,0.261930534317278,0,0,0,0,0.0584724695303648,0,0,0,0,0,0,0,0.182829526638362,0,0,0.248528543563008,0,0,0,0,0,0,0.0262999520322418,0,0,0,0,0,0
X600690.SH,0,0,0,0.0876407272012651,0.334543565340483,0.150031167453082,0,0,0,0,0,0.0171318820117454,0,0,0,0,0,0,0,0,0,-0.0190342209246815,0,0,0,0,0,0,0,0,0,0,0,0.153530614707394,0,0,0,0,0,0,0,0,0.0138764987272871,0,0.0284174243557535,0,0,0,0,4.33680868994202e-19,0,-0.0192698602724117,0.034311444646861,0,0,0,0,0,0
