,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300124.SZ,X300014.SZ,X002371.SZ,X000338.SZ,X002241.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000625.SZ,X002129.SZ,X002049.SZ,X000596.SZ,X300142.SZ,X601877.SH,X000100.SZ,X000661.SZ,X600089.SH,X002179.SZ,X600460.SH,X000157.SZ,X600741.SH,X000799.SZ,X002236.SZ,X002074.SZ,X600702.SH,X600779.SH,X600584.SH,X002414.SZ,X000800.SZ,X600884.SH,X600183.SH,X601799.SH,X002007.SZ,X002176.SZ,X000733.SZ,X300003.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.392267003969085,0,0,0,0.0307172075917255,0,0.0364495108793221,0,0,0,0.0175492521707906,0,0.0359925362270748,0,0,0,0,0.0443587332710074,0,0,0,0.0850193410689328,0,0,0,0,0,0,0,0,-0.0469448603444197,0.0249767633213663,0,0,0,0,0.108318844751578,0,0,0,0,-0.0587917259291297,0,0,0,0,0,0,0.00148591220153053,0,-0.00841484986502227,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.177412280607458,0.25124438124938,0,0,0,0,0,0.133745047172343,0,0,0.00217196778312029,0,0,0,0,0,0,0,0.0655273825177324,0,0,0,0,0,0.0177042065141841,0,0,0,0,0,0.0897706551008578,0.0199967240187628,0,0,0.166953943570714,0,-0.102599938778158,0,-0.0157644197740513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061447942013698,0,0
X002415.SZ,0,0.0939244464727442,0,0,0,0,0,0.0360840035427161,0,0,0,0.0414733764527788,0,0,0.0516135318469834,0,0,0,0,0,0.224798074791736,0,0,0,0.0304985819196485,-1.0842021724855e-19,0,0,0.0303879564347109,0,0,0,0,0,0,0.0237196835952742,0,0,8.67361737988404e-19,0,0.0763635670045187,0,0.0762795334559905,0,0.12840042721522,0.0259908268304967,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0385575581803401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107249038340228,0,0,0,0,0,0,0,0,0,-0.103811557536123,0,0,0.415571433481066,0,0,0.321986037770195,0,0,0,0,0,0,0,0,0.0408380105734884,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.254998139218641,0,-0.0412158324866456,0,0,0,0,-0.105998625516226,0,0,0,0,0.305404773610451,0.230959393082919,0,0,0,0,0,0,0,0,-0.315664004797459,0,0,0,0,0.120068675353717,0,-0.122692988832035,0,0,0,0.0578826553328695,0,0,0,0,0,0,0,0.0127183925874673,0,0,0,0,0,0.0481494728705692,0,0,0,-0.000661796591031573,0,0,0,0,0,0
X000568.SZ,0,0.562845534422328,0,0.146552730383439,0,0,0,-0.000116400802194267,0,0,0,-0.00883415941731938,0,0.0354314115354731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134051993943189,0,0,-0.0705508688081789,0,0.0207928677312137,0.0518633954362333,0,0,0,-0.0819563746965982,0,0,0,0,0,0,0,0,-0.0390607495271578,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0752308218123661,0,0.271120227475961,0,0,0,0,0,0.0122711735934578,0,0,0,0,0,0,0.0395040965808058,0,0,0,0,-0.0351718993023754,0,0,0.113300055989643,0,0,0,0,0,0,0.0829545572759552,0.0632347858103849,0,0,0.00936762442317748,0.126913874311516,0,0,0,-0.0407334793695961,0,0,0.105228878893048,0.0374847028489697,0,0,0,0,-0.0320771745527212,8.67361737988404e-19,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906303403060046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139093626679438,0.0210411964381743,0,-0.00998315031992784,0.174768584021103,0.0261870126725217,0,0,0,0.0614082300174773,0.0573531830363177,-0.108522960085269,0,0,0,0,0,0,-0.0631863283336654,0,0,0,0,-0.00560104181141143,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0148370764983199,0,0,0,0,0,0,0,0,0,0,0,0.204111259010582,0,0.284852460516292,0,0,0,0,0,0.074444817508345,0,0,-0.17371703812319,0.00521170556238034,0,-0.154862669426456,0,0.110699381577764,0,0,0,0,0,0,0,0,0,0,0.0240179425080584,0,0.079830810958356,0.11118923031678,-0.00209109119157291,-0.033173064827883,0,0,0,0,-0.0503511305904157,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0392072783255258,0,0,0,0,0,0,0,0,0,0,0,0.00807674751506306,0,0,0.0663175149833335,0,0,0,0,0,0,0,0,0,0.029268161215147,0,0,0,0.0861819514663182,0,0,0,0,0,0,0,0,0,0,0,-0.130847805467192,0,0.0260173897774781,-0.00933938984439276,0,0,0,-0.0545680317534779,0.0892979555536007,0,0,0,0,0,0
