,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X002292.SZ,X600703.SH,X600690.SH,X000100.SZ,X002241.SZ,X600271.SH,X600118.SH,X000559.SZ,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X600372.SH,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X000568.SZ,X600177.SH,X002049.SZ,X300124.SZ,X002465.SZ,X000977.SZ,X002129.SZ,X601877.SH,X000869.SZ,X002294.SZ,X300003.SZ,X002456.SZ,X002074.SZ,X600582.SH,X600867.SH,X002506.SZ,X002085.SZ,X002426.SZ,X002008.SZ,X600498.SH,X300001.SZ,X600839.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102895851603751,0,0,0,0,0,0,0,0,0,0,0,0.0627483850900952,0,0.129384663607154,0,0,0,-0.0782429683329299,0.0225185936596055,0,0,0,0.0288263848010629,0.032545291884195,0,-0.0494029369257805,0.0325791436919933,0.0415714661894185,0.0164467252548364,0,0,0,0,0,0,-0.0184020224245455,0.0314682665166604,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.335314266986662,0,0.00652472322377627,0,0,0,0,0,0,0,0,0,0,0,0,0.0554293272188941,0,4.33680868994202e-19,0.0873566756479384,0,0,0.012768993500915,0,0,-0.0672364949549112,0,0,0,0,0,0,0.0159366567849302,0,0,0.0303049482159122,-0.0129003839528349,0,0,0,0.00110197543895566,0,0,-0.0417099145542632,0.0382357685536644,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816659397189826,0,0,0,0.00146046038106897,0,0.18557568092652,0,0,0,0.352812254724059,0,0,0,0.0580341985514493,0,0,0,0,0,0,0,0.0353043079014876,0,0,0.0570825201317163,0.0570089856553529,0,0,0,0,0.0235968750965762,0,0,-2.16840434497101e-19,-0.0149656581296231,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0294502867679201,0,0,0.10629793270593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318520422068272,0,0,0,0,0.00582300812538834,0,0,0,0,0,-0.103547841455409,0,0,0,0,0,0,0,0,0,0,0.0165666721853716,0.0103512739343369,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269009664513513,0.038852865055848,0,0,0,0,0,0,0,0,0,0,0.0186246658934293,0.0215844037693668,1.73472347597681e-18,0,0.0146680860526312,0.133484180886406,0,0,0,0,0.0434198617223529,0,0,0,0,0,0,0,0,0,0.159437021311694,0,0.00294755810769899,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0947013247271064,0,0,0,0,0,0.106485406989283,0,0,0.217676334801637,-0.112433039554116,0,0,0,-0.0181383366895207,0,0,0,0,-0.00398026741089358,0,0,0,0,0,0.18753777373945,0,-0.0660196367366879,0,0.0463181270780006,0,0,0.00295773312755452,0,-0.0868656976126497,0,0,0.061742996716506,0,0,-0.00727027179002436,0,0,0,0,-0.00744418475383935,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0536137265756998,0,0.0378804661632153,0,0,0,0,0,0,0.0146585086599867,0,0,0,0,0,0,0,0,0,0,0.413091589402618,0,-0.0489857102554883,0,0,-0.0900756787667975,0.0151019678850362,0,0,0.123987873293657,0,0,0,0,0.0266245363197003,0.00668613932788631,0,0,0,0,-0.0201226947417101,0,0,-0.0033568939223238,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.127060721058769,0,0,0.0560069118351387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052976298133327,-0.083217873295662,0,-0.00432786935480645,0,0,0,0.0519812430227143,0,0,0,0,0,0,-0.0895013105388406,0,0,0,0,0,0,-0.109231478275063,-0.0196437218825757,0.0364777438808077,0,0,0,0,0,0
X000625.SZ,0,0.080595739780435,0,0.160972603512032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124686254405506,0,0.0251641358444751,0,0,0,0,0,0,0,0,0.109574454339704,0,0,0,0,0.0292052853549853,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0516237724995667,0.165236066868272,0,-0.0334583454224558,0,0,0,0,0,0,0
X000063.SZ,0,0,0.100295871544823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885512064173146,0,0.0480069130696207,0.0233451147787491,0,0.198720507072833,0,0,0.0753881489320541,0,0,0,0,0,0,0.0398651911690481,0,0.00109008599122937,0,0,0,0.115768394875038,0,0.0243370832511549,0,0.00777808831407646,-0.00142873579861774,0,0,0,0,0,0
