,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000625.SZ,X002241.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X601877.SH,X300124.SZ,X002008.SZ,X000100.SZ,X600487.SH,X300136.SZ,X600809.SH,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600089.SH,X600498.SH,X000157.SZ,X600271.SH,X600177.SH,X600699.SH,X000050.SZ,X000596.SZ,X002294.SZ,X600118.SH,X600707.SH,X002180.SZ,X000559.SZ,X600566.SH,X002179.SZ,X300115.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0976243125209992,0,0,0.0326234965146679,0,0,0.0136148083135859,0.128548875292728,0,0,0,0,0,0,0,0,0,0.00995169562896928,0,0,0,0,0,0,0,0,0,-0.0155854731512813,0,0,0,0,0,0,0,0,0.0994280581841353,0.0335433822064322,0,0,0,0,0,0,0.00865862275843004,0.0177826421021235,0,-0.0102199635904979,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0565170992159129,0,0,0,0,0.05112471437686,0,0.0394652135520232,0.360604733577298,0.0833386172503306,0,0,0,-0.0310003588292967,-0.0402841531409015,0,0,0,0,0,0,0.0568239343890452,0,0,0,0,0.0319285689967462,0,-0.0198459595238168,0,0,0,0,0,0,0.000125624569467998,0,0,0,0,0,-0.0475582681200465,0,0,0,0,-0.0117909690587832,0.0193657649932526,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.083287151791654,0,0,0,0.149091977810176,0,0,0,0.0500964774141423,0,0,0,0,0,0.125703659773508,0.0357447945358486,0,0,0,0,0,0,0.025195941392123,0,0.040998136926024,0,0,0,0,0,0,-0.0529901543340095,0.017932146429902,0,0,0,0.0389307844453392,0,0,0,0.112309960367029,0,0,0.0024903773805748,0.0187906809326207,0.111627002920992,0,0,0,0,0
X000651.SZ,0,0,0,0,0.10176753510496,-0.0171579031233164,0,0,0,0.215646050054172,0,0,0.0807473459993947,0,-0.0366224532159525,0,0,0,0.101053148494027,0,0,0,0,-0.0158107091419734,-0.0279428052570129,0,0,-3.46944695195361e-18,0.202960383458116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00948104368694601,0,0,0,0,0,0,0.0160788276149149,0,0,0,0,0,0,0
X000858.SZ,0,0,-0.145551964074315,0.0901525695979074,0,0,-0.013909212727835,0.0447247061874147,0,0,0,0.369891821053359,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0741932410712383,0,0.00196483934285795,0.0759012002111867,0,0,0,0,0,0,0,0,0,0,0,0.212655557261168,0,0,0,0,0,0,0,0,0,0,-0.0343575354070696,0.0178942174109345,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.188199490367653,0,0,0,1.73472347597681e-18,0,0.0597375984596811,0,-0.0709146736854624,0,0,-0.148450248556078,-1.73472347597681e-18,0,0,-0.0501985157202662,0.00448691570349319,-2.16840434497101e-19,0,0,0,0,0,0.0925768335014885,0,0,0,0,0,0,0,0,0,0.103764181184028,0,0.21466456926281,0,0,0,0,0,0,0,-0.0119225713807282,0.00447166574671207,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.050208223731913,0,0,0,0,0.114184937588825,0,0,0,0,0,0,0,0,0,0,-0.0631112949576825,-0.134659135549921,0,0,0,0,0,0,0,0,0.0288884648512699,0,0,0.115872738076505,0,0,0,-0.109970957937541,0.0310814734655335,0.0452618213451587,0,0,0.0269249612937562,0,0,0,0,0,0,0,-0.0162899965262682,0.0221375764677199,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.280707771862265,0,0,0,0,0,0,0.236334685754631,0,0,-0.106741497304942,0,0,0,-1.73472347597681e-18,0,0,-0.0326446049426801,0,0,0,0,-0.0319143883856805,0,0,0,0,0.0389415749790858,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0184903813388502,0,0,0,-0.0823751084201831,0,0,0,0.0773844161493065,0,0,-0.0331913274902029,0.0329873300967963,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0683508281982346,0,0,0,0.0494837406225645,0,1.73472347597681e-18,0.0226667281692207,0,0.0851475880195037,0,0,0,0,0,0,0,0,0,0,-0.0524622103551129,0,0,0,0,0,0.0773367362398331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750929722971022,0,0,0,0,0,0
X600690.SH,0,0.211918323887734,0,0.0745999795689225,0,0,0,0,0.0370232192826265,0,0.0320640177670111,0,0.12435996207833,0.00401749595032653,0,0,0,0,0,0,0,0,0,0,0,0,0.208517165779903,-0.0128171408751953,0,0.254562973202168,-0.14970129689443,-0.111072581169165,0,-0.0581088548948643,0,0,0,0,0,0,0,0,0,0,0,-0.00818226208651268,0,0,0,0,0,-0.00652097576627598,0,0,0,0,0,0,0
X600703.SH,0,0.0417159996457528,0,0,0,0,0.35227563519398,0,0,0,0,0,0,0.105781672059081,0,0,0,-0.156113123735658,0,0,0,0,0,0,0,-0.0475843245266002,0,0,0,0,-0.00864562945670839,0,0,0,0.185623277280402,0,0,0,0,0,0.143277856793158,0.0345450613652833,0,-0.137962448324031,-0.194751216875559,0,0,0,0,0,0,0.089628048102722,-0.0394622351659316,0,0,0,0,0,0
X000568.SZ,0,0,0.0474823228620967,0.159657359518552,0.336074964487366,0,0,0,0,0.176819685539288,0,0,0,0,0,0,0,-0.0356342981305217,0,0,0,0,0,0,0,0,0,0.165784084290421,0,0,0,0.00973180972850942,0,0,0,0,0,0,0,-0.059866178930219,0,0,0,0.16772856896063,0,0,0,0,0,0,0,-0.0126215260996301,-0.0151217078889218,0,0,0,0,0,0
X002236.SZ,0,0,0.304375618857407,0,0,-0.201211280374717,0,0,0.087366348346466,0.113060290951645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108234484830095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143580533146841,0,-0.111892749692189,0,-0.0706268511613551,0,0.152589536901514,0,-0.033442102597253,-0.0748199561701465,0,0.0045843462665071,0,0,0,0,0,0
X600741.SH,0,0.543062273824863,-0.091232792860454,0,0,0,0,0,0.0710107628429319,0,0.166122289641539,0,0,0,0,0,0.0706835831353184,0,0,-0.0428093680836649,0,0,0,0.00821777258580528,-0.230951297315402,0,0.123939414902281,-0.0541955992528701,0,0,0,0,0,0,0,0,0,0,0.0447028265671012,0,0,0,0,-0.0512496765784583,0,0,0,0,0,0,0,0.0117935771819953,0,0,0,0,0,0,0
X002475.SZ,0,0.177278401801738,0,0,0,0,0,-0.142419056090401,0.0160620443317807,0,0,0,0,0,0,0,0,0,0,0.167745554703268,0,0,0,0.0285419185407381,0,0,0.301387115853152,0,0,0,0,-0.0422188975015103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434991141876845,0,0,-0.0290325865244066,-0.0210053367570629,0,0,0,0,0,0
