,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X000625.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X002508.SZ,X002008.SZ,X600177.SH,X600089.SH,X300136.SZ,X002085.SZ,X300003.SZ,X600487.SH,X000157.SZ,X600271.SH,X600522.SH,X002294.SZ,X600809.SH,X600118.SH,X000050.SZ,X002074.SZ,X300115.SZ,X600699.SH,X600867.SH,X000981.SZ,X000559.SZ,X600372.SH,X000066.SZ,X600566.SH,X002179.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0498322871871094,0.104632380082828,0,0.0675119703459486,0.0543607593140412,0,0,0,0.277501545510921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606793143091917,0,-0.0220828310588274,0,0,0,0,0.121778665291699,0,0,-0.0806783392882522,0,0,0,0,0,0,0,0,0,0,0,0.00294255182104271,-0.0102897897727201,0,0,0,0,0,0
X600104.SH,0,0,-0.0193992908503247,0.214805580012189,0,0,-0.096042617591893,0,0,0,0,0,0,0.117562342358927,0.4473314123246,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894911369396862,0,0.151713038936716,0,0,0,0,0,0,0,0,0,-0.060500283851262,0,0,0,0,0,-0.132930559849567,0,0,-0.0548839861705209,0,0.0245830214365074,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.233454296874054,0,0,0,0,0,0,0.115257093871353,0.172230489622106,0,0.109466994979763,0.151416531177682,0,0,0,0.0122678330497716,0.0728899719897977,0,0,0,0.222928236454508,0.0766379902582503,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0584955821143112,0,0,0,0,-0.0355748115038622,0,0,0,0,-0.00342657705159866,0.0476638755239464,0,0,0,0,0,0
X000651.SZ,0,0.114754617921374,0,0,0.179016059109782,0,0.0223218878279062,0,0,0,0,0,0.120318423343109,0.0483592976296537,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.105410172353477,0,0,0,0,0,-0.0407862902298199,0,0,0,0,0,-0.0168711867906312,0,0,0,0,0,0,0,0,0,0,0.139089824067653,0,0,0,-0.0111241025250604,-0.000969124523401871,0,0,0,0,0,0
X000858.SZ,0,0,0,0.132944279534692,0,0,0,0,0,0.00346003930767488,0,0.616533907502702,0.00415936893936652,0,0,0,0,0,0,0,0,0,0,0,0.0557506344191876,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0909205466489552,0.0180863267807777,0,0,0,0.0438213162015751,0,0,0,0,0,0,0,0,0,0,0.0061211720874175,0.0210889976519788,0,0,0,0,0,0
X600276.SH,0,0.060472511607116,0.0646911047821479,0,0,0,0,0,-0.0476891609633728,0,0,0,0.0562302192551492,0,0,0,0,0,-0.0394895690133772,0,0,0,0,0,-0.0738641951664188,0,0,0,0,0,0.197717358295471,0,0,-0.0728491068893042,0,0,0,0,0,0,0,0,0,0,0,-0.0165147824998095,0,0,0,0.144687317759084,-0.0140162698202916,0.0283575256773366,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0468603731921215,0,0,0,0,0,0.0878627173416547,0,0,0,0,0,0,0,0,0,0,0.0540227752863621,0,0,0,0,0,0,0,0.277017230093224,0,0.270089031490108,0,0,0,0.531275704398382,0,0,0,0,0.167334000665117,-0.112241307139039,0,0,0.167900618377723,0,0,0,0,0,0.0934390719145553,0,0,-0.00350934493289195,8.67361737988404e-19,0,0,0,0,0,0
X002304.SZ,0,0.0561258801980211,0,0,0,0,3.46944695195361e-18,0,0,0.397093252786454,0,0,-0.0767850729286977,0,0.0453809880596038,-0.0542841434489178,0,-0.0847028958542778,0,0,0,0,0,0,0,0,0,0,0,-0.0148880077516807,0,-0.102001696167377,0,0,0,-0.25981417803004,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0293561369566796,0,0.243748410720929,0.884207113479389,0,-0.00874340269406697,-0.0581844172733644,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.232068137739694,3.46944695195361e-18,0.109313458531119,0,0.0657019523251518,0,0,0.100509150263499,0,0,0,0,0,0,0,0.169851516954152,0,0,0,0,0.11698872600736,0,0,0,0,0,0,0,-0.0051764224421739,0,0,0,-0.0639324805998089,0,0.0824679986469999,0.168917333781795,-0.00779021658022115,0,0,0,0,-0.0245233905297106,0,0,0,0,-0.217183816662824,0,0
X600690.SH,0,0.0631200125318827,0,0.459416309615439,0,0,0,0.0434026128253593,0,0,0.0463687827354089,0,0.0673008970567418,0.0671218137315975,0.0840595900413499,0,0,0,0,0,0.0994469904043343,0,0,0,0,0,0,0,0,0.0298434604053695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313739941281386,0.156043327251868,0,0,0,0.0229839809408517,-0.0146865789039356,0,0,0,0,0,0
