,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600703.SH,X600690.SH,X600741.SH,X000100.SZ,X600066.SH,X002236.SZ,X600031.SH,X600118.SH,X002506.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X000157.SZ,X600372.SH,X000568.SZ,X600177.SH,X000338.SZ,X002074.SZ,X300124.SZ,X300003.SZ,X002085.SZ,X600089.SH,X002294.SZ,X002456.SZ,X002465.SZ,X600867.SH,X600498.SH,X002426.SZ,X000050.SZ,X601877.SH,X002049.SZ,X002007.SZ,X000869.SZ,X300001.SZ,X600699.SH,X002180.SZ,X000977.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157505890686037,0,-0.101974064451302,0,0,0,0.174706068589874,0.038072702701396,0,0,-0.0721738080458461,0,0,0.0312323411693484,0.199513973779483,0,0,0,0.257779939627345,0.0361267988948831,-0.128271411914645,0,0,0.444318769688142,0,0,0,0,-0.0686023843247868,0.0484752319387319,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0486994314406656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.17343621606824,0,0,0.0182912719466239,0,0,0.0350099964339979,0.00455699027122271,0.0982584097289237,0,0,0,0,0.155820835469655,0,0,0,0.247343125829903,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,-0.269657411735816,0,0,0,0,0,0,0,0.155799691590667,0,0,0,0,0,-1.38777878078145e-17,0.0589866271885825,0,0,-0.0441782776096052,0,0.441855736577002,0,0,0,0,0.140473887506703,0,0,0,0,0,0,0.270858359186865,0,0,0,0,-0.395574300026441,0,0,0,0.147461959915679,0,-0.109936176865528,0,0,0,0.0728706853653379,-0.305040524765764,0,0,0,0,0,0
X600741.SH,0,0.255016281888561,0.166177821292972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125510472258655,0.00836992874064094,0,0.0509108870598286,0.0319825329071688,0,0,0,0,0.0751145706662495,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.076908419215001,0,0,0,0,0,0,0,0,0,0,0.00671977781719071,0,0,0,0,0,0,0
X000100.SZ,0,0,0.155788317997543,0,0,0,0,0,0.117218040348001,0,0,0,0,0,0,0,0,0.0162690976096175,0,0.081432269031623,0,0,0,0,0,0,0,0,0.018108646625423,0,0,0,0,0,0.125370400999698,0,0,0,0,0,0.0432705771221519,0,0,0,0,0,0,0.0814476416994326,0.0888888768754869,0,0.0157642389815168,-0.0301699652079261,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.0807979460885508,0.377811242393702,0,0,0,0,0,0,0,0.0132955651419335,0,0,0,0,0,0,0.207557723415499,0,0.0943703351698486,0,-0.0336501583635986,0,0,0,0,0,0,0.0867091181378706,-0.0150631756128035,0,-0.0491610352289064,-0.0251266161179802,0,0,0.0361575207804205,0,0.0426839856051542,0.0153001994974242,0,0,0.00783980829753395,-0.067424529018712,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.122788831594656,0,0,0,0,0,0,0.105209850790179,0,0.0862814992384269,-0.0863898176485014,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0982451400261823,0.366757173528777,0,0.333623478967912,-0.0955960900788737,0,0,0,0,0.0586065430270285,0,0,0.0439378401751835,0,-0.096558197830198,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0275061154058529,0,0,0,0,0,0,0.0617845045938633,0,0,0,0.177590446248266,0,0,0.210943648524495,0.118013255362923,0,0,0,0,0.119925060575094,0,0,0,0.0552415269998139,0,0,0.00810204601470405,0,0,0,0,0,0,0,0,0.0834248472746831,0,0.0169973817553851,-0.0305863072740667,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,-0.010910650341379,0,0,0,-0.0619973187164266,0,0,0.0184017958581386,0,0.0870563702496099,0,0.186725772588217,0,0,0.252994616989301,0,0,0,0,0,0,0,0,0,0.291120143084724,0,0.0960976276632877,0,0,0,-0.021336708840928,0,0,-0.0289821368738371,0.0926139074605711,0,0.0154077741026705,0,0,0,0.0142748374643353,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.119553716347519,0,0,0,0,0,0,0,0.120150598418159,0,0,0,0,0,0,0,0,0,0,0,0,0.0553422602498351,0,0,0,0,0,0.216943250929114,-0.0223148109715987,0.0364623662132649,0,0,0,0,0,0,0.135494402236012,0.369958763144144,0,0,0.0221815975048084,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.178072412973685,0,0,0,0,0,0,0,0.0313268274843872,0.0278562749296078,0,0,0,0,0,0,0,0,0.0994749155314356,0.29769496291606,0.0282760126890855,0,-0.137547794831033,0,0,0.206473447610201,0,0,0,0.110111130800118,0,0,0,0,0.106232562867644,0,0,0.0568222307926126,0,0,-0.00298918094456821,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.127381093552947,0,0,0,0,0,0.139206687115798,0,0.0814374750086903,0,0,0,0.0902249893423446,0,0,0,0,0,0.0305578854126534,0,0,0,0,0,0,0,0,0,0,0,0.00947361838313371,0,0,0,0.220467695249303,0,0,0,0.345648466498388,0,-0.0171829578488699,0.0356668308900703,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.022817045605345,0,0,0,0,0,0,0,0,0.0129337641292688,0,0.224837950963862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105563277677699,0.0042423548932668,0,0.351881688107587,0,0,0.0260653699655649,0,0,0,0,-0.0346227935195921,0.0718180871041215,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.121317961052531,0,0,0,0,0,0,0,0,0.0251666170358457,0.341464278062461,0,0.112724009613522,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0307486231440948,0.0609495202677624,0,0,0,0,0,0,0.012536952665673,0,0.0482722447580135,0,0.0218851161044072,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387080972399523,0.505254091955829,0,0.123849655568544,0,0,0,0,0,0,0,1.73472347597681e-18,0.0283553520152307,0,0,0,0,0.0257580977326529,0,0,0.0620748488017723,0,0.143552975907235,0.0690270627417575,0,0,0,0,0,0,0,0,0,-0.0157136943095444,0.0205399980244994,0,0.0827230678199908,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0.0181522428582092,0,0,0,0,0,0,0,0,0,0,0.231649257239428,0,0,0,0,0.0723609462856758,0,0,0,0,0,0,0,0.10126810357444,0,0.158037483191744,0,0,0.0520469202283756,0,0,0,0,0,0,0,0,0,0,0.00186074554566184,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0855222634305843,0.000667343860697653,0,0,0,0,0,0,0,0,0,0,0.119942035400796,0,0,0,0,0,0,0.0601107148058128,0,0,0,0,0,0.0273579477984525,0,0,0,0,0.160424637479391,0.0611217478481063,0,0.0558654081292149,0,3.46944695195361e-18,0,0,0.229095447616869,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0577044721476523,0,0,0,0,0,0,0.328049682521085,0.0991288276806911,0,0,0.0304497649392456,0,0,0.0975770497046513,0,0,0,0.0706057648927962,0,0,0,0,0,0.0737794340627591,0,0,0.121124366433355,0,0,0,0,0,0,0,0,0,0,0,0,0.0253189863933706,0,0,0,0,0,0,0
X002074.SZ,0,0,-0.0481714184807948,0,0,0,0,0,0,0,0.0496178939478507,-0.0449194705840913,0,0,0,0,0,0,0.0347397612457388,0,0,0.173508203880656,0,0,0,0,0,0,0,0,0.11304912246393,0,0,0,0,0,0,0,0.0557647520819185,0.160569058035827,0,0,0,0,0.168091127447649,-0.161130655271085,0,0.222689086621051,0,0,-0.0430412646059457,0.0709487038714019,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528058582941983,0,0,0.03457494090529,0.136366603676055,0,0,0,0,0,0,0,0.104834082601247,0,0,0,0,0,0.0218842864804241,0,0,0,0,0.188705483106977,0,0,0.224009836411795,0,0,0,0,0,0.187564112369351,0,0,0,0,0,0,0,0,0
X300003.SZ,-0.180991541117375,0,0,0,0,0,0,0,0,0,0.00843460132455228,0,0,0,0,0,0,0,0,-0.00184323688386458,0.1813633575543,0,0,0,0,0,0,0,-0.0535543330080134,0,0,0.0295032640332995,0,0,0,0.0314271937721131,0,0,0.271260664024645,0.0860457463779248,0,0,0,0.185585908242121,0.138792186842124,0,0,0,0,0,0.00774449961458569,0,0,-0.0705340725952282,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.0917273927199947,0,0,0,0,0,0,0,0,0,0,0.140856942186221,0,0.15742545284418,0.127917103633229,0,0,0,0,0,0,0,0,0,0,0.00442212273755944,0,0,0,0,0,1.73472347597681e-18,0,-0.00992091885243911,0.135807299356551,0,0,-0.302018525062584,0.188763900623737,0,0,0,0,0.0132946478755707,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.1614447495518,0,0,0,0,0,0,0,0,0,0.133356841332687,0,0.00351364159149104,0,0.00482839374190083,0,0,0,0,0.208983631928643,0,0,0,0,0.0019794054927186,0,0,0.171057924907676,0,0,0,0,0,0,0,0.0244121286974994,0,0.0170734252043348,0,0,0,0.104897143483461,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167152666284942,0,0,0,0.0612868185118032,0,0,0,0,0,0,0,0.169448017550229,0.017268137097486,0.082694929152238,0,0,0.0360255349300802,0,0,0.103470299948446,0,0.0257712586587937,0,0.00432570141435702,0,0,0.0248080544917455,0,0,0,0,0,0,0,-0.0272055138130203,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254848255556861,0.136587494873389,0.00872607036446812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715465530042672,0,0,0,0,0,0,0.117434567291946,0,0,0.263259721180412,0,0,0.0213531308779533,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268544916600343,0.116397965728882,0,0,0,0,0,0,0,-0.6772553397287,0.278121508750843,0,-0.475984555100773,0,0,0.342406967948945,0,0,0,0,0,0,0,0,0,0.0405114992973675,0,0,0,0,0,0,-0.0633563691717892,0,0.0958760096772619,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.0639376066122306,0,0,0,0,0,0,0,0,0,0,0.173321402944109,0,0,0,0,0,0,0.0220204935775457,0,0.155025774615871,0,0,0,0,0,0,0,0,0,0,0.123919238075027,0,0,0,0,0.0141097899696887,0,0,0.038979310440092,0.173058509627954,0,0.0365116099753652,0,0,0,0,0,0,0
X600498.SH,0,0,0.518918938619989,0,0,0,0,0,0,0,-0.0262101773611464,0,0,0.339094024835916,0,0,0,0,0,0.310572055086743,0,0,0,0,0.00372151127740318,0,0,0,0,0,0,0,0,0,0,-0.176410211199217,0.582090530564774,0,0,-6.93889390390723e-18,0.0127432428714361,0,0,0.0505197664076929,0,-0.131585661090966,0,-0.366385778120287,0,0,0.0325200867118122,0,0,0.442379106292305,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163279864029323,0,0,0,0,0,0,0,0,0,0,0.0139909965312223,0.213555983502719,0,0,0.112210451305558,0,0,0,0,0,0.159413802710539,0,0,0,0,0,0.164089366902611,0,0,0,0,0,0,0.0157272834458905,0,0,0.141588063499523,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.0561775176792111,0.15318908324566,0,0,0,0,0,0,0,0.211144332484409,0,0.0650280359697034,0,0,0,0,0,0,0.0012548481981977,0.351818076427268,0,-0.0046758036608222,0,0,0.102525185302914,0,0,-0.128037025868194,0,0,0.0111432148312664,0,0,0,0,0,0,0,0.103167545553322,0,0.0351306156403783,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0593943221221862,0,0,0,0,0,0.0446185071120777,0,0,-6.93889390390723e-18,0.0189613197096294,0.142526694257269,0,0,0,0,0,0,0,0,0,-0.0135876740455245,0,0,0.22799077645304,0,0,0,0.0713725799181511,0,0,0.00270601044192519,0,0.360363305728259,0.0644157553749879,0,0,0,0.0649150518971793,0,-0.00890083869306067,0,0,0.0517925304063246,0,0,0,0
X002049.SZ,0,0,0,0,0,0.138707186020022,0,0,0.0428119747847244,0,-0.0201643660024646,0,0,0,0,0,0,0,0,0,0,0,0.0676093424133703,0,0,0,0,0,-0.149293074024868,0,0,-0.312193879550542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139600918680007,0.228099995524165,0,0,0,-0.262461283801968,0.271927802430272,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873651087030189,0,0,0,0.277060558940423,0.088394978565561,0,0,0,0,0,0,0.292312345814951,0,0,0,0,0,0.0304569336343323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457908290015553,0,0,0,0,0,0,0
X000869.SZ,0.260972812952492,0,0,0,0,0.0640308307746603,0,0,0,0,0,0,0,0,0,0,0,0,0.171622486477848,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.00732578140915824,0,0.18413323995192,0,0,0,0,0,0,0.179948282376759,0,0,0,0.0239723148971276,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.120206528046952,0,0,0,0,0,0.132045345000685,0,0,0.175049268549804,0,0.0811558392056271,0,0,0,0,0,0,0,0,0.181969989005129,0.0129374364055673,0,0,0.122613782486383,0,0,0,0,0.0510303889450764,0,0,0,0,0,-0.0956666697886072,0,0,0,0,-0.0215092491025743,0.101670919452432,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,-0.056626704004316,0.417250526547368,0,0,-0.175606926028498,0,0,0,0,0,0.0998609386064637,0.0561859201792248,0,0,0,0,0.103242061615504,0,0,0,-0.356424227196308,0,0,0,0,0,0,0,0,0,0.4684956888381,0,0,0.0255269965962842,0,0,0,0,0,0.00986226044094987,0,0,0,0,0,-0.142480400866496,0.0330037284758557,0.15817246888899,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.0404017032152962,0,0.00744491737955624,0,0,0,0,0,0,0,0,0.00581405201838679,0,0,0,0,0,0,0.0428897329251129,0,0.109788477130873,0,0,0.168208785548477,0,0,0.0194610601182839,-0.181573685242407,0,0,0,0,0,0,0,0,0.238648099012358,-0.107517043561993,0,0.0507298600873526,0,0,0.0533925801299767,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.095527333838823,0,0,0,0,0,0,0,0,0.0770363282747926,0,0.0677908810452175,0,0,0,0,0.145019065687218,0,0,0.0523934027798919,0,0,0,0,0.0467650917719248,0,0,0,0,0.139160655802373,0.116460070585182,0,0,0,0,0,0.00346048737384783,0,0.0420983727209089,0,0.0423907005057598,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0469469376040478,0,0,0,0.0744748593209063,0,0,0,0,0.133168122813367,0,0.158126070975224,0,0.0207955314311824,0,0,0,0,0.00796930118310401,0,0,0,0,0,0,0,0,0.113891651685826,0,0.168323350547329,0.252034669428413,0.0472694389312001,0,0,0,0,0,0.0135450046358371,0,0,0.00779796615347155,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.13177118995667,0,0.0578892118931029,0,0,0,0.0562597815620166,0,0,0,0,0,0.118575827810662,0,0,0,0,-0.158182336969001,-0.0645664130182735,0,0.247870548141791,0,0,0,0,0,0,-0.0137870373833294,0.0522641872475989,0,0,0,0,0,0,0.143413319890852,-0.0855168031870958,-0.0572547751926462,0,0,0.00380470511752877,-0.0929834510431849,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.321540557362355,0,0,0,0,0.457225797303096,-0.118458291627623,0,0,0,0,0,0,0,0,0,-0.318500641083167,0,0,0,0,0,0,0,0,0.168326522014502,0,-0.192120014820908,-0.149817696561819,0,0,0,0,0,0,0,0,0,0,1.0092521481178,0,0,0,0,2.33299569027623,0
TED,0,0,0.274735740338283,0,0,0,0,0,0,-0.216172519203501,0.0439764797673909,0,0,0,0,0,0,0,0.221029572275944,0,0,0,0,0,0,0,0,0,0.17248823399326,0,0,0.0424305440887543,0,0,0,-0.0970329636126012,0,0,0,0,0,0,-0.0702157484814837,0,0,0,-0.753933339272706,0,0,-0.696915145054639,0.20776882805881,0,0,0,0,0,0,0
RealEstate_excess,0.43234532005268,0,0,0,0,0.114197543210324,0,0,0,0,0.0550757661006878,0,0,0,0,0,0,0,0,-0.0400229545021738,0,0,0,0,0,-0.401270302990173,0,0,-0.0785411487799712,0,-0.121307531908246,0,0,0,0,0,0,0,0.0358360594839763,0,0,0,0.0809052266303397,0,0,0,0,0,0,0,-0.0438143332684683,0.0099771906418633,0,0.275937893548183,0,0,0,0
MKreturn,0,0,-0.022034312642262,0,0,0,0,0,0,0,0.118408446595126,0,0,0,-0.187670517773736,0,0,0,0,0.0822740155206411,0,0,0,0,0,0,0,0,0,0,0,-0.0602089980004357,0,0,-0.0392643712706143,0,0,0,0,0,0,0,-0.153753919204165,0,0,0,0,0,0,0,0.0508726788932624,0,0.705562010120125,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000308611258905119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00599187509316684,0,0,0,0.00126340275557471,0,0,0,0.00720599822801403,0,0,0,0,0.00181352143842564,0,0,0,0,0,0,0,0.000350490672114973,0,0,0.00760456289183814,-0.0108888267850411,0,0,0,0,0.162719925907954,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216950733101028,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.00241158803277762,0,0,-0.0046632424344095,0,0,0,0,0,-0.0113562480415308,0,0.0066783247965484,0,0.0035907600850505,0,0,2.16840434497101e-19,0.00132624129092655,0,0,0,0,-0.00598402782840412,0,0,0,0,0,0.196323006616368,0
CarbonVol_Guangdong,0.0438768384229236,0,0,0,0,0,-0.0527075188647161,0,0,0,-0.0387383034309157,0,0,0,0,0,0,0,0,0,0,0.0239876770601999,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0206419656987971,0,0,-0.00328250716529874,0,0.0145668158884065,0,0,0,0,0,0,0,0.0185440672479142,0,0,0.089549209829375,-0.0814979596963684,0.0726523145488556,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013141992297552,0,0,0,0,0.00677449602457547,0,0,0,0,0,0,0.000445479037420477,0,0,0,0.000674145667886093,0,0,0,0.0064914330752441,-0.0051178841955394,0,0,0,0,0,0
