,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600271.SH,X600031.SH,X600703.SH,X000100.SZ,X000559.SZ,X600066.SH,X600118.SH,X002236.SZ,X000157.SZ,X002292.SZ,X002475.SZ,X600372.SH,X600741.SH,X600089.SH,X000338.SZ,X002241.SZ,X000568.SZ,X300124.SZ,X600177.SH,X600839.SH,X002465.SZ,X002294.SZ,X600867.SH,X002074.SZ,X002085.SZ,X000869.SZ,X000977.SZ,X300003.SZ,X000800.SZ,X600525.SH,X002129.SZ,X600582.SH,X600498.SH,X000550.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0.173775786933167,0,0,0,0,0.377053753585985,0.0396042099311088,0,0.218535181103729,0,0,0,0,0,0,0,0,0,0,0.162809976242036,0,0,0.12185326540895,0,0,0,0,-0.152783321146603,0,0,-0.00467422954889622,0,0,0,0.0614835570855864,0,0,0,0,0,-0.0530208090315172,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0891948205512096,0.15354799931787,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.464575153428021,0,0,0,0,0,-0.0289735690810695,0,0.157790159395025,0.255004799859476,0,0,0,0,0,0.0471850756664413,0,0.00718531496605368,0,0,0.197655154514359,3.46944695195361e-18,0,0,0,0.0262433319579679,0.0194132008057932,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.13212518422925,0.124352710064333,0,0,0,0,0,0.354643497530564,0,0,0,0,0,-0.00315723244916134,0,0,0,0,0.0573297985062015,0,0,0,0,0,0,-0.0461275560474073,0,0,0,0,0,0,0.18708196180173,0,0,0,0,0.039192607177835,0,0,0,-0.0416609773053135,0,0,-0.180561208612718,0,0,0,0
X000157.SZ,0,0,0,0,0,0.120113143698113,0,0,0,4.33680868994202e-19,0,0,0.155988134174876,0,0.128262085280256,0,0,0,0,0,0,0.0756796331127488,0,0.0798297602474195,0,0,0,0,0,0,0.0430303264121368,0,0,0,0.0591719007187983,0,0,0,0,0.245557243381138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.0111881370971943,0,0,0,0,0,-0.0510540528741213,0,0,0,0,0,0,0,0,0.0833002065287288,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.237226974033197,0,0,0.287039170865629,0,0,0,0,0,0,0,0,0.0233639637947767,0,0.052134111500757,0,0.224124301777993,0,0.31837352532017,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.00333847974876722,0,0,0,0.169006470254655,0,0,0,0,0,0.112916012922073,0,0,0,0,0.131177497794371,0,0,0,0,0,0,0,0.151897859909531,0,0,0,0.411329873208202,-0.240343396159381,0.0202447797202472,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0414296565094906,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0705138115888581,0,0,0,0,0,0,0,0,0.323231466849076,0,0.309681977283728,0,0,0.188357889622832,0.0630544975961835,0,0.0984525551827913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121332604659834,0,0,0,0,0,0.0216656024465314,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.303540401266733,0,0.112300641848545,0.0546833111754854,0,0,0,0.191151218112839,0,0.114336530549845,0,0,0,0.0320188634912183,0,0.0457226768739227,0,0,0.211082811340542,0,0,0,0,0,0,0,0,0,0,0.0453536424503774,0,0,0,0.0359132642016101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.454701259318487,0,0,0.12810291460969,0,0,0.0934622433242386,0.0128950202571558,0,0.0445640276067929,0,0,0,0,0,0,0,0,0,0,0.00464717053924474,0,0,0,0,0,0,0,0.011424626639046,0,0,0,0,0,0,0,0,0,0,-0.00435312776386209,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0640357571538153,0,0,0,0,0.0558509310081762,0,0.0576796154426343,0,0,0.0372057877636679,0.0123137010581663,0,0,0,0.355068517055682,0,0,0.168527180369109,0.0303420300574198,0,0,0,0.0286551936391061,0.0390743226767711,0,0.0675396928430689,0.0391622353474191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436436250876204,0.0573102783012738,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32953721434174,0,0,0,0,0,0,-0.0170936087769259,0,0,0,0,0,0,0,0.143814576886677,0.0666186449590282,0,0,0,0,0,0.00274543301222568,0.0285270546161662,0,0,0.214323061467456,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0935678017016476,0,0,0.0997061830989997,0,0.0148497234308374,0,0,0,0,0,0.128201526912493,0.00930213512137457,0.131321824206172,0,0,0,0,0,0,0,0,0,0,0.235959676279215,0,0,0,0,0,0,0,0,0,0,-0.0485231358376273,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489689775848399,0,0.306448177440455,0,0,0,0,0,0,0,0,0,0.326254600882105,0,0,0,0,0.0621094642968476,0.0933447198008704,0,0,0,0.0593053971765692,0,0,0,0,0,0.00648347410290489,0,0,0,0,0,0,0,-0.0315951501235518,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0798216018064408,0,0.258181315876634,-6.93889390390723e-18,0,0,0,0.0644462805585865,0,0,0,0,0.118926564645018,0,0,0.048644495272688,0,0,0,0,0.0281222732460132,0,0,0,0,0,0.0467349698195487,0,0,0,0,0,0,0,0,-0.0169465502987025,0,0,0,0,0,0,0
X600839.SH,-0.0380918918830033,0,0,0,0,0,0,0,-0.0134759090788226,0,0,0,0,0,0,0,0,0.222684382708976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301290077440212,0,0.0133888438004272,0.035513098909412,-4.33680868994202e-19,0,0,0,0,0,0,0.0235404269220007,0.107450125790992,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354884665793764,0,0,0,0.280801536213275,0,0,0,0,0,0,0,0,0.124842711972998,0,0.0368623683930678,0.0288317332179267,0.0900319650856041,0,0,0,0.101846462733061,0.0648030771187789,0,0.116701606536623,0,0.00367672758501139,0,0,0,0,0,0,-0.128557320697732,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.204123638776921,0,0,0,0.142030312227312,0,0,0,0,0.130197554294087,0,0.133094963600252,0,0,0,0,0,0,0.165106574202017,0,0,0,0,0,0,0.0184327094752509,0,0,0.00871405938251029,0,0,0,0,0,0.0402020305586482,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074443598644713,0,0,0,0,0,0.115645143193533,0,-1.0842021724855e-19,0.246789651581379,0,0,0,0,0.153770254594068,0.130506521648464,0,0.0371835684037831,0,0,0,-6.93889390390723e-18,0,0.0113957574371503,0.0375722475009547,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438108611025765,0,0,0,0,0,0,0,0,0,-0.0433176325902647,0,0,0,0,0.154235245560376,0,0,0,0,0,0,0.00856560154493377,0,0,0,-0.051499054393402,0,0,0,0,0,-0.00652718526459706,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0.212814758260924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374481298597077,0,0,0.0398966812033532,0,0,0,0,-0.100961071958809,0.011639506632295,0,0,0.113273432780064,0,0,0,0,-0.14533030609173,0.184348457613272,0.0198894753857665,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183371361587151,0,0,0,0.0362989581819241,0,0,0.0412985246942629,0.00479611998047871,0,0,0.120955430448777,0,0.384796550643222,0.0380909718537991,0.0283579515191871,0,0,0,0,0,0,0,0,0,0.0101655658178839,0,0,0,0,0,0,0,-0.00525796869004448,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0326629930530351,0,0,0,0.160592287425539,0,1.73472347597681e-18,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.043597961123491,0,0.214918660790359,0.0884421579107845,0,0,0.094894703356853,0,0,0,0,0.0521130140221725,0,0.108971646012559,0,0.00587512666833762,0,0,0,0.0360633900764809,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0246284319329594,0.15675626600932,0.09612947438939,0.0541231550764155,0,0,0,0,0,0,-0.05173158866939,0.113919519795387,0,0,0.3282580736619,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0906560481171121,0,-0.0801957817159003,0,0.102249443043618,0,0,0,0,0,0,0,0,-0.0230199181707742,0.0364630245365114,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132517692561129,0,0.0570839372803766,0,0.260115012333405,0,0.0416960517675412,0,0,0,0,0,0,0,0,0.0416356728339761,0,0,0,0.168445935419699,0,0,0.0161582342871234,0,0,0,0.0802596020937234,0,0,0,0,0,0,0,0,0,0,0,0,0
X600525.SH,0,-0.278663712706613,0,0,0.332969831812589,0,0,0,-0.136159280582672,0,0,0,0,0,0.394057087008187,-4.33680868994202e-19,0,0,0.001650588219326,0,0,0.0676420250211725,0,0,0,0,0,0,0.029110931001,0,0,0,0,0,-0.00717552680292117,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0595472952829919,0,0.0245922430912538,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.144932686378866,0,0,0,0,0,0,0,0,0,0.129282398042114,0,0,0,0,0.0516960234906967,0,0.130330251030493,0,0,0,0,0,0,0,0,0.00268639920491351,0,0,0,0,0,0,0,0.207293455021483,0,0,0.274435372289795,0,-0.0249119870998187,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194100075945761,0,0,0,0,0,-0.0112426234610578,0,-8.67361737988404e-19,0,0.0708175152734856,0,0,0.0958766583378436,0,0.180360115558068,0,0.21873821185731,0,0.0620989624574065,0,0.0109682244906222,0,0.256173543875978,0,0,0,0.00965676710284708,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428459610581361,0,0.0524775306525579,0,0,0,0,0,0,0,0,0.019204752945397,0,0.00367299789769793,0,0,0.0285757242959248,0,0,0.010772800120146,0,0,0.00654038110505663,0,0,0,1.73472347597681e-18,0.063978741346096,0,0,0,0,0,-0.0146368733018696,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0.0387894363565004,0.0279200534249516,0,0,0,0,0,0,0,0.0331356743093089,0,0,0,0,0,0,0.0110741386710865,0,0,0,0,0,0,0,0,0,0,0.331698980658854,0,0,0,0,0,0,0.326255126239968,0.0049896574294299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0.343376978947021,0,0,0,0,0,0,0.0966653107613006,0,0.0683202955321588,0,0,0,0,0,0,0,0,0.0364856578293161,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0755770701148439,0,0,0,0.0516808807337738,0,0.0587781234478437,0,0,0,-0.00580695967159717,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.147298021097624,0,0,0,0,0,0,0,0.0950884916920829,0,0,0.0615452024158033,0,0,0.0895089070825048,0,0.0591026721168148,0,0,0,0,0,-0.0296923722539554,0,0,0,-0.149627663824026,0,0,0.0956761762208095,-0.0573448075623006,0,0,0.0253776432878606,0,0,0,-0.122332913092907,0,-0.0170929959777451,0,0,0,-0.00929921031209339,-0.0352870349375981,0,0,0,-0.445537648991206,0,0
Slope,0,0,0,0,0,0,0,0,0.215064714679723,0,0,-0.571694620811062,0,0,0,0,0,0,0,0,0,-0.528113939828613,0,0,0.597672007078837,0,0,0,0,0,0,0,0,0,0,-0.317418428021681,0,0,0.276840681518552,0.16324918666778,0,0,0,0.0985517336900434,-4.33680868994202e-19,0.129782703627716,0,0,1.20626927975993,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.091503225994192,0,0,0,0,0,0,0,0,0,0,0,0.18509112846247,0,0,0,0,-6.93889390390723e-18,0.241859496553353,-0.0952489882508768,0,0,0,0.108098351524129,0,0,0,0,-0.169674569569293,0,0.0791924489327918,0,-0.18042221149897,0.0214601991377545,0,0,0.652615455984049,0,0,0.187331818826085,0,0,0,0
RealEstate_excess,0,-0.0931364054438645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461406117165684,0,0,0,0,0,0,0,0,0,0.210942875035774,0,-0.0530956714768039,0,0,0.0867827443490426,0,-0.0186092699467491,0,0.0846544121543247,0.254051438139393,0,-0.162053412511607,-0.138058015003623,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0902314190693089,-0.415822727548785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178636641905085,0,0,0,0,0,0,0,0,0.124789933858062,0,0.0175614416143065,0,0,0,0.222893713309033,0,0,0,0,0,0.119016501804254,0,0,0,0,0,-0.0628251573406803,0.052149930758332,0.231369647860041,0,0,0,0,0
MKvol,0,0,0,0.000505019914916469,0,0,0,0.00192640929879976,-0.00229757150384153,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00778774280574566,0,0,0,0,0.00255733711980898,-0.000726994228013692,0,0,0,0,-0.00348380500820164,0,0,0,-0.000636684522180933,-0.0154525684234233,0.00516506325817485,0,-0.00166262241512882,0,0.0100904238009728,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0823694374459612,0,0,0,0,0.0184267042958485,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0333308324979802,0,0,0,0,0,0,0,0,0,0.00699577025778429,0,0,-0.0345518124023175,0,0.0167399166362524,0.024377406439386,-0.0945887163483994,0,0,8.67361737988404e-19,-0.141384762623153,-0.0250782222753946,-0.0414341804854598,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00556833802208711,0,0,-0.0137437445850861,0,0,0,0,0,0,0,0.000538368384574326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090810220084657,0,0,0,0,0,0,0,0.0093274763759179,0,0,0,0,0,0.0412543132906984,0.00388097714540779,0,0.00200510245076654,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00031823431422749,0,0,0,0.00484695212389285,-0.00692884550120428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00927333266164563,0,-0.00360256709346267,0,0,0,0,0,0,0,0,0,0,-0.0122363143430264,0,0,0,0,-0.0138143140107869,0,0,-0.00401854543300759,0,0,0,0
