,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600031.SH,X600104.SH,X300124.SZ,X300014.SZ,X000725.SZ,X000063.SZ,X600703.SH,X002371.SZ,X000338.SZ,X300142.SZ,X002129.SZ,X000625.SZ,X002241.SZ,X003816.SZ,X000661.SZ,X002049.SZ,X000100.SZ,X000596.SZ,X601877.SH,X002179.SZ,X600460.SH,X000157.SZ,X002007.SZ,X000799.SZ,X600741.SH,X002074.SZ,X600183.SH,X600584.SH,X002414.SZ,X002236.SZ,X600702.SH,X601799.SH,X600089.SH,X000800.SZ,X300146.SZ,X000066.SZ,X600779.SH,X300003.SZ,X000977.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0.0714286930715164,0,0,0,0,0.021183250719156,0,0,0.0501036344547746,0.0537074087426974,0,0,0.238686195731613,0,0,0,0,0,0.0375646968141641,0,0,0,0,0,0,0,-0.156264057642481,0.0349304013651264,0,0,0,0,0,0,0.0144988121823941,0,0.0354960935053681,0.00863724619727119,0,0,0,0,0,0,0,0.00129720097046623,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.142920676138155,0,0,0,0,0,0,0,0,0.0863854514902076,-0.0112742565537081,0.114144970423853,0,0,-0.0162352719210774,0,0.0959646621675176,0,0,0.0225584825108141,0,0,0,0,0.0618029013651484,0,0,0,0,0,0.0170910883886558,0,0,0,0,0.0299819361754931,0,0,0,-0.102021031735378,0,0.05554354030819,-0.0256644313970541,0,0,0,0,0,0
X300124.SZ,0,0,0.1199788737846,-0.0872289863833616,0.0861694564701848,0,0,0.00428207570465041,0,0,0,0,0,0.15374940680724,0,0,0.12505271756585,0.0646330101683244,0,0,0,0,0,0,0.157745788818319,0,0,0,0,0,0.070859080452986,0,0,0,0,0,0,0,0,0,0,0.140577966330988,-0.0592241793561981,0,0,-0.0697337115460754,0,0,0,0.0171951265699224,0,0.00629060210486006,0,0,0,0,0,0,0
X300014.SZ,0,0,0.277021258412477,0,0.00456327883078463,0,0,0.0429255547835334,0,0,0,0,0.1300717512127,0,0,0,0,0.101653436911239,0,0,0.207830441773433,0.117899623438664,0.0187079132738975,0,0,0,0,0,0,0,0,0,0,0,0,0.32200970075306,-0.148709676415798,-0.0228674580376464,0,0,0,0.0477867481362844,0.140125847061944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.12579173983594,0,0,0,0,0,0,0,0,0,0.0389893656452272,0,0,0,0,0.0230984808594047,0,0.356748347136378,0,0,0,0.0513850474257549,0,0.114231271989402,0,0,0,0,0,0.142238297611171,0,-0.024223935236102,0,0,0,-0.0946291604204677,0,0,0,0,0,0,0,0,0,0,0,-0.145505510842553,0,0
X000063.SZ,0,0,0,0.128578399329755,0,0,0,0,0.0168366383277057,0,0,0,0,0.00303497173849375,0,0,0,0,0,0,0,0,0,0,0,0.0547593371364531,0,0,0,0,0.014587452821096,0,0,0.0278054061958272,0,0,0,0,0.068806751818577,0,-8.67361737988404e-19,0,0,0,0.017932787014088,0.029750769449304,0,0,0.0303232665386533,0,0,0,0.0379472709362061,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.177794264010589,0,0.102453765286374,0,0,-0.013436255799438,0,0,0,0.217160865849001,0,0,0.190325625751553,0,0,0,0,0,-0.0654836700786525,0.041124185877757,0,0,0.196196726104438,0,0,-0.0359790115295425,0,0.0519615004445549,0,0,0,0,0,0,-0.0202242141902099,0,0,0,0,0,0,0,0,0.0734777809548204,0.0800812194123846,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,3.46944695195361e-18,0,0,0,0,0,0.118823420210997,0,-0.0890037444877996,0,0.0374325840076721,-0.00561191553606521,0,0,0.0506023550568577,0.183920941674233,0,0,0,0,0,0,-0.252769769195668,0,0,0,0,0.405402423910487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121509974416672,-0.131170327585322,0,0,0,-0.239971919035404,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0783850722759768,0,0.12594443497412,0.111032740058065,0,0,0,0,0,0,0,0.0167815172671043,-0.00530027012217877,0.00184962647588029,0,0,0,0,0.0441937404880409,0,0,0,0.0825553666493128,0,0,0,0,0,0,0,0,0,-0.00915566345380337,0,0,0,0,0,0,0,0,-0.0513681656988078,0,0,-0.0132454961714822,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211922857149631,0,0,0,0,0,0,0,0.0745132179179075,-0.155787344912651,0,0.255131138673659,0,0,0,0,0.290690444022621,0,0,0.452909281914427,0,0,0,0,0,0,0,0,0,0.298291584133713,0,0,0,0,0,-0.0986453390555114,0,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.00119206623038992,0,0,0,0,0,0,0,0,-0.0552764213241428,0.235223757125327,0,0,0.107103963213149,0.027698344851584,0,0,0,-0.0273067232965657,0,0,0,0,-0.0386705479611736,0,0.132476387518585,0,0,0,0,0,0,0.249928721839181,0,0,0,0,0,-0.0236807218372412,0.150973984692204,0,0,0,0.0978604742602028,0,0,0,0,0.00936929866151614,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.223378449214599,0,0,0,0,0.474673834627316,0,0.138436551013274,0,0,0,0,0,0,0.295569633358021,0,0,0,0.224338804532591,0,0.342118841599569,-0.0482367603575012,0,0,0,0,0,0,0,0.165112261626084,0,0,0.137310523319737,0,-0.0640797093637886,0,0,0,-0.210558824619493,0,0,0,0,0,0,-0.114019464925701,-0.0716322244434496,0,0,0,0,0,0
X002241.SZ,0,0,0,0.141200380025441,0,0,0,0.454804617779297,0,0,0,0,-0.0625834528528533,0,0,0,0,-0.0823361074495242,0,0,0,0,0,0,0,0,0,-0.27659878291803,0,0,0,0,0,0.0428484781254833,0,0,0,0,0,0,0,0,0,0,0,0.17904864645032,0,0,0,0.219844465943268,0,3.46944695195361e-18,-0.134229103324691,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0164065291491965,0,0,0,0,0,0,0,0,0,0.00444422334680859,0,0,0,-0.00634577139249378,0,0,0,0,-0.0496980446209291,0,0,0,0,0,0,0,-0.0418083628644788,0,0,0.00532703553330602,0,-0.0316447812037765,0,0,0,0.0311232788513578,-0.0286626591016479,0,0,0,0,0,0,0,0,0,0,0.0247486928675209,0.00824091702762258,0,0,0,0.0206995807506715,0,0
X000661.SZ,0,0,0,0,0.238277246668195,0,0,0,-0.163861998075383,0,0,0,0.142785427375584,0.0818177955757053,0,0,0,0,0,0.255794238640093,0,0,0,0,0,0,0,0,0,0.169388417514736,-0.0706422844218873,0,0,0.245967204667536,0,0,0,0,0,0,0.0468450485387457,0,0.0786140314971967,0,0,0,0,0.320876456020005,0,0,0,0,-0.217867188335305,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0228429590757588,0,0,0,0.0787838451864909,0,-0.0620124361122153,0,0,0,0,0,0,0.111918771878758,0.314253299146568,0,0,0,0.143985252789077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208678536376719,0,0,0,0,0,0,-0.0740828650983042,0,0,0,0,0.100115305736784,0,-0.0116529754787667,0.00195805752450436,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0314158828650738,0,0,0,0.648169912505458,0,0,0,0,0.0461151250825631,0,0.0920528921734259,0,0,0,0,0,0,-0.0466280429632353,0,0,0,0,-0.0307390238074523,0.00327604446180201,0,0.0604675794498633,0,0,0,0,0,0,0,0,0.0400956013267447,-0.000232456763223952,0,0,0,0,0,0.0286379451184927,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.180151107819978,0,0.271097078719382,0,0,0,0,0,0,0,0.0243649437395702,0,0,0.144398435054893,0,0,0,0,0.135583407159373,0,0,0,0,0,0,0,0.370994004432927,0.178598936439279,3.46944695195361e-18,4.33680868994202e-19,0,0,0.151499389187115,0,0,0,-0.0552221151445928,-0.016492061444455,0,0.00649256755062577,0.134737880074892,0,0,0,-0.14246953607606,0,-0.0267169123142713,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0421305122017434,0,0,0,0.184580203812389,0,0,0,0,0,0,0.0277789247831653,0.0458224259882164,0,0,0,0,0,0,0,0,0,0,0,-0.12776987390119,0,0.153429529527017,0.116035278296156,0,0.0106580308176254,0.020290195246192,0,0.0100620264650481,0,0,0,0,0.0244025681056947,0,0,0,0.12843546502633,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00843861799745777,0,0,0,0.108578946807321,0,0,0.241420845560143,0.0119290385379975,0,0,0,0,0,0.0587430276451752,0,0,0,0.0363956990520496,0,0,0,0,0,0,0,0.0386742002126694,0,-0.0119220741727535,0,0,0,0,0,-0.0398836714532461,0,0.0370454355307825,0.106904174622732,0,0,-0.107077647018909,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0.346863981647224,0,0,0,0,0,0,0.231034092736822,0,0,0.167549679893794,0.0243945250425789,0,0.446667297817988,0,0,0,-0.635550870116231,0,0,0,0.153918211525158,0,0,0,0,0,0,0,0,0.41876020246169,0,0,0.0205682820034559,0,0,0,0,0,0.0498762718502792,0,0,0,0,-0.04292744876161,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0319611443668416,0,0,0.063808278295112,0,0,0,0.450070888028494,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0079494114871008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214648745145441,0,0,0.0310584122795326,0,0,0,0,0,0.0378957983698268,0.023776167497961,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.1146491417557,0.066570468799689,0,0,0,0,0,0.0726701841208912,0,0,0,0,0.0251042116526383,0,0,0,0,0,0,0,0.136789469540735,0,0,0,0,0,0,0,0.0615694761034745,0,0,0,0,0,0.0464262628922413,0,0.00617107532042073,0,0,0,0.130796063749773,-0.00545249590119897,0,0,-0.0676049642224403,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.451813186943572,0,0,0,0,0,0,0,0,0,0.0494274697284798,0,0,0.0227292316863669,0,0,0,0,0,0,0,0,0,0,0.0747566056146898,0,0,0,0,0,0,0,0,0,0,-0.0700055417803862,0,0,0,-0.0218067853429409,0,0.125748670604103,0,0.234857060783523,0,0.230063887578036,0,0,-0.0186099739550781,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.107117643027751,0,0,0,0.0893583721637473,0.213324590547923,0,0,0,0.0362597144566966,0,-0.00967749449482401,0,0.0374436335571885,-0.0949374273394353,0,0,0,0,0,0,0,0.206095599058013,0,-0.0389531293910987,0,0,0,0,0,0,0.184290867982734,0,0,0,0,0,0.180808402293856,0,0,-0.0282062805278275,0,0,0,0,-0.0209388571891725,0,0,0,0,0,0,0
X002074.SZ,0,0.00791114026003308,0,0,0,0,0,0,0,0,0,0,0,0.246485907365074,0,0,0.0973076612356468,0.112265817538196,0,0.0454559473891554,0,0,0,0,0.117669939941401,0,0,0,0,0,0,0,0,0.0267833344111199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062475212875211,0,0,0.0785256355322004,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0184703443468397,0.254176150231936,0,0,0,0,0,0,0.126204436665407,0,0.0496370087108571,0,-0.0695017699354724,-0.0124412757854039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147923742268536,0,0.0114169166951762,0,0.0415550714821239,0,0.0404482927189557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,1.73472347597681e-18,0,0,0,0.0871203194044012,0.131985613099332,-0.106664419378604,0,0,0.0109443306698472,0,0,0,0,0,0,0,0,0.169938721008826,0,0,0,0.245525959208307,0,0,0,0,0.0715915788114479,0,0,0,0.121723263872284,0.0616650603134239,0,0,0,0,0,0,0,0,0,-0.0982938534530022,0,0,0,0.0303911052333025,0,0,-0.0106486592499532,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923566865030531,0.0112892940979594,0,0.00662801485430437,0,0,0.0735285204861326,0,0,0.109437905145606,0,0,0.0253195910507343,0.28451900316609,0.0150568443889999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627706843505785,0,0.0147170214844388,0,0,0,-0.0568254229750408,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.139975822908942,0,0,0,0,0,0,0.0906693288739798,0,0,0,0.0947079773798381,0,-0.0914524341810919,0,0,0,0.0971733580315525,0.0930856854942922,0,0,-0.0585144393589995,0,0,0.0789603845672177,0,-0.00243105050180373,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0601325999957627,0,0,0,0,0,0
X600702.SH,0,0,0,0,-0.124123115037039,0,0,0,-0.244625807607018,0,0.0339122927273654,0,0,0,0,0,0,0,0,0,0,-0.00328319161302847,0,0,0,0.103420195562362,0,0.414254248075361,-0.0502238405722572,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.130811845467285,0,0,0,0,0,0,-0.415535485419501,0.315642938559362,0,0,0,0,0,0.200872757916954,0,0,0,0,0,0
X601799.SH,0,0,0,0.225935818496517,0,0,0,0,0,0,0,0,0.0967388041768669,-4.33680868994202e-19,0,0.0995666053027904,0,0,0,0.00970453951094227,0,0,0.119149350736502,0,0.007665260528132,0,0,0.043686108594908,0,0,-0.00607838629435621,0,0,0,0,0,0,0,0,0,-0.0544840445572928,0,0,0,0,0.0451996524086917,-0.0121987739760028,0,0,0,0,-0.0315970625698089,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0558413822317131,0.0141863509716638,0,0,0,0,0,0,0,0,0.0251004311424938,0.201736983297552,0,-0.0405909832736503,0,0,0,0,-0.00889109602218544,0,0,0,2.16840434497101e-19,0,0,0,0.0549556012098104,0.00524136592179875,0,0,0,0,0,0,0,-0.0642583407144845,0.0078346910896669,0,0,0.0960389889113364,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0.0870721048781145,0,0,0,0,0,0,0,0,0,0,0,0.10968284903281,-0.126722930692292,0.118172559017463,0,0,0,0,0,0,0,0,0.0206100060930445,0,0,0,0.156713764695992,0.0523537288721519,0,0.0224128164833399,0,0,0,0,0,0,0,0.0413002827728698,-0.0479784837017706,0,-0.127264410306731,0,0,0.027475282578452,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.0800077129828124,0,-0.0785596979436672,0,0,0.172946727234978,0,0.0408845193276324,0.163665142232796,0,0,0,0,0,0,0,0,0,-0.114168154049035,0,-0.0886436560168923,0,0,0.167858205803246,0,0.0983287116187329,0,0,0,0,0.04331542958584,0,0,0,0,0,-0.0486197897003382,0,0.399418023875546,0.0358279391195589,0,-0.0398958202811939,0.0540135722623002,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.137801953918409,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0561502322519742,0,0,0,0,0,0,0,0.0361260063091474,0,0.299535685127984,0.288006211468172,0,0,0,0,0,0,0.0346876077286812,0,0,0,0,0,-0.269358346521282,0,0,-0.0724234001180373,0,0.104339859459688,-0.0416505828147847,-0.367388047532794,0.026953668472087,0,0,0,0,0,0,0
X600779.SH,0,0.222898565374128,0,0,0,0,0,0,0.0112857589913106,0,0,0,0,0.0274598754463843,0,-0.0737768810741675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405304866809931,0,0.155937533516997,-0.154115846957906,0,0,0,0.206887031061943,-0.0586505821237775,0,0,0,0,0,0,0,0,0,0.125541371684003,-0.0619179691783663,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.158959167502955,0,0,0,0,0,0,0,-0.0771321386982246,0.0941217259146574,0.0841872540176401,0,0,0,0,0,0,0,0,0,0,0,0,0.0538653459037295,0.0677468830977677,0,0.0127525331392431,0,0,-0.0629405590690352,0,0.048383383492966,0,0,0,0,0,0,0,0,-0.0373774352422243,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.152179059619092,0,0,0,0,0,0,0.10199908050019,0.0931323769241766,0,0,0.0599387305036342,0,0,0,0,0,0,0.108008767821412,0,0,0.136813676164948,0,0,0,0.0190614713664201,0,0.0140320964101125,0,0,0,0,0,0,0.0114818317434672,0,0.0369186765184913,0.102003990770019,0,0,0,0,0,0,0.122681295839085,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0.0965184330410127,0,0,0,0.131183285521885,0,0,0,0.0546424963445061,0,0,0,0.0990669601973017,0,0,0,0,0,0,0.0765711618059826,0.00845393736780449,0.385805815818429,0.0422217125399898,0,0,0,0,0,0,0,0,0,-0.060653578493818,0,-0.105207472282612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0405437390033326,0,0,0,0.0405256571259348,0,0,0,0,0,0,0,0,0.0822615801271072,0.0754069913216096,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.114581847328795,0,0,0,0.0637017001716858,0,0,0,-0.0785286458748163,0,0,0,0,-0.123042938753064,0,0,0,0,0,0,0,0,0.0616304040159783,0,-0.0199732591512979,-0.0675640757528856,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0901515276655829,-0.290461722994707,0,0,0.0288757458522721,0,0,0,0.0272226322520953,0,0,0,0.167471476375838,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.144395304158632,0,0.426037932784756,0,0,0.0593906778860701,0,0.076862651939076,-0.386632869689491,0,0,0.047071345182444,0,0,0,0,0,0,0,0,0,-1.35876140566199,0,0.484228500244895
TED,0,0,0,0,0,0,0,0,0,0,0,-0.183253641577906,-0.195792315163166,0,0,0.112627440299597,0.174050826475262,0,0,0.0305536187575805,0,0,-0.196266357387702,0,0,0,0,0,0.0823346503440927,0,0,0,0,-0.0611034836921718,0,0,0,0,0,0,0.10908606463728,0,0,0,-0.0618980019573536,0,0,0,0,0,0,0.382535118329419,0,0,0,0,-0.457733184182631,0,0
RealEstate_excess,0,0,0,0.0954247876796783,0,0,0,0,0,0,0,0,0,0.0815249515291152,0,0,0,-4.33680868994202e-19,0,-0.0641948532403319,0,0,0.0840007004879802,0,0,0,0,0,0.00476819180545516,0,-0.0536858337880976,-0.0449131804820422,0,0,0,0.0131663511781104,0,0,0.0266146729001002,0,-0.0224652447807403,0.0270371153366064,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.00870139452951755,0,0,0,0,0,0
MKreturn,0,0,0,-0.0152333914856525,0,0,0,0,0.028441549332379,0,0,0,0,0,0,-0.0352713451604159,-0.0156060405796685,0,0,0,0,0.0376453272135932,0,0,0,0,0,0,0.00978274596824854,0,-0.0351245153129414,0,-0.0773952194265408,0,0.0461419910812632,0.0143589379858777,-0.173779753541123,0,0.00967244281167349,0,0,0.0570657573489746,0,0,0,0.0492234279416854,-0.0190936129604234,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101564934317266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419571603185444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0117720382500671,0,0,0,0,0,0,0.0354610142479703,0,-3.46944695195361e-18,0,0,-0.0435790767948403,0,0,0,0.113712304871912,0,0.0401658093133145,0.0329163132303587,0,0,0,0,-0.0252868873574542,0,0,0,0,0,0,0.0471280751070991,0,0,0,0,0,0,-0.0425830737070113,0,0,0,0,0,0,0,0.0315416757652799,0,-0.189181595689508,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227430210132167,0,0,0,0,-0.000566115345109981,0.00481452666352051,0,0.00410379261101088,0,0.00436957101667839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219222698423275,0,0,0,0,-0.00434639136060406,0,0,-0.00310621167472641,-0.00474704359725008,0.0122080057774083,0,0,0,0,0,-0.169772918623992
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114956658450446,0,0,0,0,0.00712639940821218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114371758973679,0,0,0,0,0,0,0,0,0.0131055950733414,0,0,0,-0.0102846548977084,0,0.0444847901690158,-0.0110574742145844,0,0,0,0,0,0
