,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X002236.SZ,X600066.SH,X000100.SZ,X000338.SZ,X002456.SZ,X002508.SZ,X601877.SH,X300124.SZ,X600271.SH,X002085.SZ,X600089.SH,X600177.SH,X600118.SH,X300136.SZ,X000157.SZ,X300003.SZ,X002007.SZ,X002008.SZ,X600522.SH,X600372.SH,X000981.SZ,X002294.SZ,X600867.SH,X600699.SH,X600487.SH,X600809.SH,X000066.SZ,X600566.SH,X002180.SZ,X002074.SZ,X300115.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.182195860622259,0,0.137572654275654,0,0,0,0,0.199990934326943,0,0,-0.0804822600107764,0,0,0,0,0,0.0697569216148055,0,0,-0.015766026562152,0,0,0.0404841273791401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994715156741033,0.00297723791955236,0,0,0,0,0.0822230305636258,0,0,0,0.00197888825928921,0,0,0,0,0,0
X600104.SH,0,0,-0.0564201357765679,0,0,0,0.0833166466358755,0,0.167013143044797,0,0,0.35188606198543,0,0.301215298193223,0,0,0,-0.0149161331703093,0,0,0,0,0.039423220995852,6.93889390390723e-18,0,0,-0.162747229837739,0,0,0,-0.0589172380370061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266821549983603,0,0.138718793941655,-0.00907946722988088,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0697072369357556,0,-0.0447039544327025,0,0,0,0,0,0,0,0,0.411781160458477,0,0,0,0,0.264482898328893,0,0,0,0,0,0,0,0,0,0,0,-0.0706570316199903,0,0,0,0,0.0963321373710015,-0.0948977280507694,0,0,0,0,-0.0190154196460777,-0.132657832423501,0,0,-0.0566478914922314,-0.0118953997271961,0.0173369037062905,0,0,0,-0.0205481127887883,0,0
X000651.SZ,0,0,0,0,0,0.0948381817135737,0,0,0,0,0,0.168917159449445,0.0827655606898979,0,0,0,0,0.00803799993972367,0.0141991637695779,0,0,0,0.105352495510385,0,0,0,-0.0301054881560765,0,0,0,0,0,0,0,0,0,-0.0376416255839849,0,0,-0.0894832959814,0,0,0.0888385390740061,0,0,0,0,0,0,0,0.023084365356849,-0.00396827054846173,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.00990912408537466,0,0.418656400335627,0,0,0,0,0.0221247258228565,0,0,0.12360948962725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431371403159,0,0,0,0,0,0,0.110920587848079,0.140756131302763,-0.0178879220066243,0,0,0,0,0,0,-0.00309179957504831,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0995518734036388,0,0,0,0,0,0,0,0.117755641478372,0,0,-0.306145787393446,0.102212758860337,0,0,0,0.0748832857571112,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.289964452380903,0,0,0.207862271506436,0,0,0,0.180658134407728,0,0,0,0,0.0793139912462635,0.055894334087071,0,0.115826429469309,0,0.0988921873867168,-0.0709782732106817,0.0620807760219917,0,0,0,0,0,0
X600276.SH,0,0,0.0541121152408761,0.151368230622944,0,0,0,-8.67361737988404e-19,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713119761297108,0,0,0,0,0,0,0,-0.0171257338962838,0,0,0,0,0,0,0,0,0,0,0.0295408561021992,0.0668443269650093,-0.0781979605820163,0,0,-0.0173519150531696,-0.101481828080642,0,0,0.00754023250863715,0.00492045949001153,0,0,0,0,0,0
X002304.SZ,0,0.728933969428748,0,0,0,0,0,0,0,0,0,0,0,0.49309779388515,-0.301982380668306,0.112483589066152,0,0,0,0,0,0,0,0.0799362850065262,0,0,0,0,0,0,0,0,0.644046002572899,0,0,0,0,0,0,0,0,0,0.0345792644147809,0,0,0,0,-0.00697887180636872,0,0,0.0597836279399471,0.0368669232649999,0.0432167350649285,0,0,0,0,0
X600690.SH,0,0.0451029008473064,0,0,0,0,0,0.190523531398697,0,0,0,0,0,0.00792629773421409,0,0,0,0,0,0.0396428175631781,0.00455085403344841,0,0,0,0,0,-0.0387608208923031,0,0,0,0.0395077057430092,0,0,0,0,0,0,0,0,0,0,0,0.129881477472732,-0.0985761728406684,-0.02150761441785,0,0.00373843058260279,0.0129556762569451,0,0,-5.42101086242752e-20,-0.00883859094293624,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.0530471199463182,0.0891967245149793,0,0,0,0,0,0,0,0.0706913905436544,0,0,0,0,0,0,0,0,0,0,0.0573751283653402,0,-0.0433477555811556,0,0,0,0.0405885991883626,0,0,0.0577163814500091,0,0,0.0985236208127108,0,0,0,0,0.091147954513041,-0.0408128583034657,0,-0.129265097287584,0,0,0.0528820562635526,0,0,0.0122186814000975,-0.0244144687492471,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185043500053598,0,0,0.0747730957874015,0,-0.053359774978997,0,0.109316456163894,0,0,0,0,0,-0.0308653784305471,0.0497810289206148,0.277491537364682,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.165686740849677,0,0,0.204635431487443,0,-0.00450874609642477,0.00793173098080852,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.147846706978246,0,0,0,0,0,0,0,0,0,0,0,0.0935072345958094,0,0,-0.17640333604494,0.0432771619683375,0,0,0,0,0,0.0675602319876932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170040418317299,0,-0.00345741602185156,0,-0.027195999548,0,0,0,0,-2.71050543121376e-20,0.00451720619694234,0,0,0,0,0,0
X000568.SZ,-1.0842021724855e-19,0,0,0,0.580604496954162,0,0,0,0,0,0,0,0,0,0,0,0,0.10043967967911,0,0,0,0,0.0530865881473434,0,0,0,0,-0.00438040629445726,0,0,0,-0.034086954002749,0,0,0,0.0394054839240514,0,0,0,0,0,0,0.185650048982931,0,0,0,0,0,0,0,-0.011923755310449,0.011593973653686,0,0,0,0,0,0
X600741.SH,0,0.315704070861237,0,0,0,0.100255574413834,0.208111734279065,0.123369217796826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460787984021782,0,-0.0195138906628789,0,0,0,0,0,0,0,0,0,-0.0113162388727637,0,0,0,-0.00848627406688064,-0.00383531596217101,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0497454324177417,0,0,0.113482632515578,0,0,0,0,0,0,0,0.119555047633166,0,0.119352940088652,0,0,0,0,0,0.162935022053953,0,0,0,0,0.194203424776202,0,0,0,-0.0066314962371558,0,0,0,0,0,0,0,0,-0.183762143321991,0,0.194378229275976,0,0,0.0367258578680227,0,0.0136239801524705,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0105257469864149,0,0,0,-0.102558992404763,0,0.155967843340844,0,0,0,0,-0.0223839664840437,0,0,-0.204014141235226,0,0,0,0,0,0,0,0,0,0,0,0.417683801829074,0,0,-0.0567525715436229,0,0,0,0,0,0,0.162493575060856,0,0.183791403011527,0.035168571908088,0,0,-0.0969605863139932,0,0,0.0120234923915171,-0.02630560770452,0,0,0,0,0,0
