,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002371.SZ,X003816.SZ,X002129.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X000063.SZ,X600703.SH,X000596.SZ,X002179.SZ,X000625.SZ,X300142.SZ,X601877.SH,X600089.SH,X000100.SZ,X000661.SZ,X600460.SH,X600741.SH,X002180.SZ,X600884.SH,X000733.SZ,X600522.SH,X000157.SZ,X002074.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600563.SH,X600584.SH,X600779.SH,X002008.SZ,X000800.SZ,X002414.SZ,X000977.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0.068663840786548,0,0,0,0,0,0,0.132269032199224,0,0.018921401036706,0,0,0,0.0881769823263645,0.177303325781802,0,0,0,-0.01192639502193,0,0,0,0,0,0.0837751072237131,0.019412372328069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10206776037398,0,0,0.0160918852545282,-0.0612808423689164,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211943607495818,0.0587353244762324,0,0,0,0.102226479316468,0,0.00671366188448072,0,0,0.31499206709675,0,0,0,0.550074297640136,0,0,0,0,0,0,0,0,0.0163226539860947,0,0.127548483119353,0,0,0,0,0,0,0,0.0713283240336345,0,-0.0395187821133617,0,-0.399052317978618,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0832638718096195,0,0,0,0,0,0,0,0,0,0,0,0.0891139774321956,0,0.0805993659214504,0,0,0,0,0,0,0,0.0405927063701259,0.0881532743197697,0.0412648206393283,0,0,0,0,0,0,-0.0170096504873636,0,0,0,0,0,0.469104937567881,0,0,0,0,-0.041275609960138,0.0353841940382749,0,0,0,-0.0577929548014358,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161371188029147,0,0,0,0,0.0234106944046526,0,0,0,0,0.0494318701917562,0,0,0.106959820694649,0,0,8.67361737988404e-19,0,0.0765467532959215,0,0,0,0,0,0.104196241691675,0,0,0,0,0,0.17314729849093,0,0.0231260723143352,0,0.00870605884957225,0,0,0,-0.029511849252364,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152242754176998,0,0.0226149679043384,0,0,0,0,0,0.0541229636810005,0.568445211825512,0,0,-0.198602633297365,0,0,-0.206601729683326,0.14918396502621,0,0,0,0,0,0,0,-0.081311664425388,0,0,0,0,0,0,0,0,0,0,0.231568515492511,0,-0.0142172747996696,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.487758634131573,0,0,0,0,0,0,0,0.0518034355416996,0,0,0,0,0,0.161351640047288,0,0,0,0,0,0,0,0,0,0.122009601793373,0,0,0,0,0.0809980698449898,0,0.00220293652164765,0,-0.0119520666888371,0,0,0,0,0.231235097440839,-0.0411153722254582,0,0.127054968288013,0,0,0.0406768853281246,0,0,0,0,0.0708314338038214,0,0
X000338.SZ,0,0,0,0,0,0.241542405988338,0,0,0,0,0,0.0909344268951253,0,0,0.126962006605334,0,0.0962946510388125,0,0,0,0,0.0460287615264544,0,0,0,0.129412163379707,0,0.0274047425294337,0,0,0,0,0.0449569984052588,0,0,0,0,0.0479133621952062,0,0,0,0,0,0,0,0.00847283886914721,0,0.0841578385424765,0,0,0.0913058008666911,0,0.00196111707106676,0,0,0,-0.0684018416771981,0,0
X000063.SZ,0,0,0,0,0,0.181666636282399,0,0,0,0,0.052241992382206,0,0,0,0,0.0550630817345024,0,0,0,0,0,0,0,0,0,0,0.0967199500950068,0,0,0.0957728144433228,0.0450815217097495,0,0,0.304798495747121,0.117349996592572,0,0,0,0,0,0,0,0,0,0,0.0538449827381414,0,0.0503123952553347,0,0,0,-0.0120859511329807,0,0,0,0,0.0210631487915458,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0586770973750168,0,0.0184281115420113,-2.16840434497101e-19,0,0,0,0.0404565806819916,0,0.177493412601508,0,0,0,0,0.0321982540101024,0.130957801889614,0,0,0,0,0,0.113209425616919,0,0,0.154271857873019,0,0.143511065977935,3.46944695195361e-18,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0300257172120536,-0.0228989292723442,0,0,0,0,0,0
X000596.SZ,0,0.270645427211863,0,0,0.0418079155299103,0,0.215142471932525,0.0846282755560611,0.122403757202491,0,0,0,0,0,0,0,0,0.276804368936555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432354631032998,-0.0540161519448733,0,-0.0728613319859202,0,0,0.0991237700375212,0,0,0,0,0,0,0,0,0,0,0,-0.0106002537774316,0.0192773784946459,0,0,0,-0.0305210798146786,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.017532738659132,0,0,0.0270984591302032,0,-0.116844112746749,0.289876458077183,0,0,0,0,0,0,0,0,0.212614405598879,0,0,0.0180435946940364,0,-0.3549212369985,-0.0312460954726966,0.258969545985689,0,0,0,0,0.0614688520778617,0,0,0.0360310621104279,0,0,0,0,0.187210402144053,0,0,0,0,0.0135656590340445,0,0,0,0,0,0
X000625.SZ,0,0,0.0888035254568643,0,0,0.159404263328787,0,0,0,0,0,0.387534411400073,0,0,0,-0.0357868539105575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051759742988971,0,0,0.200831069308903,0,0,0,0,0,0,0,0,0,0,0,0.0714207130820655,0,0,0.0989665159765217,0,0,0,-0.0431687507877879,0.012571017197611,0,0,0,-0.0795736328383728,0,0
X300142.SZ,0,0,0,0,0,0.163457863570816,0,0,0,0,0,0,0.00791383934468585,0,0,0,0,0,-0.0161127536174189,-0.0196945372849063,0,0,0,0,0,0,0,0,0.406037975487304,0,0,0,0,0,-0.288855875623773,0,0,0,0,0.118243455271611,0,0,0,0,0.446307700672571,0,0,0,0,0,0,0,0.0174036291670007,0,0,0,0.0620615323695557,0,0
X601877.SH,0,0,0,0.0912376909849123,0,0,0.0173048549234032,0,0,0,0,0,0,0,0,0.0730790991186185,0,0,-0.15184555771733,0.0966563382844905,0,0,-0.109156157057591,0.14185271814843,0,0,-0.0450611125870142,0,0.0732815013797886,0,0,0,0,0,0,0,0.178450148479311,0,0,0,0,0,0.233823907352448,0,0,0,0,0,0,0,0,0.0977464478004584,-0.0980652849905835,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141281274754054,0,0.0767326084043435,0,0,0,0,0,0,0.0624755608360126,0,0.00829342119630263,0,0,0,0,0,0,0.0852738201518266,0,0.111682836392754,0,0.120307395623837,0,0,0,0.0148930359909626,0.0244490851056798,0.0869062634884047,0,0,0,0,0,0,0.0211592673023553,-0.0128377652903597,0,0,0,0,0,0
X000100.SZ,0,0.0239526241392258,0,0,0,0,0,0,0,0,0,0.0742586937778772,0,0.0203257485761298,0.128882587693236,0,0.125358562214742,0,0,0,0.108486956854412,0.0366454101943807,0,0,0,0.185637881723434,0,0,0.0335104525782246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160051259073851,0,0,0,0,-0.0107685562341265,-3.46944695195361e-18,0,0,0,0.00831885891559157,0,0
X000661.SZ,-0.320876850156532,0,0.130739759479698,0,0,0,0,0,0,0,0,0,0.128798903158092,0,0.0640885737408149,0,0,0,-0.00957781565748302,0,0.414129645609389,0,0,0,0,0,0,0,0,0,0,0,0,0.0714243878038545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109552814276781,0,0,0,0.36188242269113,-0.269273851618559,0.250671144078138,0,0,0,0,0
X600460.SH,0,0,0,-0.223032327868246,0,0,0,0,0,0,0,0,0,0,0.0726614625936075,0.288036698032333,0,0,0,0.0946034222858551,0,-0.0460398266994163,0.503803183856044,0.0512789320308699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541866502707637,0,0,0,0,-0.0658169490847906,0.0663584678200041,0,0,0,0.0122758632222445,0,0
X600741.SH,0,0.114134549303117,0,0,0,0,0,0,0.105740958390389,0,0,0,0,0.0141204159443019,0,0,0,0,0,0,0,0,0,0,0,0.0549296687006193,0,0,0,0,0,0,0,0,0,0,0.132358136468831,0,0,0,0,0,0,0,0,0.0383937600123056,0.075807216378822,0,0,0.125386539077347,0,0,0,0,0,0,-0.0060170950356163,0,0
X002180.SZ,0,0.234915413912648,0.0886098368303239,0,0,0.262021378918107,0,0,0,0,0,0,0,-0.175680666009691,0,0,0,-0.0678825192691049,0,0,0,0.50561717911709,0,0,0,0,0,-0.0780835598578263,0,0,0,0.171380925901686,0,0,0,0,0.0235250527583082,0,0,0,0,0,0.136087219120887,0,0,0,0,0,-0.0481344575695692,0,0,-0.045330293259669,0.059972322206492,0,0,0,0.0594805777784969,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133408657476431,0,0.0157745604782387,0,0,0,0,0,0.0288814421296522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113825479800935,0,0.409201880638921,0,0,0,0,0,0,0,0,0,0.0277002370490942,0,0,0.00190564610044117,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.0133148992681223,0,0,0,0,0,0,0,0.0360066750316458,0,0,0.0389827819613001,0,0,0,0,0,0.27865514609913,0,0,0,0,0,0,0,0,0,0,0,-0.0230772494070756,0,0.219479470679597,0,-0.00384850710211112,0,0.0342869906529064,0,0,0,0,0.105785190347838,-0.0463967203213698,0,0.0752987818094801,0,-0.0470148815021953,0,0,0,-0.00415080508954594,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.116823509465882,0,0,0,0,0,0.169856088957371,0,0,0,0,0,0,0,0,0,0,0,-0.0287600543326878,0,0,0.0500645155814815,0,0,0,0,0,0,0.169696064986894,0,0.18625264252077,0,0.301868625771574,0,0,0,0,0,-0.246929287108307,0,0.0168548408060177,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242387986707668,0,0,0,0,0,0.230303067076214,0,0,0,0,0,0.0064683264187228,0,0,0.120514081189361,0,0,0,0,0,0,0,0,0,0,0.123540052499155,0,0,0,0,0,-6.93889390390723e-18,0.038967389118362,0,0,0,-0.00716183395641857,-0.0155411361169567,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.329193868939034,0,0,0,0,0,0,0.0958461438817204,0,0,0.323476768471334,0,0,0.0934779962855328,0,0.130391450908707,0,0,0,0,0,0,0,0,0,0,0,0,0.0445107592738653,0,0.0221360185343495,0,0.0178453190731137,0.00964711084461136,0,0,0,0,0.155231614413856,-0.0778024224347222,0.0862175562124961,0,0,0,-0.0466915264342079,0,0
X600702.SH,0,0,0,0,0,0,0,0.258124598608908,0,0,0,0,0.00176765461089789,0.0695534742676468,0,0,0,0,0,0.0119193412563522,0,0,0.0514594757215502,0,0,0,0,0,0,0,0,0,0,0,0,0.0472592036103466,0,0,0,0,0.509317711806345,0,0,0,0.219937472159519,0,0,0,0,0,-0.127764940290997,0.0422994657069014,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499988915532442,0,0.0153690021268003,0,0,0,0,0.121382920596189,0.127811120586031,0,0,0,0,0,0,0,0,0,0,0,0,0.0488678371780097,0,0,0.601959038749338,0,0,0,0,0,0,0,0,0.244626289451887,0,0.0284963734255883,0.011869052325584,0,0,0,0,-0.0278606290213116,0,0
X002236.SZ,0,0.0657197478919308,0,0,0,0,0,0,0.0203502323422136,0,0,0,0,0,0.201324454900733,0,0,0,0,0,0,0.0764993136614574,0,0,0,0.166270499377345,0,0.0200503339176913,0.00176213899514703,0.0972272811878355,0,0,0,0,0,0,0,0,0,0.0635520065247944,0,0,0,0,0,0,-4.33680868994202e-19,-1.73472347597681e-18,0.0619902507377589,0,0,0,0.0121931255788445,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0.00716709525731842,0,0,0,0,0,0,0,0.200051125036876,0,0,0,0.00900961367760489,0,0,0,0,0.155331634198899,0,0,0,0,0,0,0,0,0,0,0.157593602353332,0.232520298231957,0,0.315498034981925,0,0,0,0,0,0,0,0,0,-0.00566096191405207,0,0,0,0.0237259096143259,0,0,0,-0.139508009354791,0,0
X600584.SH,0,0,0,0,0,0,0,-0.0491483791595301,0.0465971753172556,0,0,0,0,0.0803692273494154,0,0,0,0,0.226162096781699,0,0,0,0,0,0,0,0,0,0.00571829023488537,0.0651254277645058,0,0,0,-0.00785119451142068,0.086430865721583,0.0221890399451791,0.139099649120737,0,0,0.0994750912031053,0,0.252001446811797,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.162156557478587,0,0,0,0.199548124922159,0,0,0,0,-0.0565513030126315,0,0,0,0,0,0,0,0,0,0.104150773258436,0,0.0860678836724668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472498037522286,0.256491006881377,0,-0.0104472745928697,0,0,0,0,0,0,0,-0.0351769617330114,0,-0.0348328189403603,0,0,0,-0.0127444484442052,0,0
X002008.SZ,0,0,0,0,0,0,0.0775518727500388,0,0,0,0,0,0,0,0,0.157830824563593,0,0,0.074054065313166,0.0209119747926632,0,0,0,0,0,0,-0.0644488561784046,0.0759090759652162,0,0,0,0,0,0.0121015115373223,0,0,0.0857247849207503,0,0,0.0729126393220039,0,0,0.0992344219472579,0,0,0,0,0.159723645684382,0,0,0,0,0.0491180899580585,0,0,0,0.102325716886288,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0497983356114286,0,0,0,0,0,0,-0.0443696653300115,0.0770602538953851,0,0,0,0.188574829145922,0.0741449212771059,0,0,0,0.187944314620159,0,0,0,0.24827455583019,0,0,0,0,0.0892191055050937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273205742186952,-0.00728778993404258,0,0,0,0,0.019056295312913,0,0
X002414.SZ,-0.0568207895855217,0,0,0,0,0,0,0,0,0,0,0,0,0.136139337402547,1.73472347597681e-18,-0.192699340977891,0,0,0,0,0.0384891844203825,0,0,0,0,0.363699993816284,0.079978211954331,0,0,0,0.048349584828617,0,0,0,0,0.139618813694985,0,0,0,0,0,0,0,0,0,0.359688375497898,0,0,0,0,0.176902128015824,-0.0794439754944335,0,0,0,0,0,0,0
X000977.SZ,0.0695479488415625,0,0.32555208527772,0,0,0,0,0,0,0,0,0,0,0,-0.242746469680156,0,0,0,0,0.138963675090212,0,0.0990136605345373,0,-0.0546565267319638,0,0,-0.106187471432777,0,0,0,0.154892506135011,-0.102663263831877,0,0,0.0438895077378848,0,0.246549535052502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510476394909925,-0.0920767959002147,0,0,0,0,0,0
X600183.SH,0,0.159605194158678,0,-0.0190457793500042,0,0,0,0,0,0,0,0,0,0.0219506410822538,0,0,0,0,0.0952828007875264,0.112380860957133,0,0,0,0,0,0,0,0,0,0.177129332969021,0,0,0,0.0097402555039804,0.0118360498676074,0.116295476705752,0,0,0,0,0,0,0,0,0,0,0,0,0.177973709001922,0,0.0472453607748209,0,-0.0382029163050061,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203540100668544,0,0,-0.0589915112702757,-0.0278673425863953,0,0,0,0.20283197759142,0,0,0.0340186045453686,0,0,0,0,0,0,0,0,0.415637023694441,0,0,0,-0.0446185665502864,0,0,0.0238431243357571,0,0,0,0,0.0253512372728466,0,0,0,-0.00872812471935846,-0.0131691977644514,0,0,0,-0.102304757859042,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.160094043649094,0,0,-0.138020921268603,0,0,0,0,0,0,0,0,0,0,0.0602590805378391,0,0,0,0.318387572314351,0,0,0,0,0,0,0,0,0,0.126228253850116,0,0,0,0,0,0,0,0,0,0.081648988289783,0,0.559637720788283,0,0,0,-0.84165386142758,0,0
TED,0,0.0199006284878675,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112134151436725,0,0,0,0,0.11369782716616,-0.062962957741963,0,0,0,0,0,0,0,0,-0.339579075804011,0,0.44579098042705,0,0,0,-0.152599719998131,0,0,0,0,0,0.0152365212122702,0,0,0,0,0,0,0,0,1.01711936529878,0,0,0,0,0.569527651319664,0,0
RealEstate_excess,0,0,0,-1.73472347597681e-18,0.0204106526944061,0,0,0.0180150069982348,0,0,0,-0.0244373530008229,-0.0633962893991174,0,0,0,0,0,0.0608992606994717,0,0,0.0775354132610484,-0.128816785061306,0,0,0,0,0,0,0,0.0576026161775182,0,0,0,-0.0249330936718807,0.0979008554776192,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.129443839903306,0,-0.0951061990386625,0.0131094528803423,-0.0206916384411292,0,0,0,0,0,0
MKreturn,0,0,0.0181525955341464,0,0,0,0,0,0,0,0,0,-0.165157927050265,0,0,-0.133541929128041,0,0,0,0,0,0,0,0.118026252556491,0,0,-0.0111796931829588,0,0,0,0.0505768938751144,0,0,0.0241453910180515,0,0.111075507026764,-0.136816788287541,0,0,0.0729924035730767,0,0,0,0,0,0,0,0,0,0,0,-0.0176292346002184,0.0115746348071901,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.000175836812578743,0,0,0,0,0,-0.00265823445698178,0,0,0,0,0,-0.000802825410570863,0.00111634676209923,0,0,0,0,0,0,0.00493214838803929,0,0,0,0,0,0,0,0,-0.00111025889835427,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460996427206135,-0.00442305990114968,0,0,0,-0.00860384590506066,0,0
CarbonVol_Shenzhen,0,0,0,-0.00174125370151845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129177170011433,0.09492648810625,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00952275015499828,0,0,0,0,0,0,0,0,-0.00696627410862274,0,0,0,0,0,0,0,0.0177326227345056,0,0,0.00319541129792723,0,0,0,-0.00115769970025872,0,0,0,0,0,0,0,0,0,0,0,-0.00691766071845198,0,0,0,0,0,-0.00343073303115044,0,0,0.0664430355900887,-0.0548749904099045,0,0,0,-0.0267154634297823,0,0
CarbonVol_Hubei,-0.00116177464956959,0,0,0,0,0,-0.00754119654349056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0089307386075749,0,0,0,0,0,-0.00211634835943169,0.0208744319114672,0,-0.00128691589205141,0,0,0,0,0,0,-0.0157673982530245,0,0,0,0,0,-0.00525567169774048,0,0,0,0.0374668483844739,0.00981976877147286,0,0,0,0,0.0174674544750558,0,0
