,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X002475.SZ,X600276.SH,X600690.SH,X300014.SZ,X600104.SH,X002129.SZ,X000651.SZ,X000625.SZ,X300124.SZ,X002371.SZ,X000725.SZ,X002049.SZ,X600031.SH,X003816.SZ,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X002074.SZ,X300142.SZ,X600884.SH,X000733.SZ,X600741.SH,X000100.SZ,X600460.SH,X600702.SH,X000157.SZ,X600584.SH,X000799.SZ,X002236.SZ,X601799.SH,X600418.SH,X600563.SH,X002176.SZ,X002414.SZ,X600183.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.28333281859492,0,0,0,0,0,0,0,0,0,-0.0614842916744181,0,0,0,0,-0.0313084670079367,0,0,0,0,0,0,0,0,0.00435373314845535,0,0,0,0,0,0,0.0457573037611494,0,0,0.0851474982236118,0,0,0,0,0,0.018806230262496,0,0,0,0,0,0,0,-0.0104939570453792,0.00496793796910975,0,0,0,0,0,0
X000858.SZ,0,0,0.348219606743765,0.0384707643874721,0,0.108073901843655,0,0,0,0,0,0,0,0,0,0.0217158084179261,0,0.048163603418084,0,0,0,0.10290181569376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095722153725618,0,0,0,0,-0.0501393137181297,-0.0102909588165772,0.0113682015420568,0.0679855133033283,0,0,0,-0.0581074793036374,0,0,0,0,0,0.0116233340679445,0,0
X600809.SH,0,0,0,0.034982915029363,0,0,0.00349622203806807,0,0,0,0,0,0,-0.0995799449663377,0,0.0579880073447644,0,0,0,0,0,0,0,0,0,0,0,0.0593833053979317,0,0,0,0.00421197604392292,0,0,0,0,0,0,0.141909303140706,0,0,0,0,0,-0.0618838128416,0,-0.0750236324980866,0,0,0,0.134464718465066,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.206491123477159,0,0,0,0.0284551127070764,0,0.000763318248777074,0.0220256580310368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036305478317677,-0.0301151935966437,-0.0340020922856676,0,0,0,0,0.0809078781749261,0,0,0,0.389237963677066,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0362723725653144,0,0,0,0,-0.0122455161244801,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,-0.0708112647452242,0.0683166890762324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019998633659793,0,0,0,0,0,0,0,0,0,0.103337562523535,0,0.0373688816561241,0,0.729073330604488,-0.0410373341596145,0,0,0,0,0,-0.00695927235194062,0,0,0.0202299720626275,0,0,0,0.0107488701445003,0,0
X002304.SZ,0,0,0,0.283168271986823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442523790225216,0,0,0,0,0,0,0,0,0.0968874286155478,0,0,0,0.172489485106067,0,0,0,0,0,0.00640950399207041,0.0451194243021591,0.0217684059718482,0,0,0,0,0,0,0,0,0,-0.0173256624633924,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860566993188118,0,0,0,0,0,0,0,0.198519975096162,0,-8.67361737988404e-19,0,0,-0.0570019294328687,0,0.110674237889436,0,0.0258348894715474,0,0,0,0,0,0.272327187320152,0.145296186428613,0,0,0,0,0,0.0453921462813931,0.0266202489524559,0.0644641878154888,0,0,0,0,0,-0.123970759857967,0,0,0,0,-0.0638646244929467,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.131951479607524,0,0,0,0,-0.279406671271804,0,0.00527830046063157,0,0,0,0.0348259113147421,0,0,0.594224015117736,0,0,0,0,0,0,0,-0.11696480180216,0,0,0.0439599098870749,-0.0274839467716622,0.289260105214207,0,0,0,0,0,0,0.00756162760750722,-0.135528135374144,0,0,0,0,-0.0095899469732908,0,0,0.0481476246447995,0,0,0,0.0609760692714196,0,0
X600690.SH,0,0,0,0,0,0,0.104967821760762,0,0,-0.0240002364136638,0,0,0.24156951492955,0,0,0,0,0,0.0602735110961387,0,0,0,0,0,0,0,0,0.0161284590160966,0,-0.0404622344861579,0,0,0,0,0,0.0966817678366642,0.0459510786901176,0,0,0,0.0652137674771462,0,0.0276873940803274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.00267504415784775,0,0,0,-0.00148311206744214,0,0.0582809368918643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12506017813405,0.0315949129455991,0,0.245068429069308,0,0,0,0,0,0,0.0413257925084506,0,0,0.040061513781725,0,0.180107126608808,0.134249665064051,0,0,0,0,0.0412123681886663,0,4.33680868994202e-19,0,0,0,0,0,0,0
