,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X300014.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000338.SZ,X003816.SZ,X000063.SZ,X002049.SZ,X000596.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X002074.SZ,X300142.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X600884.SH,X601799.SH,X600584.SH,X000733.SZ,X002180.SZ,X002414.SZ,X600563.SH,X600183.SH,X600522.SH,X002007.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.468819034458435,0,0.062939202375646,0.0263665890995988,0,0,0,0,0,0,0,0,0,-0.105622659038875,0,0,0,0,0,0,0,0.0407090196832728,0,0,0,0,0,0,0,0,0,0,0,0,0.0195297030768323,0,0,0,0,0,0,0,0,0,0,0,-0.0104469840771483,0,0,0,-6.93889390390723e-18,-0.00429118038440126,0,0,0,0,0,0
X000858.SZ,0,0,0,0.356835887417852,0.0735251785255955,0,0.114723187381307,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371238557103746,0,0,0,0,0,0.133234019417985,0,0,0,0.0387030384421563,0,0,0.0088829786653828,0,0.157339316225869,0,0,0,0,-6.93889390390723e-18,0.0396591331294832,0,0,0,0,-0.0503436042355729,0,-0.00891507889912444,0,0,0,-0.0181310053100499,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0321580119293196,0.230896470230812,0,0,0.0352804405421185,0,0,0,-0.078445305767257,0,0,0,0,0,0.0319145879800938,0,0,0,0,-0.0288975942484213,0,0,0,0,0,0.0143219017779069,-0.0337037926431777,0,0.144828885339761,0,0,0.0772770857231083,0,0,0,-0.024829682956727,0,0,0,0,0,0,0,0.00761913729288363,0,0,0,0,0,0,0
X600809.SH,0,0.135929406481201,0,0,0,0,-0.0363744862036265,0,0,0.129038991621519,0,0,0,0,0,-0.0898478891098789,0,0,0,0,0,0,0,0,0,0.157717272455106,0,0,0,0,0.0701978821181936,-0.108095744087247,0,0,0,0.396158582419471,0,0.0198327002757567,0,0,0,0,0,-0.0405712265843968,0,-0.0425858604157714,0,-0.0340318859993367,0,0,0,0,-0.0693936843462141,0,0,0,0,0,0
X000568.SZ,0.0353208107337663,0,0,0,0,-0.0632806421469402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358225859573379,0,0,0,0,0,0,0,0,0,0,0,0.016450582233329,0.119400887820287,0,0.24777301845608,0,-0.0768038765186806,0,0,-0.153140873986395,0,0,0,0,-0.102827332941824,0,0,0,0,0.0292935631602554,0,0,0,0.0259086565471221,0,0
X600276.SH,0,0,0,0,0,0,-0.0672193246409539,0,0.20068312853878,0,0,0,0,0.00956919146659263,0,0,0,0,0,0,0,0,0,0,0.033093945114106,0.0904947804848363,-0.314351545045419,0.056789959638217,0,0.106614961245142,0,0,0,0,0,0,0,0,0,-0.0423374946803302,0,0,0,0,0,0,0,0.113061287021272,0.0566313003131668,-0.0676332261146957,-0.0622202493886004,0,0.0195937746237883,0,0,0,-0.0412399351643494,0,0
X300014.SZ,0,0,-0.369556499987136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149508696985391,0,0,0,0,0,0.144043690266255,0.0883496880528393,0.0826594706809703,0.0162982356972129,0,0.124762098086408,0,0,0,0,0.039690515128631,0,0,0,0,0.0352101417277617,0.115798927404838,0,0.0254869018552315,0,0,0,0,0,0,0,0,0,0.0550117914925467,0,0,0,0,0,0
X002475.SZ,0.13279399679312,0.129045900799576,0,0,0,0,0,0,0,0,0,0,0.112076084131803,0,0,0,0.104710124160386,0,0,0,0,0,0,0,0,0,-0.00698793160474623,-0.0168429405765642,0,-0.0301641616743967,0.0220261575445389,0.0847205095778117,0,0,0,0,0,0,0,-0.0834134612459276,0,0,-0.11741599878694,0,0,0,0,0.123997709513224,0.0609543585454474,0,0,0.00666017973360872,0,0,0,0,0.0896674328568031,0,0
X600690.SH,0,0,0,0,0,0.0296827424437551,0,0,0,0,0,0,0,0.0967083082251286,0,0,0,0,0,-0.0413196029891102,0,0,0.0533385184193832,0,0,0,0,0,0,0.0208713373401593,-0.148556335356124,0.177045510890053,0,0,0,0,0,0.00947255817282572,0,-0.0073891683637595,0,0,0,0,0,0,0.0965672305717233,0,0,0,0.0521833799596009,4.33680868994202e-19,0,0,0,0,0,0,0
X002304.SZ,0,0,0.121551441273621,0.27121297282303,0,0,0,0,0.146762833544132,0,0,0,0,0,0,0,0,0,0,-0.104033329450969,0,0,0.0650555716307378,0,0.017938430162014,0,0,0,0,0,0,0,0,0,0,0,0.154351796334792,0.135143525291568,0,0,0,0,0,0,0,0,0,-0.04850684846798,0,0,0,0.00592600811201165,0,0,0,0,-0.0131519363888169,0,0
