,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X000338.SZ,X600703.SH,X600741.SH,X601877.SH,X300003.SZ,X600271.SH,X002236.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X000100.SZ,X600809.SH,X000661.SZ,X600487.SH,X600498.SH,X002179.SZ,X000625.SZ,X300146.SZ,X600867.SH,X000596.SZ,X300142.SZ,X000157.SZ,X002456.SZ,X600177.SH,X600566.SH,X600089.SH,X600372.SH,X600066.SH,X002180.SZ,X002506.SZ,X002294.SZ,X300136.SZ,X600522.SH,X002241.SZ,X000977.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0251763400956306,0.594183604112817,0.251987655093534,0,0,0.0811369545696208,0,0,0,0,0,0,0,0,0,-0.066017681998921,0,0,0,0,0,0,0.0928623086174235,0,0,0,0,0,0.016707971569314,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.00657896564962766,0,0,-0.0691838407750781,0,0,-0.0176923997746765,0,0,0,0.00577111992619584,0,0,0,0,-0.0239115532191001,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138946386684533,0,0.13809377612424,0,0.16475925836139,0,0,0,0,0.12188820212495,0.0959852208153208,0,0.0820742004591888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200728313569834,0,0,0,-0.00287100308607919,0.0711204603551268,0,0,0,0,0,0
X002415.SZ,0,0.132658087308737,0,0,0,0,0,0,0,0.0139286935862471,0,0,0,0,0,0,0,-0.0721138845440527,0.0392905693102284,0.704415015486057,0,0.223948745674101,0,0,0,0,0,0,0,0.271817680267861,-0.00815326420420261,0,0,-0.0109572286155185,0,0,0,0,0,0,0,-0.0982698628720201,0,0,0,0,0,0,0,-0.192437079830177,0.00328962513410515,0.00884036162501661,0,0,0.110753013393324,0,0.0875992043766874,0.128481026756327,0
X000651.SZ,0,0.0831807070606687,0,0,0,0.0888374980043067,0.0574208735582661,0,0,0,0,0.218891166355634,0,0,0,0.0971142853968278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113449682424168,0,0,0.11145394485482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160806703025465,0.000455137774193596,0,0,0,0,0,0
X600276.SH,0,0.134595056089007,0.115544413673572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391871004447254,0,0,0,0.0151326363027875,0,0,0,0,0,0,0,0,0,0.0943279836976298,0,0.00514205483236012,0,0,0,0.109123688714975,0,0,0,0,0,0.0116707595996434,0,0,0,0.0214705033928453,0,0,0,-0.00461455991014802,0.00959674186909793,0,0,0,0,0,0
X000858.SZ,0.161488902546731,0,0,0,0,0,0.147625489982902,0,0.0753855963689419,0,0,0.00738317481112826,0,0.0618236193602077,0,0.116716260819595,0,0,-0.0369513757342774,0,-0.0284014525961385,0,0,0,0.167341723899529,-0.0345358055359876,0,0,0,0,0,-0.0305054362236421,0.28549790744476,0,0,0,0,0,0,0,0.0305771838099971,0,0,0,0.0314778604554673,0,0,0,0,0,0,0.00376255804257697,0.0272740833441291,0,0,0,0,0,0
X002304.SZ,-2.77555756156289e-17,0,0,0,0,0.28230984132744,0,0,0,0,0,0.329586305587004,0,0,0,0,0,0,0,0,0,0,0,0,0.104046122864146,0,0,0,0,0,0.149609385705064,0,0.285838087142285,0,0,0,0,0,0,0,-0.0818766726453825,-0.0278035245308926,0,0,0,0,0,-0.0986133577692415,0,0,0.0904200160861449,-0.00473051901581751,0.0531510822354674,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0589347630612369,0,0,0.0312845156677441,0,0,0.0165898939124103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243670986028009,0,0,0.0997422802683485,0,0,0,0,0,0.264023368872629,0,0,0,0,0,0.146316517769379,0,0,0,0,0,0,0.0047356859161254,0,0,-0.0140325227658422,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0904984108438062,0,0.142596427696432,0.0016773182408054,0,0,0,0,0.0338102802748786,0,0,0,0.127462352692357,0,0,0,0,0.115329988384358,0,0,0,0,0,0,0,0,0.0259352066166362,0,0,0,0,0,-0.109863997439651,0,0,0,0,0.12524357285245,0,0,0,0,0,0,0.385601362224961,0,0,-0.0622899255209595,-0.00369463463940628,-0.0655035173758744,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.371013815583208,0,0,0,0,0,0.013161110872775,-3.46944695195361e-18,0.0593735695253946,0,0,0,0,0,0.19265802262209,0.353934314340723,0,0,0,0,0,0.0180884342501892,0,0,0,0,0,0.128103420315356,0,0,0,-0.000680604193778967,0,0,0,0,0,0,0,0.029231304222557,-0.113045535747199,0,0,0,0.0736952076751651,0,0
