,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X600741.SH,X000338.SZ,X000568.SZ,X600271.SH,X300003.SZ,X601877.SH,X002236.SZ,X600487.SH,X002008.SZ,X300124.SZ,X002456.SZ,X000661.SZ,X600809.SH,X000100.SZ,X000596.SZ,X000977.SZ,X600867.SH,X002179.SZ,X000625.SZ,X300142.SZ,X600066.SH,X300136.SZ,X600498.SH,X002007.SZ,X600566.SH,X002294.SZ,X000157.SZ,X002241.SZ,X002180.SZ,X600522.SH,X300146.SZ,X002049.SZ,X002371.SZ,X600177.SH,X600089.SH,X000869.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0.0604410111066985,0,0,0.0269249871281896,0,0,0,0,0,0.0446287073695021,0,0.0136989640145665,0,0,0,0,0,0.336720359142217,0,0,0,0,0,0.379083378269092,0.111596732144551,0,0,-0.212074788228651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119303897079945,0,0,0,0,-4.33680868994202e-19,0,0.0153956949422153,0.0518498329893659,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,-0.162319868734355,0.144789191186018,0,0,0,0,0,0.0201027303774619,0.320792698174842,0,0,0,0,0.0225173298096964,0.239224356236486,0,0,0,0,0,0,0,0,0,-0.0545145034412498,0,0,0,0,0,-0.170521408735896,0,0,0,0,0.106140505318868,0.0372707541465218,-0.0327633999712646,0,0.0341187562567885,0,0,0,0,0,0.0108224771600187,0.009448327975958,0,0,0,0,0,0
X600703.SH,0,0,-0.0753758952709261,0,-0.0128051174282518,0,0,0,0,0.122549474849418,0,0,0,0,0,0,0,-0.0698352799238048,0,0.175763498212307,0,0,0,0,0,0,0,-0.00488255388774557,0,0,0,0,0.0754679783311314,0,0,0.384549279214904,0,0.0641355824491447,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010006043515042,0,0,0,0,0,0,0
X600741.SH,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0362640498550041,0,0.240738589320336,0,0,0,0,0,0.000133818701978205,0,0,0,0.149550305545128,0,0,0,0,0,0.0682617879155768,0,0,0,0,0,0.0829485333237202,0,0,0,0.0439823434973129,0,0,0,0,0,-0.0733924866393126,0,0,0,0,0.0509663616434519,0,0,0.0174972996113769,0.0159567535669754,0,0,0,0,0,0
X000338.SZ,0,0.1909650163605,0,0,0,0.304501037307403,0,0,0,0,-0.0167985824620806,0,0,0,0,0,0.0328352755346858,0,0,0,0,0,0,0,0,0.0292326089790814,0,0,0,-0.0460336337217195,0,0,0,0,0.0894858025849604,0,0,0,0,0,0.0770883112190631,0,0,0,0,0,0,0.0749290423075064,0,0.169242488594629,0,0.0210614072207591,0.00610966959374092,0,0,0,0,0,0
X000568.SZ,0,0,0.0323428679059189,0,0.529013229067997,0,0.212207392355529,0,0,-0.0143538107477145,0,0.0303768147219272,0,0.0564935521223404,0,0,0,0,0,0,0,-0.0405440704375095,0,0,0,0,0,0.0663844633547023,-0.0491872235495784,0,0,0,0,0,0,0,0,0,0,0,0,0.201168374640637,0,0.0745143358094744,0,-0.0416076003681181,0,-0.0541893287129131,0,0.0600261655252084,0,0.00697666618193489,0.00584186233942017,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358097382855564,0,0,0,0,0.0891702769627941,0,0,0,0,0,0,0.0925655055467263,0,-3.46944695195361e-18,0.0659193786772221,0,0.0948875562689001,0,0,0.0586105144649659,0,0,0,0.0274801314612936,0,0,0.107853640555303,0,0,0,-0.0243455997409584,-0.0402506352052947,0,0,0,0,0,0
X300003.SZ,0,0,0,0.190488235696665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269115774781196,0,0,0,0.138424942030764,0.198090067584059,0,0,0.175678437258679,0,0,0,0,0,0,0,0,0,0.0432392532366131,-0.102351177413334,0,0,0,0,0,0,0,-0.0139578861377164,-0.000666780820250544,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.11775561507752,0.0995199378266436,0,0,0,0,0,0,0,0,0,0.0797106087303911,0,0.0548789873806961,0,0,0,0,0,0,0,0,0,0,0,0,0.134875342160156,0,-0.0793396066572093,0,0,0,0,0,0,0,0.268652992375043,-0.215145000372,0.145157068458962,0,0,0.114312851464613,0,-0.00273673357033667,-0.0031504690990642,0,0,0,0,0,0
X002236.SZ,0,0,0,-0.383323117558689,0,0,0,0,0,0,0,0,0.174883051186014,0,0,0,0,0,0,0,0.594408241350803,0,0,-0.317857219972427,0,0.097744973651096,0,0,0,0.0390976841766302,0,-1.38777878078145e-17,0,0,0,0,0.107542143605711,0,0,0,0.0199767970736323,0.311577977730334,0,0,0,0.157569968866458,0,0,0,0,-0.0531602135910404,0.0540390317292861,0.041377840185085,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.117142532011113,0.0020453108718909,0,0,0,0,0,0,0,0,0.116122230088931,0,0,0.18579048773577,0,0,0,0.15115554404024,0,0,0,0,0,0,0,0,0,0,0,0.211656333723484,0,0.11529218670371,0,0,0,0,0.476528602753576,0.0879606580413861,0,5.42101086242752e-20,0,0,0,0,0,-0.00134619037006862,0,0,0,0,0,0,0
X002008.SZ,0,0,0.310380653492261,0,0,0.0469939560677886,0,0,0,0.0932260202363532,0.115584321968782,0,0,0,0,0,0,0.227772302212158,0,1.38777878078145e-17,0,0,0,0,0,0.0140293735796325,0,0.00313771527534143,0,0,0,0,0,0,0.0313907216474381,0,0,0,0,0,0,0,0,0,0,0.00183506543130417,0,0,0,0,0,0,0.00761000579098716,0,0,0,0,0,0
X300124.SZ,0,0,-0.0673360019371134,0,0,0,0,0,0,0,0.000458077379660755,0,0,0.133527998607358,0,0,0,0.0812446558638653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983499682954845,0,0,0,0,0,8.67361737988404e-19,-0.102725870442929,0,-0.101832566276152,0.0899145477655976,0,0,0,0,0.0944277560120405,0,0.00650904808008408,0.0149101057510968,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0042235066834576,0.554696685351892,0.00360103058800683,0.0824620449353082,0,0.00701447463807849,0,-0.182633688671847,-0.154087365990356,0,0,0.203910109220297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109246172366886,0,0,0.185184859212149,0,0,0,0.0957987033984812,0,0,0.043139490975401,0,0,0,0,0.0258399973926743,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.59336712686696,0,-0.0955121284363933,0,0,0,0,-0.0912619825177235,0,0,0.182877372676141,0,0,0,0,0,0,0,0,0,0,0.165716242288028,0,0,0,0.25822409508761,0,0,0,0.119241277878712,0.512045956968019,0,0,0,0,0,0.0436788699288172,0.0895838547109822,0.0739955649450798,0,0,0,0,0,-0.0139433285619748,-0.0110189164999046,0,0,0,0,0,0
X600809.SH,0,0,0.0102362391105121,0,0,0,0.121702430293333,0,0,-0.0194473480298147,0,0,0,0,0.128632333658389,0,0,0,0,0.0322251759823675,0,0,0,0,0,0,0,0.599405211171198,0,0,0,0,0,0.15830264003325,0,0,0,0.0354788187169476,0,0,0,0,0,0,0,0,0,0,0.0265205349069854,0,0,0.00678717713824299,-5.42101086242752e-20,0,0.189435950507791,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.404859017184649,0,0,0,0,0.0322201238217662,0,0,0.0229885118680936,0,0,0,0.0878355203540861,0,0,0,0.0657654556361708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590055860159711,0,0,0,0,0.00267746554381269,0,0,0,0,0,0,0
X000596.SZ,0,0,0.145332132296601,0.113653169820154,0.27822082851237,0,0,0,0,0,-0.1594011618788,0,0,0,0,0.271617883230565,0,0,0,0,0,-0.0492906391269268,0,0,0,0.246666817911131,0,0,0.00920050884693556,0,0,0,0,0.0353556243654123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309858729031771,-0.106610922255776,-0.00334485423825154,0.000155542533218403,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.172066947197244,0,0,0,0,0,-0.056004177282514,0,2.77555756156289e-17,0,0,0,0,0,0,0.0915056423082518,0,0,0,0,0,0.145320684747269,0,0,0,0,0,0,0,0.598440957900493,0,0,0,0.336645555721584,-0.0718724136119518,0,0.25397262171386,0,0,0,0,-0.148715586411033,-0.0485827435051926,-0.0570252799642279,0,0,0,0,0,0
X600867.SH,0,0,0,0.388641220459414,0,0.673619730337617,0,0,0,0,0,0,0.197150776252639,0,0,0,0,0,0,0,0,0,0,0,0.201033233440479,0,0,0,0,0,0,0,-0.529136786980244,0,0.116545940441755,0,0.325994404905481,0,0,0,0,0,0,-0.316341868869917,0,0,0,0,0,-0.0529725329572096,0.0130343472608463,-0.0165528130075151,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0.0592904642953408,0.00452583787337567,0,-0.308902206352178,0,0,0,0,0,0,0,0,0,0.177923572727181,0,0,0.191756972494738,0,0,0,0.0723608817342855,-0.0824743924778349,0,0,-0.130642270325712,0.112408158857936,0,0,-0.012809428787779,0,0,0,0,0,0,0,0,0.0711886172231035,0,0,0,0.0699503032019389,0,0.0314180755320562,0.0451747798216237,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,-0.0358668653546219,0,0,0,0,0,0,0,0,0,0.124752614391374,0,0,0,0,0,0.0580368828254162,0,0,0.132111315633518,0,0,0,0.166107264633065,0,0.0688553874618973,0,-0.102847555141737,0,0,0,0,0,0,0,0.0293154735211967,0,0,0.0273843243284942,0.0874300866188089,0.0121606818316192,-0.149731249400498,-0.0026116638101673,-0.025066750128501,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.185848704928249,0,0,0,0,0,0,0,0,-0.142116789783765,0,0,0,0,0,0,0,0,0,0,0.409496455365803,0.121381954499672,0,0,0.341312686160082,0,0,0,0,0,0,0,0.100236806352459,0,0,0,0,0,0.0119901663519025,0,0,-0.421620636420155,0,0,0,-1.73472347597681e-18,0,0.0140799570122092,-0.0146146980263142,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0225510829001764,0.0701275998482444,0,0,0.133506612057098,0.112732380213087,0,0,0,0,0.121488872368512,0.0974128174448234,0,0,0,0,0,0.0611058711250473,0,-0.201383730659121,0,0,0,0,0,0.129669059708684,0,0.118695465938262,0.0980683270193749,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0963539035197476,0.0502982033138922,0.0565360311825605,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0768657066867616,0,0,0,0,0,0,0,0.166630351475911,0,0,0,0,0,0.160455339687779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394557712958911,0,0.18815021676409,0.111771400939003,0.0260690733671927,0,0,0,0,-0.00840349139431875,0.0220536754486291,-0.00462195758897504,-0.00755144866380166,0,0,0,0,0,0
X600498.SH,0,0,0.085781420726045,0,0,0,0,0,0,0.0664016137602132,-0.0145823807985139,0,0,0,0,0,0.203327955639701,0,0,0,0.618550172007652,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165220787158967,0,0,0.0632714928435601,0,0,-0.0187343095057382,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.602081929864959,0,0,0,0,0,0.00492403798892271,0,0,0,0,0,0,0,0.167215761515228,0,0.026502739494223,0,0,0,0,0.271426003587804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670718677821526,-0.214401831477175,0,0,0,0,0,0,-0.133590160066031,-0.0332469043640274,-0.0162670125649898,-0.0394151297111902,0,0,0,0,0,0
X600566.SH,0,0,0,0.271951691548702,0,0,0,0,0,0,0,0,0.0688596308360947,0,0,0,0,0.154453961953237,0,0,0,0,0.0572364782266209,0,0.0144611380981428,0,0,0.135143919629134,0,0.208251740591783,0,0,0,0.0768659321828609,0,0,0,0,0,0,0.179724588686867,0,0,0,0,0,0,0,0,0,0,-0.0099699940662176,-0.0239514464707752,0,0,0,0,0,0
X002294.SZ,0,0,0,0.156921150576159,0.0202140300782009,0,0,0,0,0.0287572871728271,0,0,0,0,0,0,0,0,0,0.0551153139711641,0,0,0,0,0.104821114631466,0,0,0,0.129106688907115,0.087111066850999,0,0,0.0863869354014554,0,0,0.00296995644627777,0.109899970917243,0.0791420085618078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557849398870197,-0.0146208278788744,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0317133598176619,0.0273420518752939,0,0,0,0,0,0,0,0.052336271146903,0,0,0,0,0,0.0705495827700683,0,0,0,0,0,0.0760250476213592,0.0108959612355431,0,0,0,0,0,0,0,0,0,0.0573313581757885,0.0115991696588612,0.06830208033103,0,0,0,0,0,0,0.00238165574195522,0.00457774329483517,0,0,0,0,0,0
X002241.SZ,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0412778904829644,0,0,0,0,0,0,0.107909305362254,0,0,0,0,0.0579444405650539,0,0.101389919448541,0,0.0661193740853527,0,0,0.102756321396771,-0.0338714720488589,0,0,0.0531988444441517,0,0.108898329117774,0,0,0,0,0,0,0,0.247565359900135,0.0133101991708992,0,0,0,0,0,0.0894452127409599,0,-0.0108671554263073,-0.00937649000472888,0,0,0,0,0,0
X002180.SZ,0,0,0.192321994325613,0,0,0,0,0,0,0.0406156128296716,0,0,0,0,-0.0251082689722927,0.0849717165203885,0,0,0,0,0,0,0,0,0,0,0,0,0.137984020454392,0.117039100221303,0,0,0,-0.0510916698256121,0,0.111213140412567,0.288591118970244,0,0,0,0,0,0,-0.0836491283786722,0,0.329391725348359,0,0,0,0,0,0,0.0205053686557602,-0.183831391983443,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.188593139775197,0,0,0,0,0,0,0.051856061391624,0,0.104509541688751,0,0,0,0.281145460954945,0,0,0,0,0,0,0,0.0537841614090295,0,0,0,0,0,0.0597061038814222,0,0,0,0,0,0.243766389978851,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0.434472814063067,0,0,0,0,0,0.0779217400854536,0,0,0,0,0,0,0,0,0,0.0389204197120656,0,-0.0955617018082062,0,0,0,0,0,-0.0270519481427379,-0.267102211699884,0,0,0,-0.130566945111468,0,0.348266341997066,0,0.205790856802117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313418310907248,-0.0248169125699593,0.0438173402380338,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.264608414481184,0,0.0827925797716898,0.0951788303062979,0,0,0.0448692667138006,0,0,0,0,0.132196448092132,0,0,0,0.0476630101388178,0.0971857700379614,0,0,0.253381745519803,0,0.11469782519053,-0.0337929624679502,0,0,0,0,0,0,0.0584947005658074,0,0,0,0,0.0385731740018699,0,0,0,0.280880825374124,0,0,0,0,0,-0.0163249967434036,-0.00796484572633042,0,0,0,0,0,0
X002371.SZ,0,0,0,-0.14556428143521,0,0,0,0,0,0.130050803776658,0,0,0,0,0,0,-0.0357586768633588,0,0,0,-0.207794848515869,0.0261095512478564,0,0,0.13319921302916,0,0,0,0,-0.0596871519436581,0,0,0,0,0,0,0,0,0,0,0,0.40127944825221,-0.0166587733539722,0,0.581742635517248,0,0,0,0,0,0,2.16840434497101e-19,-0.0111898566592226,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0305855815021698,0,0,-0.0158914166242207,0,0,0,0,0,0,0,-0.075517914595709,0.00216106103651009,0,0,0,0,0,0,0.100143280423497,0,0,0,0,0,0,0,0,0.169356972501547,0,0,0,0,0,0,0,0,0,0.0761789431408445,0,0,0,0,0.0994637892124489,0,0.00924228145190152,-0.0107219547112589,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0512148383935037,0,0,0,0,0,0,0.135064146886332,0,0,0,0,0.0146604743072984,0,0,0,0,0,0.0349596438139384,0.0370584144041757,0,3.46944695195361e-18,0,0,0.0601131106811036,0,0,0,0,0,0,0,0,0.139648530100269,0,0.226575994408488,0,0,-0.0162844517780748,0,0,0,0.00970807822942893,0,-0.00797962786834321,-0.0119444592149624,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.193542520501922,0,0.0537684456143254,0,0,0,0,0,0,0.114708569634234,0,0,0,0.135587701082961,0,0,0,0.333796637263355,0,0,0,0,0,0,0.0593937468778924,0,0,0,0,0.00951678069350988,0,0,0,0,0,0,0,0.0403726384480608,0,0,0,0,0,-0.00343334459027774,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160984202014164,0,0,0,0.0998840795585235,0.119862874844953,0,0,0,0,0,0,0.136215327982224,0.261052834780585,0,0,0,0.240816331251767,0,0,0,0,-0.0787731798799736,0,0,0,0,0.245001154695505,0,0,0,0,0,0,0,0,0,0,0.00739247048381434,0.00345948962189439,0,0,0,0,0,0
Change_TY3M,0,0.138819230523395,0,0.223874595088629,0,0,0,0,0,0,0.234654914374271,0,0,0,0,0,0,0,0,0,0,0,0,-0.177281007348731,-0.280728564677475,0,0,0,-0.238351444271494,0,0,0,0,0,0.24872775225615,0,0,0,0,0,0,-0.0774567482744,0,0.112665550006313,0,0,0,0,0,-0.246165758506522,0,-0.0460120326281654,-0.101818124251438,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.328404554583465,0,0,-0.66439196056351,0.506637018609719,0,2.20136087262233,0,0,0,0,0,0,0,0,-2.04744641833759,0,0,0,-2.05115592791636,0,0,0,0,1.79332880261364,0,0,0.0786533160044691,0,0,0,0,0,0,0,0,-0.315138461967257,0,0,0,0,0,0,-1.07700748904792,0,0,0,6.57421084273407,0,0
TED,0,0,0.260708304301946,0,0,0,0,0,0,-0.479439016906711,0.152341821386367,0,0,0,0,0,0.0819445457190743,0,0,0,0.352069995556946,0.439320059161021,0,0,-1.47875976283102,0,0,0,0,0,0,0,0,0,0,0,0.395387579464131,0,0,0,-0.965285948589761,0,0,0.113963544030535,0,0,0,0,0,0,0,-0.42213653241992,0,0,0,0,0,0,0
RealEstate_excess,-0.0775195662730044,0,0,0,0,0,0,0,0,0.0715466129017766,-0.0251929024730376,0,0,0,0,0,-0.0242730200459275,0,0,0.0263224234908558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783036581321183,-0.10093364485266,0,0.00243262172364485,0,0,0,0,0,0,0,0,0,0,0,-0.111010712704331,0,0.00172105914544019,8.39630784822531e-05,0,0.142567100855226,0,0,0,0
MKreturn,0,0.0669197832452876,0,0,0,0,0,0,0,0.0276899864455241,0,0,0,0,0,0,0,0,-0.0695936330972972,0,0,0,-0.0274276051314801,0,-0.0813176550558252,0.0592225436854208,0,0.0963044963695079,0,0,0.039369664712226,0,0,0,0,0,0,0,0,0,0,0,0,0.0256679848807608,0,0,0,0,0,-0.151750903688381,0,-0.013261744908607,-0.0187555659983007,0.159895127060026,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00121666077455459,0,-0.00336897647306945,0,0,0,0,0,0.000289972110482071,0,0,0,0,0,0,0,0,0,0,-0.00107575848080531,0,0,0,0,0,0,0,0.00197962431435055,0.00234741442057269,0,0,0,0,0,-0.00162388443744972,0,-0.000151661716064923,0,0,0,0.0016714229329875,0.00157554905744953,0.00123996727532677,-0.00214100973241245,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0379701036986141,0,0,0,0,0,0.00339324145897047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232570917351285,0,0.019640896472615,-0.0396041513135357,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0057785341374195,-0.00520946244848277,0,0,-0.0049571710456599,0,0,0,0,0.00586587766197969,0.00653385775564965,0.0122456115552439,0.0182190266380936,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.00298515219527915,0,0,0,0,0,-0.000387641085668064,0,0.00846714880726556,0,0,0,0,0,0,-0.0112305648678182,0,0,0,0,-0.0111328975145811,0,0,-0.00229560693012931,0.00401760120326462,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0076756336197907,0,-0.0107590817908987,0,0,0,0,0,0,0,0,0,0,0,0,0.00736487074970342,0,0,0,0,0.0139955639685709,0,0,0.00228417284791338,0,0,0,-0.0196504953889082,0,0,0,0,0,0,0,0,0,0,0,-0.00307583796118094,-0.00561625957222408,0,0.00315478469486605,0,0,-0.0167502316811162,0,0,0,0
