,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X003816.SZ,X600690.SH,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X000725.SZ,X600104.SH,X600031.SH,X300124.SZ,X000625.SZ,X002304.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X300014.SZ,X600089.SH,X002463.SZ,X600584.SH,X000157.SZ,X600372.SH,X600703.SH,X002028.SZ,X000977.SZ,X600741.SH,X600066.SH,X600522.SH,X002236.SZ,X600183.SH,X600418.SH,X002049.SZ,X601877.SH,X000800.SZ,X600487.SH,X002180.SZ,X002294.SZ,X600177.SH,X002223.SZ,X002074.SZ,X000661.SZ,X601799.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.237521588062419,0,0,0,0,0,0.00130132686991491,0.0771656610975987,0.10198321133398,0,0,0,0,0,0,0,0,0.0332109661012808,0.0871631645451059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514807364095537,0,-0.00959507609839598,-0.0083194592328523,0,0,0,0,0,-0.0644639762968069,0,0,0,0.0230464976238657,0,0
X000858.SZ,0.199148417178877,0,0,0,0,0,0,0,0.215569684679653,0,0,0,0,0,0,0,0,0,0,0.168278813881774,0,0,0,0,0,0,-0.0422612218550379,0,0,0,0,0,0.0469703678112667,0,0,0,0,-0.0157906956590873,-0.0449790384560797,0,0,0,0,-0.0434725904910967,0,0.135325168293631,0,0,0,0,0,0,0.063664353550359,0,0,0,0.0286689786522911,0,0
X600276.SH,0,0,0,0,0,0,0.0187482559038295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063044580215718,0,0,0,0,0,0,0,0,0,-0.0150765949228723,0.00474913787307205,0,0,0,0,0.274913431650278,0,0,0,0.193210148619506,0,0,0,-0.0692092334675392,0.0223932421546849,0,0,0,0.00586396044773723,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.121126680542558,0,0,0,0,0,-0.0679212388198108,0,0,0,0,0,-0.0918485007737044,0,0.48996518174099,0,0,0,0.208815403734501,0,0,0,0,0,0,0.0394524511851628,0.0278153220710073,0,0,0,0,0,0,0.11633032728693,-0.0438837208299495,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0903559409703066,0,0,0,-0.0322178672785674,0,0
X002415.SZ,0,0,0,0,0,0,0.123910817308538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121395001706341,0,0,0,-8.67361737988404e-19,0,-0.0277525801140696,0,0,0,0,0,0,0,0.026382607298902,0,0,0.238833230018379,0,0,0.0439842355365393,-0.138278267162455,0,0,0,0,0,0.099917669699039,0,0,0.0715748673891854,0,0,0,0,0.00671154566184129,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.105697230823381,0,0,0,0,0,-0.0938299443341522,0.236615729454276,0,0,-0.0743548784659563,0,0,0,0,0,0,-0.120997169442542,0,0.0833894964730693,0,-0.00742387189035,0,0,0,0,0,0,-0.0142444036579132,-0.0437145568561737,-0.0473801865497739,0,0,0,0,0,0,0,0,0,0.0434971434118004,-0.435600881262614,0,0.0377601221321863,0,0,0,0,-0.00762775787429645,0,0
X600690.SH,0,0,0,0,0,0,0,0.33690459395912,0,0,0,0,0,0.111855259403166,-0.00642648844266196,0,0,0,0,0.00222786223214276,0,0.11448579586624,0.0265418020708834,0,0,0.122654220987938,0,0.0199106744887238,0,0,0,0,0,0,0.0431143180053969,0,0,0.0807018133906863,0,0,0.0247369883270602,0,0,0,0,0,0,0,0,0,0,0,-0.0501375065704912,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,-0.0872061999168414,0.125414536049182,0,0,0,0,0,0,0,0,0.0328638710313589,0,0,0.101524681567596,0,-0.0562644444037957,0,0,0,0.0915607712121604,0,0,0,0,0,0,0,0,0.147787503445414,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.111872394613519,0,-0.032564920631804,0.0348025168017533,0,-0.00331652558150955,-3.46944695195361e-18,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0684400990055365,0,0,0,0.178831550600653,0,0,0,-0.0789408775840247,-0.00390585869417792,0,0,0,0,0.631663482313575,-0.0121123923242535,0,0,0,0,0,0,0,0.0512863136604947,0,0,0,0,0,0,0,0,0,0,0,0,-0.130412363959953,0,0,0,0,-0.0354138533547529,0,0,0,0,0.0138610127615125,0,0,0,0,0,0,0
X000568.SZ,0.268292871127685,0.319474482124971,0,0,0,0,0,0,0.0151483058143425,0,0,0,0,0,0,0,0,0,0,0.210216752282228,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.000380864319969559,0,0.06730234024959,0,0,-0.0971311525192547,0.0928715743273538,0,0,0,-0.128741992435146,0,0,0,0,0,0,0.00846755048514908,0,0,0,-0.0305706898995592,-0.0273677710134905,0,0,-0.0280685872509277,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536314000190199,0,-0.175277272016603,0,0,-0.0684273431560429,0.054078788227978,0,0,0,0,0,0,0.400595563294053,0,0,0,0,0,0,0.150826258051477,0.131575634824104,0,0,0.010715324882522,0,0,0,0,0.154951394698849,0,0,0,0,0,0.0986429266054917,0,0,0,0.0470217988596854,0,0,0,0.000585323098617761,0,0
X000725.SZ,0,0,0,0,0,-0.0917589823686101,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431432519724769,0,0,0.454990506723998,0,0,0,0.127104277083481,-0.187408705477331,0,0,0.0384640437474445,-0.0312868522378792,0,0,0,0,0,0,0,0.0489735551596748,0,0,0,0.314651966898793,-0.198606390562854,0,0,0,0,-0.0379889157011084,0.0953032540227186,0,-0.121696987457321,0.0442510054918366,0,0,0,-0.0302685457490643,0,0
X600104.SH,0,0,0,0,0,0,0.135300926660797,0,0,0,0,0,0,0.0351284414193442,0.0439152484493632,0,0,0,0,0,-0.00449754982791525,0,0,0,0,-0.00954496822580323,0,0,0,0,0,0,0.140454345553191,0,0,0,0,0,0,0,0,0,0.0956618054856217,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.026446731806623,0,0
X600031.SH,-0.0520541807324905,0,0,0,0,0,0.0625817343776774,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.241561141111306,-0.0369909605616719,0,0,0,0.0126976549679156,0,-0.0820406281516983,0,0.224604649054216,0,0,0,-0.0315970209119817,0,0,0,0,0,0.0998389666769687,0,0,0,-0.0568663781086499,0,0,0,0,0,0,-0.119410569419099,0,-0.101055006405501,-0.115731795094907,0,-0.136358422476637,0,0,0.00245339851539236,0,0
