,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X003816.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X002463.SZ,X600089.SH,X000157.SZ,X600584.SH,X600372.SH,X600703.SH,X000977.SZ,X600183.SH,X600741.SH,X600066.SH,X600522.SH,X002236.SZ,X002028.SZ,X002049.SZ,X600418.SH,X601877.SH,X002180.SZ,X600487.SH,X000921.SZ,X002223.SZ,X000661.SZ,X000800.SZ,X601799.SH,X600460.SH,X002156.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.111495748706778,0,0,0,0,0,0.156350147655828,0,0.175153185958156,0,0,0,0,0,0,0,0,0,0.0344374181194277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171833375806716,-0.00296469562975608,0,-0.0226431747723708,-0.0995612219816722,0,-0.00967104610355534,0,0,0,0,0,0,0,-0.00915913099525004,-0.0852330388477682,0,0,0,0.00434192274324613,0,0
X000858.SZ,0.145501783932226,0,0,0,0,-0.0205268583035772,0,0.0231252140198173,0,0.41460183746888,0,0,0,0,0.00231605063696856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121996846023283,0,-0.00133937911600708,0,0,0,0,0,0,0,0,0.0607527692017317,0.0103295720110946,0,0,0,0.0477026628507515,0,0,-0.0187975687993848,0,0,0,0,0.0352815164485262,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857554470042101,0,0,0,0,0,0,0,-0.0572635094261124,0.163684484518758,0.481236858097893,0,0,0,0,0.0449184238523022,0,0,0,0.0156425000665515,0,0.0646953711894916,0,0,0.0214758549966225,0,0.000129225509882217,0,0,0,0,0,0,0,0,0,0,0.0103316519474981,0,0,0.103112329413031,0,0,0,-0.048500877163008,0,0
X002415.SZ,0,0,-0.0958974193819696,0,0.0922502250241458,0,0,0,0,0,0,0,-0.106154635441584,0,0,0,0,0.0526659366898717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492677548452218,0,0,0,0.201255309601638,0,0.111780298678175,0,0,0,0,0,0.0757393420240791,0,0,0,0,0,0.0656764738312229,0,0,0,-0.124505577744441,0,0,0.00938667869748489,0,0
X600276.SH,0,0,0,0,0,0,0.0202832799393379,0,0,0,0.0521379125499096,0,0,0.0244574195507985,0,0,0,0.175503661242184,0,0.130091909878139,0,0.153115165543207,0,0.000497019581078189,-0.0352188289302395,0,0,0,0,0,-0.0944887313044233,0,0,0,0.0416077140015197,0,0,0,0.0737594671177215,0,0,0,0.0204101628541188,0,0,0,0,0.0653110077773365,0,0,0,-0.0553641975433433,0.0636498966884037,-0.0244655569117439,0,0,0.0575183179261321,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.254777466474036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151626925025568,0,0,0,0,0,0,0,0,0.0971118618036352,0,0,0,0,-0.108322383318573,0,0,0,0,0,0,0,0.12150664331734,-0.00433541167769754,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0683446273628401,0,0,0,0,0,0.111308808624351,0,0.021687178861152,0.199910418028046,-0.144589776626259,0.0547920046952413,0.12281054956976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438155685273151,0,0,0,-0.048606949858978,0,0,0,0.204162139632764,0,0,0,0,0.0327388392693716,0.006876260947031,0,0,0,0,-0.162976986093083,0,0,0,0,0
X600809.SH,0.3547730119835,0,0,0,0.0100726296013002,0,0.0638305703534805,0,0,0,0,0,0,0,0,0,0,0,0,0.382161490902603,0,0,-0.00312460194956479,0,0,0,0,0,0,0,0,0.00864808991883619,0,0,0,0,0.0452182012686396,0,0,0,2.16840434497101e-19,0,0,0.178293759105716,0,0,0,0,0.00968077406732133,0.0613620365384633,0,0,0,0.162552656797059,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.139265709460194,0.112851589513655,0,0,0,0,0,-0.0251466795353587,0,0.12564578921889,0,0,0,0,0.0626373445771766,0,0,0,0,0,0,0.0318091699943247,0,0,0,-0.0112832933392905,0,0,0.00710442101906098,0,0,0,0,0,0,0,0,0.163876966359873,0,0,-0.0511776747377808,0,0,0,0,0,0.0243466187492616,0,0,0,0,0.00811830422461499,0,0
X000568.SZ,0.21494921789304,0.488369285097946,0,0,0,0,0,0,0,0,0.0476001975730259,0,0.00431182024406515,0,0,0,0,0,0,0.151766814424784,0,0,-0.00226549890238552,0,0,0,0,0,0,0,0,-0.0085715643387054,0,0,0,0,0,0,-0.000309241779891036,0,0,0,0,0,0,0,0,0,0,0,0,-0.046405427362691,0,0,0,0,0.0137549553443552,0,0
X002371.SZ,0,-0.00589921939333283,0,0,0,0,0,0,0,0,0,0,-0.0592211869493635,0,0,0,0,0,0.0389621115904138,0,0.267698677396461,0,0,-0.150053020992801,0,-0.249096336183994,0,0.417032960988425,0,0,0,0,0,0,0,0,0,0,0.181864620006719,0,-0.0942378674903518,0,0,0,0,0,0,0.029674330369517,0.0969825748068402,0,0,0,0.11994966304867,0,0,0,-0.0193842566733794,0,0
X600104.SH,0,0,0,0,0,-0.0398230338295619,0,0,0,0,0,0,0.133077852238564,0,0,0,0,0,0,0,0,0,0,0.108552679304565,0,0,0,0,0,0,-0.012733665933059,0,0,0,0,0.0201512428606379,-0.0308187704981002,0.0541605693185201,0,0,0.015062911427463,-0.0199905742621003,-0.0268738089849507,0,0,0,0,0.0373290844861751,0.0381226833954536,0.0254800903274632,0,-0.0175843286071245,0,0,0,0,0.0543883245286422,0,0
X000625.SZ,0,0,0.341049300696445,0,0,0,-0.184057896069886,0,-0.252668875300901,0,0,0.484981230220633,0,0,0,0,0,0,0,0,0,0,0,0,0.0233980175199239,0,0,0,0,0,-0.064212546601223,0,0,0.11519713074932,0,0,0,0,0.37823517328402,0,0,0,0,-0.187358581811242,0,0,0,0,0,0,0,0.0281715794745533,0.0581817736304875,-0.241166606312262,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0722001817379578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728793008939109,8.67361737988404e-19,0,0,-0.094116777070006,0,0,0.0322100523203681,0.0237069206149768,0,-0.0788996634972221,0.0438890111354637,0,0,0.0314659535753433,0,0,0.319378016603306,0,0,0,0,0,0,0,0,-0.0299756113160241,0,0,0.0245145254682437,0,0,0,-0.00724888399756585,0,0
X600031.SH,-0.24263097282543,0,0,0,0,0,0.208792960719171,0,0,0,0,0,0,0.107930923218878,0,0,-0.142041239684457,0,0.186049198421267,0,0,0.0184196260559632,0,0.072968379703105,-0.071053867705899,0,0.259094844914912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166737330797876,0,0,0,0,0,-0.0453694665841419,0.0132696006504957,0,0,0.0573277877073127,0,0,0,0.0480602803949282,0,0
X300124.SZ,0,0,0.0507121011918876,0,0,0,0,0,0,0,-0.221067967948427,0,0,0,0,0,0,0,0,0,0.352114985991267,0,0,0,0,0,0,0.0717029799818478,0,0,0,0,0,-0.0147915761184944,0,0.176308701567359,0,0,0,0,0,0,-0.102139850030787,0,0,0,0,0.167457059866758,0,0.0471739263197717,0,0,0,0,0,0,-0.0115552505203163,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288772319321994,0,0,0,0,0,-0.0297657948867585,0,0,0.18756217470091,0,0,0,0,0,0,0.0553451864464144,0.107895138590549,0,0,0,0,0,0,0.0279295491267771,0,0,0,0,0,0,0.0152588321861377,0,0.0556447471547862,8.67361737988404e-19,0.100341354032241,0,0,0.047421698163192,0,-0.0557475014535536,0,0,0.0180232781704174,0,0
X002304.SZ,0,0.0673656132564758,0,0.151902085754999,0,0,0,0,0,0,0,0,0,0,0,0.0421281269894727,0,0,0,0.178484709951381,0.0535406581695492,0,0,0,0,0,0,0,0,0,0,-0.00550559664412445,0.407196961921853,0,-0.126285924249054,0,0,0,0.0335095670402251,0,0,0,0.132328211736034,0,0,0,0,0,0.0343947533020663,0.00587555498307924,0,0.0584935986432916,0,-0.0104422133593844,0,0,0,0,0
X000338.SZ,0,0,-0.0209365097885621,0,0,0,0,0,0,0,0,0,0,0,0.280227052666902,0,0,0,0,0,0,0,0,0,0,0,0,0.0417731224726067,0,0,-0.0670584902137933,0,0,0.112503470119174,0,0,0.136199053067552,0,-0.200643547672865,0,0,0.277773705574377,0,0,0,0,0,0,0.0837718681390305,0,0,-0.049359516942611,-0.0391507025828499,-0.172991855607001,0,0,-0.0244956085846374,0,0
X000596.SZ,0,0,0,0,0,0.00959904058254688,0,0.406030755852375,0,0.34054850350657,0,0,0,0,0,0,0,0,0,0,0.00812169353497499,0,0,0,-0.0111685096908161,0,0,0,0,0.0211533085407627,0,0,0,0,0,0,0,0,0,0,0,-0.0928881261171197,0.121135467151809,0,0,0,0.106354062508649,0,0.202652502241431,0,0,-0.0364116652759823,0,0.00608191224925852,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652868210674659,0,0.0238989115236594,0.0268745605752653,0,0,0,0,-0.135699601079463,0.135973913417682,0,0.119467267923797,-0.00606667339006797,0,0,0,0.0543932066268674,0,0,-0.205887528244668,0,0,0,0,0,0,0,0,0.0178893544508138,0,0,0.305309281791107,-0.0190871151890584,0,0,0,-0.0674670236147945,0,0,0,0,-0.0315599381408496,0,0
X300014.SZ,0,0,0.20589986717798,0,0.222591664786857,-0.283660154335924,0,0,0,0,0,0,-0.0252640455676992,0,0.0805185084544432,0,0,0,0,0.163454069230505,0,0,0,0,0,0,0,0,0,0,-0.00110702446331345,0,0,-0.0450877344832355,0,0,0,0,0,0,0,0,0,0.0196531160777996,0,0,-0.0654237763109515,0.0418048028537017,0,-1.73472347597681e-18,-0.194841551077386,0.013233251645558,0,0,0,0,-0.00468778006017937,0,0
X002241.SZ,0,0,0.342420886606126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102184128853916,0,0,0,0,0.120020087171373,0,0,0,0,0,0,0,0,0.120765664302939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240704536477025,0.0708999609604846,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0497315017729329,0,0,0,0,0.251731703887148,0,0.227276795941181,0.0655009454113003,0,0,0,0,0,0,0,0,0,0.173785807835128,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0610009844021738,0,0,0,0,0,0,1.73472347597681e-18,0,0.0293133166460685,0,0,0,0,0.0930645077542758,0,0.0743858053964914,-0.549242104369243,0,0.0778969744425664,0,0,0,-0.0381347528643694,0,0
X002463.SZ,0,0,0.129626393562488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195923463378529,0,0,0,0,0.0880467427348858,0,0,0.254794725045579,0.301649570687391,0,0.0263301083988985,0,0,0.129791345769726,0,0,0,0,0.101337141632419,0,0,0,0,0,0,0,0,0,-0.0302686237206186,0,0,0,0,-0.279449153707478,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311551840287639,0,0,0,0,0,-0.035593468441105,0,0.0959375467963854,0.219445245673233,0,0,0,-0.0431916032823002,0,0,0.144046041837028,0,0.107940914717814,0,0,0.344068695803328,0,0.0209353107326121,0,0,0,0,0,0.0442836807605959,0,0,-0.0389572170553712,0,0,0,0,0,-0.011604515844089,0,0
X000157.SZ,0,0,-1.0842021724855e-19,0,-3.46944695195361e-18,0,0,0,0,0,-0.0561630832992881,0,0,0,0.168288239181218,0,0,0,0.245543388878825,0,0,0,0,0,0.188242116328725,0,0,0,0,0,0.0767341187114762,0,0,0,0,0,0,0,0,0.0303175716708968,-1.0842021724855e-19,0,0.143173089723274,0,0.0264671802336484,0,0,-0.104549593536249,0,0,0,0.0330356007867486,-0.000111734139753208,0,0,0,-0.0190997379891883,0,0
X600584.SH,0,0,0.197354730310962,0,0,0,0,0,0,-0.00467905277759824,0,0,0,0,0,0,0,0,0.0813877539497635,0,0,0.102385417882903,0.0263560214761899,0,0,0.00224389796566109,0,0,0,0,0,0.0143907570475331,0,0.106305585379404,0,0,0,0.197414720069979,0.0488861735594604,0,0,0,0,0,0,0.21691112923121,0,0.0195812783993287,0.255754553159641,0,0,0,0,0,0,0,-0.0299356997829181,0,0
X600372.SH,0,0,-0.0411646131187282,0,0,0,-0.0237896562340703,0,0,0,0,0,0,0,0,0.0534646357258684,0,0,0,0,0.0548574755892445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448619480196556,0,0.303611226716631,0,0,0.0965964431248095,0,0,0,0,0.0456166118552941,0,0,0,0.016029991914979,0,0,0,0,0,0,0.0216470843870839,0,0
X600703.SH,0,0,0,0,0,0,-0.0602380936493527,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0261222994648616,0.12426680430302,0,0,0,0,0,0,0,0.043106288254355,0,0,0.00880968593982867,0,0,0,0.334142461551332,0,0,0.0274951488465746,0.02764708594414,0,0,0,0,0.0572662738978925,0.181902242506959,0.0413319942843637,0,0,0,0,0,0,0,-0.0152636352792557,0,0
X000977.SZ,0,0,0,0,-0.0561621299018334,0,0,0,0,0,0,0,0.0640611005789461,0.144231469006705,0,0,0.261334901725025,0,0,-0.0630057808977614,0,0,0.0427333876319538,0,0.387328886034674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296895240648496,0,0,0,0,0,0,0,0.0567171871938588,0,0,0.124243461685266,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0.0459853347957268,0.0553362563226727,0,-0.00105121569227862,0,0,0,0,-0.119131805415838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698743193136405,-0.0689617395568562,0,0,0,0.123307731507926,0,0,0,0,0,0,0.521393557464844,0,0,0,0,0,0,0,-0.0833460475410413,0,3.46944695195361e-18,0.126714037899866,-0.0434606665553175,0,0,-0.00812717390951515,0,0,0,0,0,0,0
X600741.SH,0,0,0.0580280579383264,0,0,-0.0488744528089253,0,0,0,0,0,0,0,0,0.109666847926338,0,0,0,0.0247136349328945,0,4.33680868994202e-19,0,0,0,-0.090568417302059,0,0,0,0,0,0,-0.0941775376376534,0,0.0524756879034065,-0.334101312270615,0,0.194343143313352,0,0.0603571303142482,0,0,0,0,0.038831360824971,0,0,0,0,0,0,-0.0354375255162493,0,0,-0.0845757386131187,0,0,0.0241237385210633,0,0
X600066.SH,0,-0.0681356527073518,0,0,0,0.339938317771134,0.0519295593983537,0,0,0,0,0,0.030832492882115,0,0,0,0,0,0.192029266477818,-0.0105105600580075,0,0,0,0,0,0,0.0359745225548433,0.249315006437741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100544673956673,0,0,0,0,0.119122065643302,0,0,-0.345449423188549,0,0,0,-0.401185566450135,0,0,0,0,0
X600522.SH,-0.0522702034086075,0,0,0,0,0,0.00681232062415746,0,0,0,0,0,-0.0477189418130172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111376804615854,0.0485981887782598,0,0.0465973684986829,-0.251373745131642,0.602185818510449,0,0.211751721478742,0,0,0,0.0978975949195007,0,0,0,-0.0128892236359732,-1.73472347597681e-18,0,0,0,-0.0181630840084709,0,0
