,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002241.SZ,X300124.SZ,X000063.SZ,X002371.SZ,X000338.SZ,X600703.SH,X003816.SZ,X002129.SZ,X002049.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X600741.SH,X000100.SZ,X600089.SH,X002074.SZ,X002180.SZ,X600460.SH,X600702.SH,X002236.SZ,X000157.SZ,X000799.SZ,X600884.SH,X000733.SZ,X601799.SH,X002414.SZ,X600779.SH,X002007.SZ,X600183.SH,X600584.SH,X002008.SZ,X600522.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.500890695464903,0,0,0,0.017130244696528,0,0,0,0,-0.000408620349161356,0,0,0,0,0,0,0,0,0,0,0,0,0.166181388235907,0,0,0,0,0,0,0,0,0.00997881820267535,0,0,0,0,0,0,0,-0.00821492411478058,0,0,0,0,0,0,0,-0.0450561245868013,0,0,-4.33680868994202e-19,-0.00675654689116017,0,0,0,0.0103326892507718,0,0
X000858.SZ,0.1073913171056,0,0,0.174246683907287,0,0,0,0,0.221872668442402,0,0,0,0,0,0,0,0,0,0,0.060619833142383,0,0.156769501681428,0,0.0447788032620393,0,0.224285645524072,0,0,0.0222813651312444,0,0,0.012824795283424,-0.0489352908550244,0,0,0.149007319088017,0,0,0,0,0,0,-0.0521584080161936,0,0,0,0,0,-0.0956742052371702,0,0,-0.00653176712904347,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.205050305064182,0,0,0.325286100643127,0,0,0,0,0,0,0,0,0.0865682915475292,0,0,0,0,0,0,0,-0.00780029630561781,0,0,0,0,0,-0.0159371235729676,0,0,0,-0.0797138546232827,0.152602147644815,0,0,0,0,0,0.108596547129432,0,0,0,0,0,-0.0878824162113548,0,0,0,0.0104689033530768,0,0,0,-0.0200482221513991,0,0
X600809.SH,0,0.449156984234556,0,0,0.0728221468544788,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.146988081192498,0,0,0,-0.307627744908169,0,0,0,0,0,0,0,0,-0.214252483822734,0,0,0,0,0,0,0.0385184782685962,0.191928668636177,0,0,0.0388109943700997,0,0,0,0.166813119819505,0.0654801301276542,0,0,0,0,0,0,0,-0.00858881641568787,-0.004398235421145,0,0,0,0,0,0
X000568.SZ,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.198506551872846,0,0,0,0,0,0,0,0,-0.0175027776510593,0,0,0,0.420525642780344,0,0.14293902233961,0,-0.049859639071064,-0.0528374088656494,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.233947029690948,0.11127664583568,0,0,0,0,-0.0464024904518536,0,0,0.0271453560631162,0,0,0,0,0.0610803187316613,0,0
X002475.SZ,0.0147184950451297,0,0.107716571000805,0,0,0,0,0,0,0,0,0,-0.150521130871618,0,0.221320455297217,0.233588284758242,0,0.0191685833092762,0,0,0,0,0,0,0,0,0,0,0,0.0501405749122737,0,0,0,0,0,0,0,0,0,-0.0509053492346935,0,0,0,0,0,0.0730977306935859,0,0,0.13168607634951,0,0,0,-0.0259615110462308,0,0,0,0,0,0
X600276.SH,0,0,0.0759617167468765,0,0,0.0820187155459109,0,0.0878183000330925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189530016069761,0,0,0,0.0733852503097952,-0.0233209285420717,0,0,0,0,0,0,0,0,0,0,0,-0.115834551085527,0,0,0,0,0.286219695636489,0,0,-0.0466485949956596,0.00947964622762161,0,0,-0.0160627271158232,0.0381320883438892,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0407503276420264,0,0.0932736645776321,0,0,0,0,0,0,0,0,0,0,0.0375289042104357,-0.0694483793220678,0.0586120457638191,0,0,0,0,0.0731715180102023,0,0,0,0,0,0,0,0,0.278886838367647,0,-0.0265990165138253,0,0,-0.0636103346238101,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X002304.SZ,0,0.335139159839821,0.0700203541339517,0.133198254283442,0,0,0,0.131765928646373,0,0,0,-0.140294045259298,-0.047592429402258,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0418327960396289,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0406930146362786,0,0,0,0,0,0,0,-0.0839486762175545,0,0,-0.0153961729886845,0,0,0,0,-0.0175148588641684,0,0
X600104.SH,0.0560953418392579,0,0,0,0.0183183742506658,0.127689816891127,0,0,0,0,0,0.224623085589833,0,0,0,0.0355531708228278,0,-0.151092637671358,0,0,0,0,-0.0399927345383757,0,0.0842473573754745,0,0,0,-0.0328881781367751,0,0,0,0,0,0.0670272961636265,0,0,0,0,0,0,0,-0.0425759355293197,0,0,0,0,0,0,0,0,0,0.000583502851372497,0,0,0,-0.00629117708394097,0,0
X000651.SZ,0,0,0,0,0,0.0674620494432258,0,0.261219895205795,0,0,0,0,0,0,0.0911209175338607,0,0,0,0.0456707594703641,0,0,0,0,0.0408246029371322,0,0,-0.281149420939082,0,-0.141502766189672,0,0,-0.0226133461973894,0,0,0,-2.16840434497101e-19,0.0348094626736104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467164813796224,-0.0143785151420435,0,0,0,0,-0.0524037671586743,0,0
X600031.SH,0,0,0,0,0,0,0.0433217437231318,0,-0.0360823701869927,0,0,0,-0.0287578535278603,0,0,0,0,-0.0586735151480887,0.302396977374659,0,0,0,0,0,0.054569098704016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521499146653972,-0.00377603326886683,0,0,0.0194687927234084,0,0,0,0.0509381842754179,0,0,0,0,-0.0275521027678561,0.0528795757490536,0,0,0,-0.0176100628017333,0,0
