,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X000725.SZ,X300124.SZ,X000338.SZ,X000625.SZ,X000596.SZ,X002304.SZ,X600031.SH,X000063.SZ,X000100.SZ,X300014.SZ,X000157.SZ,X002179.SZ,X600089.SH,X002463.SZ,X600703.SH,X000977.SZ,X002236.SZ,X600372.SH,X600066.SH,X002241.SZ,X000921.SZ,X600741.SH,X002028.SZ,X002049.SZ,X600522.SH,X600584.SH,X600183.SH,X000661.SZ,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X601799.SH,X600566.SH,X600060.SH,X600177.SH,X002180.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.124371473001119,0,0.0242378451629739,0,0.14991983714099,0,0,0,0,0.000479244408651722,0,0,0,0,0.0878248831428547,0.0521183183688016,0,0,0,0,0,0,0,0,0,-0.00954279042888758,0,0,0,0,-0.0570353535845791,0,0,0,-0.0380603883870969,0.0698225882088444,0,0,0,0,0,0,0.0423621057079406,0,0,0,-0.0179915091718091,0,0,0,0.00780251275763813,8.67361737988404e-19,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.403320119617543,0,0,0,0,0,0,0,0,0,0.0737700650046055,0.259321840018412,0,0,0,0,0,0.0604800561103236,0,0,0,0.022494536218961,0,0,0,0,0,0,-0.0299804151389391,0.00788056147126851,0,0.0183122931999797,0,0,0,0.0412515881805969,0,0,0,-0.024258188635879,0,0,0,0,0,-0.00494400890468799,-0.0270391601958017,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.286669737612147,0,0,0,0,0.129681525033053,0,0,-0.0269434157496038,0,0.100399480409931,0,0,0,0,0,-0.112730265971336,0,0,0,0,-0.0412879356426118,0,0,0.100336586475891,-0.0414768521094762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423413506610368,0,0,-0.0676395542030691,0.00974671662028164,0.0408279288457689,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.148465340902153,0,0.0407619758845865,0,0,0,0,0,0,0,0,0,0,0,0.00714224310996151,0,0,0,-0.0569461466410996,0,0,0,0.0865681620073917,0,0,0,0,0,0,0,0,0.0734466082525647,0.045062463281629,0,0,0,0.0679903148439808,0,0,0,0.0285941839055103,0,0.0552663244206633,0,0,-0.00947420149349593,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.116980669183722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38041920000288,0,0,0,0,6.93889390390723e-18,-0.15988978635063,0,0.0870143489829533,0,0,0.0467198755496492,0,0.13272200183088,0.0124956730474512,0,0,0,0,0,0,0.265542039773103,0.305877764275992,0,0,0.0155471085610849,0.0180152337770153,-0.234096974752735,7.90240993510424e-05,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.144166368740911,0,0,0,0,0,0,0,0,0,0.0715974679612088,0,0,0,0,0,0.0607867753123856,0,-0.143070656562168,0,0,0,0,-0.0480783971484787,0,0.263489228281773,0,0,0,0,0.0528091529557366,0.0584360235536012,0.00513748806645849,0,0,0,0,0,0,0.0315608570149078,0,0,0,0,-0.028272676790565,0,-3.46944695195361e-18,0,0,0,0,0
X000568.SZ,0,0.79785648121614,0.249164555807355,0,0,0,0,0,0,0,0,0,0,0,0,0.0644124916577304,0,0,0,0,0.0827331254194188,0.14222298304805,0,0,0.0523032171131968,-0.171194189836807,0,0,0,0.0235318103383053,0,0,0,0,-0.00921567722647707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218979826411479,0.0246403911433832,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0835969007862523,0.207655781041417,0.109216574434856,0,0,0,0,0,0,0.0356090706302778,0.0485181424971327,-0.117397861420693,0,0,0,0,0,0,0,0,0.291556637770312,0,0,0,0,0,0,0,0.124724175360947,0,0,0,0,0,0.0234510075206386,0,-0.229178649477585,0,0,0,0,0,0,0,0,0,0,-0.00584004386677659,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529620182368458,0.00947228016366373,0.0677645682164461,0,0,0,0,0,-0.0262882005721113,0.23122614858483,0,0,0.0160882316343653,6.93889390390723e-18,0,0,-0.00567496653195343,0.434799800271083,0,0,0,0,0,0.0816560792663407,0,0,0,0,0,0,0.124932099770832,0,0,0,0,0,0,0.0163065646524076,-0.0802342571972193,-0.29684821822829,0,0,0,0,0
X003816.SZ,0,0,-0.0902940221894552,0,0,0,-0.282968260218544,0,-0.0936559927291101,0,0,0,0,0,0,0,0,0,0,0.080824586530111,0,0.159645826136159,0.248888370532882,0,0,0,0,0,-0.0336212591524808,0.0972552578246743,0,0,0.0421706126946024,0,0,0,0.0531150477777417,0,0,0,0,-0.232901526849128,0,0,0,0.276736612164659,0,0,0,0,0,-0.0742251955231479,-0.0414731405152939,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0235747351527144,0.0417327345903464,0,0.0819526920100919,0,0,0,0.105594476060718,0,0,-0.0150326225392042,0,0,0.000958535040373861,0,0,0,0,0.0114958043375777,0,-0.0144993778278221,0,0,0,0,0,0,0,-0.104914505598829,0,0,0,0,0.0904970845694594,0,0,0,0,0,0,-1.35525271560688e-20,0,0,-0.0598508844188161,0.036204900904026,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100290498765617,0,0.0624158391474175,0,0,0,0,0,0,1.38777878078145e-17,0,0.0307534546777814,0.100955886163954,0.148121027085727,0,0.14709408986851,0,0,0,0.0673827313122276,0.179845195211592,0,0,0,0,0.00282695728641973,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0916804351554487,0,-0.0115937986368498,0,0,0,-0.00554114379025144,0,0,0,0,0,0,0,0,0.0583744142422601,0,0.0926387475408833,0.107680580523534,0.0732097607510528,0,0,0,0,0,0,0.0470520543234915,0,0,0,0,0.047071720775214,0,0,0,0,0,0,0,0.0301622707013238,0,0,0,0,0,0,0.00585422700318283,0,0,-0.00888945943011744,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.0369562043869392,0,0,0.0633785377724644,0,0,0,0,0,0,0,-0.0866281014728857,0.0939758940581159,0,0,0,0,0,0,0,0.122281119133298,0.0718725335650298,0,0,0,0,0.141970359584448,0,0,0,0,0,0,0.0639672808376263,0,0,0,0,0,0.0553029515005918,0,0,0,0,0.000748417026696281,0.0737428389236979,0,0,0.0488039435601839,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.149608544681731,0,0,0,0,0.118565038539084,0,0,0,0,0,0.103892818951983,0,0,0.118504981257314,0,0,0,0.213642119013029,0,0,0,-0.0216614578547737,-0.0185036565658058,0,0,0.239334148490551,0,0,0,0,0,0,0,0,0,0,0,0.0380673129345195,0,0,0.0116239598694148,0.0186463480399977,0,-0.0831297036749805,0,0,-0.0209987643358935,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.18814339624264,0.0151597573760987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298858624478845,0,-0.0475750319979265,0,0,0,0,0,0.419046012626663,0.0459753807052822,0,0,0,0,0,0,0,0,0,0,0,0.512872074451226,0,0,0,0,0,-0.0806190570642269,0,0,-0.190512305815719,0.243981996020843,-0.0740279999016257,0,0,0,0,0
X000596.SZ,0,0.0801757267978398,0.0619958447977919,-0.117261853874514,0,0,0.497268592889343,0,0,0,0,0,0,0,0,0.0258949091736908,0,0,0,0,0,0,0,0,0,0,0.0404750410314561,0,0,0,0,0,0.0158669767570869,0,0,0,0,0,0,0,0,0.0247616493366597,0,0,0,0,0,0,0,0,0,-0.00259354909408974,-0.0300288952703412,0.0564540592796942,0,0,0,0,0
X002304.SZ,0,0.210111138313966,0,0,0,0.147532040942708,0,0,0.0449611776136676,0,0,0,0,0,0,0,0.234594518703114,0,0,0,0,0,-0.12609120746793,0.0339096286761054,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.363753700681276,0,0,0,0,0,0,0,0,0,0,-0.175957515779971,-0.00857702000732678,0,0,0,0,0,-0.00420470681839374,0.0498102019283528,-0.0893605575282691,0,0,0,0,0
X600031.SH,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.153605520641557,0,0,0,0,0,0,0.21807881849134,0,0.055781079069902,0,0,0,0,-0.135667591563628,0.045557267304979,0,0,0,0.0113916702958492,0,0,0.0277611625563211,0,0,0,0.0948166851995862,0,0,0.0232375288549062,0.0652035254438831,0,0,0,0,0,-0.0895852908304311,0.0365952502489564,0,0,0,0,0,0
