,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X002304.SZ,X600690.SH,X600104.SH,X300124.SZ,X300014.SZ,X000725.SZ,X600703.SH,X000338.SZ,X002371.SZ,X000063.SZ,X002129.SZ,X000625.SZ,X002241.SZ,X300142.SZ,X003816.SZ,X002049.SZ,X000661.SZ,X601877.SH,X000100.SZ,X002179.SZ,X000596.SZ,X600460.SH,X000157.SZ,X002074.SZ,X000799.SZ,X002414.SZ,X600702.SH,X002007.SZ,X600741.SH,X600584.SH,X600183.SH,X002236.SZ,X600089.SH,X601799.SH,X600779.SH,X000800.SZ,X300146.SZ,X600884.SH,X000066.SZ,X000733.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.314405500835028,0,0.0397581166494901,0,0.00954901316240793,0,0.0765873219316467,0.102638857235456,0.053568962859849,0.0059887918634345,0,0,0,0,0,0,0,0,0.0252321154108899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962868501201547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027258461899297,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0408002966731407,0,0,0.265837714629949,0.171670499046751,0,0,0,0,0.0837055611737152,0,0,0,0,0,0,0,0,0,0,0,0.0565488462956554,0,0,0,0,0,0.0331462583530259,0,0,-0.129787680107967,0.00787936772459397,0.124986268305719,0,-0.125501863639691,0,0,0,0,0.123958098142604,0,0,0,0,0,0,0,0,-0.0422047553115504,0,0,0,0,0,0
X002415.SZ,0,0.0391148085930091,0,0,0.131839570937116,0.0162377127253306,0,0,0,0.0925647354831758,0,0,0.0499810488204663,0.162077454029781,0,0.0402519514416587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987626795915447,0,0,0,0.00579413653912947,0,0,0,-1.0842021724855e-19,0,0.111432083253591,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.0644156476015093,0,0.253630841191715,0,0,0,0,0,0,0,0,0,-0.117984173501371,-0.0512116165611386,0,0,0,0,0,0,0,0,0.057860229821289,0,0,0,0.430815183542382,0,0.0452324011327542,0,0,0,0,0,0,0,0,0,0,0,-0.165983596752926,0,0,0,0,0.00674457935450953,0,0,0,0,0,0
X600276.SH,0,0.210790777178287,0,-0.0159160881397038,0,-0.236114220782037,0,0,0.00932584777898196,0.0612528670571636,0,0,0.177678201100884,0,0,0,0,-0.0221474200621806,0,0,0,0,0,0,0,0.0353293198773249,6.93889390390723e-18,0,0,0,0,0.218246112352536,0,0,0.212040675098408,0,0,0,0,-0.226011844943034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0346274461473491,-0.118460818583579,0,0,0,0,0,0,0.00719977600230514,0,0,0,0.161900921362643,0,0,0.201198372932513,2.16840434497101e-19,0,0,0.103205532434869,0,0.035925997361178,0,0,0,0,-0.0204150704608101,0,0,0,0,0,-0.0164786003780195,0.304681330991366,0,0,0.00770347439520708,-0.0792743190723507,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,-0.0929607704407199,0,0,0.0790441836822944,0,0,0,0,0,0,0,0,-0.00628724769153586,0.116171977408848,0,0,0,0,0,0,0.0538607278381519,0,0,0,-0.0957416505185928,-0.00566080543831832,0,0,0,0,0.0714479068732448,0,0,0,0,0,0,0,0.0477818001971034,0,0,-0.0151582737941144,-0.0163832674346531,0,0,0,0,0.131904103485819,0,0,0,-0.0562713278642116,0,0
X000568.SZ,0,0.493455947297432,0,0.0948075638924839,0,0,0,0,0,0.0858052640858726,0,-0.219668173684569,0,0,0,0,0,-0.0150487098787209,0,0,0,0,0,0,0,0,0,0,0,0.090729335620281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886735594208176,0,0.0234868206123607,0,0,0.0189065093109262,0,0,-7.85481925004421e-05,0.00713265830532812,0,0,0,0,0,0
X600031.SH,0,0.0892650508212812,0,0,0.0683167173037754,0,0,0,0,0,0,0,0.0529408787764174,0,0,0.157069974999275,0,0,0,0,0,0.020527697572099,0,0,0,0,0,0,0.0825646462239877,0,-0.0850123727319842,0.227999200468033,0,0,0.00445383935391572,0.06345220016382,0,0.0489911156633241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718669490806953,0,0
X002304.SZ,0,0,0,0.368784242543763,0,0,0,0.381732155316206,0,0,0,0,0,-0.221910814366465,0,0.221539732409416,0,0.026834249443886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357989785259015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11617129358047,0.171987236913955,0,0,-0.053529846046702,0.0683607121654779,0,0,0,0,0,0
X600690.SH,0,0.0599430519434691,0,0,0.140746796504475,0,0,0.127417313574949,0.0200361650529394,0.129104744119015,0,0,0,0.0621987031099326,0,0,0,-0.0204508874874279,0,-0.0284428162276753,0,0,0,0,0,0,0,0,0,0,0,0.101599918509504,0,0,0,0.019233674922099,0,0,0,0,0,0,0,0.0495629289027463,0,0,0,0,0.00047984455363701,0,0,-0.0549361911264792,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0754459126077647,0,0,0,0,0,0,0.0332832656008827,0,0,0,0.135208683268586,0,0.0231348778073386,0,0,0,0.0286901127463513,0,0.123919398675185,0.012147338284191,0,0,0,0.0678013509958356,0,0,0,0.0310229301653854,0,0,0,0,0,0,0,0,0,0.0563618459693147,-0.120466759642885,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0.233137132929795,-0.0313529938115616,0.193263856936412,0,0,0,0,0,0,0,0,0.0998084726103868,0,0.109984558211537,0,0.129743417055997,0,0,0,0,-0.0797150836113201,0,0,0.106216142392147,0.00780114186940083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128457149516629,-6.93889390390723e-18,0,0,0,0,-0.0260792554396544,0.0626473258265948,0,0,0.0643590415278265,0,0,0,0,0.0904835324130042,0,0
X300014.SZ,0,0,0.22636944879935,0,0.0259789771462427,0,0,0,0,0,0,0,0.0527057325184176,0,0,0.0170492768896537,0,0,0,0.302566635568398,0.182179450409546,0,0,0,0,0.10989430732852,0,0,0,0,0,0,0.233933201911078,0,0.0589856388995611,-0.0219973806953434,0,0,-0.0478822472892411,0,0,0.163623448286018,0,2.16840434497101e-19,0,0,0,0,0.0770125983591329,0,0,0,0.0776636181689177,0,0,0,0,0,0
X000725.SZ,0,0,0,-0.00144574731638622,-0.0316706224146477,0,0,0,0,0,0,0,0,-0.0284602737737157,0,0,0,-2.16840434497101e-19,0,-0.0130273112777032,0,0,0,0,0,0,0,0.376300564130884,0,0,0,0,0,0,0.00697152551362249,0.0111675920010831,0,0,0,0,0,0,0,0,0.218661326324955,0,0,-0.0156145359615318,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0597515360017935,0,0,0.135242529847235,0.118832582970983,0,0,5.42101086242752e-20,0,0,0,0,0.26024062340444,0,0.167809292406517,0,0,0,0,0,0,0,-0.150923290976643,0,0,0.294199822347885,0,0.0124883951224031,-0.0295566952740049,0,0.0336333732008855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268585743029242,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.258746372798872,0,0,0.0503882768606137,0,0,0,0,0,0,0,-0.0459930365664621,0.0100678964187066,0,0,0,0,-0.0246551193493388,0,0.14786742359572,-4.33680868994202e-19,0.014141533645268,0.0861033261428295,0,0.0150556827112652,0,0,0,0,0,0,0,0,0,0,0.0186656240408186,0,0,0,0,-0.0348491111900977,0,0,-0.0248137899948869,-0.00974754533372196,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.0708680944591176,0,0,0,0,0.126909756668964,0,0.124666522223374,0,0,0.254442520664399,0.333420384266693,0,0,0,0,0,0.0318197018417821,0,0,0,0,0.175100814505059,0,0,0,0,0,-0.127427965661551,0,0.136080099846925,0,0,0,-0.249116508684157,0,0,0,0,0,0,0,0,0.124744593253103,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.245467867858311,0,0,0,0,0,0,0,0,0.0258000818928275,-0.0330147173636608,0,0,0,0,0,0,0,0,0.198329210555807,0,0,0,0.0917771654417417,0,0,0,0,0,-0.0398493973090722,0,0,0.122258612973688,0,0,0,0.0465466915289109,0,0,0,-0.170608269721912,-0.160099665461874,0,-0.0551410944333296,0,0,0,0,0.0588479750979437,0.0498359536190076,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.132152332321694,0.291878584712,0,0.0228212105321078,0,0.0437030793245939,0,0,-0.0557424305100738,0,0,0,0,0,0.0372718342092277,0,0,0,0,0,0.198017966383556,0,0,0,0,0,0,0,0,0,0,0.122650034692491,0,0,0.14427524960898,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.364305128240094,0.0998604824509031,0,0,0,0,0,0,0.133852491802212,0,0,0.0647970608899643,0,0,0.0896623751755986,0,0.300373943923213,0,-0.230349552904523,0,0,0.123529679618631,0,0,-0.112946776487733,0,0,0,0,0,0,0,0,0,0,0.307423802679635,0,0,0,0,-0.11324362023154,-0.0687565989591884,0,0,0,0,0,0
X002241.SZ,0,0,-0.04574580076703,0.140146816296007,0,0.433790019545608,0,0,0,0,-0.236080136318751,0,-0.0906282030177849,0,0,0,0,-0.0679611738715488,0,0,0,0,0,0,0,0,0,0,0,-0.151538708590804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430638891474107,0.18613820249245,0,0,0,-0.098984413032598,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0775378136551226,0,0,0,0,0.087581700707487,0,0,0,0,0,0,0,0,0,0,0,0,0.040622075743421,0,0,0,0,0,0.431119569088864,0.0912428588694579,0,0,0,0.145879036709871,0.294837423781061,-0.0166295805699844,0,0,0,0.208464070953509,0,0.0698071699148733,0,0.0737572000337681,0,0,0,0,0,0,0
