,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600703.SH,X000568.SZ,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X002456.SZ,X000100.SZ,X600498.SH,X002007.SZ,X600487.SH,X000661.SZ,X300146.SZ,X000625.SZ,X600566.SH,X002179.SZ,X600867.SH,X000596.SZ,X600809.SH,X600177.SH,X002180.SZ,X002294.SZ,X000157.SZ,X300142.SZ,X600089.SH,X002506.SZ,X600066.SH,X300136.SZ,X000977.SZ,X600372.SH,X002241.SZ,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144648461977833,0,0,0,0,0,0,0.566953927645517,0,0,0,0,0.262837898351855,0,0,0,0,0,0,-0.0953096064289591,0,0,0,0,0,0,0,0,0.0868092044386871,0.172353770791987,0,0,0,0,0,0,0.0214192715187533,0.0670845957108262,0,0,0,0,0,0
X600031.SH,0,0,0,0.0150137799723346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393068601046535,0,0.136609940007809,0,0,0,0.0686731383453288,0.0682968638690488,0,0,0,0,0,0.31115027995225,0,0,0,0,0,0.250092295734893,0,0,0.043482261000735,0,0,-0.0302188520960189,0.044267057414541,0,0,0,0,0,0
X000338.SZ,0,0.113368607530754,0,0,0.120405419531549,0,0,0.0226690146845523,0,0,0,0,0,0,0,0,0,0,0,0.0128876485736838,0,0.0112737779694192,0,0,0.0870178369256808,0,0,0.0402942920728924,0.0791086639228318,0,0,0,-0.0718210529617099,0,0.0930345883611388,0,0,0,0,0,0,0,0,0,0.0341524244501898,0,0,0,0,0,0,-0.00338536814432896,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117775962558458,0.333722069230851,0,0.0857572003436706,0,0,0,0.0735604646575851,0,0.306869582429419,0,0,0.502272728445497,0,0,0,0,0,0,0,0,0,0,0,-0.0852565543099714,-0.250930271010087,0,0,0,0.170516364148409,0,0,-0.0513788193579837,0,0,0,0,0,0,0
X000568.SZ,0,0.0338515198128733,-0.0283378067611011,0,0,0.458202385071939,0,0,0.0782892625114556,0,0,0,0,0,0,0.0564616692750031,0,0,0,0,0,0,0,0,0,0.112071461633609,0,0,0,0,0,0,0,0,0.327012326180129,0,0.13590097188561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038719794560419,0.0134250082316019,-0.01805576000265,0,0,0,0,0,0
X300003.SZ,0,0,0,0.671678610732073,0,0,0,0,0,-0.10570867008294,0.119426378259835,0,0,0,0,0,0,-0.312263289937944,-0.0266873384967905,0,0,0,0,0,0,0.318490300534587,0,0,-0.0290238390998503,0,0,0,0.0614043111982399,0,0,0,0,0,0,0,0,0,0,0.0654816441238143,0,0,0,0,0,0,0,-0.00607986789600357,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0808907473547816,0,0.0563949950118717,0,0,0,0.0747827238319807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755482676620216,0,0,0.029063368977201,0,0.154845482766252,0,0,0,0,0.0739185331885202,0,0,0.161204748480337,0.0914830016403894,0.0452502573165845,0,0,0,0,0,0,0.01874992705782,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.123022010091628,0,0,0,0,0.0349541370678877,0,0,0,0,0,0.066279245381497,0.0271441147032289,0,0.194262839164859,0,0,0,0,0,0.0381310748492611,0,0.0142516163782136,0,0.0290901570256794,0,0,0,0,0,0,0,0,0,0,0,0.00688398359127192,0,0,0,0,0,0,-5.42101086242752e-20,-0.0183414447883923,0,0,0,0,0,0
X600271.SH,0,0,-0.110411649810733,0,0,0,-0.119900028760624,0,-0.0333877265749657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214749525910217,0.130425456209514,-0.113889235907433,0,0,0.26834606108499,0,0,0,0,0,0,0,0.0803455569052091,0,0,0,0.0350836572794539,0.521985951146914,0.358132120025624,0,0,0,0,0.12585052037971,-0.0127777301904868,-0.00355832991576523,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0626593417667406,0,0,0.090462535606386,0,0.58397349759063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693712787146675,0,0.0166616091250155,0,0,0.0643622659325782,0,0,0,0,0,0,0.149384417163869,0,0,0,0.0357062570819512,0.0156604317274331,0,0,0,0,0,0,-0.0360642892174502,1.73472347597681e-18,0,0,0,0,0,0
X002236.SZ,0,0,0.44002285207598,0.0263504610751309,0,0,0,0.0180799885341412,0,0,0,0,0,0.0733549954509932,0,0.339850097012442,0,0,0.00606216244655057,-1.73472347597681e-18,0,0,0,0,0.0267415393624492,0,0,0,0.0512874807502835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235716717418413,-0.295634136780345,0,0,0.694959075970518,0,0,0.0360401566844883,0,0,0,0,0,0,0
X002008.SZ,0,0,0.391411645380821,0,0,0,-1.38777878078145e-17,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00233225548851534,0,0,0,0,0,0,0,0,0,0,0,0,0.0275996045847185,0,0,0,0.0113440883993388,0,0,0,0.287905579234846,0,0,0,0,0,0,0,0,-0.0942909722665271,0,0,0,0,0,0.0466690906303127,0,0,0,0,0,1.73472347597681e-18,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0850417485239626,0.318692729024259,0,0,0,0,-0.104874714466343,0,0.155353607041338,0,0,0,0,0,0,0,0,0.0393209423658497,0,0,0,0.224663291858417,0,0.0779257989520491,0,0,0,0,0,0,0,0,0,0,0.326125546049427,-0.0316149462766419,0,0,0,0,0.117533336238886,0,-0.0419326073250903,0,0,0.144667417219874,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0144429841448778,0.187042220933379,0,0.0277103338142181,0,0.0551163803994737,0,0,0,0,0,0,0,0.00312462872173038,0,0,0.0320522660558872,0,0,0,0,0.0485331928730487,0,0,0,0,0,0,0.00624195281237963,0,0.0242485910728795,0,0,0.109037121106994,0,0,0,0,0,0,0,0.0654995167714469,0,0.120271540948843,0,-0.0155325303828283,-0.0144988730897288,0,0,0,0,0,0
X600498.SH,0,0.0446660678070001,0.0406755115230089,0,0,0,-0.00974290122691623,0.0782222162229399,0,0.376763735375693,0,0,0,0,0,0,0,0,0,0.191968345566545,0.0399805397208291,0,0,0,0,0,0,-0.127818938047008,0,0,0,0,-0.114173867352704,-0.0289088844883109,0,0,0,0,0,0,0,0,0,0.216609491884984,0.0755727792135116,0,0,0,0,0.0374158171187366,0.220781081921146,0.0422927477352946,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.227097969344938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250932667423984,0,0,-0.283533974594386,0,0,0,0,0.104723338381284,0,0,0,0.0642268499538254,0,0,0.473665467277813,0,0,-0.0594584117567879,0,0,0,0,0,0.000339236976058288,0,-0.134389424632182,0,0,0,0,0.116599055090605,0,0,-0.0169836860284096,0,0,0,0,0,0
X600487.SH,0.116602579411787,0,0.0109592617318714,0,0,0,0,0.179169374964608,0,0.295900238273988,-0.0228919531686006,0,0,0,0,-0.219745638076006,0,0,6.93889390390723e-18,0,0,0,0,0,0.285896617642115,0.392325992023427,0,4.33680868994202e-19,0,0,0,0.159147001140367,0,0,0,0,-0.0655605774409356,0,0,0,0,0,0.228680862118764,0,0,0,0,0,0,0,0,0.01740591755596,0,0,0,0,-0.0673945174005732,-0.0441377306071632,0
X000661.SZ,0,0,-0.339699490747059,0,-0.168095225830893,0,0,0,0,0,0,0,0,0,-0.242606590305934,0.550415735523872,0,0,0,0.123909429567478,0,0.112428987429857,0.380211536751763,0,0,0.263843520901413,0,0,0,0,0,-0.0892541788308398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987807373802259,0,0,0,-0.0250510887509066,-0.0280634102731128,0,0.68602787631769,0,0,-0.427977237927023,0
X300146.SZ,0,0,0,0.307242578581477,0,0,0.178512364884171,0,-0.37261004133818,0,0,0,0,0.0381298089226274,0,0,0,0.585776635859022,0,0,0,-0.00946573999584455,0,0,0.287094356883655,0,0,0,0,0,0,0.162773452612103,0,-0.135859604777667,0.414165231279513,0,-0.0668715373864941,0,0,0,0,0,0,0,0,0,0.301628538203248,0,0,0,0,0.0265286648534012,-0.05023277340779,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.0206282748133437,0,0,0,0,0,0,0,0,0,0,0,0,0.0656293599285623,0,0,0,0,-0.0628282529054284,0,0,0,-0.006841405844049,0,0.0739181882920936,0,0,0,0,0,0,0,0.0534353233421399,0.170438697740472,0.00252141662919004,0,0,0,0.262665436478117,0,0.177742854538799,0,0,0,0,8.67361737988404e-19,-0.0651880772618023,0,0,0,-0.064353909077317,0,0
X600566.SH,0,0,0,0.446005369712645,0,0,0,0,0,0.0121578417427019,0,0,0,0,0,0,-0.0370010949036429,0,0,0.189394364071468,0,0,0.118260393475486,0,0,0.207995425649602,0,0,-0.185402352291706,0,0,0,0.199302206939108,0,0,0,0.0331442107253078,0,0,0,0,0,0,0.00241363649221122,0,0,0,0,0,0,0,0.0295826052211133,-0.0648942154936794,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231506372178896,0,0,0,0.0801762017227987,0.0561442876339003,0,0,0,0,0,0,0,0.0421484651058818,0,0,0,0,0,0,-0.025344096205347,0,0,0,0,0,0.0977452636851754,0,0,0,0,0.191709454606848,0.0715323673338899,0,0,0,0,0,0.0310183261627123,-0.041358937830313,0,0,0,-0.214554997387043,0,0
X600867.SH,0,0,0,0,0,0,0.388496223144293,0,0,0,0,0,0,0,0,0.362626498830321,0,0,0,0,0,0.729978834119584,-0.191847954561762,0,0,0,0,0.122437113435722,0,0,0.0870559974754998,0,0,0,0,0,0.323977959181424,0.00428830503816824,0,-0.392375079630095,0,0,0,0,0,0,0,-0.229742055720847,0,0,-0.228218309149895,0.158710446778828,-0.164368819037611,0,0.219192759668941,0,0,0,0
X000596.SZ,0,0,0,0,0,0.254812866002192,0.398826449795244,0,0,0,-0.0714412950247287,0,0,0,0,0,0,0,0,0,0,0.144048128698938,0,0,0,0.134989826626379,0,0,0,-0.0318528608971116,0.055872331121243,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0474961414090407,0,0,0,0,0,0,0.0846769537553767,0.0230567317614611,0,0.0441478762588567,0,0,0,0,0,0
X600809.SH,0.211993600352165,0,0,0.0445129305608232,0,0,0.212847149230732,0,0,0.0415818289770929,0,0,0,0,0.107132693859531,0,0.174954841326924,0,0,0,0,0,0,0,0,0.082254477533192,0,0,0.00449559922014529,0,0,0,0,0.147949905844627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131822336679332,0,-0.019157504423997,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184281332444735,0,0,0,0,0,0,0,0,0.0780625677866251,0,0,0,0,0.0339129775608253,0.0336861402014779,0,0,-0.0068459065979646,0,0,0,0.0118864378759177,0.189765897326266,0,0,0,0,0,0.000799775084458775,0,0,0,0.167460404682714,0,0.073692427690452,0,-0.00236649552333406,-5.42101086242752e-20,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.203039337093136,0,0.0515236056242747,0,0,0,0,0.148447418253726,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.147832168751956,0.00372552022116456,0,0,0,0,0,0,0.28048771401329,0,0,0,0,0,0,0.144844306144726,0,0,0,-6.93889390390723e-18,0,0,0,0.0161237663697154,0,0.0347850292352628,0,0,-0.0426925197726028,-0.176396265792517,-0.227251979750263,0,0,0,0
X002294.SZ,0,0,0,0.0615614352361025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542153367509146,0,0.0595957041720953,0,0,0,0,0.0682332918829947,0.0670903897685743,0.0617373622914078,0,0,0,0,0.0925859419182175,0,0.289186416867615,0,0.0107233429106013,0,0,0,0,0,0.0224961089987346,0,0,0,0,0,0,0.085995337479846,0,0,-0.0322152807475685,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0293065561252469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781657333391423,0,0,0,0,0,0,0.0891107479300714,0,0,0,0,0,0,0,0.0094429299256384,0,0,0,0,0,0,0.0543656323440425,0,0,0.28249994558884,0,0.0465891202454652,0,0,-0.0672862147596231,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.183115270138453,0,0,0,0,0.295525828994529,0,0,0,0.0126683131774956,0,0,0,0.0615628473737336,0,0,0,0,0,0,0,0.456257762770879,0,0,0,0,0,0,0,0,0.0599436368203772,0,0,0,0,0,0,0,0,0,0,0,0,0.109769631139115,0,-0.110745821771248,-0.0143714746343401,0,0,0,-0.238332053332252,-0.430009666384376,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191116412841029,0,0,0,0,0.100421497744484,0,0,0.0020933975734651,0,0,0,0,0,0.0883043877947419,0,0,0,0,0,0,0,0.101100238324833,0,0.0081229764677771,0,0,0,0,0.00281216167213819,-0.0393747175135854,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.388997849899165,0,0,-0.0448040503158225,0,0,0,0,0,0,0,0,0,-0.0261991348794549,0,0,0,0,0.139630230814395,-0.11747586836885,0,0.0158623528540016,0,0,0,-0.0295961080995196,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806093709903393,0,0,0,0,0,0.0175533735105498,0,0,0,0,0,0.120126286078938,0
X600066.SH,0,0,0,0,0,0.149836884038789,0,0,0,-0.0173018085577844,0,0,0,-0.00623281334457974,0,0,0.345722121988584,0,0,0,0,0,-0.12467979231663,0,0,0,0.158333334514006,0,0,0,0,0.110138448781207,0.0441750429753035,0.240824082017225,0,0,0,0,0,0.247034746028807,0,0,0,0,0,0,0,0,0,0,0,0,0.0236398963011078,0,0.0882486851250479,0,0,-0.0124161522315139,0
X300136.SZ,0,0,0,-0.0183538136722246,0,0,0,0,0,0,0.15877751902261,0,0,0,0,0.0392195079462645,0,0,0,0,0,0,0.507533696897178,0,0,-0.149455464429715,0,0,0,0,-0.0740744240529224,0.144773356484197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469395359997177,0,0,0,0.248875944976116,-0.0663183071727029,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.193074273706741,0,0.543732726533837,0,0,0,0.118273108755045,0,0,0.0407963624918921,0,-0.0192728819097614,0.665352960902413,0,0,0,0,0,0.152469279110081,0,0,0.118073701035322,0,0,-0.0441141712758645,0,0,0,0,0,0,0,0,0,0.205676949006397,0,0,0,0,0.0928147837880438,0,0,0,-0.210426567941893,-0.17456588385556,4.33680868994202e-19,0.0250505339792311,0,0,0,0,0,0
X600372.SH,0,0,0.021395488376661,0,0,0,0,0,0,0,0,0.388177849879024,0,0,-0.0873370090470132,0,0,0,0.100355810885748,0,0,0,0,0,0.0807344750111074,0.00741019268359125,0,0.0597196749953307,-0.0203844122492778,0,0.118949376690955,0.155313387315072,0,0,0,0,-0.0286865590276247,0,0,0,0,0,0,0,0.12409363138034,0,0,0,0,0,0,0,0,0,0.0664699879666748,0,0,0,0
X002241.SZ,0,0,0,0.0242443562006214,0,0,0,0.0375317232026293,0,0,0.0485049192247477,0,0,0,0,0,0,0,0.100655621198177,0.203446826808744,0,0,0.160429367922423,0,0,0,0,0,0.0131924533133505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352305798314457,0,0,0,0,0,0,0,-0.0138852216700239,-0.0220509719432644,0,0,0,0,0,0
X600522.SH,0,0,-3.46944695195361e-18,0,0,0,0.019003004223467,0,0.078070275248256,0.0773762952967695,0,0,0,0,0,0,0,0,0,0,0,0,0.059138602477376,0,0,0,0.285003823400475,0.0103546541855019,0,0,0,0,0,0,0,0,0.0268042493050956,0,0,0,0.061243741930381,0,0,0.20493506298494,0.000604508856251176,0,0,0,0,0,0,-0.00903302506910622,-0.036198428695743,0,0,0,0,0,0
X000981.SZ,-0.0220966553235395,0,0,0,0,0,0,0,0.0277904930576317,0,0,0,0,0.394430578015738,0,-0.395365581439496,0,0,0.078993171198456,0,0,0,0,0,0,0,0,-0.108500584602725,0,0,0,-0.281847225543526,0,0,0,0,0.305803731653543,0,0,0,0,0,0,0,0,0,-0.194456479630645,0.542993036727473,0,0,-0.0356162745014048,-0.0304866687457411,0.181029059085862,0,0,0,0,0.429527291990524,0
X000050.SZ,0,0,0,0.258061804683941,0,0,-0.11318171309697,0,0,0,0,0,0,0,-0.247972639172379,0,0,0,0,0,0,0,0,0,0,0.491282752807309,0,0,0,0,0,0,0,0,0.32948425033249,0,0.16806275681361,0.0405736659304076,0,0,0,0,0,0,-0.0359891121879907,0,0,0,0,0,0,-0.110888771744093,0.125866802675859,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128599028869722,0,-0.0603754352564877,0.303833168838009,0,-0.227944724959557,0.0772263256943619,0,0,0.128644177303001,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.195510535092883,0,-0.0830133186551116,0,0,-0.0229023987012309,0,0,0.02593449893582,0,0,0,0,0,0,-0.227150305729239,0,0,-0.26990864630405,0,0.366340292207536,0,0,0,0
Slope,0,0,-0.445542077720953,0,0,0,0,0,0,0,0,-1.98760363442758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4881848775621,0,0,0.524916505766847,-0.0825937578363763,0.720294515718225,0,0,0,0,0,0,0,0,-0.0434492109939043,0,0,0,0,0,0,0,0,0,0,0.483382997162154,0,0.407821703324847,0,0,0,-2.56932190708532,0,0
TED,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696302417615764,0,0,0.224559008746224,0,0,0,0,0,0,0,0,0,0,0,-0.0160517344674204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099667366735122,0,-0.379312487989798,0.309719521837864,0,0,-0.271787887346068,0,0,0,0
RealEstate_excess,0,0.0972399891560799,0.0256839663313081,0,0,0,0,0,0,0,0,-0.103357030903091,0,0.0304509715642842,0,0,0,0,0,0,0,0,0,0,-0.0774944886548106,-0.0498580347811309,0,0,0,0,0,0.0925657507713371,0,0,0,0,-0.0346167634557189,0,0,0.11847427077701,0,0,-0.0400516733734402,-0.0689055661230443,0,0,0,0,0,0,-0.00502649373163699,-0.00813975276796739,-0.0332217065301701,0,0.0248613305100259,0,0,0,0
MKreturn,0,0,0,0,-0.0640907621951553,0,0.0313804081963729,0,0,0,-0.0781574279211145,0,0,0,0,-0.153555003894118,0,0,0,0,0,0,0,0,0,0,0,0.19532016800279,0,0,0,0,0.145786986770456,0.00376538335957335,0,0,0,0,0,-0.0673269092791033,0,0,0.176362450776327,-0.161602141528048,-0.033027237550843,0,0,0,0,0,0,-0.0227915839812769,-0.014469571694507,0,0,0,0,0,0
MKvol,0,0.00244392530411775,0,0.00096657071550059,0,0,0,0,0,0.00145960169011223,0,0,0,-0.00212736014731447,0,0,0,0,-3.22995514517506e-05,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353855353723275,0,0,0,0,0.0358417060144199,0.00226413061341062,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00353464429639131,0,-0.00204730648988792,0,0.00518797983496942,0,0,0,-0.00772587054138773,0.0132640840572731,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000943795647506024,0,0,0,0,0.00609953969687887,-0.00674450084121854,0,0,0,0,0,0.281219655597459,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0139590969793612,0.000271529204796815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186843687085635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916045535687759,0,0,-0.0122572046590458,0.00543964316668171,0,0,0,0.369443703921774,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028709514072913,-0.00116804095829911,0,0,0,0,0.000489816349509875,0,0.00295292010411813,-0.00517953144732438,0,0,0,0.0194893759848908,0.0827331903896793,0
