,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600031.SH,X600271.SH,X002475.SZ,X600118.SH,X002456.SZ,X002292.SZ,X600177.SH,X000338.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X600372.SH,X000559.SZ,X300003.SZ,X002085.SZ,X600867.SH,X002506.SZ,X601877.SH,X300124.SZ,X600498.SH,X002294.SZ,X002426.SZ,X002074.SZ,X002508.SZ,X600089.SH,X600522.SH,X000050.SZ,X000977.SZ,X600418.SH,X000869.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,-0.0297756745087899,0,0,0,0,0.2088126508929,0,0,0,0,0.170893351561595,0,0,0.0228418340835052,0,-0.0425345787802962,0,0,0.0253311875361913,0,0,0,0,0.0695295716259207,0,0.00331219616594787,0,0.426622378483541,0,0,0,0.00658434340999487,0,0,0.0807493033210404,0.311737001134109,0,0,0,0,0,0,0.0271084610980352,0,0,0,0,0,0
X600177.SH,0.114742471748468,0.151450421100733,0.0561118792065644,0,0,0,0,0,0,0.10671441669726,0,0.201461188862099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058179897600486,0,0,0.022579475459999,0,0,0,-0.0274054620541999,0,0,0,0.0647979597213266,0.0733970849093397,0.0873507452204682,0,0.0504218197952725,0,0,0.00989905507011086,0,0,0,0,0,0,0
X000338.SZ,0,-0.078535576926281,0,0,0,-0.0350600250438291,0,0,0,0,0,0,0,0,-0.0591954414226653,0.172526995835174,0,0,0,0,0.0730178654668308,0,0,0,0,0,0,0,0.035905169114814,0.0413572993290801,0,-0.162347842249415,0,0,0,-0.0986218784449024,0,0,0,0,0,0,0,0,0,0,0,0,0.285568452673839,0,0,-0.0783202782245255,0.106503946748347,0,0,0,0,0
X000157.SZ,0,0,-0.0194391895084963,0,0,0,0,0,0,0,0,0,0.191377067375216,0,0,-0.0026277121803439,0,0,0,0,0,0.146542153574971,0.0662076425063393,0.0305760723144012,0,0,0,0,0,0.0362660966856168,0,0,0,0,0,0,0,0,0,-0.0936346628738344,0,0,0,0,0,0,0,0,0.0987781233176641,0,-0.0199219261820083,0,0,0,0,0,0,0
X002180.SZ,0,0,0.164398930195821,0,-0.0868255600682839,0,0,0,0,0,0,0,0,0.0447660695811327,0.138493638249249,0,0,0,0,0,0,0,0.00529849824406932,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.0862702486972742,0,0,0,0,0,0,0,0,0,0,0.241931256847346,0,0.137731894199077,0,0.0369845648402196,-0.123328205932803,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.205423512487507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34043908794357,0,0,0,0,0,0,0,0.0627080257470982,0.00637131659673987,0,0.0396268009862697,0,0,-3.46944695195361e-18,0,0.36519511760851,0,0,0,0,0.0300835241243177,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.126014945072911,0,0,-0.0739082238322564,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0980171552473552,0.432388839033061,0.0363631104071687,0.0326635054334485,0,0,0,0,0.204039493047066,0,0,0,0,0,0,0,0,0.0230148461375391,0,0.0115686677357,-0.010253404553152,0,0,0,0,0,0.152388106883608,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248841866134679,0,0,0,0,0.0373192456872522,0,0,0.0228258780504806,0,0,0,0,0.106380493987006,0.221043135125528,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0845971251024426,0,0,0,0,0.0903013727151035,0,0,0,0.176101761407143,0,-0.00866971143054731,-0.0248961352926848,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.132735252368015,0.0874451898985485,0,0,-0.0499341468514612,0,-8.67361737988404e-19,0.063389798785059,0,0,0,0,0.0526435452417392,0,0,0.184905806018276,-0.172188406981731,0,0,0,0.0558253341834507,0,0.000820544208589662,0,0,0,0,0.0124353932677477,0,0.0543624507446086,0,0,0,0,0,0,0,0,0.00934758951644035,0,0,0,0,0.0356588751834978,0,0,0,0,0,0
X002085.SZ,0,-0.049625792675299,0,0,0,0,0,0,0,-0.150755644049096,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0815461441155092,0,0,0,0,0,0.028819686903685,0,0,0,0,0,0,0,0,0,0.0251194771323886,0,0,0,0.0639070225466935,0.0596458396801752,0,0.00530184886017689,0.276442156746224,0.0873076920317473,0,0,-0.0194659494304154,0,0,0,0,0,0
X600867.SH,0,0.0625935233765472,0.129845171490879,0,0,0,0,0,0,0.00261080478989037,0,0,0,0,0.116407264840736,0.0438140535542444,0.113948548858913,0,0,0,0,0,0.0290790752502801,0,0,0,0,-0.0106051512723242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643118212252718,0,0,0,0,0,0,-0.0436751240620997,-0.0461684018971283,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430281017564582,0,0,0,0,0,0,0.0143509225178463,0.0352185312073233,0.0402022929105981,0,0,0,0,0,0,0,0,0,0,0,-0.0396691864929665,0,0.0271803126110808,0,0,0,0,0,0.0667138984374714,0.199158410815672,0.0783858893787117,0.229020941901216,0,0,0,0.0164071606813965,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130386339866928,0,0,0,0,0,0,0.358356140313716,0,0,-0.034526248192957,0,0,0,0,0,0,0.0269026724968612,0.262912101249993,0,0,0.283039315555128,0,-0.240626739722269,0,0,0,0,-0.0878971156305459,0.0971590413644523,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10938507299093,0,0,0,0,0,0,0.157817220929226,0,0.0303199075052608,0,0,0,0.0271746022440445,0,0,0,0,0,0,0,0,0,0.0219255349658639,0,0.151640457592773,0.103103016877757,0,0,1.73472347597681e-18,0.129321801820031,0,0,0,0,0,-0.0120576886393128,0,0,0,0,0,0,0
X600498.SH,0,0.193035611118647,0.0262451469929901,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966709061179878,0.158834464150824,0,0,0,0,-0.0265006766389104,0,0,0,0,0,0,0,0.00808703225286822,0,0.341315208055211,0,0,0,0,-0.0192007883922165,0.0797720330739808,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0814538995106055,0,0.110092842265637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110049301310509,0,0,0,0,0,0,0.0272120755322353,0,0.0438669173481051,0,0,0,0.0545294495421587,0,0,0.00455394402121946,0.0196675497309944,0.0283996156263847,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,-0.00709821311024636,0,0,0,0,0.10337345088963,0,0,0,0,0,0.00146801943154995,0,0,0,0,0,0,0,0,0.101316507922642,0,0,0,0,0,0.181236158200885,0.124696923029317,0,0,0,0,-0.0534947295991215,0,0,0,0,0.0804716391305548,0,0,0.130478225471864,0,0,0.127969541315708,0,0.0161848708623856,0,-0.0414089579834378,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0757334925008354,0,0,0,0,0,0,0,0.195575739993858,0,0,0,0,0,-0.131921111870089,0,0,0,0,0,0,0,-0.037714797495016,0,-0.225371931930395,0,0,0,0,0,0,-0.0451085599618319,0,0,0.266456064801701,0,0,0,0,0,0,0,0,0.517610535059389,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0.128056913153108,0,0,0.352747965389678,0,0,0,0,0,0,0,0,0,0,0.131964549413746,0,0,0,0,-0.0260999317076903,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.048220587851444,0,0,0,0,0,0,0,0.0119412770852096,0,0,0,0.0360553001081399,0,0,0.041612290400778,-0.038837753983796,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0826740518114721,0,0.1306144348266,0,0,0,0.00611422931436876,0,0,0,0,0,0,0,0,0.11894256339651,0,0,0.0416345262730527,0,0.0423078796665864,0,0,0,0,0,0,0,0.0557713513281288,0.205462464129112,0,0.00577767053089589,0,0,0.033458802298832,0.010000636692899,0.057100614921152,0,0,0.0278870034514633,0,0,0.0229062500436775,0,0,0,0,0,0
X600522.SH,0.013289384228638,0,0,0,0,-0.255262206791659,0.128170337234846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143027494405559,0,0,0,0.122505033917998,0.243609361113504,0,0,0,0,0,0.174127206801791,0.0325248966949414,0,0,0,0,0,0.21444369253498,0,0,0,0,0,0,0,0,0.14090836780174,-0.0366403591867575,-0.0309268643090386,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.0409435507941152,0,-0.0333909748664906,-0.134594536889867,0,0,0.0796290998314627,0,0.120805659292011,0,0,0,0,0,0,0.0754341843312901,1.38777878078145e-17,0,0,0,0,0,0,0,0.26623188386284,0,0,0,0.542913319180371,0.16614335692272,0.143736591094559,0,0,0,0,0,0,0,0,0.0399629902283209,0.0348635891013435,0,0,0,0,0,0.074131918139836,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,-0.0641304526702355,0,0,0,0,0.17750628501643,-0.0415037725754016,0,0,0,0,0,0.376520234064107,0,0.0262477429960593,0,0,0,0.114995195558698,0,0,0,0,0,0,0,0,0,0.180953511717177,0,0.0293603454753485,0,0,0,0.0484995582424364,0,0,0,0.0556906732014682,0,0,0,0.0624143667327392,0,0,0,0,0,0
X600418.SH,0,0,-0.148848527201578,0,0,0,0,0,0,-0.107992169025894,0,0,0,0,0,0,0,0,0,0,-0.0611747085960305,0,0,0,0,0,0,0,0,0,0.214161371509523,0.174603627737389,0,0,0,0,0.521562984130846,0,0,0,0.0734845047351633,0,0,0,0,0,0,0,0.0147735593333616,0,0,-0.0621464414079972,0,0,0,0,0,0
X000869.SZ,0,0,0.195922672423064,0,0.0519305492258964,0,0.396602963130052,0,-0.0549919711646547,0,0,0,0,0,0.0184208302059901,0,0,0,0,0,-0.247238176747814,0,0.023702638826612,0,0,0,0,0.233212303059105,-0.0373234580633186,0,0,0,0,0,0,-0.0789875556469009,0,0,0,0,0,0.218117155373819,0,-0.0498297798241633,0,0.276178903428223,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.0533127384271526,0,0.178340056033863,0,0.38386775893849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870734718408215,0,0,0.60340950730876,0,0.170548044126312,-0.00448275863122017,0,0,0,0,0,-0.178513523584822,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.123349725392767,0.205734258844752,0,0,0,0,0,0
Change_TY3M,0.0800681350676764,0,0,0.035625049712964,0,-0.11206561992123,0,0,0.0299832986035495,0,0,0,0.131642784235678,0,-0.0981374978369333,-0.0739856135798896,0,0,0,-0.0344245604548876,0,0,-0.0435415616076599,0,0,0,0,0,0,0.079071112786818,0.0773044265013262,-0.0177810151147072,-0.0460844291450518,0,0,0.0293293443021504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107716580548464,-0.0212439792613077,-0.115546637526006,0,0,0,0,0
Slope,0.421649302917659,0,0,0,-0.0116830988755078,0,0,0,0,0,0,0,0,0,0.536478984590559,0,0,0,0,0,0,-0.366215826056667,0,0,0,0,0,0,0.279440288054184,-0.22462108595906,0,-0.406470694610576,0,0,0,-0.0768120095767497,0,0,0,-0.0237551741967532,0,-3.46944695195361e-18,0,0.0690036752594083,-0.0895875447007776,0,0,0,-0.224738614710123,0,0,0.315494871843936,0,-0.140700433665698,0,0,0,0.505287791445647
TED,0.176368173369362,0,0,0.0652121127123633,0,0,0,0,0,0,0.00793832217607853,0,0,0,0.115033003811446,0,0,0,0,0,0,0,-0.0640543429497275,0,0,0,0,-0.0615167268858313,-0.129762850521573,0,0,0,0,-0.246823263866983,0,0,0,0,0,-0.0779590452485886,-3.46944695195361e-18,0,0,0,0,-0.0169168115962666,0,0,0.133266861460173,-0.298838488991403,0.4490537487656,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.131296801744104,0,0,0,0,0,0.0283618114620674,0.0660299161218328,0.0238629936136679,0,0,0.114146761175643,0,0,-0.050451421292973,0.00822029588738243,0,0,0,-0.0384180797604107,0.115129614379862,0,0,0,0,0,0,0,0,0.128532388044963,-0.125489225314503,0.0406231283366521,0,0,-0.204782482720421,0,0,0,0,0,0,0,0.00651452860309736,0,0,0.356445044584308,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0842875613070628,0,0,0,0,-0.00707798572357964,0,-0.0375891234230389,0,0,0,0,0.0472852736045978,0,-0.0389806248403498,0,0,0,0,-0.101035215021419,0,0,0,0,0,-0.111636438548906,0,-0.142442924275006,0,0.0250472622777225,0,0,0,0,0,0,0,0,0.125548481353009,0,0,0,-0.0331344596391321,0,0.0431022531154432,0,0,0,0,0
MKvol,0.00903941485874818,0,0,0,0,0,0,0,0,0.000685924870098539,0,0,0,0,0,0,0,0,1.18829335583287e-05,0,0,0,0.00262896280545498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904103637760202,0,0,0,0,0,0.00815453374276628,0,0,0.000800915518231872,0,0,0,-0.0085005800202056,0.0158884804853962,0,0,0,-0.0335435232759595,0,0
CarbonVol_Shenzhen,0,-0.0374670279559236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396341911532189,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.00498474976049706,0,0,0,0,0,-0.000458847341219218,-0.00875669050038189,0.000384502371750357,0,-0.0123716976370935,-0.00566334289844356,0.00896337643244825,0,0,0,0,0,0.122145322555922,0,0,0,0,0,0,0.113739118701369
CarbonVol_Guangdong,0,-0.00314402543040892,0,0,0,0,0,0,0,0,0,0,0.00508204456000366,0,-0.00737863540495321,0,0,0,0,0,0,0,0.00593380440927869,0.00582193087659909,0,0,0,0.00566358055711171,-0.0101966185380043,0,0,0,0,0,0,-0.00850537865199977,0,0.00232301637931086,0,0.00132919459457624,0,0,0,0,0,0,0,0,0,0,0.00498068110845275,0.00713913252624354,0,0,0,0,0,0
CarbonVol_Hubei,-0.0078036221573647,0,0,0,0,0,0,0,0,-0.0103210780304126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180121544414858,0,0,0,0,0,0,0,0,0,0,0,-0.00298969731952354,0,0,0,0,0,0,-0.00275796637486978,0,0,0,0.04976909461632,-0.0730764890982041,0,0,0,0.403114418727828,0,0
