,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600031.SH,X600809.SH,X002475.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000338.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000157.SZ,X000100.SZ,X000596.SZ,X600703.SH,X002241.SZ,X000625.SZ,X002371.SZ,X002007.SZ,X600741.SH,X002129.SZ,X002179.SZ,X300142.SZ,X601877.SH,X002049.SZ,X002236.SZ,X600584.SH,X002414.SZ,X300003.SZ,X000799.SZ,X601799.SH,X002008.SZ,X600183.SH,X000800.SZ,X002074.SZ,X600089.SH,X000066.SZ,X600779.SH,X000977.SZ,X002294.SZ,X000050.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.137849185373625,0,0,0.0828002154797443,0,0.207821460053001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345371984555366,0,0,0,0,0,0,-0.051432957383776,0,0,0,-0.0161452379766593,0,0.11502937119312,0,0,0,0.00132488295166698,0,0,0,0,0,0,0,0,0,0.0232312021902881,0,0,0,0,0.00482839807678465,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.375632859997674,0,0.119286006951661,0,0,0.039545768997035,0,-0.0133205943863719,0,0.0156413868334709,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00916659423486853,0,0.0729210044631209,0,0,0,0,0,0,0,0,0.0402645755173679,0,0.0966404987089008,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010614002450237,-0.0147717524804452,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.00773161203720642,0,0,0,0,0,0.0241235955060479,0,0,0,0,0,0,0,0,0,0,0,0.0167811822511382,0,0,0,0.0196516741425513,0.540501242546483,0,0,0,0,0,0,0,0,0.0491582908107513,0,0,0,0,0,0,0.0402966638142265,0,-0.00407052919722617,0,0,0,0,-0.0136701512669239,0,0
X600276.SH,0,0,0.040264095525463,0,0,0.157848402416257,0,0,0,0,0,-0.0352551171726726,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102910921948776,0,0,0,0.11049752708217,0,0.0450613701205871,0.00784615401286504,0,0,0,0,-0.0386762874339696,0,0,0,0,0,0,0,0,0,0.121805582975215,0,0,0,-0.0285897477736761,0.0472999628427271,0,0,0,-0.0214955038643492,0,0
X000568.SZ,0,0,0,0,0,0,0.355756765421937,0,0,0.231935278250115,0,0.0611357852599278,0,0,0,0,0,0,0,0,-0.111906078002873,0,0,-0.0175130244614354,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0956285817358707,0,0,0,0,0,0,-0.016750179545064,0.0657550011225569,0,0,0,0,0,0.0150149411752776,-0.0429290254089301,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0960768338698498,0.106470699058865,0,0,0,0,0.0347318832329174,0,0,0,0.195265046082444,0.0221883032552239,0,0,0,0,0,0,0,0.0267358617563195,0,0,0,0,0,0,0,0,0,0,0.0249540883463185,0,0,0.0670931405015389,0,0,0.00920898107943183,0,0,0,0,0,-0.0209528083930011,0,0,0,0,0,0,0
X600809.SH,0,0.241919488724098,0,0,0.213282775304317,0,0,0.169624617644621,0,0,0.264243689173703,0,0,0,0.113619105001204,0,0,0,0,0,0,0,0.00388524891738137,0,0,-0.175794107066082,0,0,0,0,0,0,0,0,-0.122733042169239,0,0,0,0,0.0504117395881214,0,0.00265306987984162,0,0,0,0.0586345229730082,0,0,0,0,0,-0.00598615614902296,0,0,0,0,0,0,0
X002475.SZ,-0.00519039127825015,0,0,0.144139167166321,0,0,0,0,0,0,0,0.0924477039936941,0,0,0,0,0,0,0,0.0765324520095852,0,0,0.0889523689508185,0.494872480690218,-0.0556116858212976,0,0,0,0,-0.0302590118270729,0,0,0,0,0,0,0,-0.00305643157836053,0,0,0.142577886952138,0.0544566988696664,0,-0.079743401657314,0,0,0,0,0,0,0,-0.0183157145682318,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.128815180169873,0,0,0,0,0,0.108478420845137,0,0,-0.103981298904148,0,0,0,0,0,0.0991778617580813,0,0,0,-0.0650688405887406,0,0,0,0,0.255101361858953,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0291017814629444,0,0,-0.0675274759698089,0,0.0358554663504183,0,0.0179514728786124,-0.0237285815530952,0,0,0,-0.0122475238602502,0,0
X002304.SZ,0,2.77555756156289e-17,0,0,0.246625040953519,0,0.278434661132935,0,0,0,0,0,0,0,-0.105127767753922,0,0,0,0,0,0,0,0,0,-0.0710853567047317,0,0,0,0,0,0,0,0,0,0,0,0.18084457994443,0.0769120864320647,0.226710019594944,0,0,-0.0399962271993702,0,0,0,0,0,0,0,0,0,-0.0379831101879157,0,0,0,0,0.0165194559832992,0,0
X600690.SH,0,0,0.0779849939796555,0,0,0.20326239811259,0.212129465981133,0,0.0773404598191116,-0.114027529551632,0,0.078140067716868,0,0,0,0.00365432414762839,0,0,0,0.0447405514589867,0,0,0,0,0.0199675129982081,0,0,0,0,-8.67361737988404e-19,-0.0399666351068133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128433688647641,0,0,0,0,0,0,0.0266182429413568,0,0,0,0.0195494327680708,0,0
X600104.SH,0,0,0,0.00787481433642644,0,0,0.0166753745390362,0,0,0,0,0,0,0,0,0,0.151965504500696,0,0,0,0,0,0,0,0.11378517618644,0,0,0.130476199986678,0.0783438655888328,-0.161860775957512,0,0,0,0,0,0,0,-0.102790333810833,0,0,0,0.255062915498775,0.124477567489886,0,-0.0134084289143894,0,0,0.0845796046483019,0,0,0,-0.0209828307768372,0.00920217925899461,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.112616416409784,0,0,0,0,0,0,0,0,0,0,0,0,0.279618532945094,0,0.0458052927225089,0.091982384978643,0.10151842044874,0.0546383534817422,0,0,0.0819748374510628,0,0,0,0,0.141390821845124,0.00313118961929946,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0118444637350553,0,0,0,0,-0.0122236497432483,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183658624669545,0,0,0,0,0,0,0.00234948116911374,0,0,0.262056681964213,0,0,0,-2.16840434497101e-19,-0.214013448214868,0.0747115316399156,0,0,0,0,0,0.0473882934457036,0.238238353705647,0.319388021270878,0,0,0,0,0,0,0,0.0110268341594861,-0.0110190859446803,0,0,0,0.000355900275686932,0,0
X000338.SZ,0,0,0,0,0.0675550190158474,0,0.0150368387427237,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.292101285912416,0,0,0,-0.107809529379677,0,0,0,0,-0.0668199368637845,0,0,0,0,0,0.00514689140745898,0,0,0,0,0,0,0,0.00820874790073571,0,0,0,-0.0343154541362956,0,-0.0153584441589636,0.0741692216585046,0,0,0,-0.0245758641218534,0,0
X000661.SZ,0,0,0,0,0,0.0741372459586518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771551548781143,0,0,0,0,0,0,0,0,0,0.023143918306181,0,0,0,0.135152206027918,0,0,0,0,0,0,0,0,0.0180663250300011,0.035055036991631,0,0.0121357851885347,0,0,0,0,0,-0.0258053931598474,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.214296455226223,0,0,0,0,0,0.00456497746140221,0,0.168061671148298,0,0,0,0,0,0,0,0,0,0,0.161052198407272,0,0,0,0,0,0,0,0,0,0.289780961306549,0,0,0,0.0646649502023955,0,0,0,0.210125061705664,0,0.251380945195068,0,0,0,0,0,0,-0.0357843258786485,0,0,0,0,0.0476619348470366,0,0
