,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000063.SZ,X000725.SZ,X002129.SZ,X600031.SH,X000596.SZ,X003816.SZ,X002371.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X300142.SZ,X601877.SH,X000157.SZ,X600741.SH,X000733.SZ,X002236.SZ,X600522.SH,X002074.SZ,X600584.SH,X000977.SZ,X000066.SZ,X600460.SH,X000799.SZ,X300003.SZ,X600183.SH,X002007.SZ,X000800.SZ,X600884.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0,0.19742872736509,0,0,0,0,0,0,0,0,0,0.0166057397410748,0,0,0,0.0834374577525749,0,0,0,-0.308833567565756,0.0201298804246026,0.0483007228443678,0.189316371449582,0,0,0,0,0,0,0,0,0,0.212513840589496,0,0.00639685500328814,0,-0.0423854861994595,0,0.119460994291582,0,0,0,0,-0.0345860367955946,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.118361278679825,0,0,0,0,0.0240077941060895,0,0,0,0,0.10472581816833,0,0,0,0.21758871852894,-0.0774872789856018,0,0.110271630111185,0,0,0,0,0,0,0,0,-0.0349536882490259,0,0,0,0,0.272219452187449,0,0,0,0,0,0,0,0,0,0,0.0511166996406397,0,0.0735784426149288,0,0,-0.0149556688304233,0.0392602339787319,-0.028626761259478,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.198492589680855,0,0,0,0,0,0,0,0,0,0.0529354239251569,-0.188928523991689,0.143506330590245,0,0.134126859814368,0,0,0,0,0,0,0,-0.076684862314109,0,0.0519193321730077,0,0,0,0,0,0,-0.00149262081985207,0.230748118622298,0,0,0.110076321639233,0.0987284914713279,0,0,0,0,0.291681089911714,0,0,0,0,0.0257526430055863,0.00490188535561417,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0193291785062984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371694050814965,0,0,0,0,0.186262381864675,0,0.126606134621093,0.0554696844928433,0,0,0,0,0,0,0,0,0.161100037542894,0,0,0.012072288876156,0.0592176807262543,0,6.93889390390723e-18,0,0.0889902140547407,0,0.0500064904082494,0,0,0,0,-0.00967399478465626,3.46944695195361e-18,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0744158601254761,0,0,0,0,0,0.0955122164645326,0.131542263318154,0,0,0,0,0,0,0,0,0,0.0180875761300356,-0.0763557234491949,0,0.139908170769025,0,0,0,0,0.227848729235666,0,0.0115272854493143,0,0,0.106972942223781,0,0,0,0,0,0,0,0,0.0470577465683565,-0.0112051590941057,0,0,0,0,0,0
X600031.SH,0,0.348660171498248,0,0,0,0,0.0506601927129258,0.110884850271813,0,0,0.0993308291875708,0,0,0,0,0,0,0,0,0,0,0.0579474391583693,0,0,-0.200058611160107,0,0,0,0.0497845661801723,0.0759245984949354,0,0,0,0.276509988361136,0,0,0,0,0,0,0.0264305601111626,0.0280795936755383,0,0,0,0,0,0,0,0,0,-0.0173485153491051,-0.0148434986907414,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.43236930225969,0,-0.0100051632891525,0,0,0,0.20856784773558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116765208666014,0,0,0.0525334300793268,0,0,0.147177297786974,0,0,0,0,0,0,0,0.020375016732581,-0.0307701321402694,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107388925604335,0,0.0265909002024416,0,0,-0.0118827390573851,0,0,-0.0108629026328745,-0.0194879559215544,0.0161940457768806,0,0,0.00533482065825197,0.167208886588336,0,0,-0.0201796076333265,0,0,0,0,0,0,0,0,0,-0.0279851959498876,0,0.0596553286115656,0,0,0,0,0,0,0,0,0,0,0.000522432087089944,0.0110712272450387,0,0,0,0,0,0
X002371.SZ,0,0,0,0.127103530894168,0,0,0,0,0,0,0.1031958146809,0,0.0303996903847636,0,0,-0.106885503636327,0,0,0,0,0,0,0,0,0.339872176005363,0,0,0,0.0846593274945152,0,0,0,0.0628483501396591,0,0,0,0,0,0,0.07079419856929,0,0,0.24589222684603,0,0.00516575208703425,0.137086859067259,0,0,0,0,0,-0.0437196592265182,0.0420175425839527,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.0212892854075883,0.0191309169527965,0,0,0,0,0,0,0,0,0,0,0,0,0.136701378349269,0,0,0,0,0.194649868654964,0,0,0,0,-0.0767184012737805,0,0,0,0,0.224683860227926,-0.571346601773826,0,0.0763708300483534,0,0.0315008338093929,0,0,0,0,0,0,0,0.018469209898723,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0514889567315332,0,0.0941949744919534,0.179536794050159,0,0,0,0.441259040811291,0,0,0.0476962187540161,0,0,0,0,0,-0.0486347489493716,0,0,0.00190312238530929,-0.163056815100151,0,0.592210821325943,0,0,0,0,0,0,-0.0538230874698207,0,0,-0.107671210362367,0,0,0.160666751206783,0,0,0,0.0450782066512783,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.106421115320035,0,0,0,-0.00439004999170708,0,-0.00472976322495477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429084443048192,0,0,0,0.230333120405923,0,0,-0.0508914794239101,-0.0107163415182279,0,0,0.0499616360696787,0,0,0,0,0,0,0.00444837513989524,0,0,-0.242815430744828,0.0277155927600318,0,0,0,0,0,0,0
X600703.SH,0,0.118535666694044,0,0,0,0.102941879928408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165025128573752,0,0,0,0.0699868083377253,0,0,0,0,0.0473516187128018,0,0,0.136116911852913,0,0,0,0,0,0,0.064926910489334,0,0.00948678100756654,0.191672206436906,0,0,0,0,0,0,0,0,0.00717772663886449,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.128174038889136,0,0,0,-3.46944695195361e-18,0,-0.0205176221189895,0,0,0.0985060403988853,0,0,0,0,0,0,0,0,0,0,0,-0.0251266776602458,-0.043990537566542,0,0,0.498890243067099,0.00487079440162574,0,0,0,0.00234313424142991,0.0313412468997136,0,0,0,0,0,0,0,0,0,0,0.00418165893207593,0,0,0,0,0,0
X002049.SZ,0,0,0.0852061074919123,0,0,0,0,0,0,0,0,0,0.118452518586508,0,0,-0.0638232808817132,-0.0816547711981437,0,0.0637197660060338,0,0,0,0,0.0305685547966522,0,0,0,0,0,0.292787407211743,0,0,-0.189648097000627,0,0,0.287065627628565,0,0,0,0,0,0.0397190362658721,0,0,0.355027019940482,0,0,0,0,0,0,-0.0438092238422272,6.93889390390723e-18,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.0227808955800599,0,0,0,0,0.104808578001254,0,0,0,0,0.0495113701958526,0,0,0,0,0.0314005744976147,0,0,0,0,0,-0.0175241803739032,0.167001120192059,0.0647159912596487,0.0471158820565418,0,0,0,0.141451014376032,0,0,0.0293880592783331,0,0,0,0,0,0,0.10451128814668,-1.73472347597681e-18,0,0,0.033619569358833,-0.00297580678898567,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.123425498132211,0.115640851849047,0,0,0,-0.0411068019729798,0,0,0,0,0,0.0272486873420935,0,0.0198196186025003,0,0,0,0,0,0,0,0,0,0,0.0274845468254596,0.156208089984711,0,0,0.0735880025069963,0,0,0,-0.0309954593375351,0,0,-0.0342148293602138,0,0,0.0219764618394302,0,0,0.15571408490147,0,0,0,0,-0.0220544422658323,0.0266601717891079,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0347304698801067,0.114550803845435,0.0189564598652867,0,0,0,0,0,0,0,0.0436336635727174,0,0,0,0,0,0,0.0205381059706372,0,0,0.0436751100468052,0,0,0,0.0435468763412583,0.0578127595091393,0,0.0167365097059543,0.0452452072477714,0,0.125847350517298,0,0,0,0,0,0,0,0,0.0165069537501557,0.00893922883719401,0,0,0,0,0,0
X002180.SZ,0,0,0.13907016928027,0,0,0.124899600392933,0,0,0,0,0,0,0,0,0,0,0,0,0.0873770859963607,0,0,0,0,0,0,0,0,0,0,0,-0.0139713866271373,0,0,0,0,0,-3.46944695195361e-18,0,0,0.227201236997135,0,0,0,0,0,0,0,0,0,0,0,-0.0482223426150191,-0.0248458727305187,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694167585570002,0,0,0.144777682652253,0,0,0.0238725468421669,0,0,0,0,0,0.109886222803251,0,0,0.116146279212046,0,0.0446314922967495,0,0.296494103458321,0,0.0921261771214165,0,-0.0291366400712977,0,0,0,0,0,0,0,-0.0102989459500437,-0.0129041779920054,0,0,0,0,0,0
X600702.SH,0,0,0,0.106469840399001,0,0.193403352342509,0,0,0,0,0,0,-0.115095811239554,0,0,0,0,0,-0.183473522099537,0.0938943122261323,0,0,0,0,0,0,0,0,0.0743418770750736,0.114880509215892,0,0,0,0.10462824459465,0,0,0,0,0,0,0.105602781745885,0,0,0.294766416585482,-0.132571373375882,0,0.0187589291959594,0,0,0,0,0.00591762213097269,0.024295703106242,0,0,0,0,0,0
X300142.SZ,0,0.000749660215585466,0.0489040904972282,0,0,0.128850979514113,0,0,0.0230148992851688,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0813016374116588,-0.140315052319433,0,0,0,0.179221585738458,0,0.213373001016914,0,0,0,0,0,0,0,0,0.0623150103644386,0,0.113296120136176,0,-0.0523957307130492,0,0,0,0.00744722753450696,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796787408288049,0,0,0,0,0.107176380204434,0,0,-0.0437231006186148,0,0,0,0,0.218889718975319,0.145726202714529,0,0,0.0252589590334806,0,0,0,-0.00837872890342247,0,0,0,0,0,0,0.138440596132481,0,0.0796082703584931,-0.00716448504061602,0.0171281177502408,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,-0.0254362791007238,0,0,0,0.022148906888793,0,0.4004644436575,-0.0102233162709242,0,0,-0.0218811804759725,0,0.152816124938425,0,0,0.0504754762689772,0.179763941002866,0,0,0,0,0,0,0.0654350496215521,0,0,0,0,0,0,0.00830597224714266,0,0.000975708729751887,0,0,0,0,0,0,0,0,0,-0.00837435382580132,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0825422290594229,0,0,0,0.126651933004181,0,0.713737762993728,0,0,0,0,0,0,0,0,0.0864591024749148,0,0,0,0,0.158123205867795,0,0,0,0.0576821113632042,-0.0462767760680943,0,-0.0872009599569973,0,0,0,-0.0445894694831693,0,0,0,0,0,0,0,-0.0435087267200319,0,0,0,0,0,0,0.0110243684859238,0.00622578036876256,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-0.148670282991154,0.0460679828649506,0,0,0,0,0,0,0,0,0.0137992273854922,0,0,0,0,0,0,0,0,0.100538261844424,0.0525188131156638,0,0,0,0,0.067325795772371,0,0,0,0,0,0,0,0.0281974842818709,0.0861902888534371,0,0,4.33680868994202e-19,0.0744538803032529,0,0,0,0,0,0.0129468948368463,0.205007788867548,0,-0.0418085120258061,-0.00333202707975518,0,0,0,0,0,0
X002236.SZ,0,0,0.124702038635475,0,0,0.0722667387714663,0,0,0,0,0,0,0.307729976095605,0,0,0,0,0,0.0584796066727688,0.0604529671343972,0,0,0,0,0,0,0,0,0.0189523420391161,0.103601916174142,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.166486744204985,0,0,0,0,0,0,0,0,-0.00177037189601344,0,0,0,0,0,0
X600522.SH,0,0,-0.321783023696216,0,0,-0.452338391586479,0,0,0,0.281216900337876,0.0354722263701828,0,0.537616137901197,0,0.182465190215514,0,0,0,0,0.225198591204541,0,0,0,0,0,0.169307337193418,0,0,0,0,0.0761061251127987,0,0.183270678511157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36849115286484,-0.0532597750066711,-0.0117962714538613,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.16037638926661,0,0,0,0.0562999987041278,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0486203975787952,0,0.0810649429710561,0,-5.42101086242752e-20,0.0270210897372913,0,0,0,0.23908914854758,0,0,0.02279510613987,0.00670684022864778,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120445121536597,0,0,0,0,0,0,0,0,0.231450482095747,0,0,0,0,0,0.125200621818013,0.195936875661853,0,0,0,0.0383397409088551,0,0,0,0.0354010500158192,0,0,0.0401871986897199,0.0206321919060434,0.336229906063467,0,0.0613576986084984,0.0117331274260948,0,0,0,0,0,0,-0.0101260109877522,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.703472019192923,0,0,0,-0.164472145601376,0,0,0,-0.829444641763725,-0.0861271606673024,0,0.480019367514909,0,0,0,0,0,0,0.18106252957037,0.0143720691239585,0,-0.254065032567064,0,0,0,0,0,0,0,0,0,0,0,0,0.023478921193498,0.763441102610132,0,0,0,0,0,0.0329890165719985,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156747479620408,0.113737455593408,0,0,0,0,0.041276936666017,0,0.00264558169935113,0,0,0,0.131963370792846,0,0,0.0563594015042443,0,0,0,0,0,0,0,0.0558078265927311,0,0.294655390780716,0.11105782298197,0,0,0,0,0,0,0,0,0,0,-0.148537612023464,0.0904355991254661,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.00606190143212159,0,0,0,0,0,0,0,0,0,0,-0.142960010531655,0,0.148579525120119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913912725033438,0,0,0.0248800500196082,0,0.0331480077623248,0,0,0.0786373066201763,0.327091000453674,0,0,0,0,0,0,0.0356035663404125,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.180222791695288,0,0,0.153176452919962,0,0,0,0,0.0730557400811862,0,0,0,0.0263101514719994,0,0.133898363121347,0,0.104674962945953,0,0,0,0,0,0,0,0,0,0.404349578734329,0,0,0,0,0,0.065487793469681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.194695293849569,0,0,0,0,0,0,0,0,0,0,0,0,0.228007136456749,-0.105391651015349,-0.16006933396517,0,0,0,0,0.0517160416286689,0,0,0.0505906396531845,-0.0501122232189695,-0.235116391300662,0,0.105361423114623,0.0805714047257616,0,0,0,0,0,0,0.167728821094007,0,0,0,0,0,0.403901496348136,0,0,0,0,-4.33680868994202e-19,0.073378515214475,0,0,0,0,0,0
X600183.SH,0,0.191140809677391,0.0292614124690256,0,0,0,0,0,0,0,0,0,0.233457375838961,0,0.0357253645929844,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.151911452407964,0,0.126849433871048,0,0.0427288183426478,0,0,-0.123099258005888,0,0,0,0,0,0,0,0.0142366235894781,0,0.292647070730816,-0.0246081032638565,0,0,0,0.155293093611012,0,-1.38777878078145e-17,0,-0.000664142532644435,0.0432464359413424,0,0,0,0,0,0
X002007.SZ,0,0,0.0692522111143389,3.46944695195361e-18,0,0.0456260431156623,0,0,0,0.160995720799842,0.20662110951285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798002466516028,0,0.140428181694994,-0.161845144075375,0,0,0,0,-0.0402254763640003,0,0,0,0,0,0,0.226899878784125,0,0,0,0,0,0,-0.0150005811320701,0.0811246069524026,0,0,0,0,0,0
X000800.SZ,0,0,0.0809084791258497,0,0,0,0,0,0,-0.134070862664453,0,0.160573852841948,0,0,0,0,0,0,0,-0.0153014166993266,0.187492181192905,0.167682637144569,0,0,0,0.0836298201774988,0,0,0,0,0,0,0,0,0,0,0,0.0999169191239861,0,-0.0274277576800879,0.0621749802938225,0,0,0,0,0,0,0,0,0.150331135732981,0,-0.0463698966358018,0.0577356326264008,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275323179101977,-0.117480208550858,0,0,0,0,0.193130247005475,0,0,0,0,0,0,0,0,-0.0124801351752053,0,0,0,0,0,0.00262651611394532,0.0877437835177712,0.110175787497687,0.126604069690799,0,0,0,0,-0.125936240479538,0,0,0,0,0,0,0,0,0.0545256354614904,0,0,0,0,0,0
X002414.SZ,-0.083237835302482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477342931837231,0,0,0.0330208125178671,0,0,0.0068004644192975,0,0,0,0.0495875878857069,0,0,0,0,0,0.236789739778086,0.0345943210534426,0.0887115829533725,0,0.174309859757108,0,0.0228513174489302,0,0,0,0,0,0.119136872499909,0,0,0,0,0.0219722655167389,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0118755478942354,0.548980135552199,0,0,0,0,0,-0.0180921197639279,-0.0270560736248525,0,0,-0.204773172354837,0,0,0,0,-0.23784517269593,0,0,0,0,-0.298264476260687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316749256304511,-0.0419319583873383,-0.0895195903475003,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50593445992333,0,0,0,-0.0752952593485427,-0.0628380928726387,0,0,0.670410027886587,0,0.409933872165743,0,0,0,0.380417458374498,-0.156940112618815,-0.367924350576231,0,0,0,0,-0.397623136283904,0,0,0,0,0,0,0,0,0.534587129040633,0,0.978383525370563,0.245515196439939,0,0,0,0,0
TED,0,0,0,0,0,0,-0.753853673055331,0,0,0,0.171370123253318,0,0,0.521803904718215,0,-0.135071982342901,0,0,0,-1.12846416153684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179978841154114,0,0,0,0,-0.401105616928179,1.22553863795607,0,0,0,1.06408685579304,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.046211773446339,0,-0.000901544966777673,0,0,0,0,0,0.0953200883343517,0,0.00373905343591238,0,0.101605875264148,0,0,0,0,0,0,0,0.0879714805340645,0,0,0,0.0553910629731855,0,0,-0.129671836623869,0,0,0,0,0,0,-0.125652552596603,0,0,0,0,0,0,0,-0.00740436544667483,0,0,0,0,0.0614009219042007,-0.0317048013780889,0,0,0,0,0,0
MKreturn,0,0.0672499385304675,0,0.0071630627727324,0,0,0,0,0,0,0,0,0,0,0.142845432764775,0.0146583226514048,0,0,0,0.0664637964049729,0,0,0,0.0185471931705813,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293788375260289,-0.099530397566681,0,-0.00984368019076461,-0.00672203353843439,0,0,0,0,0,0.0247495584152911,0,0,0,0,0.0126062085851981,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125606512563383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355250718088935,-0.00185002833661389,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0142307551710818,0,0,0,0,0.0136059347980599,0,-0.0042067276996956,0,0,1.0842021724855e-19,0.0296446275971042,0.00860230137306522,0,0,0,-0.0214776456819281,0,0,0,0,0,0,0,0,0,0.0135063391877254,0,0.0165410256959514,0,0.0216965439829686,0.00344083685565912,0,0,-0.0594832547909057,0,-0.00314875994177391,0,0.00291076192746292,0,0,0,0,0.0161912700565024,0,0,0,0,0,0.0329726799274318,-0.0213579286505803,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706351855666127,0.00141296339805429,0,0,0,0,0,0,0,0.00116271116365411,0,0,0,0,0,0.00557267884862998,0,0,0,0,0,0,0,0.0310430463644609,-0.0316879773440784,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195094430220274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00976882786986013,-0.00818693166071946,0.0105441503480175,0,0,0,0,0,0
