,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600066.SH,X600741.SH,X002292.SZ,X600031.SH,X002475.SZ,X002236.SZ,X002049.SZ,X600118.SH,X002506.SZ,X000559.SZ,X002241.SZ,X000157.SZ,X000338.SZ,X600372.SH,X000568.SZ,X600089.SH,X300003.SZ,X002294.SZ,X002085.SZ,X600177.SH,X002074.SZ,X600867.SH,X300124.SZ,X600582.SH,X002180.SZ,X002465.SZ,X002007.SZ,X600498.SH,X000869.SZ,X601877.SH,X002426.SZ,X002456.SZ,X000550.SZ,X002512.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0694291172084412,0,0.296753524066327,0,0,0,0,0,0,-0.0368432885363725,0,0,0.265011594968089,0,0,0,0,0,-0.0111117920640023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101993163349695,0,-0.0801410577200557,0,0.0222567958782504,0,0,0,0,0,0,0.0651263876748773,-0.00312061664293745,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.154920989126162,0,0.439572357845189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268078446881834,0,0,0,0,0,0,0,0.0812774350221407,-6.93889390390723e-18,0,0,0.0515815662095866,0,0,0,0.00947339689441212,-0.00688138902050438,0,0,0,0,0
X002415.SZ,0,0.193110063374286,0,0,0,0,0,0,0,0,0,0,0.307360635217854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130247682056561,0,0,0,0,0,0,0,0,0,0.196509024499579,0,-0.0419754695305233,0.16910006244351,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,2.16840434497101e-19,0,0,0,0,0,0.515061067570541,0,0,0,0,0,0,0,0.156198279280243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358973637406622,0,0.0710553443571823,0,3.46944695195361e-18,0,-0.197343630921526,0.0410934102598391,0,0,0,0,0.0527967691511618,0,0,0,0,0.030106141450272,0.0819990946672539,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033682264626781,0,0,0,0.38000258037633,0,0,0,0.0324641344044376,0,0,0.192818372678342,0,0,0.0550120648477302,0,0,0.00651429912729149,0.136180520787858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0098828543297768,0,0,0,0,0.0390668283812281,0,0,0,0,0.0584014103695517,0,0.0766787527008779,0,0,0,0,0,0,0.106428862898329,0,0,0,0,0.116628199274236,0,0,0,0,0,0,0,0,0,-0.0148873672873578,0,0,0.0970717639174869,0.217330284821082,0,0,0,0,0,0,0.0596026873843566,-0.0251237928682306,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0463371506386314,0,0,0.0541492878741894,0,0,0,0,0,0,0,0,0,0,0.0907824064881597,0,0,0,0,0,0,0,0,0,0.0079163538206843,0.0298736722955515,0,0.0235304114090813,0.0797515675502477,0,0,0,0.0117743708885377,0,0,0,0.0136495150891405,0,0,0,0.0128598077308861,0.0137793341997187,0,0,0,0,0,0
X000725.SZ,0,0,0.146083827016721,0,0,0,0,0,0,0,0,0,0.121563068078141,0,0,0,0,0,0.0886862298324445,0,0,0,0.0186639487694572,0,0.0453560711647779,0,0,0,0.199430759191466,0,0,0,0.241543516436735,0.0334591853662202,0,0,0,0,0,0,0.00287373030105412,0,0,0,0,0,0,0,0,-0.022902338089432,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0689603085170028,0,0,0,0,0,0,0,0.00908658941726352,0,0,0,0.0176877594379239,0,0,0,0,0,0.108439628640393,0,0,0,0,0.0877850751002128,0,0,0,0,0.0378328471298072,0.097841900117099,0,0,0,0,0,0,0.114455711992079,0,0,0.0181951910073667,0,0,0.2279968784978,0.0847418443272251,0,0,-0.0209983937116806,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0249836975706573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349459176583303,0,0,0,0,0,0,0,0,0,0.129529964604566,0.113172418392831,0.0264293116157313,0.0560012841153668,0.00496284201507468,0.0262760842539274,0,0.0868727196096924,0.00896312097886117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
