,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X600271.SH,X000100.SZ,X002456.SZ,X002475.SZ,X600118.SH,X002085.SZ,X000338.SZ,X002292.SZ,X600177.SH,X002007.SZ,X000157.SZ,X002180.SZ,X600372.SH,X000559.SZ,X600867.SH,X300003.SZ,X002294.SZ,X600498.SH,X300124.SZ,X002506.SZ,X601877.SH,X002074.SZ,X600522.SH,X002426.SZ,X002508.SZ,X600089.SH,X000977.SZ,X000050.SZ,X600418.SH,X600487.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0869281160901804,0,0,0,0,0,0,0,0,0,0,0.10500832850886,-0.0112566155487242,0,0.160290365334251,0,0,0.0364415412505557,0,0,0.0211916824458648,0,0,0,0.0867101578459837,0,0,0.0469666607745117,0.0860304081273593,3.46944695195361e-18,0,0,0,0.0849988101725642,0.121509678539192,0,0.0511563544599825,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200354786557371,0,0,0,0,0,0,0,0,0,0.271292008050732,0,0,0,0,0,0,0,0,0.27876538682278,0.22501161589424,0,0,0,0,0,0,0.146592954195119,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.205906540982687,0,0,0,0,0,0,0,0,0,0.0608061436964213,0,0,0,0,0,-0.120607523308983,0,0,0,0,0,0.18935882175615,0,0.0560569475496923,0,-0.21247712370253,0,0,0,0,0.50933021339834,0.113711605482174,0,0,0,0,0,0,0,0,0,0,0.270238268630404,-3.46944695195361e-18,0,0,0,0,0,0,0,0.253640788939975,0,0
X600522.SH,0.195851422893732,0,0.0727208179340461,-0.0595250461987844,0,-0.264896718611449,0.0701581721661676,0,0,0,0,0,0,0,0,0.234210384434025,0,0,0,0,0,0,0,0,0,0.226720051247741,0.0205850207202795,0.195903417307361,0,0.042189834678464,0,0,0,0,0,0,0,0,0.0616133434773821,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0501200301676664,0,-0.317508640338968,0,0,0,0,0
X002426.SZ,0,0,0.15049881125647,-0.0215873421479772,0,0,0,0,0,0,0,0,0,0,0.0732319252959892,0,0,0,0,0,0,0,0,0.140903469549246,0,0.062983369464617,0,0,0,0.00798135719838789,0,0.204669052607575,0,0,0,0,0,0,-0.0553755786850141,0,0.0613226923758044,0,0.12829698839014,0,0,0,0.147502726788512,0,-0.0890936048871573,0,-0.0375164688492751,0,0,0,0,0,0,0
X002508.SZ,0,0,0.3801828138994,0.0558902964900447,0.173755603969155,0,0,0,0.156592416286428,0,0,-0.0172631399814437,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0517727659922107,0,0.017310328019482,0,0,0,0,0,0.0252626774859868,0,0,0,0,-0.147432446715894,0,0,0,0.115467204704023,0,-0.00994663819193665,0,0,0,-0.027304758240469,0,0,-0.10597851328925,0,0,0.00906831346058848,0.0258081556108146,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.13086645903178,0,0,0.173572963367553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689776778506035,0.02132287690866,0,0,0,0,0,0,0,0.0538560539671196,0,0,0,-2.16840434497101e-19,0.0250824911473729,0,0,0,0.0510843284790808,0.00277813457526336,0,0,0.0870450033122108,0,0.0108493806553213,0.0205776820847321,0,0,0,0,0,0
X000977.SZ,0,0,0.139141365005416,0,0.0250800279791465,0,0,0,-0.0318695039460423,0,0,0,0,0,0.202312569304038,-0.189564239660034,0,0,0,0,0,0,0,-0.0790400405428353,0,0.00585492686909798,0,0,0,0.114448016612675,0.27998408501067,0,0,0,0,0.167232203311762,0.16322625742303,0,0,0,0,0,0,0,0,0,0,0,0.0439830701726864,0,0,0.0178026933639089,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0376277243446028,0.18109196629977,0.0332603141300665,0,0,0,0,0,0,0,0.00351484181955171,0,6.93889390390723e-18,0,0,0,0,0,0.248291654535982,0,0,-0.0635346050457021,0,0,0.576159079054096,0.116854437988767,0,0,0,0.0136980661034425,0,0,0,0.142641759981117,0,0,0,0,0,0.0467327591707532,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,-0.094329239879814,0,0,0,0,0,0,0,0,0,0,0.00136964970466673,-0.178265874835349,0,0,0,0.105921237881547,0,0,0,-0.0230705873258339,0.00644048935862442,0,0,0,0,0,0.280292881498909,0,0,0.471368087341938,0,0.114860826271707,0,0,0,0,0,-0.0502409724745624,0,0,0,-0.0273662035713519,0,0,0,0,0,0
X600487.SH,0,0,0,0,-0.155896188590131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573663407037543,0,0,0.144491509526649,0,0,0,0.108326824090271,0,0,0.471194028198873,0,-0.0954672059189931,0,0,0.635760782200587,0,0,-0.120938948469446,0,0.281349909336589,0,-0.28887212174491,0,-0.377746050432696,0,0,0,0,0,-0.475274121859471,0.220917844472856,0,0.0101199096644609,0,0,0,0
X600566.SH,0.0538756339412935,0,0.33209314435609,0,0.182185047323358,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.150916591498574,0,0,0.297625596891788,0,0,0.00197388037141258,0,-0.0311981830144832,-0.107191665242132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019405807456559,0.0524363288560497,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0471957178275367,0,-0.183028174380231,0,0,0.113733961540938,0,0,0.0903655883301877,0,0,-0.0102155086736039,-0.0836036619620839,0,0,-0.0342203968746147,0,-0.0478864541120192,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.05281699682205,0,0,0,0,0,0,0.0708205556774531,0,0,0,0,0,0,0,0,0.0239196450920256,0,0,-0.00854159987539414,-0.0174806737364879,-0.0696138296441771,0,0,0,0,0
Slope,0.261640603999278,0,0,0,-0.232136036157473,0,0,0,0,0,0,0,0,0,0,0,0,-0.238906946193672,0,0,0,0.105708806582755,0,0,0,0,0,0.287544988378523,0,0,0,0,0,-0.373222473664774,-0.0366052812641815,0,0,0,0,0,0.0454223219932635,0,0,0,0,-0.0722600246534779,0,0,0.374894002222861,0,0,0.151515684460691,0,-0.844658625832803,0,0,0,1.03375102238655
TED,0.181315118186934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748358955349377,0,0,0,0,0,0.0343876928023885,0,0,0,0,0,0,-0.0754738602843088,0,-0.0593785599288206,0,0,-0.117262935432801,0,0,0,0,0,8.67361737988404e-19,0,0,-0.123423987255068,0,0,-0.0715766503470031,0,-0.0493848259003978,0,0,-0.09545314978864,0.478237681414958,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.112615410228762,0,0,0,0,-0.0217503563538069,0,0,0,0,0,0.0447652936921335,0,0.0791923525255865,0,-2.16840434497101e-19,0,-0.021045464740319,0,0,0,-1.0842021724855e-19,0.0625037700862147,0,0.0830224427932065,0,-0.0344664673779347,0,0,0,0,-0.332538558097896,0.136445859523251,0,0,0,0,0,0.109393798629703,0,-0.103862140665881,-1.38777878078145e-17,0,0,0,0,0,0.0483962462734163,0,0,0.0203972831768502,0,0,0,0
MKreturn,0,0,0,-0.00949811803127127,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0122286203702049,0.0269450905625945,-0.0255042948002662,0,0,0,0,0,-0.12846167185035,-0.0816422723437333,0,0,-0.221993446319479,0,0,0,0,0,-0.0818023615838877,0,-0.0137602010911221,0,-0.0558720468775464,0,0,0,0,0.039408367701691,0,0,0,-0.0512778937126477,0.13455694533008,0,0,0,0,0
MKvol,0,0.00463352566250481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283055018249844,0,0,0,0,0,0,0,0,-0.00142487679343944,0,0,0,0,0,0,0,0,-0.000920116028961529,0.000190929928483906,0,0,0,0,0,0,0.00314437420776646,0.00340445940704864,-0.0048016042543486,0,-0.00727957163311426,0.0133285759552981,0,0,0,-0.103174170303406,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124716977872465,0,0,0,0,4.33680868994202e-19,0,0,0,0.00434088277520053,0,0,0,0,0,0,0,0,0,0,0,-0.0217425038673913,0,0,0,0,0,0,0,0,0.14874609120118,0.0934565129630665,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.00409831624754775,0,0,0,0,0,0,0,0,0,0.00404954230874225,0,0,-0.00565651977583618,0,0,0,0,0,0.00602182069956577,0,0,0,0,0,0,-0.00692706731065086,0,0.00450904390419185,0,0,0,0,0,0,0,0,-0.00964719903681316,0,0.0030879404628245,0.0079040963270154,0,0,0,0,0,0,0,0,0.00587498023440935,0.00636240114106889,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.0341498983437063,0,0,0,0,-0.00568120568919163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321221713586546,0,0,0,0.0268002605422109,0,0,0,0,0,0,0,0,-0.0113617857913156,0,0,-0.0162796334714683,-0.00940776083702314,0,0,-0.0277066090853508,-0.00506741375111748,0,0,0,0.0503679231674315,0,0,0,0,0.294683255028768,0,0
