,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X002304.SZ,X000625.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X000977.SZ,X002049.SZ,X600372.SH,X002463.SZ,X600741.SH,X002129.SZ,X000661.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X601799.SH,X000921.SZ,X600066.SH,X600183.SH,X000800.SZ,X002156.SZ,X002007.SZ,X002223.SZ,X600418.SH,X600566.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.164704704511137,0,0.145149431303379,0.0209862694987435,0.010697719108722,0,0,0,0.175471143780371,0,0,0,0,0.225313127033179,0.0101435963620609,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975399747484616,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0676832079476195,0,0,0,0,0,0,0,0,0,0.030630632154461,-0.0145207592511454,0,0.00835832298574969,0,0,0,0,0,0
X000858.SZ,0,0,0.0100305278689421,0.145073221724591,0,0.380299594413641,0,0,0,0,0,0,0.0433182696029965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106524216142656,0,0,0,0,0,0,0.102168705528007,0,0,0,0,0,0,0,-0.0353006766065704,-0.0260765773718284,0,0.0620597306477673,0,0,0,0,0,0,-0.00722504591312895,0.00466412334707153,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.160484977692962,0,0,0,0,0.195901137207757,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0805704219879767,0,0,0.148704951820415,0,0,0.0372479016674515,0,0,0,0,0,0,0,0,0,0.00873936216545263,0,0,0,0.0606432922558607,0.00804193212504728,0,0,0.0386048154639594,0,0,0,-0.025877113351223,0.0181559626221929,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.33623130843783,0,0,0,0,0.0439870162190131,0,0,0,0,0,0,0,0.196297699250531,0,0,0,0.220564777538363,0,0,0,0,0,0,0,0.0625659433184623,0,0,0,0,0,0,0,0,0,0,0,-0.109219617226092,0,-0.039031787384926,0,0,0,0,0,0,-0.0362621543513554,0.0283722659320987,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878500566529321,0,0,0,0,0,0,0,0.0645896952408623,0,0,0,0,0,0,0.0869172890059408,0.0173318191839694,0,0.10555798573881,0.420353711556208,0,3.46944695195361e-18,0,0,0,0,0.0516306040676489,0,0,0,0,0,0,0,0,-0.0527814085061329,0,0.0110170414499524,0.0220305790815106,0,0,0,0,0
X000568.SZ,0,0.711551629580667,0,0.0387963792160383,0,0,0,0,-0.0793553643272725,0,0,0,0,0,0.18217281559228,0,0,0,0,0,0.117850458655371,0,1.73472347597681e-18,-0.103048269622043,0,0,0,0,0,0,0,0,0,0.0213070894814103,0,0.0161131841716951,0,0,0,0,-0.0237586400870249,0.0214522824406307,0,0,-0.0155944931127015,0,0,0,0,0,0,0,0.0191132666611044,0,0,0,0,0,0
X600690.SH,0,0,0,0.0659986316232292,0.0222894368025453,0.0353125464637762,0,0.0800159381333151,0,0.101298093707353,0,0,0,0,0,0,0.162474521392523,0,0,0,0,0,0.0793210273592817,0,0,0,0,0,0,0,0,0,0,0.0343028308387313,0,0,0,0,0,0,0.013040782924269,0,-0.167226200862043,0,0.0142118380827809,0,0,0,0,0,0.054803661844962,0,0.0105518138213548,-2.16840434497101e-19,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230228490542907,0,0,0,0,0,0,0,0,0,0.310264916370839,0,0.389216465987914,-0.366202757925204,0,0,0.217621625771372,0,0,0,0,0,0,0.118112858607322,0.282326304759751,0,0.0545196045693655,0,-0.224905309144871,0,0,-0.020315873007672,0,0,0,0.0371392229134036,-0.0337134790426206,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.0231279727084238,0,0,0,0,0,0,0,0,0,0,0,0.160330436896342,0,0,0.0680210900718363,0,-0.144043499377318,0,0,0,0.342604921895049,0,0,-0.148913080549796,0,0,0,-0.062601588800219,0,-0.0557237631050513,0,0,-0.00627512193065783,0,0,0,0,-0.0803564365312693,0.285289707049624,0,0.0322074344059875,-0.0278421214625095,-0.00199701776657599,0,0,0,0,0,0
X002475.SZ,0.257230876878898,0,0,0,0,0.0589024832662622,0.151092912100196,0,-0.0922970005431033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235436617717421,0,0,0.561530616819679,-0.0923801134254289,0,0,-0.127528095269504,0,0,0,0.128042626262226,0,0,0,0,0,-0.000974276586150362,0,0,0.122135020191267,0,0,0,0,-0.00647666065197296,0,-0.0227433937018595,0,-0.125275954166485,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.231604795817432,0,0,0,0,0,0,0,0.0517376735201633,0,0,0.187624507422368,0,0,0,0.168373516193666,0,0,0,0.226301882617211,0,-0.159183766854567,0,0,0,0,0,0.206107316617054,-0.0712410578192201,-1.07974944396003e-05,0.0228751451044884,0,0,0,0,0,0.0620668898244737,-0.309433406451874,0,0,0.0076397587236784,0,0,0,0,0,0
X600104.SH,0,0,0,0.0715810573869906,0,0,0.0671084073281816,0,0,0,0.18495996862004,0,0,0,0,-0.0201774506789894,0,0.00717189030973298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834430784928423,0.0361465540698415,0,0,0,0,-0.0251108057655485,0,0,0,0,0.00329044802622996,0,0,0,0.0249399969273865,-0.0237455827225552,0.0426426673528255,0,0,0,0,0,0
X002371.SZ,0,0.186575778503284,0,0,0,0,0,-0.00247984846806543,0.0627678809552675,0,0.0421219188910715,0,0,0,0,0,0,0.311544723188159,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597953669758582,-0.0640204267271104,0,0.131527175062954,0,0,0,0.0367349168786188,0,0,0,0,0.196965157545819,0,0,0,0,0,0.0268716074195091,-0.00460580179292677,0,-0.00411539467176342,0.0254208029325097,0,0,0,0,0,0
X000725.SZ,0,0,0,0.104720125153693,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0646069409639826,0,0,0,0,0.363566348532538,0,0,0,0,0.0291461762405152,0.0868528224844285,0,0.136004165646882,0,0,-0.0876137300207704,0,-0.0150945275636433,0,0,0,0,0,-0.00768160158740991,-0.165227373823756,0,0,0,0,0,0,0,0,0,0,-0.0122366157864868,0.0130228059274701,0.0749165954593423,0,0,0,0,0
