,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600031.SH,X000625.SZ,X000063.SZ,X600276.SH,X600690.SH,X000157.SZ,X000338.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600703.SH,X600118.SH,X600066.SH,X000623.SZ,X601877.SH,X000568.SZ,X600271.SH,X000581.SZ,X000550.SZ,X002236.SZ,X600177.SH,X000800.SZ,X000869.SZ,X002294.SZ,X000559.SZ,X002475.SZ,X300124.SZ,X002129.SZ,X000050.SZ,X600839.SH,X000400.SZ,X600809.SH,X000977.SZ,X002007.SZ,X002465.SZ,X000596.SZ,X300003.SZ,X600252.SH,X002456.SZ,X002292.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.214885948061921,0.154490994205406,0,0,0,0,0,0,0.471121174662124,0,0,0,0,0,0,0,0,0,-0.154356572831782,0,0,0,0,0,0.157207797505207,0,0,0,0,0,-0.105920477855812,0,0,0,0,0,0.0884573248470101,0,0,0,0,0,0,0,-0.0399934289657949,-0.0206767128326489,0,0,0,0,0,0
X600519.SH,0,0,0.0659302462663169,0,0,0.249348455398537,0,0,0,0,0,0.267376358786729,0,0,0.0243734930164901,0.142036152910908,0,0,0,0,0,0,0,0,0,0,0,0,0.0385922321212567,0,0,0,0,0,0,0,0,0,-0.0686752660054306,0,0,0,-0.0106702862130821,0,0,0,-0.135840054098582,0,0,3.46944695195361e-18,0,0,-0.00542125959892159,0,0,0,0,0,0
X000725.SZ,0,0.178115391882595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478735183302847,0,0,0.466107382238924,0,0,0,0.0987902543521825,0,0,0.128762408164501,0,0,0,0.194836480948318,0,0,0,0,0,0,0,0,0,0,0,0,0.0576505009180401,0,0,0,0,0,0,0,0,-0.0714285192967071,0,-0.0147035709609841,0,0,0,0,0
X000651.SZ,0.0501614605093719,0,0.14961294558064,0,0,0,0,-0.0656191336418041,0,0,0,0.129118734203028,0,0,0,0,0,0.0469140316347455,0,0,0,0,0,0.336038609423144,0,0,0,0,0,0.0829290016241701,0,0,0,0,0,0.0798622582540429,0,0,0.0403140125760574,0,0,0.00654689600582547,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.087624449753908,-0.022276453655616,0,0,0,0.119509938425829,0,0
X002415.SZ,0,0,0,2.16840434497101e-19,0,0,0,0,0.054205961698952,0,0,0,0,0,0,0,0,0,0,0,0.0367466572290012,0,-0.0328769159002543,0,0,0,0,0,0.0478523771024707,0,0,0.0604458765446535,0,0,0,0,0,0.16933829293771,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337161068241179,-0.00310029087843327,-0.113632268750503,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0521761047282896,0,0,0.0486330047588198,0,-0.0107282766506549,0,0,0,0,0,0,0,0,0.309231217026544,0,0,0,-0.0513952230007928,0,0,0,0,0,-0.298316753163044,0,0,0.0425502394762789,0,0.0163552280433409,0,0,0,0,0,0,0.302021561018749,0,0,0,0.279861713875444,0.0203723873336357,0,0,0,0,0,0,0.00831326194551781,0,0,0,0,0,0
X000858.SZ,0,0.0489757836158655,0,0,0,0,0,0,0,0,0,0,0,0.0582997419415817,0,0.19146920211368,0,0,0.0644896541907792,0,0,0,0,0,0.0764287729185058,-0.0252164992686562,0,0.0474637035029405,0,0,0,0,0,0,0,0,0,0,0,0,0.0491727678014849,0,0,0,0.0479101932311248,0,0,0,0,-0.041595730259538,0,0.00526328472672457,-0.00305549339993222,0,0,0,0,0,0
X600031.SH,0.0203937374525946,0,0,0,0,0,0,0,0,0.0964040708657583,0,0,0.940023045260385,0,0,0,0,0,0.0679783997747446,0,0,0,0.00751440259582472,0.0545029715869068,0,0,0.0566617467563805,0,0,0,0,0,0.0280249462259368,0,0,0,-0.0508913196208826,0,0,0,0,-0.0799290849820233,0,0,0.0515582621070774,0,0,0,0,0,0,-0.0274409152068313,0.00639263642909285,0,0,0,0,0,0
X000625.SZ,0.30943183547549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315347798411902,0,0,0,0,0,0.133423700124718,0,0,0,0,0.0100709446846033,0.129361049860781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563608090989328,0.0232862142600012,0,0,0,0,0,0,0,-0.030543417450626,-0.00222588275537623,0,0,0,0,0,0
X000063.SZ,0.118373205894431,0,0,0,0,0,0,0.0390924410225304,0,0,0,0,0.0121071195888389,0,0,0,0,0,0,0.159578646513494,0.00511515237794615,0.084343794331033,0.0273816508612315,0,0,0,0,0,0,0.112346270969455,0,0,0,0.0614467825735005,0,0,0,0,0,0,0,0,0.0279663481692273,0,0.0310657572881556,0,0,0.0323974521831751,0,0,0,0.00144175829313405,-0.00314270571148486,0,-0.0347337685808014,0,0,0,0
X600276.SH,0,0,0.0462878968187259,-0.0487873624903307,0,0.126329935809014,0,0.0420847900980622,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979520467172238,0.0555976811095566,0,0,0,0,0,0,0,0,0.0202206134456242,0.135587158477473,0,0,0,0,0,0,0,0,0.15389775371125,0,0,0,0,0,0.103885112071796,0,0,-0.0319610975973008,0.00952082743824106,0,0,0,0,0,0
X600690.SH,0,0.0107108244371213,0,0.266532245248274,0,0,0,0,0,0,0,0,0,0.129582379182766,0,0,0.12953928944052,0,0.146997527174663,0,0.0106154897579539,0,0,0,0,-0.0100677703488303,0,0,0,0,0,0,0,0.0378285922384064,-0.230372535257972,0,0,0,0,0,0,0,0,0.0675078017245957,0,0,0,0,0,0,0,0,0.0203645522038018,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.424455737150233,0,0,0,0,0,0.334324413761445,0,0,0,0,0,0,0.00248424013116329,0,0,0,0,0,0,0,0,0.103275810835711,0,0,0,0.0137094967588919,0,0.0931575597794533,0,0,0.012173863494871,0,0,0,0.0183446430485226,0,0,0,0,0,0,0,0,-0.0484046845519076,-0.0298236686603469,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.338633975360878,0,-0.0728003239541477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547310774272238,0,0,0,0.0717270064016061,0,0,0.0291906483432617,0.364294696287203,0,0.0397547690195866,0,-0.0945492741561411,0.133823710793664,0,0,-0.0384263966761235,0,0,-0.00755698229061957,0,0,0,0,0,0
X600372.SH,0,0,0,0.0833237486837517,0,0,0,0,0.0941254243924618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150138021688954,0,0,0,0,0,0,0,0,-0.143648363082604,0,0,0,0,0.168007550333953,0,0,0,0,0,0,0.129307990815594,0.0523818810408324,0,0,0,0,0.193532967962039,0,-0.00237356540900945,0.0245188071821673,0,0,0,0,0,0
X600741.SH,0.167662951714603,0.0354757226074196,0,0,0,0,0,0,0,0,0,0.0141566760598587,0.0266720090964084,0,-0.0606278533653367,0,0.15483204102056,0,0,0,0,0,0.186673317011472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466205920999805,0,0,0.108982302560357,0,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0307606081547171,-0.0201859488913287,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0302418499556811,0.0426439215197832,0,0,0,0,0,0,0.351535163062071,0,0,0,0,0.0460069537850676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760096957378486,0.226791629764554,0,0,0.00801302795091854,0,0,0.0855618333674251,0,-0.0328865065203734,0,0,-0.0187193496805189,0,0,0,0,0,0
X002241.SZ,0,0,0,0.00679502814171237,0.0630303983296386,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0362817594058928,0,0,0,0,0.135740933150964,0,-0.00972238133341428,0,0,0,0,-0.047895760040328,0,0,0,0,0,0.17387839519742,0,-0.0402078324526803,0.244085900461707,0,0,0,0,0,0,0.0941776131951497,0.0174278720617885,0,0,-0.0155677495739886,0,0,0,0,0,0
X000100.SZ,0,0,0.225393184222847,0,0,0,0,0,0,0,0,0.154117100812345,0.024467700684955,0,0,0.0431627355211384,0,0,0,0,0,0,0,0,0,0,0,0.0926959616617054,0,0,0,0,0,0.069387178675987,0,0.0558031262345247,0,0,0,0,0,0,0.0400857111903713,0,0,0,0,0,0.0355627675875261,4.33680868994202e-19,0,0.062106985653161,0,0,0,0,0,0,0
