,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002475.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600177.SH,X600372.SH,X002456.SZ,X000157.SZ,X300124.SZ,X002085.SZ,X002007.SZ,X600089.SH,X300003.SZ,X002294.SZ,X600867.SH,X600699.SH,X000981.SZ,X600522.SH,X000559.SZ,X002180.SZ,X002508.SZ,X002292.SZ,X000066.SZ,X002074.SZ,X002426.SZ,X000623.SZ,X600498.SH,X000550.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0687729534953379,0,0.072187478632779,0,0,0.0936862858060398,0,0,0,0,0,0.0462241887497627,0,0,0,0,0,0.200358081170473,0,0,0,0,0,-0.00539870959739459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478412066015229,0.0483973676128051,0,-0.000977634249924303,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.748547524320943,0,0,0,0,0,0,-0.0297636625505009,0,0,0,0,0,0,0.035680898115068,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.125556233582697,-0.0516789723340075,0,0,0,0,0.14494845274691,-0.14799524190447,-0.0395456543453987,-0.0067336702672807,-0.000966921288718013,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0136732047988256,0,-0.00181665614651278,0,0,0,0,0,0,0,0.102300883414026,0,0.0355098515138943,0.128132909073087,0,0,0,0,0,0,0.0927676061992349,0,0.0469852346525269,0,0,0,0,0,0,0.0244752065067487,0,0,0,0,0,0,0,0,0.177978116764662,0,-0.1135336019875,0,0,0,0,0,0,-0.0307979253552562,0.0209751788993016,0,0,0,0,0,0
X000651.SZ,0,0,0.349315180298946,0,0,0,0,0,0,0.543343908807466,1.02369773097919,-0.0700143207571438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287533991082497,0,0,-0.085160634335524,0,-0.151423009159468,0,0,0,0,0,0,0.274284916128507,0,0,0.0699164554485054,0,-0.107021749437627,0.234762783858578,0.0138574774550399,-0.0272548905364012,-0.128479687564965,0,0.0191542706369951,0.00809102316579268,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.262524234617694,0,0,0.0329519396108346,0,0.0365271597254436,0.251706148020517,0.061967084743322,0,0,0,0,0,0,0,0.104499868102784,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.010585723129619,0,0,0,0,0,0.0279190120417252,0.00247197345515487,0,0.00589250739743373,0,0,0,0,0,0
X000725.SZ,0.038539149262975,0,0,0.0861195469205048,0,0,0,0,0,0.0688921190570423,0,0,0,0,0,0,0,0.377877821239777,0,0,0,0,0,-0.0404361211410656,0,0,0,0,-0.0176852161476321,0,0.21512114881836,0,0,0,0,-0.0505183529010681,0.365219132828799,0,0,0,0,0,0.0441911975321097,0,0,0,0,0,-0.0427972322454108,0,0,-0.0175184601126592,0,0,0,0,0,0
X600276.SH,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.124299849568146,0,-0.0584080298679044,0.0350344654032443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393407471520339,0,0,0,0,0,0,0,0,0,0,0,-0.0721397853387736,0.0641461616352248,-0.012019738663623,0.0232651664065156,-0.00444093845306319,0,0,0,0,0,0
X002304.SZ,0,0.0747233761913608,0,0,0,0.0274048877587735,0,0,0,0.0209792875628,0,0,0.35766975813334,0,0.0698369805478617,0,0,0,0,0,0,0,0,0,0,0,0.0366688156683149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569239145147628,0,0,0,0,0.0589620761862191,0,-0.0521538213449701,0.00648018892151374,0,0,0,0,0,0,0
X000625.SZ,0.0273691526598014,0,0,0.0743939001001921,0,0.0916252219885359,0,0,0,0,0,0,0.446716682740748,0.126841381678631,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0173025602794769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513221734825922,0,0,0,0,0,0
X000063.SZ,0.0266957439379414,0,0,0.22536452463291,0,0,0,0,0,0,0,0,0,0,0,0,0.0133006517774331,0,0,0,0,0,0,0.055629826691025,0,-0.0725482681514669,0,0,0,0,0,0,0.0837963184630014,0,0,0.124492717767186,0,0,0,0,0,0,0,0.244322919436878,0,0.015719245523859,0,-0.199636338715559,-0.0287768608370555,0,0,0.000434376796590938,0,0,0,0,0,0
X600690.SH,0,0,0,0.131547930053467,0.020433646485155,0,0,0,0,0,0,0,0,0.0516167890408457,0,0,0,0,0,0,0,0,0,0,0,0,-0.00975311699249487,0,0,0,0,0,0,-0.117626004995916,0,-0.0536458944018281,0,0.16697006182502,0,0,0,0,-0.0460410371016885,0,-0.0612730458164409,0,0,-0.00157443946405046,-0.150589440909307,0,0,-0.0064407660243227,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0588177173227932,0,0,0,0,0,0,0.121243388396624,0,0,0,0,0,0,0,0,0,0.112168626273143,0,0,-0.0634210728670144,0.194890582936205,0,0,0,0.395087100193689,0,0,0.120003379274615,-0.00876675452119149,0,-0.101699113088071,0,0,0,0,-0.0286920723786384,0,0,0,0,0,0,0.305168700584062,0.0203011150604366,-0.0100144395784195,0,0,0,0,0,0
X600741.SH,0,0.477157610725209,0,0,0.0958527145024222,0,0,0.0436679965030058,0,0,0,0,0,0,0,0.0494324853406945,0.0963974935475377,0,0,0,0,0,0,0.110929030834895,0,-0.0258209473165233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276600415969901,-0.00116271726885627,-0.00400579299776039,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.239094416021999,0,0,0,0,0,0,0.0320655069806251,0,0,0,0,0,0,0,0,0,0,0,0.0456460510189566,0,0,-0.0867885757272263,0.292468357171667,0,0,0,0.452444827664946,0,-0.0925433408636944,0,0,-0.0235666780299549,0,0,-0.0371680406247524,0,0,0,0,-0.0711127846233471,0,0,0,0,-0.115213260159251,-0.00178351064089293,0.00189920814430631,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.459018650847469,0,0,0.168068738213894,0,0,0,0,0,-0.034883764344614,0,0,0.00869340287065125,0,0,0,0,0,0,0,0,0,0.0862168466235392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597656441061354,0,0.0687364719357946,0,0,0.0129981405728946,-0.0192205481717534,0,0,0,0,0,0
X600066.SH,0,0,0.0463693197246007,0,0,-0.0842832787557752,0,0,0,0,0,0.0212830452969666,0.235343691410145,-0.236247635317475,-0.0365725140385961,0,0,0,0,0,0,0,0,0.267956446931622,0,0,0,0,0,0.193472847798633,0,0,0,0,0,0.107046858784616,0.0773211034014109,0.12888487679347,0,0,0,0,0.0222899882654027,0,0,0.101352088737589,0,0.133583176651515,0,0.122418115558344,-0.0409734984037944,0.0187249010565681,0,0,0,0,0,0
X000338.SZ,-0.164652195420225,0,0,0.0151677938118741,0,0,0,0,0,0,0,0,0,0,0,0.175809911900642,0,0,0,0,0,0.0317980542901748,0,0,0,0,0,0.514509370892754,0,0,0,3.46944695195361e-18,0.258900673108023,0,0,0.10930515820929,0.00814913197502994,0,0,-0.00742549464728505,0,0,0,0,0,0.0216932826094737,0,0.264052391229872,-0.0139412146516761,0.0136070021467084,-0.023772096317137,0.00967059573624334,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0591198034333001,0,0,0,0,0,0,0,0.00468904511635616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234333751598564,0,0,0,0,0,-0.00982316210582214,0,0.0612180750899708,0,0,0.120762652918205,0.0279434929138123,0.0406840581057687,0,0,0,0,-0.0814560371222372,0,0.0475254629983029,0,0,0,0,0,0,0
X002475.SZ,0.159117291113146,0,0,-0.166878000168646,0,-0.175996832168318,0,0,0,0,0,-0.0402367781102445,0,0,0,0,0,0,0,0,0,0,0,0.0628304217195339,0,-0.214874867905956,0.229882686362436,0,0.117794817537862,0,0,0,0,0,0,0,0,0,0,0.135052859506751,0,0,0,0,0,0.0456602323759902,0,0,0.200213382166237,0,-0.0456497864242382,0.0199608680269793,0,0,0,0,0,0
X002241.SZ,0,-0.317582102029619,0,0.0753966931823389,0.0517603112163057,0.107538826605856,0,0,0,-0.20544937496393,0,0,0,0,0.113228325133169,0.391546687348499,0.0358885234962337,0,0,0,0,0,0,0,0,0,0.0235415350837669,0,0,0,0,0,0,0,0,0,0,0,0,0.10419659951927,0,0,0,0,-0.0647690005089231,-0.0499843346878366,0.218971041975319,0.242027358105184,0.122365261033968,0.012525619693297,-0.0130260522477047,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0479913766947938,0.0224341709996491,0,0,0,0,0,0.219171787414803,0,0,0,0,0,0,-0.0350267654999427,0,0.0274435221780903,0,0,0,0,0.0102785293486939,0,0,0,0,0,0.333830400176646,0,0,0,0,0,0.0296293204485625,0,0,0,0,0,0.104914995208604,0,0,0,0.0616686330133106,0,0,0.0139460609816723,0.130254370637945,-0.00946405365282514,0.0124750113957865,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0796866816138861,0,0.0732758549091183,0,0,0.144075427237461,0,0,0,0.105088756086745,0,0,0,0,0.374992458092994,0,0,0,0,0,0.0741694867575106,0,0,0,0,0,0,0.0502469674505614,0,0,0.0335329586955174,0.0807486513335501,0,0,0,0,0.0380328954297922,0,0,-0.0046197476295073,0,0,0,0,0,0,0
X600271.SH,0,0,0,0.097115708520073,0,0,0,-0.15444865730501,0,0,0,0.0661566825246343,0,0.0990342991523865,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716774840129875,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0322881320097564,0,-0.0557094903515227,0,-0.0368815810956718,-0.0881520438195014,0.00902801719822963,0.00933681840710313,0,0,0,0,0,0
