,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X600703.SH,X000100.SZ,X600741.SH,X600066.SH,X600031.SH,X002506.SZ,X002475.SZ,X002241.SZ,X600118.SH,X002236.SZ,X000559.SZ,X000157.SZ,X600372.SH,X000568.SZ,X000338.SZ,X600177.SH,X002074.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X600867.SH,X002465.SZ,X002049.SZ,X600498.SH,X601877.SH,X600582.SH,X002007.SZ,X002180.SZ,X002456.SZ,X000869.SZ,X000050.SZ,X002249.SZ,X300001.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0.0911093880047795,0,0,0,0,0,0.199214578637931,0,0,0,0.0150919500840952,0,0,0,0,0.124082671697281,0.0866449419581783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419172194065871,0.0600376634614545,0.034428841553124,0,0,0.142138681536988,0,0,0,0,0,0,0.0199813034294736,0,0,0,0,0,0,0
X600741.SH,0,0.37499977507184,0.0996264579610991,0,0,0,0,0,0,0,0,0,0,0.000389350336881466,0,0,0.0212863771856427,0.0358683093146296,0,0,0.0397385592260254,0,0,0,0,0,0,0.122443122709279,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0521267800867896,0,0,0,0.0646886647994047,0.0521592365582513,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0168852651425972,0,0.0431916411024399,0,0,0,0.0448157875254469,0,0,0,0,0,0,0,0,0,0,0,0.143974471259685,0,0.111125645108826,0,0,0,0,0,0,0.128730592247128,0,0,0,0.0788555867932367,-3.46944695195361e-18,0,0,0.0638443669721696,-1.38777878078145e-17,0,0,0,-0.0741855137432733,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0134257765827443,0,0,0,0,0,0,0,0.0316977343830339,0,0,0,0,-1.73472347597681e-18,0.231585106465205,0.0433492517625166,0,0.155315749414196,0.168512607498158,-2.16840434497101e-19,0,0,0,0,0.211015537299264,0.0390693049815132,0,0,0,0,0,0,0.0134989346335361,0,0,0,0,0,0,0,0.0165266854743641,-0.0459918970430814,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.119720695082704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197739614901494,0,0.143039040685303,0.214712662413116,0,0,0.0737826192763793,0,0.094908591035499,0,0,0,0,0.0524802740852975,0,0,0,0.185854558425933,0,0,0.0730218252050004,-0.0918390824203863,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635885701543133,0.0830383916057027,0,-8.67361737988404e-19,0.302419371054769,0,0,0,0,0,0,0.0409297941684085,0,0,0,0,0,0,0,0,0,0.0494066430964001,0,0,0.113289090965691,-0.0175777011833553,0,0,0,0,0,0,0,0.00503998980475113,0.0346320872779186,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226506045834722,0,0,0,0,0,0,0.409887458286244,0,0,0,0.0599859917621871,0.168653377131232,0,0.0613759881907339,0,0.318666946396831,0,6.93889390390723e-18,0,0,-0.0353072747740369,0.110900673654931,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0520973762810528,0,0.0368234556619951,0,0,0,0,0.305609358055379,0,0.125931445130792,0.11349573499451,0,0,0,0,0.0385188988190964,0,0,0,0,0.0528372121013811,0,-0.0153756919144311,0,0,0.0757155607618226,0,0,0.13743941098971,0.14855126274413,0,0,0.0230100719167532,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329360186317796,0,0.000783650024926547,0,0,0.00481611616997877,0,0,0.168190264741658,0,0.0154583609654675,0,0,0,0,0,0,0,0,0,0.223929706281186,0.114301882031457,0.235465234364489,0,0,-2.77555756156289e-17,0,0,0,0,0.418324433036926,0,0,-0.055102894403796,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.110277668268437,0,0,0,0,0.00143075159833195,0.0986508226641938,0,0,0,0,0,0,0,0,0.0344061085097781,0.11130469926558,0,0,0,0,0,0,0,0,0,0.0104199511100247,0.191762019667464,0,0,0,0.0462406597779148,0,0.16498445386269,0,0.157881011834354,0,0,-0.0328312786243932,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.183099425384437,0,0,0,0,0,0,0,0,0.257262491156943,0.0957867674092233,0,0,0,0.0659026430210861,0.0353463334394718,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0390840292837149,0,0,0,0,0,0.0145392324955058,0,0,0,0,0.0578801771458994,0,0,0,0,0.0284167811058065,-0.0260325013625555,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100949949173615,0,0.194521421465177,0.391385702042912,0,0,0,0,0.00949739289023959,0,0.038863001546279,0,0,0,0,0,0,0,0,0,0.0221580172289489,-0.00746484450040265,0,0,0,0.125961174579825,0,0,0.0500846845659228,0,0,0,0,0.0161068875111368,0,0.0193313182212648,0,0,0,0
X000568.SZ,0,0,0,0,0.0903937272984031,0,0,0,0,0.0348723383666869,0,0,0,0.0400966329892913,0,0,0,0,0,0,0,0,0,0,0,0,0.101797917529316,0,0,0,0,0,0,0,0.20091813103803,0,0,0,0.0350553989777193,0,0.026822489081636,0,0,0,0.0801978572899975,0,0.119348121708132,0,0,-0.00985325312265362,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00584761058119334,0,0.0214168355178051,0,0.132416108846158,0,0,0,0,0.296425789424551,0,0,0,0.126582482906327,0,0.109870183299718,0,0,0,0,0,0,0,0,0,0,0,0.132947950958674,0,0,0.0649109439510927,0,-0.0644623239102378,0,0,0,0,0,0,0,0,0,0.0206075320339194,-0.0281165835502596,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0446442533027419,0,0,0.00341494271654523,0,0,0,0,0,0.388513993669585,0,0.0184296361249527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160197204765048,0,0,0,0.210704003834226,0,0,0,0,0,0,0.0370092269700974,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.206568016655989,0,0,0,0,0,0.181369191604044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522731447723714,-0.077056323954564,0.1837606188862,0,0,0,-0.183698058244295,0,0,0,0,0,0,0.16984945488773,0,0.0716434099298095,0,0.175651267554736,0.14220873647311,0,-0.00557048447322691,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0134137278680472,0,0,0.0561845873204968,0,-0.0651480507055514,0,0,0,0,0,0,0,0,0,0,0,0.203780099086062,0,0,0.102253961887086,0,0,0,0,0,-0.0688742105328659,0,0,0,0,0,0,0,0,0,0,0.289654685055199,0,3.46944695195361e-18,0,0.0165091001307379,0,0,0.0670303781664181,0.121964555421761,0,0.0176438060296384,0,0,0,0,0,0,0
X002085.SZ,0,0,1.73472347597681e-18,0,0.0633565925847402,0,0,0,0,0.213120951545787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154787852373918,0,-0.269233023390991,-0.206996391868559,0,0,0.3342651779306,0,0.164471815810896,0,0,0,0,0.114644846058946,0,0,-0.0237183601515051,0.188805083381945,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710847767091403,0.0275479526288419,0.0804968084958891,0,0,0.0193598806213677,0,0,0,0,0,0.0960450209753344,0,0,0,0,0,0,0,0,0.0590535863247003,0.0849505937111342,0,0.222590985980823,0,0.0503278910548367,0,0.246335044871333,0,0,0,0,0.00948222042738806,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014825441531992,0,0,0.0778147496593819,0.0795265984904642,0.103632496500462,0,0,0,0,0,0,0,0.0188022965598743,0.0725851153210018,0,0.197779192022957,0,0,0,0,0,0,0.0386333546282197,0,0.00431200756234732,0,0,0.012741864924269,0.0374318870408656,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.216471433817154,0,0,0.00242619200767042,0,0,0,0,0,0.0983549037381953,0.00473396407602739,0,0,0,0,0.0686906520150765,0,0.0389244127192578,0,0.00713036339664248,0.162170528512966,0,0,0,0.0272951695440522,0,0,0,0,0,0.0299444032684952,0,0,0.0961507847539964,0,0.0679644989060184,0,0,0,0.0564084120721233,0,0,0.0127504103252114,0,0,0,0,0,0,0
X600867.SH,0,0,0.186066030690456,0.115961951915575,0,0,0,0,0,0,0,0,0.126735693128166,0,0,0,0,0.108963345579265,0,0,0,0,0,0,0,0,0,0.0967320094941037,0,0,0,0,0,0,0,0,0,0,0,0.00468318657157551,0,0,0.067110816226984,0,0.159020369300402,0,0,0,0,0.0106929289410945,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643612354290038,0,0.310682605235294,0,0,0,0,0.0773295012132406,0,0,0,-0.706437730314932,0,-0.0268027171386252,0,0,0,0,0,0,0,0,-0.294255064699675,-4.33680868994202e-19,-0.0521224766328624,0.0128542628038205,0,0,0,0.402295439653132,0,0,-0.0605758054559411,-0.0502628163135984,0,0.175719819468642,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982764235527468,0,-0.0804222000979648,0,0,0,0,0,0,0,0,0.0697164150554841,0,0,0,0,0,0,0,0,0,-0.273786821105721,0.137599018150804,0,0,0,0,0,0
X600498.SH,0.708208190628436,0,0.0624610990193999,0,0,-0.161570691875141,6.93889390390723e-18,0.0820321698748548,0,0.0767767310602962,0,-0.0726703449066311,0,0.0719640607525406,0,0,0,0.22903660622228,0,0,0,0,0,0,0.194156016990579,0,0,0,0,0,-0.00531500227584706,0,0,0,0,0,0,0,0,0,0,0,0.0570574702826262,0,0,0.621445915827723,-0.434283043500856,0,0,0.0319022656670759,0,0,0.368961662179622,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0747588983765343,0,0.0483479993577188,0,0,0,0.0527706494777787,0,0,0,0.067396315188011,0.230688297250716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123716668409299,0.165933340159713,0,0.216684889933162,0,0.0120571118754148,0,-0.0172191001584561,-0.0173656699979925,0,0,0,0,0,0
X600582.SH,0,0,0,0.0376716259781099,0,0,0,0,0,0,0,0,0,0.213902265244939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791452936908647,0,0,0.056956713676019,0,0,0,0,0,0,0,0.0132860972663473,0,0.173024613860913,0,0.176869451123911,0.0147294086739122,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11207513263234,0,0.0181057991817818,0,-8.67361737988404e-19,0,0,0,0.0130465791712507,0.241456662571446,0,0,0,0.295749687862877,0,0.110963853226056,0,0.0280650329442977,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443184652549879,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073582255105074,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0981623250033055,0,0.149869603665449,0,0,0,0,-0.207853541850833,0,0,-0.00142779877649455,0.015184502094213,0,0,0.133444041415274,0,0.0977320067521993,0,0.165990947182098,0,0,0.0430405196006176,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266025616436441,0,0.3085918577643,0,0,0,0,0.196874685665509,0,0,0,0.111641851234303,0,0,0,0,0,0,0,0,0.0291131480995922,0,0,0,0,0,0,0.0700046563269346,0,0,0,0,0,-0.0556402384081864,0,0,0,0,0,0
X000869.SZ,0.177839287483618,0,0.0013039803165736,0,0,0,0,0,0,0,0,0,0,0,0.0427395532196435,0,0,0,0,0.298131620843509,0,0,0,0,0,0,0,0,0.0686925550179674,0,0,0,0,0,0,0,0,0.0018939143264778,0.102220972326339,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.013269464455959,0.0181803854887167,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.137491884442939,0.28337979473154,0,0,0,0,0.273250157073321,0,1.38777878078145e-17,0,0,0.0512461440425226,0,0,0,0,0,0,0.0509638649601398,0,0,0,0,0,0,0,-0.040188686987791,0.0517291861478232,0.0691084224400142,0.292253031507733,0,0,0,0,-0.0829730086889286,0,-0.014529934730876,0,0.0140309699612447,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0.100931197197768,0,0,0,0,0,0,0,0,0,0,0,0,0.0960441189934604,0,0,0,0,0,0.124334487918768,0,0,0,0,0,0,0.121050566308811,0,0,0,0.159060981496371,0.0595977215218246,0,0,0,0.236340515160833,0,0,0.0127642287600836,0.0385563948296812,0,0.0473158224656564,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0.182527317172593,0,0,0,0,0,0.0881542053134044,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00419500817684698,0,0.0608149200304264,0,0,0,0,0,0,0,0,0.294239446243286,0,0,0.171468530929222,0,0.0756415204111812,0,0,0,0,-0.00853614192245531,0.0353995480036429,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785842428346318,0.0503877652717756,0,0,0.130037771990871,0.0243784156195091,0,0,0,0,0.181533220544514,0.120032499351325,0.0806029393605102,0.0844249463970877,0,0,0,0,-0.0520832477459936,0,0.182800267922854,0.0234273163891264,0,0,0,0,0,0,0,0,0,0,-0.0137748551488161,0,0,0.300831038684076,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0849896342155443,-0.171872176778357,0,0,0,0,0,0,0,0,0,0.000313374645169311,0,0,0,0,-0.143324985876469,0,-0.0116974117908781,0.316885087042588,-0.0290924781098652,0,0,0,0,0,0,0,0,0,0.0246135338831504,-0.072597126591381,0,0,0,0,0,0.0570105485698445,0,0.00219930316100154,-0.0646177120276287,0.0413062553611744,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345197388491649,0,0,0,0.127574065423864,0,0,0,-0.265832882198214,0,0,0.306788230593997,-0.0381005018622109,0,0,0,-0.460716376739182,0,0,0,0,0.179864225729423,0,0,0,0,0,0,0,0.232782399913059,0,0,0,0,0,0,0,0,0.799478648344597,0,0,0,0,1.2490875706993,0
TED,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.190587888338554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171702193345936,0,0.311023409546092,0,0,0,0,0,0,0,0,0,0,-0.734765224600234,0,0,0,0,-0.09115561290163,0,-1.02895715010455,0.0922138951935229,0,-0.057226949447091,0,0,0,2.63063582076639,0
RealEstate_excess,0.103736901779114,0,0,0,0,0.0590756924364555,0,0,0,0,0,0.0153352661861349,0,0,0,0,0,-0.0132013633899475,0,0,-0.0881723492143438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140452718638649,0,0,0,-0.213308133241962,0.0858337869448266,0,0,0,0,0,0,0,0,-0.0700589060931205,0,0,0.175415718139823,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.191918556788603,-0.165982729369239,-0.0838470508299292,0,0,0,0.00942890539297676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310879169972162,0,0.0406671454768264,0,0.0904212134598896,0,-0.0239054728018109,-0.0321257966747599,0,0,0,0,0,0,0.0701919588673519,0,0.0238824257875736,-0.0300153303354664,0.852798216702579,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00324590413633786,0,0,0,0,0,0.0044121722583144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186467065103309,0,0,0,0,-1.0842021724855e-19,0,0.00490336351599213,-0.000462707113173135,0,0,0,0.0120312539856712,0,0,0,0,0,0.11646078646767,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00491346770272154,0,0,0,0,0,0,0,0,0,0.0112754801242756,0,0,0,0,0,0,0.000145730561500206,0,0,0,0,0,0,0,0.00560287940338435,-0.00670400565797092,0,0,0,0,0,0,0,-0.00101191813336065,0,0,0,0,0,0.00649724399605533,0,0,0,0.148272075819594,0
CarbonVol_Guangdong,0,0,0,0.033876799233092,0,0,0,0,0,0.0114429941410347,0,0,0,0,0,0,0,0.0246904392812012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121224987250904,0,0,-0.0402476974056007,0,0,0,0.0815750086670822,0.0597391733538364,0,0,0,0,0,0
CarbonVol_Hubei,0,0.000752834951439874,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,-0.00208780303235376,0,0,0,0,0,0,0,0.00272969932333671,-0.0030796061191756,0,0,0,0,0,0,0.00569498577907182,0,0,0,0,0,0,0.00225740114260968,0,0,0,0,0.00145994197261102,0,0.00647253739165664,-0.00359316469173756,0,0,0,0,-0.0148514778983428,0
