,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X000338.SZ,X600031.SH,X601877.SH,X002008.SZ,X002456.SZ,X600867.SH,X300124.SZ,X600809.SH,X000625.SZ,X600066.SH,X600271.SH,X600487.SH,X002294.SZ,X000100.SZ,X600566.SH,X000981.SZ,X300142.SZ,X002241.SZ,X000596.SZ,X000661.SZ,X300136.SZ,X002180.SZ,X000050.SZ,X002508.SZ,X002007.SZ,X600522.SH,X000157.SZ,X002049.SZ,X002179.SZ,X600498.SH,X000977.SZ,X002038.SZ,X600177.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.043119110356555,0.382142195087458,0.0478191634356576,0.0783842837008997,0,0,0,0,0.0602768733765318,0,0.0123429008099331,0,0,0,0,0,0.0421671314950005,0,0,0,0,0.050138091281998,0,0,0,0,-0.0103192019261472,0,0,-0.0151619266875848,0,0,0,0,-0.0222750561075001,0,0,0,0,0,0,0,0,0.0309406899954963,0,0,0,0,0,0,0.0012802119882573,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.181823101142812,0.0733348822391532,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429651861472934,0,0,0,0,0,0.17447391514752,0,0,0,0,0,0,0,0,0.143416788432786,-0.0628471251060741,0,-0.0317089944353456,0,0,0,0,-0.024835532925396,-0.144930170160385,-0.0229904131807091,-0.0128585003530979,0,0,0,-0.0451811806596466,-0.0708289759064879,0,0,0,0,0,0
X002415.SZ,0.0288441597072933,0,0,0,0.0167198174626459,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.100520973940259,0,0,0,0,0.155628231640324,0,0,0,0,0,0,-0.0409708573977333,0.194969304775496,0,0,0.181876699769814,-0.0416491357506558,0.0798295897294856,0.192397548386815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203247455665745,-0.0242731083242233,0,0,0,0,0,0
X000858.SZ,0.300762681867535,0,6.93889390390723e-18,0,0.149292372228917,0,0.00110241332153775,0,0,0,0.36985605961233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00492527216464383,0,0,0,0,0,0,0,0,0.0130818452902418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141244398445925,0,0,0,0,0,0
X000651.SZ,0,0,0,0.424139609559717,0,0,0,0,0,0.275713001999393,0,0,0,0,0.0669582386584363,0,0,0,0,0,0.0320094640485989,0.0282877657796217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174942748085922,0,-0.046507494734417,0.314457773344688,1.73472347597681e-18,-0.0590163942412875,0.108908655404122,0,0,0,0,-0.142242351854724,0,0,0,0,0.0589231304203007,0.101012757576381,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0546138177256651,0,0,0,0,0,0,0.106416725962748,0,0.31435949206797,0,0.169425281739154,0,0,0,0,0,0.0518888066543901,0,0,-0.116016760711119,0,0,0,0.0104645304314477,0,0,0,0,0.0551532093557631,0,0,0,0,0,0.00660433819885508,0,0,0,0,0,0.266841243474383,0,0,0,-0.0544888056418791,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.100595595523797,0,0,0,0,0,0.097699165909122,0.153006766373704,0,0.382469063468714,0,0,0,0,0.0164897236853468,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.038239378396189,0,0,0,0,0,0,0,0,-0.0386983188221961,0,0,0.2724104341458,0,0,0,-3.46944695195361e-18,0,-0.0106503669267553,0,0.108730379109373,0,0,0,0.0290704133616471,0.0171960877789813,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0198587427845913,0,0,0,0,0,0.0108977914625844,0,0,0,0.0822333323141342,0,0,0,0,0,0,0,0,0,0,0.169756735936319,-3.46944695195361e-18,0.124709033193077,0,0,0,0,0,0.118213572489811,0,0,0,-0.117219022083007,0,0,0,0,0,0,0,0.0601829479689083,0,0,0,0,0,-0.0125686926960721,0.0281342367435171,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326991893935084,0,0,0,0,0,0,0,0,0,0,0,0.0565108266295651,0,0,0,0.113727262877911,0,0.0627996937994603,0,0,0,0,0,0.162351282009064,0,0.32396978988138,0.0633337179103952,0,0,0,0.122464501473966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.28077281263475,0.18697092776317,0,0.157161081823017,0,0,0,0.103677934438944,0,0.0525447604005591,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0514842297505441,0.0483958082592101,0,0.080866568717217,0,0,0.0652518959059572,0,0.0332843325557028,-0.0315777208200645,0,0,0,-0.128467188077129,0.0654162615188018,0,0,0,0,0,-0.00557683594481229,-0.00590269002475029,0,0,0,0,0,0
X000568.SZ,0.498835590582838,0,0,0,0.081765142862959,0.176194032051523,0,0,0,0.0726929775443934,0,0,0,0.0210391619918448,0,0,0,0,0,0.0547446608006559,0,0.0798990560414627,0,0,0,0,0,0,0,0,-0.0578357264027118,0,0,0,0.0342716216271287,0,0,0.0339410839728271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046862130946999,0,0,0,0,0,0,0
X600703.SH,0,0,0.240794201026075,0,0,0,0,0.044155019511342,0,0,-0.152631030212845,0,0,-0.0409421615440418,0,-0.13586930006711,0,0,0.0395330896361987,0,0.537567363415328,0,0,0,0,0,0,0,0,0,0,-0.36301566947874,0,0,0,0,0,0,0,0,0,0,0,0.0478327685492416,0.333996123620301,0,0,0,0,0,0,0.00618870149976813,0.00355853909076903,0,0,0,0,0,0
X600741.SH,0,0.31194614798694,0.0141230412433631,0.312688621273589,0,0,0.00528175208733434,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0340395002701815,0,0,0,0,0,0,-0.111078571245446,0,0,0,0.0380453862521001,0,0,0,0,0,0,0,0,0,0,0,0,0.0395952771231255,0,0,0.04386770543506,0,0,0,0,-0.00686614968516092,-0.0527803236826412,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.1081393304414,0,0,0,0,-0.0256754526084136,0,0,0,0,0,0,0,0,0.471328872829574,0,0,0.0536686886070259,0,0,0.0425050180070341,0,-0.026787203725716,0,0,0,0,0.070084944694608,0,0,0.058292348549749,0,0,0,0.218448403301098,0,0,0,0,0,0,0,0,0,0,0,0.0130797478990575,0,0,0,0,0,0
X002236.SZ,0,-0.333448600048693,0.830102819251359,0,0,0,0,0.0571699450138924,0,0,0,-0.0677487350596682,0,0,0,0,0,0,0,-3.46944695195361e-18,0.156347549431649,0,0,0.131125241946206,0,0,-0.0654200297658876,0,0,0,0,0,0,-0.0250005070463215,0,0,-1.73472347597681e-18,0,0,0,-0.00433799645650106,0,0,0,0,0.0558172743217368,0.18839308348887,0,0,0,0,0.015281002933966,-0.0254044381716077,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0203207364726837,0.182590123227249,0,0,0,0,0.0863272493350567,0,0,0,0,0,0,0,0,0,0,0.255255720750117,0,0,0,0,0,0,0.00869817570918622,0,0.0208102427095344,0,0,-0.0669915117797584,0,0.0479777326727098,0,-0.0801164400766426,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053970725587855,-0.0350899638373315,0,0,0,0,0,0
X000338.SZ,0,0,0.111765821537361,0,0,0,0,0.092943905895773,0,0,0,0,-0.117291954104878,0,0,-0.000113312603154027,0,0.290254569877315,0,0,0,0,0,0.0911409790918856,0,0,0,0,0,0,-0.040794250091177,0,-0.0581561030155592,0,0,0,0.0589271181075755,0,0,0.0746835571985942,0,0,0,0,0,0,0,0,0,0,0,-0.0125515276732523,-0.00944440450248143,0,0,0,0,0,0
