,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600031.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600271.SH,X002456.SZ,X002236.SZ,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X000157.SZ,X002292.SZ,X000559.SZ,X300124.SZ,X600372.SH,X002007.SZ,X600867.SH,X300003.SZ,X002294.SZ,X002506.SZ,X002074.SZ,X002180.SZ,X600498.SH,X600089.SH,X601877.SH,X600522.SH,X000981.SZ,X002426.SZ,X002508.SZ,X002465.SZ,X000050.SZ,X000550.SZ,X600566.SH,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.178190036683879,0,0,0.193598744033604,0,0,0,0,0.0197220353984422,0,-0.0144695342452565,0,0,0.00698708543278873,0,0,0.122772559060051,0,0.00970746343845789,0,0,0.0264686104483865,0,0,0,0,0,0,0,0.038541679364471,0.124391672628779,0,0,0,0,0,0,0,0,0.150615468764903,0,-0.118278277407098,0,0,0,0,-0.0424886732601945,0,0,0.0466928041446322,0,0,0,0,0,0,0
X600104.SH,0.144445120739026,0,0,0.0225095919788382,0,0.0572921058035493,0,0,0,0,0,0,0,0,0,0,0,0.0601302150963112,0,1.73472347597681e-18,0.00206894401985274,0,0,0,0,0,0,0,0,0,0,0.124778772432068,0,0,0,0,0,0.0418474947094354,0,0,0,0.119080398147582,0,0.0592225377175676,0,0,-0.12907598436773,-0.171521517106544,0,0,0.00588982523864204,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.118538132476449,0,-0.217136811198572,0.244762992279756,0,0.284686494409859,0,0,0,0,0,0,0,0.0964283603181708,0.00944767164674282,0,0,0,0,0,0,-0.0865428612482675,0,0,0,-0.0428355751125866,0,0,0.178964553836028,0,0,0,0.0787367497469623,0.0962385134289691,0,0.404416116351436,0,0,0.0797201888687468,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513247659627002,0,0,0,0,0,0.0219267577183276,0,0.0141970149409347,0,0,0,0,0,0.00107067726641183,0,0,0,0,0,0,0.0272671890962167,0,0,0,0.178886123015022,0,0.0515256518740167,0.0830505567935881,0,0.0753709113058907,0,0.0694327657802558,0,0,0,-0.0589207328735429,0.0971697821736242,-0.133659141786737,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145857920221632,0,0,1.73472347597681e-18,0,0,0,0,0.00304847582157945,0,0,0,0,0,0,0.1903133201899,0.110172538498988,0,0,0,0,0.216261309946313,0,0,0,0,0.0942155968631848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030887191203011,0,-0.00926707769293216,-0.00843260004860383,0,0.052354913619515,0,0,0,0,0,0,0,0,0.0508343777028848,-0.108177745845595,0,0,0,0.172501375304551,0,0.115779384599547,0,0.0128148115016185,0,0.0880047456027834,0,0.0702484174990461,0,-0.0536605560011856,0,-0.12186558580079,0,0.195826521851002,0,0,0,-0.022372133753814,0,0,0,0,0,0
X002304.SZ,0.357612737279831,0,0,-0.00291994274663544,0.208380066806473,0,0,-0.0585328350102982,0,0,0,0,0,-0.01034234950345,0.0172502824815896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363238098544783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0091739006203367,0,0.208202326142387,0,-0.0070477246115483,-0.00694527477876514,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.152581588045069,0,0,0,0,0,0,0,0.0919064302873041,0,0,0.013503029273745,0,0,0,0,0,0,0,0,0.0869446724028369,0,0,0,0,0,0.0485172265607906,0,0,0,0.0723307953067271,0,0,0,0,0.141203247480567,0,0,0,-0.0223387949636476,-0.0194566724164445,-0.0955777231787487,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.127331622090559,0,0,0.0311150526826751,0.164576497038254,0,0,0,0,0,0,0,0,0,0,0.0409999078928185,0,0,0,0,0,0,0,0,0,0,0,0.00575072658480589,0,0.0398201453109053,0,0,0,0,0.0698019894333598,0,0,0,0.0650656446984816,0,0,0,0,0,0,0
X000063.SZ,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0998131513708156,0.0683966929434856,0,0,0.130676689673264,0,0,0.0119364519410635,0,0,0,0.0587981472538723,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0339693557887578,0,0,0.0662642580403845,-0.0358880930932943,0,0,0,0,0.103842798605513,0,0,0,-0.0530896368467703,0,0,0,0,0,0,0
