,X600104.SH,X600519.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600031.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X000100.SZ,X600703.SH,X600066.SH,X600089.SH,X600271.SH,X600118.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000800.SZ,X002475.SZ,X600582.SH,X000568.SZ,X000623.SZ,X600177.SH,X300124.SZ,X000977.SZ,X002294.SZ,X000559.SZ,X000050.SZ,X002129.SZ,X000400.SZ,X600060.SH,X600839.SH,X000869.SZ,X002292.SZ,X002456.SZ,X002465.SZ,X300003.SZ,X600312.SH,X002007.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.164575181293718,0,0,0,0,0.0899991115597756,0,0,0,0,0.578161425112469,0,0,0,0.0387563107012197,0,0,0,0,0,0,0,0.0239771860904238,0,0,0,0.0518998128127664,0,0,0,0,0,0,0,0,0,0.120280279533653,0,0,0,0,-0.041603918166967,0.124079493737222,0,0,0,0,0.0049460436127641,-0.153991268468232,0,0,0,0,0
X600519.SH,0,0,0,0,0,8.67361737988404e-19,0,0.0443185414125675,0,0,0.0558116980370278,0.173836129698777,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026377354109675,0,0.0729686591220394,0,0,0,0,0,0,0,0,0,0.0705661475999996,0,0,0,0,-0.0311355420590298,0,0,0,-0.0236937532229844,-0.00922704541390586,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0448312379101179,0,0.263266730996971,0.0409658911673061,0,0,0,0,0.0508757134674791,0,0,0,0,0,0,0,0.0430933757672726,0,0,0,0,0,0.22981689163411,0,0,0.086007156290443,0,0,0,-0.0814701919398806,0,0,0.0215554496287953,0,0.00856604862442716,0,0.07030674949093,0,0,0,0,0,0,0,0,0,0,0,0.00196070166475841,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.266379658610312,0.147750778842721,0,0,0,0,0,0,0.0458905828459558,0,0,0,0,0.00208769628900833,0,0,0,0.0501057333809425,0,0,0,0,0,0.0335748111962327,0,0,0,0,0,0.071006839038581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154360812233849,0.0792064852893938,0,-8.67361737988404e-19,-0.0119674841724119,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0471910125140544,0,0,0,0,0,0,0,0,0,0.0299453742183448,0,0,0,0.120792213219474,0,0,0,0.096587288114844,0.0769484330342618,0,0,0,0,0.0593258246597908,0,0,0.184798559839394,0.0263686360727738,0.201181653669803,0,0,0,0,0,0,0,0,0.102599005092989,0,0,0,0.0867425840021935,0,0,0,0,0,0,-0.00842898472029341,0,0,0,0,0,0
X000625.SZ,0.508410279744461,0,0,0,0,0,0.0405206412397618,0,0.0227988828654647,0,0,0,0,0,0,0.0700603822105023,0,0,-0.312509548316176,0,0,0,0.00616707280538217,0.203814093030917,0,0,0,0,0,0,0,0.0201884895243191,0,0,0,0,0,0,0,0,0.14380073431365,0.0405930121819342,0,0,0,0,0,0,0.00997651768494061,0,0,0,0.00490949609228379,0,0.188068846693751,0,0,0,0
X002304.SZ,0.108163166320432,0,0,0,0,0,0,0.155340106994614,0,0.0602610599849879,0,0,0,0,0,0,0,0,0,0,0,0,-0.010222515748914,0,0,0,0.132942827312894,0,0,0,0,-0.0090911072870297,0,0,0,0,0,0,0,0,0,0,0.314308830802529,0,0,0,0,0,0,0,0,0.0182223704133099,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0155872232868926,0,0.01293128059611,0,0.0644981470032985,0,0.0764686496506502,0.0359662379656499,0.223190528247242,0,0.0243494019903567,0,0,0.112339083784747,0,0,0,0,0,0,0,0,0,0.00110871767212367,0,0,0,0,0,0.0555699272286158,0,0,0,0,0,0,0,0,0.0668847546023509,0,0,0,0,0,0,0,0,0,-0.0156785962872294,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.241433594833073,0,0,0,0,0,0.0697206641586038,0,0,0,0.123309518343743,0,0,0,0.127212680918261,0,0,0,0,0,0,0,0.222435897391702,8.67361737988404e-19,0,0,0,0.00687369440103775,0.0585085205493158,0.00293727093790829,0,0,0,0.033479398666853,0,0,0,0,0,0,0,0.0521194894566318,0,0,0,0,0,0,-0.00427191749505008,0.109343863910104,0,0,0,0,0
X600276.SH,0,0,0.0360694626984903,0,0,0,0.0129862175147035,0,-0.00690121878913088,0,0,0,0,0,0,0,0,0,0.194874584152999,0.244308943978882,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0368904564443632,0,-0.0372639243961734,0,0,0,0,0,0,0,0,0,0,0,0,0.0278468913468492,0,0,0,0,0,0,-0.0180432760165339,0.0094853138911688,0,0,0,0,0,0
X600031.SH,0.181243765614114,0,0,0,0,-0.0793117799243782,0.00936456920411005,0,0.014083189366263,0,0,0,0,0,0.83856059474259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776791610971117,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544305791460763,-0.0103209521802599,0,0,0,0,0,0
X600690.SH,0,0,0,0.183919198352129,0,0,0,0.149189916332872,0,0,0,0,0.0551808235609625,0,0,0.100744614628826,0,0.210141904842042,0.00926765957906229,0,0,0,0,0.0626713677285786,0,0,0,0,0,0,0,0,0.176196296605919,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110905734671643,0,0,0,0,0,0
X000338.SZ,0,0,0,0.104034068216157,0,0,0,0,0.00946919556888308,0,0,0.188238175735378,0,0,0.665915015100256,0,0,0,0,0,0,0.0618080952873562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077492569391086,0,-0.104197860998814,0,0,0,-0.0161750055650558,0.0222429052702068,0,0,0,0,0,0
X600372.SH,0,0,0,1.38777878078145e-17,0.134473459385862,0.0583859488364263,0,0,0,0,-0.0254481415583242,0,0,0,0,0,0,0,-0.000894135681901754,0,0,0.0134163142396143,0,0,0,0,0,0.087429133718749,0.146515198043563,0,0,0.110659253109217,0.0192201458809728,0,0,0,0,0,0,0,0,0,0,0,0,0.158691936417229,0,0,0,0,0,-0.0682494693373731,0.0104861020598808,-0.0416544242980732,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.484684161842089,0,0.20404683742743,0,0,0,0,0,0,0,0,0,0,-0.141384239546419,0,0,0,0,0,0.119950807671788,0,0.0912878056156809,0,0,0,0,0,0.101606804633952,0,0,0.10579113690927,0.0332028474718312,0,0,0.0172759196457752,0,0,0,0,0,0,-0.0716202703747053,-0.0171314977863461,0.126764069316132,-0.0217746571946662,0,0,0,0
X600741.SH,0.169208082878413,0,0,0.144151019529048,0,0,0,0,0.092595332394426,0,0,0.0101701533925873,0.0370600959030797,0,0,0,0,0,0,0,0.255759514418064,-0.0598135524916946,0,0.0358707109605877,0,0,0,0,0,0,0,0.0970267130962471,0,0,0,0,0,0,0,0,0.0116040411206274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0.0902030838556957,0,0,0.113503129592436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111751499691825,0,0,0,0,-1.73472347597681e-18,-0.00910018737302969,0,0,0,0,0,0,0,0,0.101246508415559,0,0,0,0,0.05651422732396,0.24803422274993,0.0754005511063124,0,0,0,0,0,0.00386241276484221,-0.0040215690924574,0,0,0,0,0,0
X000100.SZ,0.0650458824155841,0,0,0,0.180130663690707,0,0,0,0,0,0.0865693206604775,0.263206643700767,0.0218958709117956,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0255199009757553,0.0250215200925386,0,0,0,0,0,0,0,0.0707169996078076,0,0,0,0,0,0,0,0,0,0,0.00325491778447138,-0.00476212006022049,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0454570867533506,0,4.33680868994202e-19,0,0.00573165187089498,0,0.0820471022202699,0.0666415019045046,0,0.0853900309464688,0,0,0,0,0,0.0993176806295697,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.195452559105854,0,0.136848042575558,0.00645383165118564,0,0,0,0,0,0,0,0,0,0,-0.0146788073442984,0,0,0,0,0,0
X600066.SH,0.281034205309067,0,0,0,0,0,0,0,0,0,0.178203839295013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136002532292358,0,0,0.103655224811639,0,0,0,0,0.100867228452114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319328250069605,0.00269933427297491,0,0,0,0,0,0
X600089.SH,0.0211610397419777,0,0,0.034972755048895,0,0,0,0.166776384290593,0,0,0,0.0937105159350103,0.137086725729383,0,0,0.0453120472280387,0,0,0,0,0,0,0,0,0,0,0.0354178985499398,0,0.0472948540257547,0,0,0,0,0,0,0,0,0,0,0.220853347117882,0,0,0,0,0,0,0,0.2509043488415,0,0,0,-0.0127860812032351,-0.0126890461051454,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118391549689999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360473966611225,0,0.258547021363125,0.0669836246666529,0,0,0.068575884024603,0,0,0,0,0,0,0,0,0,0,0,0.264780647953587,0.140459241829982,0,0,0.100542516537451,0,-0.0990421411095552,-0.0344530046954455,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.495557864821238,0.478163946842937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10944878221215,0,0,0.032586031784758,0,0,0,0,0,0,0,0,0,0,0,0,0.0955279532580902,0,0,0,0,0,0.071303005217994,0.0156729980257286,0.123347048322625,0,0,0,0,0
