,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600276.SH,X300124.SZ,X000725.SZ,X300014.SZ,X003816.SZ,X600031.SH,X002129.SZ,X002371.SZ,X002241.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X300142.SZ,X600089.SH,X601877.SH,X600741.SH,X002180.SZ,X600460.SH,X000661.SZ,X000733.SZ,X000100.SZ,X600522.SH,X000157.SZ,X002074.SZ,X600702.SH,X600884.SH,X002236.SZ,X000799.SZ,X600584.SH,X600183.SH,X002414.SZ,X000800.SZ,X601799.SH,X600372.SH,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.212497022786344,0,0,0.0250294304518209,0.150354634554354,0.0188455177606461,0,0.0160403816570188,0,0,0.0922478945007452,0,0,0,0,0,0,0,0,0.180356632134079,0,0,0,0,0,0,0,0,0,0,-0.0744248280699801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363866132343082,0,0.0221066891677212,0,0,-0.000495947034515012,-0.0298067714893563,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.448827033090895,0,0,0,0,0,0,0,0,0,0,0.176781763331391,0,0,0,0,0.0678413195007334,0,0,0,0,0,0,0,0,0,0,-0.0653764857168508,0,0,0.0913807013320616,0,0,0,0.0307230192815705,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244197937154688,0.0131523517878316,0,0,0,0,0,0
X600809.SH,0,0,0,0.065997982899714,0.40830848932561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117318936708435,0,0,0,0.166838433279836,0,0,0,0,-0.0643453366228145,0,0,0,0,0,0.00315325751102418,0,0.144555849451922,0.158011332669279,0,0,0,0,0,0,0,0.0140759870566092,0,0,0,0,0,0.026436830025398,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0811718019488348,0,0,0,0,0,0,0,0,0,0,0.213103832745595,0,0,0,0,-0.252059519053024,0,0,0,0.0366068538353111,0,0,0,0,0,0,0,0,0,0,0,0.125936873314568,0.134194043136041,0.324898171261058,0,0,0,0,0,0,0,0,0,0.158814215394467,-0.131981424473192,0.131420543098139,0,0,0,0,0,0
X000568.SZ,0,0.433313663915941,0.067587864947904,0,0,0.0188449305701735,0.0891407071726569,0,0,0,0,0,0,0,0,0,0,0.134467393603099,0,0,0.185345877975203,0.00418749264179248,0,0,0,0,0,0,0,0,0,0,-0.0303932546489397,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0996466192394962,0,0,0,0,0.0482820877134757,0,0,0,0,0,0
X600690.SH,0,0.0525706784165773,0,0,0.276180959264446,0,0,-0.0921273968856566,0.308314656891198,0,0,0,0,0.117161848960742,0,0,0,0,0,0,0,0.0450410906068982,0,0,0,0,0,0,0,0,0.0501402480313165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301698800102373,0,0,0,0,0,0.0231294512732411,-0.0496399746920334,0,0,0,0,0,0,0
X002304.SZ,0.0645863640417647,0,0.136536206932432,0,0.159902470554828,0,0,0,0.0298288617357607,0,0,0.0410988995691202,0,0,0.317142234783481,0,0,-0.0924914309021753,0,0,0.0309462460265574,0.0615136371148493,0,0,0,0,0,0,0,0.0244606246000001,0,0,0.101400354316359,0,0,0,0,0,0.208178519177089,0,0,0,0,0,0,0.00694652545675031,0,0,0.0770714613166635,0,0,0,-0.00518083073181557,0,0,0,0,0,0
X002475.SZ,0,0,-0.0159780684297114,0,0,0,0,0,0,0,0,0,0,0,-0.104688095948434,0,0,0.0259625128232418,0.539200041188381,-0.259677662041731,0.102030537889543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163544962291235,-0.107860629942231,0,0,0.101489556791164,0.036996543191655,0,0,0,0,0,0,0,0.0604145312626704,0,0,0,-0.0299346608658366,0,0,0,0,0,0
X000651.SZ,0,0.0120974376660114,0,0,0,0.0611637696144596,0.178307591863842,0,0,0,0,0,0,0,0.134366259934207,0.108406004819608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149921720527102,0,0,0,0,0.0539217778917808,0,0,0,0,0,0,0,0,0,0,0.0679117899288125,0,0,0.0828449340457897,0,3.46944695195361e-18,-0.0208259899630822,-0.00687229796383737,0,0,0,0,0,0
X600104.SH,0,0.0222020431176675,0,0,0,0,0,0,0,0,0,0,0,0,0.140426355098755,0,0,0,0,0,0,0,0.157959699629014,0,0,0,0.0160987521003885,0,0,0.124420893264765,0.0263780451609125,0,0,0,0,0.0249315051460303,0,0,0,0,0,0,0,0,0,0,0,0,0.052547936236451,0,0.0819687006214066,-0.0164840465674688,0.0176103647683103,0,0,0,0,0,0
X600276.SH,0,0,-0.0721638640142217,0,0,0,0,0.16040779307187,0,0,0,0,0,0,0,0,-0.0808581757616728,0,0,0,0,0,0.227854027289872,0.126493849497563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113835731969688,0.0427793299014594,0,0.11765270390297,0,0,-0.0406414978569926,0,0,0.169576222375724,0.204142394509262,0,0,-0.0542004092390358,0.0252376740393465,0.0878797749123939,0.0339392830325397,0,0,0,0
