,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X002241.SZ,X600066.SH,X600271.SH,X000100.SZ,X000568.SZ,X600031.SH,X002292.SZ,X002236.SZ,X600118.SH,X002074.SZ,X002475.SZ,X000559.SZ,X600177.SH,X002506.SZ,X000157.SZ,X600372.SH,X000338.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X002456.SZ,X002426.SZ,X002249.SZ,X000050.SZ,X002007.SZ,X600699.SH,X600867.SH,X002294.SZ,X002508.SZ,X600089.SH,X002465.SZ,X000869.SZ,X002179.SZ,X002180.SZ,X002049.SZ,X000596.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.138922535924088,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252492869302194,0,0,0,0,0.16904702252223,0,0,-0.00415549248111589,0,-0.0677775184677526,0,0,0,0,0,-0.126636109522718,0,0,0.0140170847126558,0,-0.022805647142416,0,0,0,0,0,0,0.174922602561397,-0.000796560179987469,0,0.147978266556183,0,-0.00733032064076139,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.025291978526377,0,0,0.120441378939928,0,0.0242079073476502,0,0.0695305228657088,0,0,0,0,0,0,0,0,0,0,0,0.0358310573174328,0,0,0,0,0,0,0,0,0,0,0,0.000487198595885838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365565958996418,0,-0.0387393742721815,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.138821672931046,0,0,0.0505624157635605,0,0,0,0,0,0.00734605149282037,0,0,0.0192396460963622,0.0452101056933187,0,0,0.0368717288698861,0,0,0,0.023028810948066,-0.0255596091729905,0,3.46944695195361e-18,0,0.160444713168457,0,0,0,0,0,0.0129955393102875,0,0,0,0,0,0.0776088514747478,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.215817414326412,0,0,0,0.20633686089521,0,0,0,0,0,0,0,0.06628107892761,0,0.0866323853046433,0,0,0,0,0,0,-0.0808937068710665,0,0,0,0.0918398337588331,0,0,0,0,0,0,-0.0148818681992102,0.0856509036495145,0,0,0,0,0,0,0,0,0,0,0,-0.0753371443709152,-0.00616121635278185,0.137164198067818,0,0,0.0108115330352273,0,0,0,0,0,0,0
X002304.SZ,0.153138011364326,0,0,0.108195589209913,0,0,0,0,0,0,0.164041442160065,0,0.0278024158709568,0,0,0,0.207527166708674,0,0,0,0,0,0,0,0,-0.0611088355005204,0,0,0,0,0,0,0.0185990388356672,0,0,0,0.19014096990685,-0.0249343497871098,0,0,-0.0995969027116424,0,0,0,0.0367654473884239,0,0.119572989909458,0.134201662475634,0,0,0.0347306333995592,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107139534510782,0.0487534879944926,0,0,0,0,0,0,0.111312825862954,0,0,0,0,0,0,0,0,-0.0442981630106743,-0.0495457862059472,0,0,0,-0.0164946435934552,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0499060454413419,0.109309514389802,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000725.SZ,-0.00648015945043096,0,0,0,0,0,0,0,0,0,0,0,0.01872672253874,0,0,0,0,0.06202887898535,0.0753109116228934,0,0,0.0217073139090904,0,0.148262725440414,0,0.0788088451005815,0,0.00336428846157824,0,0,0,0,0.105618751414371,0,0,0.0421161163813066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.27763330020479,0,0,0,0,0,0,0,0,0.162121139165311,0,0,0,0,0,0,0,0,0,0.146663529053161,-0.024646121269654,0,0.111137070492947,0,-0.0869211528048076,0,0,0,-0.307670682338,0,0.14046134374533,0,0.104101681186309,0,0,0,0,0,0,0,0,0,0,0,0.0299257418052251,-0.0666770398854319,0,0.106791631959989,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.199244638791752,0,0,0,0.227139205586605,0,0,0,0,0,0,0,0,0,0.304817591572083,0,0,0,0,0.228334327978934,0,0.0469678209599591,0,0,0,0,0,0,0,0,0,0,0.0583286427938295,0,0.0246663507949302,0,0,0,0,0,0,0,0.0497506559107617,3.46944695195361e-18,0,0,0,-0.100817293848875,0,0,0,0,0,0,0
X600690.SH,0,0,0.0148231379288025,0,0,0,0,0,0,0,0.00495137394153498,0,0,0,0,0,-0.081514205455827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435182539946429,0,0,0,0,0.068145240758604,0.367287571199028,0,0.155216232798115,0.082092697644115,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,-0.00431424869237388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125838536536195,0,0,0,0,0,0,0,0,0,0,-0.0563989598654774,0,0,0.115921175338139,0.0910274408119549,0,0,0,-0.0371066662517036,0,0,-0.109184331271646,0,0.154206612094205,0,0,0,0,-0.0112647162838717,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.0914627824661155,0,0,0.0531586578832737,0,0,0,0,0,0.0140167464769222,0,0,0,0.164257418664669,0,0,0.0229396952203483,-3.46944695195361e-18,0,0,0,0,0,0,0.0454315743089735,0,0,0,0,0,0,0,0,0.198818573855891,0.0868556853897761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
