,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X000568.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X600177.SH,X002292.SZ,X002475.SZ,X002456.SZ,X002007.SZ,X600372.SH,X000338.SZ,X000559.SZ,X300003.SZ,X600867.SH,X000157.SZ,X002506.SZ,X002074.SZ,X600522.SH,X002180.SZ,X300124.SZ,X002294.SZ,X002085.SZ,X002426.SZ,X600089.SH,X000981.SZ,X601877.SH,X002508.SZ,X002465.SZ,X000869.SZ,X000050.SZ,X002249.SZ,X600498.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.381744841622704,0,0,0,0,0,0,0.261504440367372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106350488989635,0,0.0301718436472644,0,0,0.113395344325849,-0.0938550705836877,0,0,0.050754091857173,-0.203025876014921,0,0,0,-0.0469455066874077,0,0,0,0,0.0191917836800529,0,0,0,0,0,0
X600104.SH,0.179930777546332,0,0.051907897103624,0,0,0,0,0.48867204844355,0,0,0,0,0,0,0.0131880171359136,0,0,0,0,0,0,0,0,-0.0614981518350294,-0.0211040837808577,0,0,0,0,0,0,0,0,0,0.0653820009804331,0,0,-0.0697448879150853,0,0,0.0212275219927884,0,0,0,0,0,0.0105971983037102,0,0,0,0,-0.0121163897007088,0,0,0,-0.319159179650606,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640562177848138,0,0.0159237563405225,0,0.0734127784349165,0,0,0,0,0,0,0,0.0297936640807591,0,0.0792886049436207,0,0.496170076466885,0,0,0,0.08464111588708,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0179099592853555,-0.017723576985146,0,0,0,-0.214014882363171,0,0
X000858.SZ,0.100673175797493,0,0,0,0.198077873049516,0.0817244000086798,0,0,0.181867881530848,0,0.0961476831534135,0,0,0.343321442561562,-0.022597180951049,0,0,0,0,0,0,0,0,-0.0362983817230617,0,0,0,0,0,0,0,0,0.0482068199938478,0,0.00764296779814752,0,0,0,0,0,0,0,0,0,0,0,0,0.0303990822521132,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.721500631268259,0,0,0,0,0,0,0,0,0,0,0.0396053994120066,0,0,0,0,0,0,0,0,0,0,0.0589994485280331,0,0,0,0,0,0.0207935305380387,0,0.00364704853302807,0.0444774497981171,0,0,0,-0.0238851739713618,0,0,0.0140149673946987,0,0,0,0,0,0,0,0,0.0031820022962076,0,0,0,0,0,0,0
X600276.SH,0.0584019066094852,0,0.215437731799991,0,0,0,0,0,0,0.159287428504006,0.0104662951425454,0,0,0,-0.0525206779636431,0,0,0,0,0,0,0,0,0,0,-0.0834957667755397,0,0,0,0,0,0,0,-0.0222931717007496,0,0,0.104637014364171,0,0,0,0.0409095660771842,0.119098590875436,0,0,0,-0.12285573052972,0,0,0,0,0,-0.0445487934104911,0,0.0522710036690668,0,0,0,0
X000725.SZ,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0220942523039815,0,0,0.0642889055051304,0.0761942062005997,0,0,0,0,0,0,0,0,0,0,0,0,0.0931618340660147,0,0,0,0,0,0,-0.017180178574466,0.0236418253983037,0,0,0,0,0,0.00990910827672863,0,0.0669133333853142,0,0,0.117135014313302,0,0,0,0,-0.0409901883431497,0.0202020996981721,0,0,0,0,0,0
X000625.SZ,0,0.112812378682528,0,0,0,0,0,0,0.0847773540568475,0,0.166392168448318,0.048950342872705,0,0,0,0.0565636552684471,0,0.092473409105493,0,0,0,0,-0.082579467483588,0,-0.00247908715542079,0,0,-0.00762141381605697,0,0,0,0,0,0.0511004815111097,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445696996450347,0,0,0,-0.00840685093495366,0,0,0,0,0,0,0
X600690.SH,0,0,0.0225445782869362,0.060677435706039,0,0,0,0,0,0.00573787243022598,0.0596009164178256,0,0,0.0626005874918582,0.0179329895334695,0,0,0,0,0,0,0,0,0,0.136226279925893,0,0,0,0.0270114888918741,0,0,0,0,0.0933191674143966,0.0338937272017544,0,0,0,0,0,0,0.0453539965568425,0,0,0,0,0,0,0,0,0,0.0976316509449247,0,0,0,0,0,0
X000063.SZ,0,0,0,0.066072687201374,0,0,0,0,0.0750816662517636,0,0,0,0,0,0.0763840929764936,0,0,0,0,0,0,0,0,0.140049109856563,0,0,0,0,0,0,0,0,0,0.0252950701197999,0.0711602542537957,0,0,0,0,0,0,0.0375053809313866,0,0,0,0.0318600638446593,0,0.167590713460216,0,0,-0.00375460935546197,4.33680868994202e-19,0,0,0,0,0,0
