,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X002241.SZ,X000100.SZ,X600118.SH,X600271.SH,X002236.SZ,X601877.SH,X600372.SH,X002085.SZ,X000157.SZ,X600177.SH,X002456.SZ,X002007.SZ,X300124.SZ,X002294.SZ,X600699.SH,X300003.SZ,X000559.SZ,X600089.SH,X600867.SH,X002292.SZ,X002180.SZ,X600522.SH,X002508.SZ,X002426.SZ,X002074.SZ,X600498.SH,X002506.SZ,X002465.SZ,X000623.SZ,X000536.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.170414386160991,0.115871293721539,0,0,0,0,0,0,0,0,0.0431761135368388,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260813389553903,0,-0.150021267327246,0,-0.111741767045869,0,0,0,0,0,0,0,0,0.102830713669485,0,-8.67361737988404e-19,0,0,0.083984197167029,0,-0.0793467473323224,0,-0.0361459553672533,0,0,-0.00975193304555501,0,0,0,0,0,0
X600703.SH,0,0,0.278730619175064,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.116346123231699,0,0,0,0,0,0,0,0,0,0.0661717023177331,0,0,0,0,-0.0036741586058091,0,0,0,-0.223461121764838,0,0,0.320355501742098,0.0631993293425641,0,0,0,0,0,0.068295742252833,0,0,0,-0.00792461757298692,0.0973505189402756,0,0.20160831304881,0.0552588625217498,-0.0275316073827273,0,0,0,0,0,0
X600741.SH,0,0.330221447314771,0,0,0,0,0,0.135498693729262,0.275471606572443,0,0,0,0,0,0,0,0.00774173714214488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639181754507577,0,0,0.109715142839597,0,0.0779490280952671,0,0.000562664991552206,-0.00676658139357975,0,0,0,0,0,0
X600031.SH,0,0,0.0901762917668859,0,0.00756764112036586,0,0,0,0,0,0.0698999047361636,0,0,0,0,0,0,0,0,0,0,0,0,0.00169681657120007,0,0,0.379304685971864,0,0,0,0,0,-0.264139077055587,0,0,0.174396608961897,0,0,-0.0263758347591952,6.93889390390723e-18,0,0,0,0,0,0,0,0.254008630894456,0,-0.0616899039018318,0.0135352365052633,0,0,0,0,0,0,0
X000568.SZ,0.0748747736504103,0,0,0,0.45230647385464,0.0205208666339468,0.00174073506747041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949323952390648,0,0,0.109295268808254,0,0,0,0.00299267671135477,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.00308585140873738,0,0,0,0,0,0
X600066.SH,0,0,0.0361488762498659,0,0,-0.0859623531667649,0,0,0,0,0,0,0.143840028117473,0,0,0,0,0,0.036910675908164,0,0,0,0,0,0,0.0733032565162712,0,0,0,0,0,0,0.153732903281529,0,0,0,0,0,0,0.174340608478843,0,0.174170707823371,0,0,0,0,0.175224225058947,0,0.0730355509993026,0.0695321268330814,-0.0263957274451203,0,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.142520293489467,0,-0.0737914337767072,0,0,0,0,0,0,0,0,0,0,0,-0.0317518078064604,0,-0.360709278538044,0,0,0,0,-0.287140123170234,0.137731087280982,0,0,0.209237066131266,0,0.306098968402162,0,0,0,0,0,0,0,0.125955903057813,0,0,0,0,0.0300176691547605,0,0,0.0870623031954894,0,0,0,-0.00203262542077558,-0.00355432917379077,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.286764417192231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296673102296302,0,0,0,0,0,0,0.222545463665506,0.228559423610568,0,0,5.55111512312578e-17,-0.0361064618687125,0,0,0,0.0782035371769748,0,0,0,0.0661643670637896,0,0.251074165529623,0.0430233118599358,-0.0429563655857683,0.0341605034227907,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.119249942951787,0,0,0,-0.0402237471853142,0,0,0,0,0.146087702089028,0.293314585561669,0,0,0,0,0,0,-0.133292083875482,-0.0406452184087827,0,0,0,0,0.129808685109213,0.0396768752926838,0,0,0,0,0,0,0,0,0.114296413776389,0,0,0,0,0,0,0,-0.11055579881626,0,0.33072813815423,0,-0.0203458857366244,0,0,0,0,0,0,0
X000100.SZ,0,0,-0.0846740547172104,0,0,0.0249199341863257,0,0,0,0,0,0,0,0.0284680573465245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384524692615957,0.067702629076035,0,0,0,0,0,0,0,0,0.0254249830744685,0,0,0,-0.0110295040354542,0.00838595088980472,0,0,0.0262525395286579,0.0228197282268175,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0171316082021922,0,0.120562927660787,0,0.0658387471788687,0,0,0,0.108135115049859,0,0,0,0,0,0,0.367050165001948,0,0,0,0,0,0,0,0,0.0192151879989602,0,0.166760254548486,0,0.0910220322156293,0,0,0,0,0.0566380832055873,0,0,0,0,0,0,0,-0.00311446668036887,-9.449107465542e-05,0,0,0,0,0,0.100680534196352
X600271.SH,0,0,0.0408546374701583,0,0,0,0,-0.183953716895543,0,0,0,0.11460385480705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169107396013157,0,0.126254282686206,0,0,0,-0.033835451258421,0.190907130468488,0,0,0,0.00784768476531528,-0.160592382265402,0.00224156834645595,0.00787955420326336,0,0,0,0,0,0
X002236.SZ,0,0,0,0.100776567696171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0901302210486407,0,0,0.0584798194493426,0,0,0,0,0.140367021424022,0,0,0.217447287717268,0.471036016252028,0,0,0,0,-0.696084401428962,0,0,0,0.0176505615754673,0,-0.0397171375635468,-0.0249020046394276,-0.00822668105900703,0,0,0,0,0.454711768713376,0,0
X601877.SH,0,0.0990238027829982,0,0,0,0,0,0,0.225263707836053,0.141810828122045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240958355254086,0,0,0,0,0,0,0,0,-0.0624648111424684,0,0,0,0,0,0.0782650569360957,0,0.0742259187997085,0.0999399876170066,0.0319464725363415,0,0,0,0.0217262888864457,-0.000656626642230371,0,0,0,0.0671896835267644,0,0
X600372.SH,0,0.0467285586885556,0,0,0,0,0,0,0.001153715754314,0,0,0,0.0495693624224301,0,0,0,0,0,0,0,0.345837333813682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103034109343571,0,0,0,0,0,0,0,-0.00261459686769521,0.0354936123542219,-0.110939227052715,0.0352367648431548,-0.0152873905587721,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0699417330181163,0,0,0,0,0,0,0,0.0657656944350868,0,0.146973087245577,0,0,0,0,0,0,0,0,0,0.220727470110884,0,0,0,0,0.188521531298043,0,0,0,0,0,0,0,-0.26038899557069,0,0,0,0.19571356862477,-0.0903856592989893,0,0,0,0,0,0,0,-0.00844654511068379,-0.0530623775932686,0.0265081203330813,0,0,0,0.101627614218537,0,0
X000157.SZ,0,0,0,0.0568478165007391,0,-0.00923761562301733,-0.0239057247794155,0,0,0,0,0,0,0.454980540373861,0,0,0,0.0600748401789875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761690014666764,0.167164025523271,0,0,0,0,0,0,0,0,0,0,0,0.000554237655305271,0,0.0166345681664549,-0.0131455845396946,0,0,0,0.209213742978248,0,0
X600177.SH,0,0.0976719679264573,0,0,0,0,0,0.0272272417624566,0,0.123215229634715,0.226804551799345,0,0,0.0191829049322812,0,0,0,0,0,0,0,0,0,0.0513983224052402,0,0,-0.0368173949605173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045290865567474,0,0,0,0,0,0.125697572915901,0,0,-0.0175338289504126,0.0137798098144826,0.0235510605351165,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.141900465262409,0,0,-0.0571185027133874,0.150186063930579,0,0.0466902045203459,0,0.361554460390621,0.0326879504040548,0,-0.0756579955779747,0,0,0,0,0,0,0,0,0,0,0.0660306104766142,0,0,0,0,0,0,0,0.143526988873184,0.166530462130381,0,0,0.160507820006432,0,0,0,0,0,-0.0544067378687558,0.151635750697456,0.0775698649311903,-0.0479099293740585,0,0,0,0,0,0
X002007.SZ,0,0,0,0.166452488320126,0,0,0,0,0,0,0,0.0641325087745091,0,0,0,0,0,0,0,0,0,0,0,0.0228272712995003,-0.0531518426443711,0,0,0,0,0,0,0,0,0,0.0280822568627729,0,0,0,-0.0194033671164813,0,0,0,0,0,0,0,0,0,0.195300991710465,0,0.02453719737901,-0.0312641614124306,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112720159320419,0,0,0,0,0,0.117284247611413,0,0,0,0.156997301380937,0,0,0,0.0133436081673349,0,0,0.052334496487689,-0.0783372942845756,0.0105508682476981,0,0,0,0,0,0,0.0825286243189109,0,0.109236263475179,0,0,0,-0.0438583270087373,0.0206689057543194,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.211758241860985,0,0,0.0433154407012452,0,0,0,0,0,0,0.0594865268294651,-0.0104445970401852,0,0,0,0,0,0,0.0344776717644451,0,0,0,0,0,0,0,0,0.0672210734534717,0,0,0,0,0.0244768469844864,0,0.0509013480824245,0,0,-0.101121423672058,-0.112749534809813,0,0.0670611037813311,0,0.201288618907879,0,-0.00509824356156359,0,0,0,0,0,0,0
X600699.SH,0,0,0,-0.210355692478933,0,-0.0789047703549204,0,0,0,0,0,0,0,0,0.0512600020970145,0.1223848249353,0,0.213852833911303,0,0,0,0,0,0.0567863767216299,0,0.0135038257029748,0,0,0,0,0,0,0,0.0773800214329605,0.0854317457226203,0,0,0,0,0,0,0,0.044552418679782,0,0,0,0,0.0681447324535037,0,0,0.0512410647650232,-0.0142263033468194,0,0,0,0,0,0
X300003.SZ,0,0,0.151905749141914,0.0499830753546777,0,0,0,0,0,0,0,0.115994870864205,0,0,0.104506030163184,0,0,0.0522684541682429,0,0,0,0,0,0,0,0.128607258613229,0,0,0.0882758221725129,0,0,0,0.0877547922781201,0,0,0,0,0.40297341672445,-0.062793201464864,0,0,0,0,0,0,0,0.0492849886135964,0,0,0,0,-0.00678552399830526,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0577216532315781,0,0,0,0,0,0,0,0,0,0,0.0442231701381833,0,0,0.0610753803323815,0.00125864311788835,0,0,0,0,0,0,0.054449418655977,0,0,0.0378777770315035,0,0,0,0,0.283791946305955,0,0,0,0.216695135020089,0,0,0,0,0,0,0.0717556261061549,0,0,0,0.0627378229320982,0,0,0.0165296381935147,0,0,0,0,0,0
X600089.SH,-0.0351838254751388,0.0635772997700036,0,-0.0187588114334424,0,0,0,0,0,0.184402487796829,0,0.163759746282629,0,0,-0.0116735064177957,0,0,0.0161594603384081,0,0,0,0,0,0,0,0.00734516394016474,0.0632778773466384,0,0.0813804290471469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860913011889452,0,0.217091588253895,0,-0.09114993282205,-0.00365640514274868,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.109431796836094,0,0,0,0,0.364754936842925,0,0,0,0,0,0,0,0,0,0,0.0673932984105194,0,0,0,0,0,0.262897696434128,0,0,0,-0.00589309706608794,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0223034423204932,0,0,0,2.71050543121376e-20,0.261522830889112,0.080318695457976,0,0.0116851687590898,0,0,0,0,-0.13317631964109,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110971212870773,0,0,0,0,0,0,0,-0.040220657993166,0,0,0,0,0.218048726782641,0,0,0,0.367283947040915,0,0,0,0.0571150691760105,0.149595106691933,0.0656138615515095,0,0.0609638328392854,0,0.261670306271546,0,0,0,0.0278025350719532,0.171609270409757,0,0.00641394821466201,0,0,0,0,0,0
X002180.SZ,0,0,0,0.201885733566742,0,0,0,0,0,-0.582730138561214,0,0,0,-0.240951569793919,0,0,0.145445185707455,0,0,0,0,-0.199467593468044,0,0,0,0,0,0,0,0,0,0.117878181249578,0,0,0.00839017291015083,0,0.204003331440089,0,0,0.217355053964643,0,0,0.278293151957999,0,0,0,0.0198759531040228,0.116111151245121,0,-0.114969423672856,0,0.00980160725703621,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.289234360997729,0,0,0,0,0,0.148404384498026,0,0,0.00865658868927625,0,0.190919246374248,0,0,0,0,0,0,0,0.0663106378664219,0.225176749146885,0,0,0.204858677228881,0.117686272527506,0,0,0,0,0,0,0,0,0.0759041691148314,0,0,0,0,0,0,0,0,0.00662712595634209,0,0,0.0714045386406748,-0.0141452511808405,0.00200768458487995,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0434028438058024,0,0.0415211272003507,0,0,0,0.0191421139283983,0,0,0,0.114607422815634,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0507128897366848,0,0.101433633654074,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,-0.0840563543543607,0,0,0,0,0,0,0.144005454699255,-0.125606097936464,0,0.00290994202552738,0,0,0,0,0,0
X002426.SZ,0,-0.0554751746432761,0,0,0,0,0.269038669728084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55218228280343,0,0,0,0,0,0,0.087001305718382,0,-0.193439638406197,0,0,0,0,0,0,0.093725755657842,0,0,0.14064861398911,0,0,0,0,-0.0762497284016457,0,-0.01734020700833,-0.0684055476972148,0.0461733560801751,0,0,0,0,0,0.0210970699291517
X002074.SZ,0,0,0,0,0,0.0580249804272146,0,0,0,0,0,0.11342836938243,0,0,0.153983965295853,0,-0.0290086438181556,0,0,0,0.151716152330065,0,0,0,0,0,0,0,0.12172228265199,0,0,0,0.102175528592893,0.158171658570087,0,0,0,0.0111756521761319,0,0,0,0,0,0,0,0.290237664757271,-0.0833129723829311,0,-0.200542224059526,0,-0.0232375312308284,0,0,0,0,0,0,0
X600498.SH,0.420924000818902,0.0375306464219372,0,1.73472347597681e-18,0,0.0283890321730699,0,0,0,0,0,0,0,0,0,0,0,-0.00553418545356802,0,0,0,0,0,0,0.196518597147366,0.0474394450795912,0,0,-0.0878719944984353,0.183209467393041,0,0,0,0,0,0,0,0,0.0294619442591887,0,0,0,0,0,0,0,-0.236610237209293,0,0.184420652983771,-0.120491532492099,-0.009729634155734,-0.00942252699130676,0,0,0,0,0,0
X002506.SZ,0,0,0,0.0113784833182241,0,0.0785772084086331,0,0,0,0,0,0,0,0.118356590120252,0,0,0,0.0521566999606917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817593320187964,0,0,0.429092475562022,0,0,0.187409889849091,0.0740326386669685,0,0,0,0,0,0,0,0,0.0228019634099388,0,1.38777878078145e-17,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0.0505350274852494,0,0,0,0.0434194179855967,0,0,0,0.185014473596505,-0.0984937391375792,0,0,0.0151392082193979,0,0,0.137701181042792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184647518689615,0,0,0,0,0.0107373684353729,0.0628207161114382,0,0,-0.00355491987823367,-0.0552655516862172,0,0,0.00378119855431317,-0.010088192639811,0,0,0,0.0602380897369365,0,0
X000623.SZ,0,0,0,0.399087045295485,0,0.0455897415902351,0,0,0,0.275575164552094,0,-0.075729560699944,0,0,0,0,0,-0.709630231385597,0,0,0,0,0,0,0,0,0.467810014520192,0,-0.240640545031682,0,0.23672595688008,0,0,0.00673974389986659,0.307434653183919,0,0,0,0,0,0,0,0,0,0,0,0,0.246751157183558,0,0,0,-0.00160960686471272,0,0,0,0,0,0.60462173568436
X000536.SZ,0,0,0,0,0,0,0,0.222788619563475,0,-0.126623220557934,0,0.137767503627067,0,0.167646218879293,0,0,0,0,0,0,0,0,0,0,-0.307514717711054,0,0,0.110048859431562,0,0,0,0,0,0.0737452088846355,0,0,0,0,0,0,0,-0.0920621287594537,0,-0.0890460341409534,0.717196366056613,0,0.123863013830501,0,0,0,0.0348563558616277,0.00379438882984699,0,0,0,0,0,0
X000550.SZ,0,0.0870969331755279,0,0,0,-0.120306576533099,0,0,0,-0.169890864593169,0,0,0,0,0.103797050053754,0.00626374694141716,0,0.301482423899494,0,0,0,0,0,0,0,0,0,0,0,0.275146862340037,0,0,0,0,0,0,0,0,0.0422392589374772,0,0.196595926941157,0,0,0,0,0,0.0695440349566074,0,0,0,-0.0523312851777844,0.0164476069269218,0,0,0,0,0,0
Change_TY3M,0,0,0.578724060634231,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215619279552019,0.327727635207253,0,0,0,0,0,0,0,0,0,0,0.101732702293074,0,-0.109776918449192,0,0,0,0,-0.468713669172421,0,0.800276696226819,-4.33680868994202e-19,0,0,0.138531490074548,0,0,-0.358322977495648,-0.0632137313182633,0,0,1.0842021724855e-19,0,0.0935281881501364,-0.0390942630964413,0,0,0,0,0,0
Slope,0,0,-1.97825569572847,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.609938208605827,0,0,0,-0.367197280100244,0,0,0,0,0,0,0,-0.040138869845306,0,0,1.07888609053417,0,0,0,0.372656366525466,0,0,0,-0.386802457322232,0,0,0,0,0,0,-1.59686261639983,1.19516285240904,0,0,0.177024656073898,-0.132046909419204,0.742530135611671,0,0.603010325439818,0,0,0,-2.25309190784567,0,0
TED,0,0,0,0,0,0.902806153115016,0,0,0,0,0,0,0.372625170960775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.517363303168951,-0.164896053300845,0,0,0,-1.25005489179181,0.0680780817728404,0,0.353764013120065,0,0,0,0,0,0.182796219478451,0,-0.701095270990573,1.18204864223826,0,-2.48530581553559,0,0,-3.61868751604529,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.25316590138902,0,0,0,0,0,0.0818319881524537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533158382664147,0,-0.083141818025925,0,0,0,0,0,-0.0690859186530141,0,0,0,-0.051085494478093,-0.0742922864490729,0.067317352676772,0,0,0,0.132046202114933,0,-0.021017845079409,0.0126426599445634,0,0.169467469114617,0,0,0,0
MKreturn,0,0,0,-0.00196534701386907,0,0.0910975228877602,0,-0.134081659154917,0,-0.0837704150958553,0,0,0,0,0,0,0,-0.0285532674289298,0,0,0,0.015402092748735,0,0,-0.0955773787732586,0,0,0,-0.0210071631202542,0,0,0,0,0,0,0,0,0,0,0,0,0.0491659471325306,0,-0.139149142075834,0,0,0.0151909828700868,0,0,0,-0.00908720373965933,0.0101787070495675,0.0684191243767057,0,0,-0.0524130704001366,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00189667672664821,-0.00109335474369878,0,0,0.00146238535648336,0,0,0,0,0,0,-0.000951031795776074,0,-0.00201977450191452,0,0,0,0,0,-0.000342602289253091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889953032523992,0,0,-0.00102463889436644,0,0,-0.00372483739492869,0,-0.00113210710127675,0,0,0,0,0,0.00276418522115994
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179918403540666,-0.0634551281460651,0,0,0,0,0,0,0,0,0,0,-0.0381755259878699,0,0,-0.0188255527321841,0,0,0,0,0,0,0,-0.0292759956230953,0,0,0,0,0,0,0.0322507656315297,0,0.00541480864752451,-0.0183033468482514,0,0,0,0.00531913477813905,-0.019156674934963,0,0,0,0,0,-0.794666751184396
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00634020785747194,-0.000670774676618605,0,0,-0.00355344840832318,0,0,0,0,0,0,-0.00206093335163868,0,0,0,-0.00468637881588746,0,0,0,0,0,0,0,0,0,-0.00820473102558492,0,0,0,0,0,0,0,0.0110636023152042,0,0,0,0,0.00456116751332233,0,0,0.0136083057205597,-0.0101590622646428,-0.0101311005857634,0,0,-0.0389812303356468,0,0
CarbonVol_Hubei,0,0,0,-0.0064090468800742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00460436616897938,0,0,0,0,0,0
