,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X000338.SZ,X002236.SZ,X600031.SH,X300003.SZ,X002008.SZ,X600809.SH,X300124.SZ,X601877.SH,X002456.SZ,X600867.SH,X600271.SH,X600066.SH,X000625.SZ,X600487.SH,X000596.SZ,X002294.SZ,X000100.SZ,X600566.SH,X000981.SZ,X002241.SZ,X000661.SZ,X002508.SZ,X300142.SZ,X300136.SZ,X000050.SZ,X000157.SZ,X002180.SZ,X002179.SZ,X002038.SZ,X002007.SZ,X000977.SZ,X600522.SH,X000869.SZ,X600177.SH,X600498.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0.216506963100637,0.00639500825646759,0.187752792498649,0.0727802118580939,0,0.11982678604439,0,0,0,0.00043760669007134,0.0379876567877098,0.0196204776052552,0,0,0.0614850381025559,0,0,0,0,0,0,0,0,0,0,0.122508126436562,0,0,0,0,0,0,0,-0.158512214792947,0,0,0,0,0.0525914168120107,0,0,0,0,0,0,0.129665237877593,0,0,0.0254330365816437,0,0,0,0,0,0,0
X600741.SH,0,0.440913026430459,0,0.120467078340591,0,0.00265251114643736,0,0,0.160075451760215,0,0,0,0,0,0,0,0,0.0912265304104928,0.0446672569005635,0,0,0.0179031271315166,0,0,-0.0847996193387635,0,0,0,0,0,0,0,0,0,0,-0.0715231701492213,0,0,0,0,0,0,0,0,0.0327243051107311,0,0,0,0,0.00919669785031237,0,0.0258200478098564,-0.021072299279006,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,-0.151041137875895,0,0,0,0,0,0,-0.0827193971698335,0,0,0,0,0.477736488541543,0,0,0,0,0,0,0,0,0,0,0,-0.0302826631199595,0,0,0,0.360698039355524,0,-0.0133010545922999,0.481546143441081,0,0,0,0,0,0,0,0,0,0.0747596444702513,0.0184381104297936,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0143892561918435,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.111363767564439,0,0,0,0,0,0,0.126438351509491,0,0,0.519344277901775,0,0.0689459497636068,0,0,0,0,0,0,0,0,0.0368990460148539,0,0,0,0.0666266000910737,-0.106554942945472,0,0,0,0,0.115256065094062,0,0,-0.114900384201076,0,0,0.00459350297328155,0,-0.0129467401606077,-0.0135451716118685,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0879399793433596,0,0.120732325417333,0,0,0,0,0,0,0.152693251952194,0,0,0.096027886119453,0,0,0,0,0,0,0.0249664234352534,0.0283074719988074,0,0,0,0,0,0,0,0,-0.098730610255974,0.0467675142011709,0,0,0,0,0,0,-0.0657134047915904,0.0565914681280027,0,0.0391734462562492,0,-0.0455941348815685,0,-0.00838214295243349,0.0082540506956909,0,0,0,0,0,0
X002236.SZ,0,0,0.497836598060668,0,0,0,0.0126253081351064,0,0,0,0,0.0418768231482077,0,0.0524519192571425,0,0,0,0,0.12330757963538,0,0,0.165865208839022,0.0168903886098886,0,-0.0583664882907408,0,0,0,0,0,0,0,0,-0.0709020549978276,0,0.27010832444428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228797467773118,0,0,0,0,0,0
X600031.SH,0,0.0592086052165564,0,0,0,0.0553404537267504,0,0,0,0,0.159730772861986,0,0,0,0.173054611064868,0,0,0,0,0,0,0,0,0,-0.00500450588262032,0,0,0.061651329739178,0,0,0,0,0,0.112414575631767,0,0,0,0.0240698004105549,0.0180247613114023,0,0,0,0,0,0,0,-0.173750418312,0,0,-0.0369563467501689,0,-0.00405145487327366,0.0142000900706196,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0843311708960954,0.153430477387823,0,0,0,0,0,0,0,0,0,0,0,0,0.0345250979917349,0,0.013817849551312,0,0.380382562667484,0,0,0,0,0,0,0,0.027797303450609,0,-0.0512723452219514,0,0,0.0992132052232251,0,0,0,-0.20581548115083,0,0.0309242418542298,0,0,0,0,0,0,0.0459505896523027,0,0.0286315412116646,0.00418822555000167,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.194453992821606,0,0,0,0,0,0.223683848034048,0.0544645570202512,0,0.240009734632519,0,0,0,0,0,0,0,0,0.0673628069321117,0,0,0,0,0.114604088188279,0,0,0,0.0873692342224193,0,0,0,0,0,0,0,0.199518466681141,0,0.210713261880508,0,0,-0.0334596821230305,0,0,0,-0.160132083033264,-4.33680868994202e-19,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0771252869709178,0,0.114095069855365,0,0,0.263497004514945,0,0,0.165836459212908,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377383419870826,0,0,0,0.0497165191408393,0,0,0,0,-0.019817565359954,0.0597652969383454,0.181879698706586,0,0,0,0,0,0,0.0476285854548978,0.180488114268256,0,0,0,0,0,0,0,-0.0195708055972087,-0.00433132542139658,0,0,0,0,0,0
X300124.SZ,0,0.119704678895811,0,0,0,0.0328907321322746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657849429980673,0,0,0,0,0,0,0,0,0.233248276199916,-0.135724028062626,0,0,0.00175224562251823,0,0,0.0222068673659208,0,-0.0427596654463177,0,0.0494801628667575,0,0.0986856403576739,0,0.109894989602813,0,0,-0.0309717239028265,-0.0442312496801537,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328002804091509,0,0,0,0,0,0,0,0.000879824602728849,0.359909398679527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147193991229863,0,0,0,0.259887139139955,0.0108807751525869,0,0,0,0,-0.11957553383768,-0.0929738525732385,-0.185403606460504,0.115925977116992,0.115103843706373,0,0,0,-0.0536782487780991,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.386048673429018,0.655765468060003,0,0,0,0,0,0,0,0.155081764815032,0,0,0.00182068616048609,0,0,0,0,0,0,0,0,0,0,0,0,0.150530218726199,0.0672838606119029,0,-0.0354749428215926,0,0,0,0.0756075232714797,0.0236481115687511,-0.0538245852268759,0,0,-0.0793212246337335,0.0531821954033932,-0.0247365908849575,0.00819723080967975,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.05289160194026,0,0,0.188711892692111,0.00113590016093541,0,0,0,0.477790421099279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135148078793715,0,0.17424599463876,0,0,0,1.73472347597681e-18,0,0,0.0215966397007772,0,0,0,0,0.155287727946522,0.00683576679527143,0,-0.0431236627732738,-0.00997938294501732,0,0,0,0,0,0
X600271.SH,-0.277983627781296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487617472769793,0,0.1999831809543,0,0.0851282695366478,0,-0.293393377577616,0,0,0,0,0,0.115174349377191,0,0.18276955351385,0,0,0,0,0,0,0.249997496259379,0,-0.0537342729825081,0.0212780307812332,0.310126475556448,0,0,0,0,-0.19776496767559,0,-0.024655819891052,0,0,0.0548796920681076,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.034025175757803,0.17879748194395,0,0,0,0,0,0,0,0,-0.0527574488690949,0,0.0457828637461094,0,0,0,0,-0.0753192780942148,0,0,0,0,0,0,-0.0725698563879878,0,0,0,0,0.0471747534147744,0,0,0,-0.151652183069052,0,0,0,0.0379725766346228,0,0,0,0.0388675856566934,0,0,0.0253684188000628,0.011507941052632,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0018366276829886,0,0.0192688902027174,0,0.072634777457228,0,-0.0963901203760103,0,-0.0300105959757546,0.0897406648088424,0,0,0,0,0,0,0,0,0.0877215798738306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145510649786385,0.081244221277369,0,0,0.0494466209903513,0,0,0,0.201030268198016,0,0,0,0,0,0.00578398081687221,-0.00337244214898004,0,0,0,0,0,0
X600487.SH,0.0719432826161775,0.032318068028569,-0.021002857334554,0,0,0,0,0.256048625765458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,-0.0405932860837946,0,0.020817295285315,0,0,0,0.369234629033077,0,0,0,-0.0405602205611932,0,0,0.520953816688616,0,0,0.125483570223387,0,0,0.00390829362540614,0.0122502764104673,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0.295593234839016,0,0,0,-0.0392825993397577,0,0,0,0,0.15541242108604,0,0,0.0189936420099623,0,0,0,0,-0.0459635022588656,0,0,0,0,0,0,0.0895519870657069,0,0,0.0536358489747912,0,0,0.141947836907006,0,0,0,0,-0.112511608104815,0,0,-0.035745852153649,0,0,0,-0.0089326589380144,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.162977852763752,0,0,0,0,0,0,0,0,0,0,0,0.249313778231664,0.0516967095364627,0.12042518802912,0,0,0,0.0651781459533743,0,0,0,0,0,0,0,0.173628425652365,0,0,0.0017008545059285,0,0.408811891976296,0,0,0,0,0,0,0,0,0.0223044772351723,0,0,0,0,0,0.00817455414462128,0.00305580294954735,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0208632013100545,0,0.0489267624941702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00508833920762486,0,0,0.0842716206518793,0.113394616434947,0,0,0,0,0,0,0,0,0,0.0350418216231853,0.0125168601364246,0,0,0,0,0,0,0.0807371074536264,0,0,0.0407785657709466,-0.0447811604655895,0,0,-0.0223577254635962,0,0,0,0,0,0
X600566.SH,0,0,0,-0.054932455832475,0,0.25781177922491,0,-0.0665608335167704,0,0,0,0,0,0,0,0,0,0.0692084534983559,0,0,0.101289765439703,0,-0.0463594465960329,0,0.0374904640076121,0,0,0,0,0,0,0,0,0,0.367162133585704,0,0.177596657029253,-0.00984130935413366,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00868163699261895,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,-0.0926557539036781,0,0,0,0,0,0,0,0,0,-0.209885853982996,-0.0331609645237357,0,0,0,-0.0771432624067219,0,-0.0560497806895561,0,0,0,0,0,0,0,0,0,-0.0403980590723448,0.291251682716535,0.109795398854619,0,0,0.0992525818722075,0,0.0962282208708012,0,0,0,0,-0.0372148205633794,0.00687761682491841,0,0,0,0,0,0,0,-0.0913498908509724,0,0
X002241.SZ,0,0,0.0589752364402041,0,0,0,0,0.00270322218682985,0,0,0,0,0,0,0,0,0,0,0.240175544632951,0,0,0,0.0609944929881101,0,-0.0202971718703857,0,0,0,0,0,0,0,0,0,0,0,0,0.335238017294723,0,0,0,0,-0.165731189726549,0,0.114223759355002,0.107881942004681,0,0,0,-0.0233285207977113,0,-0.0010632336693365,-0.0449937013702369,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.307397611940755,0,0,0,0,0,0,0.055139038831711,0,0,0,0,0,0,0,0,0,0,0.387035070332639,-0.108029901847817,0,0,0,0,0.054430092759111,0,0.220719125433809,-0.303071139905198,0,0,0,0.013011243915,0,0,0,0.111432946248999,0,0,0,0,0,0,0,-0.0196119279994228,0,0,0,0.0192424209196994,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161356280985798,0,0,0,0,0,0.0573305361108489,0.163527122170824,0,0,0,0,0,0,0,0,0.122214197639499,0,0,0,0,0.0518538074844461,0,0.0459493069407635,0,0,0,0.0925188734388775,0.0987452950747118,0,0.0132616733328896,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0244638725892666,0.0986286767232972,0,0,0.00838061763275017,0,0,0,0,0,0,0,0.107437697422758,0,0,0.043810994118247,0.0900666367557937,0,0.164444468142595,0,0,0,0,0,0.24121635170027,0,0,0.0688141106764802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0291402340833556,0,0,0,0,0,0,0
X300136.SZ,0,0,0.190576914031479,0,0,0,0,0,0,0,-0.26806822523061,0,0,0.291346277177048,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.240051869982382,0.0626768681333906,0.274678492493456,0,0,0,0,0.416843074783835,0,0,0,0,0.0625532912657145,0,0.00536233854469055,0,0,0.0396011852734261,-0.0101663154556926,0,0,0,0.0466568178532947,0,0,0,-0.0150871638175032,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0.0522625615556063,0,0,0.182126212159066,0,0,0,0,0,0,0.0368070760446239,0,0,0.0248317865512657,0,0,0,0.0951001322249479,0.0234966904989766,0,0,0,0.0521287569011799,0.30005601731896,0,0,0,0,0.420594287863459,0,0,0.0891927910187383,0.016096336752071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555458554995132,-0.0292139846087902,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0224985827073452,0,0,0,0,0,0,0,0.123235059653956,-0.0223142226739736,0,0,-0.0227815010584347,0,0,0,0,0.0257439340777554,0.0290810548384351,0,0,0.111112078075069,0,0,0,0,0,0,0,0,0.058469622039572,0,0.014793635989821,0,0.00152502092500997,0,0,0,-0.0501054246345729,0,-0.0376728467135707,0,0,0,0,0.0180575756253601,0.0143219564557938,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.181752300998721,0,0,0,0,0.135761963808108,0,0,-0.179253132195839,0,-0.431389310400814,0,0,0,0,0,0,0.119775204443971,0,0,0,0.248877025920294,0,0,0,0.310364943003675,0,0.129494995148136,0,0,0.119596774085669,0,0,0,0.22938827458863,0.0252223901565582,-0.107017632516736,-8.67361737988404e-19,3.46944695195361e-18,0,0,0.0969286239399414,0.17436509650137,0,0.023173282431225,0.0377469874927201,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.137385816884301,0,-0.0609390220509776,0,0,0,0,0,0.129167176375631,0,0,0,0,0,0.10228129691188,0,0.0202293327071886,0,0,0,0.0971060528029955,0,0,0,0,0,0,0,0,0.0481149567868342,-0.0554967949158742,0,0,0,0,0,0.086590308369839,0,0,0.113145644329962,0,0,0.0210400605754595,0,0.204231326208783,0,0,-0.045695531176951,0.0118568205784599,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999460633441046,0,0,0.451113406871099,-0.140938348518938,0,0,0,0.27454369593981,0,0,0.255890985181237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136736167614865,0,0,-0.045383757234672,0.00669469226871964,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.30765956485636,-0.0542822895175135,0,0,0,0,0,0,-0.169459064857998,0,0,0.251622370771903,0,0,0,0,0,0,0,0,0,0,0.197121511083866,0,0,0,0,0.155317225058501,0,0.233314273317238,0.128967036714535,0,0,0,0.00595729864222474,0,0,0,0,0,0,0,0,0,0.0256273520636131,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.346679914542978,0,0,0,0,0,0,0,0.253610017578188,0,0,0,0.0720286440886892,0,0.117491440298686,0,0,0,-0.00216709779157103,0,0,0.0106472143403156,0,0,0.229127732121577,0,0,0.180585495515516,0,0,-3.46944695195361e-18,0.375280323234124,-0.0131003122017274,0,0,0,-0.019884184344491,0,-0.0414775371794963,0.294542281107558,0,-0.0486674621209148,-0.0563469778386416,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,-0.155022393434805,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.40303972781487,0,0,0,0,0.569260910301884,0,0,0,0,0,0,0,0.060336398483157,-0.15404239934806,0,0,0,0.00162719921105907,0,-0.101885438931805,0,0,0,0,0,0.13026945833769,-0.188132028546311,0,0.0083635993596653,0.0514370557629694,0,0,0,0,0,0
X000869.SZ,0,0,0,0.234850494074804,0,0,0,0,0,0,0,0,0.11740470320195,0,0,0,0,0,0,0.0613054307896875,0,0.0688146926028635,0,0,0,0,0.328310320801075,0,0,0,0,0,0,0,0,0,0,0.104445755117466,0,0,0,0,0,0.0824224441811245,0,0,0,0,0,6.93889390390723e-18,0,-0.0220253693678569,0.0518366377435496,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0927559991768135,0,0,0,0,0,0,0,0.0165288145835997,0,0.0252201587611724,0.0484388750392002,0,-0.0556924932280219,0.0168271120564072,0.0028299211519218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106364214380969,0,0.0338783488638111,0.107368358800388,0,0,0,0,0,0,0.0292963490879128,0,0,0,0,0,-0.017397583136499,1.0842021724855e-19,0,0,0,0,0,0
X600498.SH,0,-0.220311456231746,0,-0.0710587488449112,0,0,0,0,0,0,0,0,-0.210003046673946,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.114557162443085,0,0.0645383400771699,0.595868881750501,0,0,0,-0.054094072947538,0,0.305880315345477,0,0,0,0.087496512058841,0,0,0,0,0,0,-0.153888037111018,0,0.231924333434769,0,0,0,0,-0.0158775745773044,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0749687315696231,0,0,0,0,-0.0945079146069277,0.14160342301808,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.150932999243814,0,0,0.0596569943664539,0,0,0,0,0,0,0,0,0,0,0,0.164538057073605,0,0,0,0.350013811770234,0.0236087633775878,0,0,0.0601046293271947,0,0.226604763208867,0,0.188658959505764,0,0,0,0.0793644035942066,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.221116796051443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448915593789454,0,0,-0.0465622662628428,0,-0.00546538680528075,0.0302240796532993,0,0,0,0,0,0,0.0495751087276825,0,0,0,0,0,-0.156036579712441,0,0,0,0,0,0,0,0.176632678728145,0,0,0,0,0,-0.0748662777529749,-0.107245262454936,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.436704707526132,0,0,0,0,0,0,0,0,0,0.447584124813892,0,0,-0.144809276562077,0,0,0.450255577565546,0,0,0,0,0,0,0,0,0,0,0,0,0.14165600207125,0,0,-0.273818127958779,0,0,0.373736486523184,0,-0.124392652787079,0,0,0,8.67361737988404e-19,0,0,0.223164468832455,0,0,-0.562304195296426,0,0,0,-3.60542894789149,0,0
TED,0,0,0,0,1.1892149826057,0,0,0,0,0,0.170137900503823,-0.243229394615148,0,-0.279443252886546,0,0,0,-0.451803687224995,0,0,0,0.396598409474793,0,0,0,0,0,-0.226488536076775,-0.202472411053065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401567332282073,-0.356378771239713,-0.177544832842971,0,0,0,0,0,0,0
RealEstate_excess,0,0,4.33680868994202e-19,0,0,0,-0.00764611915525274,0,-0.0145312790894049,0,0,0,-0.115737765256774,0,0,0,0,0,0,0,0,0,0,-0.029859447359818,0.0262361094934196,0,0,0,0,0,0,0,0.0314335558338669,0,0,0.0610213016761137,-0.0778739457581415,0,0,0,0,0,0,0,0,0,0,0,0.0408148021600412,0,0,0.00626635334542677,-0.00412175996246853,0,0,0,0,0,0
MKreturn,0,0.0659831966908971,0,0.0116419711245144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376514861425696,0,0,0,0,-0.116485457646358,0,0,0,0,0.0647728963220002,0,0,0,0.0748177218328154,0,0,-0.0595801099794331,0,0,0,0,0,0,-0.0141158101819526,0,-0.0228395980945031,0,-0.00993712947013669,0,0,0,0,0.0232042688268945,-0.0323261584687225,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000401018847671649,0,0,0,0,0,0,0,0,0.000115490499434705,0,0,-0.000715332968697739,0,0,0,0,0,0,0,0,0,0.000671708355778347,0,0,0,0,0,0,0,0,0,0,0.00201793913817236,0,0.00515798376077943,0,0,0,0,0,0.00243467374166743,-0.00201679657618512,0,0,0,-0.0255006847063578,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0201401005651874,0,0,0,-0.0792303485190494,0,0.0492200954433858,0,0,0,0,-0.0385511318247107,0,0,0,0,0.0407309494828379,0,-0.0551962814610228,0,0,0,0,0,0,0,-0.0388001241892395,0,0,0,0,0,0,0,0,0,0,0,0,0.0197825760276218,0,0,0,0.0770896259166057,0,-0.0468254567094894,-0.0745160405676449,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.014624688587293,0,0,0,0,-0.0123870512093304,-0.000151695108987329,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335330591918218,0,0,0,0,0,-0.0027832592663547,0,0,0,0,0,0,0.00799151456705247,0.00297051364266284,-0.00289921580594144,-0.0101175067455843,0,0,-0.00863974985296633,0,0,0.013079443357783,0.0121078798892737,0,0,0,-0.0307904908166621,0,0
CarbonVol_Hubei,0,0,0,5.42101086242752e-20,0,0.0023017411326229,0,0,0,0.0193839727917286,0,0,0,0,-1.0842021724855e-19,0,-0.0239792375649492,0.0076001833773715,0,0,0,0,-0.0198539689579587,0,0.00265585223079636,0,0,0,0,0,0,0,0,0,0,0,0.00355639248771634,0,0,0,0,0,0,0,-0.00743603879345072,0,0,0,0.00121054661287453,0,0,0.0159009980531732,0.00938804362099683,0,0,0,-0.150750981627689,0,0
