,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X000100.SZ,X600066.SH,X002241.SZ,X002475.SZ,X000338.SZ,X002236.SZ,X002456.SZ,X600271.SH,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300003.SZ,X300124.SZ,X000559.SZ,X600867.SH,X002292.SZ,X002294.SZ,X600089.SH,X002180.SZ,X002426.SZ,X601877.SH,X600522.SH,X002506.SZ,X002074.SZ,X000623.SZ,X002508.SZ,X000981.SZ,X000536.SZ,X600498.SH,X000869.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600118.SH,0,0,0,0.170021208831881,0,0,0,0,0,0,0,0.107957468325962,0,0.0336783533852759,0,0,0,0,0,0.113776479257514,0.00538952506204696,0,0,0,0,0,0,0.100509580229996,0,0,0.0091062304789396,0,0.0892449978715775,0,0,0.128566998808894,0,0,0,0,0,0.173606637940329,0,0,0,0.0594295205145176,0.0549437627228601,0,0,0,0,-0.00147657008876797,0,0,0,0,0,0
X600177.SH,0,0.115386070816118,0,0,0,0,0.0442050130300248,0.00246945226099907,0,0.0710656107410346,0.180220168448568,0,0,0.0827832097578547,0,0,0,0.044953589890727,0,0,0,0,0,0,0,0,-0.0560355822947742,0,0,0,0,0,0.045921091497064,0,0,0,0,0,0,0,0,0,0,0,-0.0414182512057499,0.0992387989469615,0,0,0,0,0,0,0.00702773568689601,0,0,0,0,0
X002085.SZ,0,0,-0.157205527174024,0,0,0,0,0,0,0,0,0,0,0.0362770034688448,0,0,0,0.0490253286644746,0,0,0,0.00852840039868754,0,0,0,0,0,0,0,0,0,0,-0.199363295628351,0,0,0,0,0,0.39029251308507,0,0,0,0,0.294546248964402,0,0,0.0888221016708795,0,0.0594235959696933,0,0,0.00570852206565319,0,0,0,0,0,0
X000157.SZ,0,-0.0811603700020574,0.130777109419365,0,0,0,0,0,0,0,0,0.0222524117053141,0,0.505233419989416,0,0,0,0,0,0.00876464318450792,0,0,0,0,0,0,0,0,0,0.0431152688249024,0,0,0,0,0,0,0,0,0.00572297436026121,0,0,0,0,0,0,0,0,0,0.00402606955019398,0,0.000367809692091419,-0.00197993202581469,0,-0.0904367816803627,0,0.142067000113825,0,0
X600372.SH,0,0.0509402754203019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537373928882038,0.0219264837429807,0,0.0112111122683548,0,0.0282888704709081,0,0.218184849362336,0,0,0,0,0,0,0,0,0,0,0,0.0209444924602625,0,0,0,0.173604313871546,0,0,0,0,0,0,0.112109145387791,0,0,0,0.00606719500435128,0.0153169082394489,0,0,0,-0.0106443621829553,0,0
X002007.SZ,0,0,0.118296168543021,0,0,0,0,-0.0504430457664493,0,0,0,0,0,0,0,0,0,0,-0.0126708821401607,0,0,0,0,0,0,0.0282553648611917,0,-0.213581600334275,0,0.063669777882545,0,0,0,0,0,0,0,0.108271621307092,0,0,0,0,0,0,0,0.278453818775608,0,0,0.153516834986926,0,0,-0.025108192675249,0,0,0,0,0,0
X300003.SZ,0,0,0,0.253451062079104,0,0,0,0.0263538513129422,0,0,0,0,0,0,0,0,0,0,0,0.102582935001022,0,0.0208017445663746,0,0,0,0.126974299893355,0,0,0,0,0,0.19697508917196,0.0435099359089214,0.271882587845134,0,0,0,0,0,0,0,0,0.0911354166603091,0,0,-0.0512025888798261,0,0,0,0,-0.00138372025922274,0.00640198650409837,0,0,0,0,0,0
X300124.SZ,-0.0672359088396806,0,0,0,0,0,0,0,0,0,0,0,0,0.0506366591952864,0,0,0,0.0411032962531447,0,0,0,0.157700494889963,0,0.0241634457460844,0,0,0,0,0,0,0,0,0,0,0,0.02657264602841,0,0.0727954278790011,0,0.0942566038768694,0,0,0.109452110335236,0,0.0473662167976326,0,0,0,0.142884449206269,0,0.0464171257032813,-0.0302307622635239,0,0,0,0,0,0
X000559.SZ,0,0,0.0443647960595236,0,0.0556274377571018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660616829177009,0,0.0715005899423079,0,0.0508544997896037,0,0.0110161726713868,0,0,0,0.319777589571317,0.0374254641080513,0,0,0.100761120704399,0,0,0,0,0,0.0361338183763427,0.0893605140419733,0,0,0,0,0,0.0537460772796113,0,0.0239873764627484,0,0.0117451411642993,0.0102909364342819,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.154003475962541,0,0,0,0,0,0,0,0,0,0,0,0,0.101681519981073,0,0.0748420124654707,0.108323296715457,0.0484768401492694,0,0,0,0,0,0,0,0.0315712700917222,0,0,0,0,0,0,0,0,0,0.0123747922901732,0,0,0,0,0,0,0,0,0,0,0,-0.00121360113013357,0,-0.0224138568976898,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442145735909952,0,0,0,0.172389976502649,0.168046383646622,0,0,0,0,0,-0.00838005738172299,0,0,0,0.0672687617076242,0.0851913310054787,0.501991258542929,0,0,0,0,0,0,0,0,0.0225894095490883,0.166060972772332,0,0,0,0,0,0,0.0924668380562836,0,0,-0.00361109079963106,0,0,0,0,0,0
X002294.SZ,0,0.243778415626097,0,0,0,0.10221672844923,0,-0.0845509798999432,0,0,0,0,0,0,0.0165258134883987,0,0,0,-0.0468923562986919,0,0,0,0,0,0,0,0,0,0.204795153486214,0,0,0,0,0,0,0,0.0140516781238422,0,0,0,0,0,0.07061823109014,0,0,0.0525606172205388,-0.0278586806230695,0,0,0,-3.46944695195361e-18,-0.0164661337495931,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.202320284199847,0,0.0194450659528507,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0548541525533177,0,0,0,0.0220375879173117,0.144955962881726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480955942756579,0.198243364276807,0,0,0,-0.0411230042382644,0.0168751882056479,0,0,0,0,0,0,0
X002180.SZ,0,0,0.296212283410513,0,0,0,0,0.0728014284781725,0,-0.618709421428876,0,0,0,-0.289726427561974,0,0,0,0,0.147028786114015,0,0,0,0,0,0,0.182855900365535,0,0,0,0,0,0,0,0,0,0,0,0,0.0351499731695329,0.293971383360961,0,0.237987015612638,0,0,0.0333018406954469,0.0417645130114683,0,0,-0.0691624355230245,-0.234698175326146,0,-0.0448508797009178,0,0,0,0,0,0
X002426.SZ,0,-0.223580993471427,0.043533632508149,0,0,0,-0.070352575416574,0,0,0,0,0,0,0,-0.0288765144486592,0,0,0,0,0,0,0,0,0,0,0.301599529568594,0,0,0,-0.0914317144769888,0,0,0,0,-0.00471047830041728,0,0,0,0.329059704403325,0,0,0,0.077239406377836,0,0.124860920232721,-0.277326492541043,-0.0661261029243182,0,0.165636910961563,0,-0.0634246643759516,0.0532219422072086,0,0,0,4.33680868994202e-19,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.338269695927451,0,0,0.103473446064935,0,0,-0.10315615097726,0,0,-0.155434835049362,0,0,0.193644562335194,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0498991008142088,0,0.380314874538748,0.00200241052200975,0,0,0,0,0,0.111110056861697,0,-0.0575042383314624,0,0,-0.00870787374521107,0,0,0,0.164159605711649,0,0
X600522.SH,0,0,0.187813819998845,0,0.170315835736527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824589327459821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166439342959509,0,0,0,0,0,0,0,0,0,0.0210854554895909,0.0939173975646298,-0.0433412408875942,0.00380041007769295,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.00497919431593143,0,0,0,0.131416795859506,0,0,0,0,0,0.115301714990057,0,0,0,0.116486522638806,0,-0.0749511761658959,0.00536293367322807,0,0,0,0,0.264823825236255,0,0.208839926467327,0,0,0,0.0974577537765206,0.109513942673151,0,0,0.00234826943683989,0,0,0,0,0,0,0.0069019098253692,0,0,0.0113225070273454,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.111213132867523,0,0,0,0,0,0,0.138423588601184,0,0,0,-0.0829006996384299,0,0,0.147641485917923,0,0.241623945836712,0,0,0,0,0,0,0,0,0,0.246995216004835,0,0,-0.0920387590978617,0,0.0100783531670232,0,0,0,-0.0492186228036253,0,0,0,0.140416373269625,0,0,0,-0.0980316976738701,0.028124212661156,0,0,0,0,0,0
X000623.SZ,0,0,0.235978147420172,0,0,0,0,0.307655994230432,0,0.0797351875447755,0,0,0,0.309295395744324,0.0228895407898722,0,0.165834293407302,0,0,-0.383376029252457,0,-0.32880422586025,0,0,0,0,0,0,0,0,0.0594452133668167,0.418428958249543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495465674186069,0.00541652584799321,0,0,0,0.0764987456636886,-0.0165037971501072,0,0,0,0,0,0.814589274726053
X002508.SZ,0,0.000325015571416024,0.16931251397477,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0138986146303714,0,-0.00776548516446105,0,0,0,0,-0.0318151087547079,0,0.0495350369324502,0,0,0,0.0534585506943629,0,0,0.105055381622088,0,0,0,-0.121754037023635,0,-0.22750727074591,0,0.111764660386208,0.0506991908213518,0.0541163030267959,0,0,0,0,0,0,0,0,0,0,0,0,0.0362016194207608,0,0,0,0,0,0
X000981.SZ,0,0,-0.0851417993525571,0,0,0,0,0.0837983081241593,0,0.152239513907126,0,0,0,0,0,0,0,-0.00197988100995252,0,0.196275201994597,0,0,0,-0.136046859495871,0,0,0,0,0,0,0,0,0,0,0,0.12844951786747,0,0,0,0,0,0,0.136714033389803,0,0,0.099337816149583,0,0,-0.067229225470989,0.0547987774690417,0,-0.0137487889206779,0,0,0,0,0,0
X000536.SZ,0,-0.0327040186803012,0,0,0,0,0,-0.0620054503439066,0,0,0,0,0,0.0374213507130481,0,0,0,0.124947913278957,0,0.162915557566047,0,0,0,0,0,0,-0.0969980887770642,0,0,0,0.0668876033484509,0,0,0,0,0,0,-0.313009416039697,0.0461564200760257,0,0.0557949414782771,0.00296796424372781,0.0182705515499286,0,0,0,0,0,0,0,0.04104211049701,0,0,0,0,0,0,0
X600498.SH,0.411542850102709,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111470344303553,0,0,0,0,0,0,0.0461139619324373,0,0.232026656729221,0,0,0,0,0,0,0,0,0.112202515546988,0,0,0,0.0242579821931519,0,-0.244178106535334,0,0,0,0,0,0,0,0,-0.0151966282287021,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.0897035912328107,0,0,0,0,0.0828137030450713,0,0,0.167460413101778,0.0501758203814917,0.0043456525693656,0,0,0,0,0,0,0.084072014983589,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.154862424465847,0,0,0,0,0,0,0.101385933075247,0,0,0,0,0,0,0,0,0,-0.0128201578523395,0,-0.0106873416696009,-0.0169039321894371,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.0490006113767236,0,0,0,0,0,0,0,0,0,0.0466000528006195,0.400135767470704,0,0.0867982785327558,0,0,0,0,0.0513394584896616,0,0,0.0739652302682597,-0.300278983975045,0.301513090256287,0,0,0.0547691979288167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500374788974138,0.00913559488878717,0.0622537392081921,0,0,0,0,0,0
Change_TY3M,0,0.137802452582539,0,0,0,-0.0920880608992343,0,0.0958271252462828,0,0.0314684114944971,0,0,0,0,0,0,0.185226131552229,0,0,0,0.118209851460952,0,0,0,0,0,0,0,0.16982821123385,0,0,0,0,0,0,0,0,0,0.0964888845137163,0,0,0,0.0378824834152928,0,0,0,0,0,0.0208713869684249,0,-0.0560203578855993,0,0,0,0,0,0,0
Slope,0,0,0,-0.0404970277795637,0,0,0,-0.0681337811131832,0,0,0,0,0,0,0,0,0,0,0,-0.0332317652650473,-0.371083710371789,-0.0713135630656211,0,0,0,-0.303508358743121,0.054994868089734,0,0,0,-0.0966778993119793,0,0,0,-0.076169828037786,0,0,0,0,0,0,0,0,0,0,0,0.136202596926579,0,-0.0658401411309159,0,0,0.588479390169621,0,-0.49013831626441,0,0,0,0
TED,0,0.712673464244763,0,0,0,0,0,0,0,0,0,0,0,0.261741559787669,0,0,0,0,0.146081453431192,0,0,0,0,0,0,0,0,0,-0.352534368900298,0,0,-2.09731070447852,0,0,0,0,-0.314156832190112,0,0,0.841919018704983,0,0,0.644553073938754,0,0,0,0,0,0,-0.146367395356487,1.32530003785824,0,-0.566270041885109,0,0,-2.34675124751895,0,0
RealEstate_excess,0,0.0264977133535453,0,0,0,0,-0.278994102654139,0,0,0,0.0345800929516397,0,0,0,0,0,0,0,0,0,0,-0.0330194370887443,0.0725517962464108,0.170953447112477,0,0,0,0,0,-0.0993500259941269,0,0,0,0,0,0,-0.0953064510707356,0.0803923385722185,0,0,0,0,-0.0138409660138386,0.166596644753096,0,0,0,0,0,0,0.0699752668792714,0.0207754833676674,0,0,0,0,0,0
MKreturn,0,0,-0.0170160176883263,0,0,0,-0.0837642918525529,0.0674486331322416,0,0,0,0,0,0.0126434197020707,0,0,0,0.0994115439865093,0,-0.0760199871230052,-0.0608668973945766,0,0,0,0,0,-0.0532172136811472,0,0,0,0,-0.0237080663191687,0,0,0,0,0,0,0,0,0.064435524143319,0,0.025774306265628,0,0,0,-0.226622585465211,0,0,0,-0.0283057898735319,0.0229647034882299,0.127582089322134,0,0,0,0,0
MKvol,0,-0.000897633587631731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00219023675676402,0,-0.00481501091693247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00298020651412067,0,0.00207227178347113,0,0.00598635840434295,0,0,0,0.000385378703699287,-0.0013523170996238,0,0,0,0,0,0.041653924676296
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0414913020276618,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0109172287851661,0,-0.0722973288041123,0,0,0,-0.0274062676111979,0,0,0,0,0.0149942794319148,-0.0714903224370813,0,0,0,0,0,0.00301591182951618,0,0.0735741888329046,-0.00565126601499984,0,0,0,0,0,-1.03550566120825
CarbonVol_Guangdong,0,0,0,0,-0.00502467664106818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115180650163942,0,0,0,0,0,0,0,0,0,0,0,-0.00064051672902595,0,0,0.00181484424933751,0,0,-0.00625983979958958,0,0,0,0,0.00164848688718119,0.0206800823488603,0,0,0,0,0,0.050307852557255,0,0
CarbonVol_Hubei,0,0,0.00124659294710756,0,0,0,0,0,0,0,0,0,-0.00691816009105734,0,0,0,0,0.0353883150645865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121335290647153,0,0,0,0,0,-0.00632064616619686,0,0,0,0,0,0,0,0.0204719427721595,-0.0171453394665963,0,0,0,-0.300071850942978,0,0
