,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X000100.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600584.SH,X600522.SH,X601877.SH,X000800.SZ,X600418.SH,X000977.SZ,X002074.SZ,X601799.SH,X002007.SZ,X600183.SH,X600702.SH,X002028.SZ,X002463.SZ,X300142.SZ,X002180.SZ,X000066.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0684433570618427,0,0,0.262167122950916,0.0660173902502125,0,0.0395664634225099,0,0,0.287544560440398,0,0,0,0,0,0,0,0,0,0,0.161225070370081,0,0,0,0,0,0,-0.105276482115994,0,0,0,0,0,0,0,0,0.0743936809636209,-0.0232215748977899,0,0.0341756338013042,0,0,0,0.180221681402614,0,0,0,0,0,0,0.0348343107756292,0,0,0,0,0,0,0
X000858.SZ,0.271068024669786,0,0,0,0,0,0,0,0,0,0,0,0.156724113298664,0,0,0,0,0,-0.014855298740818,0,0,0,0,0,0,0,-0.0324214757574091,0,-0.0918469695814766,0,0,0,0,0,0,0,0,0,0.124913401032405,0,-0.161441109760656,0,0,0.205780833567015,0.0421525053580719,0,0.0160109517229968,0.0480319373480879,0,0,0,-0.0180877928825849,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0683749171448012,0.0197638002734828,-0.137868916976293,0,0,0,0,0,0,0.0922407611070107,0,0,0,0.0402745764845076,0,0,0,0,0,0.0441856631395128,0,0,0,0.172118082336398,0,0,0,0,0,0,0,0,0,0,0.0237036936803461,0.10459624618399,0,0,0,0,0.0936465386920421,0,0,0,0,0,0,0,-0.00580568239267126,0,0,0,0,0,0,0
X000568.SZ,0.378115744698908,0,0,0,0.243873808558527,0.0401030865776905,0,0.0355865286823075,0.0387370711812714,0.00911819929669313,0,0,0,0,0,0.231673978587422,0,0,0.0246925105512698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573208317029521,0,0.0335756451053542,0,0,0,0,0,0.0153809804522266,0.0035771281209681,0,0,0,0,0,0
X600809.SH,0.0688205276262405,0,0,0.746827292967105,0,0,0,0,0,0,0,0.0483762979505707,0,0,0,0,0,0,0,0,0,0.0788312715531682,0,0,0,0,0.0848469633809656,0,0,0,0.0670164888102976,0,0,0,-0.0503518519670322,0,0,0,0,-0.0717330135082659,0,0,-0.136093554637922,0.0815963243949403,0,0,0,-0.0861928236055362,0,0,0,0.0150293571146043,-0.04239914324747,0,0,0,0,0,0
X600276.SH,0,0,0,0.0592151150379122,0,0,0.0867479797105676,0,0,0,0,0,-0.330030650386941,0,0,0,-0.284953463038262,0,0.195600751468374,0,0,0,0.150934929374527,0,0,0,-0.288016794602343,0,-0.0817436854800368,0.399215673167246,0,0,0,0.0754100077101674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046522066712416,0.0388896207006233,0,0,0,0,0,0
X002475.SZ,0.0381665801439998,0,0,0,0.223536559390628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217708647694494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267604218764479,0,0,0,0,0,-0.143562355994873,0.175467978420478,0.19717952676402,0,0,0,0,0
X600690.SH,0.134859626879663,0,0,0,0,0,0,0,0,0.142066449218772,0,0,0.0008243628813695,0,0,0,0,0.183531097981099,0,0,0.0535404399030438,0,0.00396123536792257,0,0,0,0.0169409189461308,0,0.0158259494522645,0,0,0.0289379594879553,0,0,0,0,0,0,-0.0220342771242457,0,0,0,0,0,0,0.04104224562004,0,0,0,0,0.0236814120798082,-0.0341408286583529,0.0589347120259646,0,0,0,0,0,0
X000651.SZ,0,0,-0.148735843957099,0,-0.0127236206655582,0,0.226555486771392,0,0,0,0,0.127197599417504,0,0,0,0,0,0.258615149864297,0,0,0,0,0.0365880873326967,0,-0.0474386506352429,0,-0.107016440021933,0,-0.0904883886097471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742493942466299,0.0437574293285522,0,0,0,0.0475420050175572,-0.0988021177808783,0,0,0,0,0,0
X002304.SZ,0,0,0,0.312483905834234,0,0,0,0,0,0,0,0,0.29725157473412,0,0,0,0,0,0.0707357823477585,0,0,0,0,-0.010330270663688,0,0,0,0,0,0,0,0,0,-0.0261033543346732,0,0,0,-0.105859657851584,0,0,0,0,-0.053603693609428,0.138755645922596,0,0,0,0,0,0,-0.0411898914835045,0.0294666149136526,-0.0603181144792844,0,0,0,0,0,0
