,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000625.SZ,X000568.SZ,X002236.SZ,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002085.SZ,X002508.SZ,X300003.SZ,X600271.SH,X300136.SZ,X600089.SH,X600522.SH,X002294.SZ,X600177.SH,X002008.SZ,X000157.SZ,X600487.SH,X002007.SZ,X600118.SH,X600867.SH,X600566.SH,X600372.SH,X600699.SH,X000981.SZ,X600809.SH,X000559.SZ,X000050.SZ,X002074.SZ,X000066.SZ,X600498.SH,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002085.SZ,0,0,0,0.126815714955756,0,0.402314818844518,0,0,0,0,0,0,0,0,0,-0.102679607445207,0,0.40680577763714,0,-0.234410857111668,0,0,0,-0.233502651802393,0,0,0,0,-6.93889390390723e-18,0,-0.136115206127298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225796681753502,-3.46944695195361e-18,-0.407397390409532,0.139089693617602,0,0,0,-0.0366506355364107,-0.0269946058990856,0,0,0,0,0,0
X002508.SZ,0,0,0.0260285448515635,0.308110523896526,0,0,0,0,0,0.0383511971281499,0,0,0,0,0.00377531446476735,0,0.186067420996266,0.150291495887534,0,0.326773859953577,0.124246198964632,0,0,0,0,0,0,0,0,0,0,0,0,0.0253372745553841,0,0,0,0,0,0,0,0,0,0,0,-0.1392919347197,0,-0.016196754296289,0,0,0,-0.0304915474360876,0.0662454616821874,0,0,0,0,0,0
X300003.SZ,0,0.198331435804069,0,0,0,0,0,0,0,0,0,0.123693389698828,0,0,-0.0530882114901506,0,0,0,0,0.0529997752771354,0,0,0,0,-0.0503148198916233,0,0,0,-0.0102340254298848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045772339112717,0,0.0822686884145211,0,0,0,0,-0.237398190651478,-0.0200206355552375,0.0277848173359798,-0.0458639602113501,0,0,0,0,0
X600271.SH,0,0,0,-0.016708490790105,0,0.462095127882654,0,0,0,-0.0316953515127798,0,0,0,0,0,0,0.0294274011481272,0,0,0,0,0.265993038808609,0,0.0333873895914542,0,0,0,0,0,0.195858570365197,0,0,0,0,0,-0.08773276159366,0,0.061526974820841,0,0.0392871286211929,0.0662915824321779,0,0,-0.0482994700615965,0,0,-0.333157859297557,0,0,0,0,-0.0240285359027573,0.02734162134812,0,0,0,0,0,0
X300136.SZ,0,0,0,0.097133260153204,0,0,0,0,0,0,0.0585550461014049,0,0,0.12788972815506,0,0,0.0417159909728609,0,-0.0658668708539775,0,0,0,0,0,-0.0311410697339818,0.0249218856039837,-0.260012014137461,0,0,0,0,0,0,0.324239310171227,0,0.0850104366834625,0,0,0,0,0,0,0,0,-0.11114588347713,-0.0257881672240496,0.294018295832467,0,0,0,0,0.026391146934314,-0.0417911734216978,0,0,0,0,0,0
X600089.SH,0.617118669891417,0,0,0,0,0,-0.0631990591617127,0,0,0,0.133855490858978,-0.186301113855203,0,0,2.16840434497101e-19,0,-0.164090133318619,0,0,0.0149918930654145,-0.138710818762458,0,0,0,0,0,0,0.355771380034283,0,0,0,0,0,-0.019333499917227,0,0.292034160272801,0,0,0,0,0.127807735775325,0,0,0,0,0,0,0,0,0,0,-0.033032736403492,-0.0100727692828569,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.089573177788705,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.033771912682122,0,0.0725268370277188,-0.085395594493937,0,0,0,0,0,0,0,0.350309579301851,0,0,0.0796386968868849,0,0,0,0,0,0,0,0,0.0523501735596263,0.154994338121344,0,0,0.295866239658158,0,0.10398479575685,0,-0.298961233416873,0,0.0913845938374572,0.20138232782041,0,0,0.00594347957853502,-0.0803261535474426,0,0,0,0,0,0
X002294.SZ,0,0.139816202493892,0,0,0,0,0.329462586346086,0,-0.0939555351040045,0,0,0,0,0,0,0,0,0,-0.0167282260049328,0,0,-0.0843155686913613,0,-6.93889390390723e-18,0.0411471128277347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407439012108301,-0.0990338557411969,0,0,0.0140672351605678,0,-0.0121213361665798,-0.237366587940854,0,0.178834298458643,0,0,-0.00434664415171225,0,0,0,0,0,0,0
X600177.SH,0,0,-0.0805399982961515,0,0,0.152845421225235,0,-0.0953750494006882,0,0.165625193363713,0,0,0.0690062084493416,0,-0.0555327791820368,0,0,0,0,0.0833605156447891,0,0,0,0,-0.0398539015693671,0,0,0,0,-0.0748004458191938,0.0644272634841017,0,0,0,0,0.011440907945393,0,0,0,0,0,0,0,-0.0983259613558949,0,0,0,0,0,0,0,0.0132848268235586,-0.00365855879956152,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0914655289892213,0,0,0,0.0238875282955802,0,0.507688373014549,0.0726815413279386,0,0,0,0,0,0,0,0.0339562264562419,0,0,0,0,0,-0.116981666634498,0,0,0,0.134830465345676,0,0,0,0,-0.0501078076834186,0,0,0,0,0,0.131662192210669,-0.0188513064331851,0,0,0,-0.00978140885655784,0,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0252078898967679,0,0.039165509842215,0,0,0,0,0,0,0,0,0,0.376903172359085,0,0,0,0,0,0,0.0466137407450455,0,0,0,0,0,0,0,0,0,0,0.0397482915341116,0,0,0,0,0,0,0.0721614241257071,0.0224588000092537,0,0,0,0.00681776447863666,0.135196625428115,0,0,0,0,-0.00103805133186516,-0.0161010248359539,0,0,0,0,0,0
X600487.SH,0.299060744075709,0,0.026268535933937,0,0,0,0.105374050286866,0,0,0,0,0,0,0,0,0,0,0,0,0.398866992443137,0,0.224682668661688,0,0,0,0,-0.222302736746177,0,1.0842021724855e-19,0.243537270772308,0,0,0,0,0,0,0,0,0,0,-0.0208907642815712,0,0,-0.0318377453226006,0,0,0,0,0.102772776721042,0,0,-0.0307821489490477,0.015147808677324,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.100098939848341,0,0,0,0,0,0,0.00353546819359216,0,0,0,0.173839421351946,0,0,0,0,0.134251803346911,0,0,0,0,0,0,0,0,0,0,0,0.0526717404247952,0,0,0,0,0,0,0,0,0,0.031534413180333,0,0,0,-0.0146184838641049,0,0,0,0,0,-0.00893072499550047,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0277665810028243,0,0.0139124474994804,0,0,0,0,0,0,0,0,0.0220762750074331,0,0,0.090620085381588,0,0,0,0.112274833989677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350972540080259,0.00230546220680573,0,0,0,0.00865840250460279,0,0,0,0,0,-0.00740744099474187,0.0343369688405713,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.0369212832669647,0,0,0,0,0,0,0,0,0,0,0,-0.0511137033069038,0,0,0,0,0,0.0774828157137969,0,0,0.115250381952376,0,0,-0.0996699027296751,0,0,0,0.0110239911213325,0,0,0,0,0,0.229284750251924,0,0,0,0,0.00120690044040158,0.0123371098147355,0,0.404073192964567,0.0660974422936571,0,0,0.013085740598217,-0.0219966841360415,0,0,0,0,0,0
X600566.SH,0,0,0,0.108724388022155,0,0,0,0,0,0.266739167142867,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0241077105451335,0,0,0,0,0.0963515997057917,0,0.00353344456875605,0,-0.104471638052672,0,0.0123695944491729,0,0,0,0,0,0,0,0,0,0.11182437735529,0.143266369086804,0,0,0,-0.0553783095489624,0.00524971035071973,0,0,0,0,0,0,0
X600372.SH,0,0,-0.284480371178838,0,0,0,-0.0470634183535861,0,0,0,-0.00763550287745144,0,0,0,0,0,0,0,0,0,-0.0708054497882435,0,0,0.0710744820474986,0,0.0247278452688778,0,0,0,0.337706161777694,0,0,0,0,0,0,0,0.35944857195195,0,0,0,0.00437490029276085,0,0,0,0.110189288260272,0,0,0,0,0,-0.0420085172612979,0.0842128032406236,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.0137087287877862,0,-0.0316054585301517,0,0,0,0,0,0,-0.0661241377696019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757223843106131,0,0,0,0.178105589525681,0,0,0.0185968420947098,0,0,0.22141791636768,0,0,0,-0.0354872368655822,0,0,0,0.557407697631708,0,0.115151296646991,0.0152194540613897,0,0,0,0,0,0,0
X000981.SZ,0,0,-0.0661678537336077,0,0.106980318973003,0,0,0.0248824351974713,0,0,0,0,0,0,0.0216076234639323,0,0.0515486524819341,0,0,-0.117755528649283,0,0,0,0,-0.0385233345935036,0,0,0,0,0,-0.0307141534629769,0,0,-0.0689124738802657,0,0,0,0,0,0,0,0,0,0,0,-0.0317556134951354,0.0428135717997597,0,-0.0560599537717049,0,0,0.029113864215801,0.0179660404907852,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.473364077653986,0,0,0,0,0,0,0.0686465271545584,0,0,-0.0320884842819402,0,0,0,0,0,0,0,0,0,0,0,0.110394510186662,0,-0.102591502321397,0,0.0280092561099244,0,0,0,0,0,0,0,0.0246725949955447,0.0702317060497765,0.034128955806382,0.217614581416663,0,0,0,0,0,0.149556550727579,0.0177807683633815,0,0,-0.00868037044354736,0.0647402935272454,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.1149248220368,0,0,0,0,0,0,0,0,0,0,0,0,0.151646085115012,-6.93889390390723e-18,0,0,0,0,0,-0.0541074934748417,0.360470888889461,0,0,0,0,-0.106093177742939,0,0,0,-0.157665874323948,0.0716819032625753,0,0,0,0,0,0.101593214816354,0,0,0,0,0.285643800316943,0,0,0,0,0,0,-0.0755439082989957,0.152903602633259,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.501650057457398,0,0,0,0,0,0,0,-0.160955808652058,0.180096395775569,0,0,0,0,0,0,0,0,0,0,0,0.122810243327547,0,0,0,0,0,0,0,0,0.216787307028276,0,0,0.341577061966636,0,0.153430214003535,0.301553185719312,0,-0.0462202641726777,0.00608927952067784,0,0,0.253960527708647,0,0,-0.150713615119676,0.0145428090163914,-0.0640341136462277,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0844429318947755,0,0,0,0,0.10467145203057,-0.0202731482820098,0,0.31918290567844,0,0.153209904715984,0,0,-0.0474797712575201,-0.0654668799987948,-0.111149637852287,0.0605845405193419,0.0980043376012657,0,0,0,0,0,0,0.186224580409535,-0.0183023649905283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033365515919355,0.0525296814946537,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412360162912708,0,0,0,0,1.38777878078145e-17,-0.064250516845278,0,0,0,0,0,0,0.425541649081454,0.0419926689208717,0,0,0.0829758871810468,0,0,0,-0.126464270925809,0,0,0.627501616943421,0,0,0,0,0,0.617681291403843,-0.0428556489238524,0.130003224866533,0,0,0,0.232546643660938,-0.0225277739407,0.00915366425803816,0,0,0,0,0,0
X600498.SH,-0.337289239515492,0,0,0,0,0.0198946817146166,0.0618167602417697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253687311152222,0,0,0,-0.265739173439149,0,0.122584047098453,0,0,0,0,0.0771692965594588,0,0,0,0,0,0.0378826833671082,0,0.0777340938594488,0,0,0.0909521607514778,0,0,0,0,-0.0106255567102292,-0.00978925605470863,0,0,0,0,0,0
X000623.SZ,0,0,-0.0409997892684577,0,0,0,0,0,0,0,0,0,0,0,-0.0932973565881557,0.0353005887694257,0,0,0,0.225971102322978,0,0.0741398359988453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334425100875695,0,0,0,0,0,0,0,0,0.0753597818960922,0,0.107997237214823,0.0245522882621354,0,0,0,0.0135274922714172,-0.02362371389202,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0420133769096006,0,0,0,0,-0.0736631701915423,0,0,0.0526337142031395,0,0,0,0.0751100019004219,0,0.04823857282205,0,0,0,0,0,0.0965700555116676,-0.152270013426374,0,0,0,0,0,0,0,0,0,0,-0.142930588094687,0,0,0.0672030799892611,0,0,0,0,0.153093761585884,0,0,-0.0108265128611722,0.148406325911006,0,0,0,0.0478279212710991,-0.0784169338112499,0,0,0,0,0,0
Slope,0,0,4.33680868994202e-19,-0.121508515038571,0,0,0,0,-1.34309220277124,1.04725601771952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550414801594516,0,0,0,0,0.670815150521361,-0.447868304757773,0,0,0,0,-1.10848779783321,-0.959222737805999,0,5.55111512312578e-17,0,1.03732474876811,-1.42556933724684,1.03048505923351,-0.337216536678721,0,0,0,1.35260560925357,0,0,0,-8.6566805529399,0,0
TED,0,0,0,-0.19097961820473,0,0,0,0,-0.0320506336591109,0,0,0,0,0,0,-0.251975411665568,0,0,0,0,0,-0.0200564605881684,0,0,0,0,0,0,0,0,-0.0928617899214451,0,0,0,0,0,0,0,0,0,0,0.148116571169027,0,0,0,0,0.0819456765274119,0,0,0,0,0.35777541548844,0,0.37545390538709,0,0,1.66706427287683,0,0
RealEstate_excess,0,0,0.0751599818059141,0,0,0,0,0,-0.0287965728230151,-0.0250069730097475,0,0,0,0,0,0,-0.0557464258102745,0,-0.108484910190372,-0.153748992606419,-0.0512971405808656,0,0,0,-0.0622517043074675,0,0,0,0,0,0,-0.0464780488873104,0,0,0,-0.0627944674084685,0,0,0,0.0571933044814885,0,0,0,-0.0130478879417545,0,0,0,0.0270242184429873,0,0,0.281989563716021,-0.0369132780366713,0.03552905524463,0,0,0,0,0,0
MKreturn,0,-0.0283606253574021,0,-0.0187520324532429,0,0.0378999301891174,0,0,0,0,0.0438835670450376,0,0,0,0,0,0,0,0,-0.0302824311669825,0.0281818747854094,-0.0100742022021985,0,0,0,-0.0113762836391637,0,0,0,0,0,0,0,-0.0608219501386815,0,-0.0131912935947609,0,0,0,0,0,0,0,0,0.0183026176468632,0,0,0,0,0,-0.107485173084136,-0.00189709893295509,-0.0124472295581011,0,0,0,0,0,0
MKvol,0,0,0.000229814086033532,0,0,0,0,0,-0.000887058292171016,0.000526603946840885,0.000746295230813101,0,0,0,0,0,0,0,-0.00149887014374111,0,0,0,0,0,0,-0.00327800637823683,0,0,0,0,0,0,0,0.00179755479112106,0,0,0,0,0,0.00169219135875146,0,0,0,-0.00111064508349985,0,0,0,0.00197936508095697,-0.000692198606538967,-0.000169061320620422,0,0.000414968935321473,-0.00290777837163307,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0597268157996853,0,-0.0639911099246177,0,0,0,0,0,0,0,0,0,0,0.0533924591187737,0,0,0,0,0.0347931485737779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437486620043285,0,0.0249515085153802,0.0171069997674123,0.0158432936790752,0,0.00727188093892414,0,0,0,-0.0709109623890817,0.0962200258132318,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.014344079592573,0,0,-0.0054979737024539,0,0.00791824092440092,-0.00149919557351653,0,-0.00426017382334752,0,0,0,0,0,-0.000608491591458349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173548048957897,0,0,0,0,0,0.00312292036690375,0,0,0,0,0,-0.0168097432996413,0.0266523938917478,0,0,0,0.0658212647583525,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0153693014687594,0,0,0.0136995814255346,0,0,0,0,0.0572799145559516,0,0,0,0,0,-0.0205288564033019,0,0,0,0,0.0123362632536695,0,0,-0.00659623547276853,0,0,0,0,0,0,0,0,0,0,0,-0.0113200080254333,0,0,0,0,0.0337634786510427,-0.0338135746756601,-0.0372035333990801,0,0,0,0.043743457783016,0.0302014809819785,-0.0155123225881444,0,0,0,0,0,0
