,X600519.SH,X000858.SZ,X600104.SH,X000651.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X000596.SZ,X000100.SZ,X000661.SZ,X600809.SH,X002236.SZ,X000625.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000157.SZ,X002007.SZ,X300142.SZ,X600487.SH,X002456.SZ,X002506.SZ,X600498.SH,X600776.SH,X600867.SH,X600177.SH,X600066.SH,X000050.SZ,X600089.SH,X002241.SZ,X000977.SZ,X002179.SZ,X600522.SH,X300146.SZ,X002508.SZ,X002180.SZ,X600118.SH,X002371.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.212939509691992,0,0,0,0.165885880481634,0,0,0.0320916613319028,0,0,0,0,0,0,0,-0.0840539509786616,0,0.0379697528786624,0,0,0.0454851150791929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267956049413594,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.00935531430103903,0,0
X000858.SZ,0,0,0,0,0,0,0.131056815122458,0,0,0,0,0.0291228472593498,0,0,0,0,0,0,0,0,0,0.297414770418447,0.0601763298393876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122136506213376,0,0,0,0,0,0.00236838791961394,0.143798072095217,0,0,0,0,0,-0.00870914410393977,0.0225341024595349,0,0,0,-0.0961665971050927,0,0
X600104.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.100498801456018,0.125282874610064,0,0.243135600813044,0,0,0,0,0,0,0,0.137273941311917,0.122338306894844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330712877998604,0,0,0,0,0,0,0,0,0,0,0.0321516133949378,0,0,-0.0129158901495156,-0.0297518999245783,0,0,0,0.0160574548758239,0,0
X000651.SZ,0,0.196025923694873,0.000465108007302442,0,0,0,0.113851895361382,0,0,0.202142675307025,0,0,0,0,0.104927986016722,0,0,0,0,0,0,0,0.0511209238298043,0,-0.0935658905334275,0,0,0,0,0,0,0,-0.0505538171829632,0,0,0,0,0,-0.021289853789684,0,0.0201898737602534,0,0,0,0,0,0.0828198155598157,-0.0540002418371097,0,0,0,0.00477579505856342,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0459534368906176,0,0,0.0548346793119869,0,0,0,0.0697590350759632,0,0,0,0,0,0,0.039481343495603,0.301036417876706,0,0,0,0,0,0,0,0,0,0,0,-0.00503119746981396,0,0,0,0,0,0,0,0,0,0,0.11664418592782,0,0,0,0,0,-0.0220390564645359,0.00117340319587715,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.16398095427652,0,0,0,0,0,-0.493721827276533,0,0,0,0.302279978436243,0,0,-0.0808440968781234,0,0,0,0,0.425279963143275,0,0,0,0,0.110150333419308,0,0,0,0,0.00835475069031642,0,0,0,0,0,0.0613203999377741,0,0,0,0,0.0352242235518366,0,0,-0.00926614081618724,0,0,0.00631866954447155,0.0554541162143937,0,0,0,0,0,0
X002304.SZ,0,0.0943957791167504,0,0.0014054301237449,0,0,0,0,0,0,0.0699569506494749,0,0.0375218937316021,0.389538296366255,0,0,-0.00600336141289359,0,0.244798268920451,0,0,0,0,0,0,0.0104077278669717,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.00343800098050747,0.0477466707151762,0,0,0,0,0,0,0,0,0,0,0.0649435465916767,0,0,0,0,0,0,0,0,0,-0.023226170494511,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0729778262431242,0,0,0,0.118737953282406,0,0,0,0,0.070557216659126,0,0.225103355937304,0,0,-3.46944695195361e-18,0,0,0.0452183792957159,0,0,0,0,0,0.105675275928965,0,0,0,0.0344433464054352,0,0,0.0812109597613804,0,0.0630690254079841,0,0,0,0,0,0,0,0,0,-0.103425029617847,-0.0420964462442365,0.017034511558848,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,-0.043594622800586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00825466177560434,0,0,0,0,0,0.100972391901944,0,0.70437159421415,0.098443324933536,0,0,0,0,0,0,0.0466150713236811,0,0,0.0674821444904619,0,0,0,0.0529513973070219,0,0,-0.00491598666924254,-0.0351480809030038,0,0,0,0,0,0
X600690.SH,0,0,0.0406472217694534,0,0.151590443024085,0,0,0,0,0,0,0.107825271845563,0,0,0.00317711027797741,0,-0.0385400786933429,0,0,0,0,0,-1.73472347597681e-18,0.0809527309335544,0,0,0,0.0652934609087333,0,0,0,0.00915971493205781,0,0,0,0.0737443133735374,0.0215493778938359,0,-8.67361737988404e-19,0,0,0,0,0,0,0.357128125347937,0,0,0,0,0,-0.0092449106881163,-0.0172260479524012,0,0,0,-0.0237963754571296,0,0
