,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000725.SZ,X002371.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000625.SZ,X600031.SH,X000063.SZ,X000100.SZ,X300014.SZ,X000157.SZ,X002179.SZ,X600089.SH,X002463.SZ,X600703.SH,X600372.SH,X000977.SZ,X600066.SH,X002236.SZ,X000921.SZ,X002241.SZ,X002028.SZ,X600741.SH,X002049.SZ,X000661.SZ,X600584.SH,X600522.SH,X600183.SH,X601877.SH,X002129.SZ,X000800.SZ,X601799.SH,X600566.SH,X002223.SZ,X600060.SH,X600177.SH,X002007.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.257377880754268,0,0.0141815711046123,-0.0146773400445885,0,0,0,0,0,0.0606746525895841,0,0.0153440536677359,0,0,0,0,0,0,0,0.000583919904064913,0,0,0,0.0224078955403193,0,0,0,0,0,0,0,0.0554950554763315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210361938371755,-0.00767964454065078,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.417402538265787,0,0,0,0,0,0,0,0,0.251135089489404,0.0693419233906061,0,0,0,0,0,0,0.0793139411461157,0,0.0151659025367656,0,0,0.00854460888916505,0,0,0,0,-0.0234027810775433,0,0.0012683759632035,0,0.0272700415013359,0,0,0,0.0335382226337319,0,0,-0.027339175632156,0,0,0,0,0,0,-0.000325781360397957,-0.0277819435343055,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.374990534450126,0,0,0,0,0,0.0329323765391666,0,-0.0497380007995348,0,0.0718755067319831,0,0,0,0,0,-0.129036739172371,0,0,-0.0412651775747598,0,0,0,0.183107645755752,0,0,-0.00460193069824713,0,0,0,0,0,0,0,0,0,-0.0239684526544579,1.73472347597681e-18,0,0,0,0,0,0.0868351787918405,0,-0.08415406454395,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.155348101588502,0,0.056002693268646,0,0,0,0,0,0,0,0,0,0,0,0.0246110904871485,0,0,0,-0.0564587516481102,0,0,0,0,0,0.109298153193449,0,0,0,0,0,0,0.0716401354191922,0,0.0255064628576777,0,0,0.0539179852026939,0,0,0,0.00563336268535463,0,0,0.0462818192119378,0,0,-0.00961290692317073,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570100992343819,0,0,0,0,0.335653715385929,0,0,0,-0.161587660649217,0,0,0,8.67361737988404e-19,0.0429144062813453,0,0,0,0,0.0457260548407449,0.177191260642873,0,0,0,0,0.281336313547407,0.259142295875592,0,0,0,0,0.0425302394874129,-0.213349343078332,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.141585070421388,0,0,0,0,0,0,0,0.105009808667674,0,-8.67361737988404e-19,0,0,0,0,0,0.0222189878722449,0,-0.14391007303475,0,0,0,-0.0255586456413194,0,0.239778211570538,0,0,0,0,0,0.0202888734266576,0,0.0783881187794554,0,0,0,0,0,0,0.00776265341325179,0,0,0,0,-0.0202537210880406,-0.00276865788957396,0,0,0,0,0,0
X000568.SZ,0,0.806562884663051,0.284547205757496,0,0,0,0,0,-0.0329114064305885,0,0,0,0,0,0.00586998541350388,0,0,0.0476530938947541,0,0,0.109617743485387,0.175167403791342,0,0,0.03488542433492,-0.144164130685697,-0.0345358444332607,0.0196978789242344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220448710256217,0.026722323564851,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0886061024251136,0.250663790964409,0.109727937603464,0,0,0,0,0,0,0.0954571104621329,0,0,0,-0.11209716629724,0,0,0.0330065383135595,0,0,0,0.248799496852277,0,0,0,0,0,0,0.156828464455618,0,0,0,0,0,0,0,0.054736821625298,-0.223224971409488,0,0,0,0,-0.0543850835734314,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251530622875905,0,0.0388428448229584,0.00287698758873293,0,0,0,0,0,0.264691380192242,0,0,0,0,6.93889390390723e-18,0,0,0,0.43691495260755,0,0,0,0,0.0628535900332396,0,0.018374816205324,0,0,0,0.0968361045159032,0,0,0,0,0,0,0,0.00978325921236352,-0.0775339224763032,-0.288446991705972,0,0,0,0,0
X003816.SZ,0,0,-0.0724614269768031,0,0,0,-0.261350999794495,0,-0.0882151146556845,0,0,0,0,0,0,0,0,0,0,0.181049126279159,0,0.163639741225207,0.24194828824769,0,0,0,0,0.0964033448479723,0,-0.0348310643298463,-0.0424310371771994,0.0683744796594333,0,0,0,0.018267299081366,0,0,0.0588800709899891,0,0,-0.284699167031775,0,0,0.299320894099108,0,0,0,0,0,0,-0.0806717482103965,-0.0466432762291404,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0161043165523661,0.0347115882078474,0,0,0.0513044609799668,0,0,0,0,0.1067158873725,-0.0213412990641969,0,0,0,0,0,0,0.00450871403202018,-4.33680868994202e-19,0,0,0.0199697640266388,0,0,0,0,0,0,0,0,-0.0814258749588207,0,0,0.105552953062965,0,0,0,0,0,0,0,0.00660403053292529,0,-0.0731584779963988,0.0310450004076958,0,0,0,0,0,0
X000725.SZ,0,0,0.124497039819317,0,-0.00849572665097707,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0380859024894868,0,0,0,0.19677751884412,0.123592502173606,0,0,0,0,0,0,0.0472977997983642,0,0,0.0143902057942226,0,0,0,0,0.010711378060827,0,0,0,0,0,0.0101377516318516,0,-0.010015373182839,0,0.00152879258271988,0,0,0,0,0,-0.0090094942894842,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0586431846911126,0,0,0,0,0,0,-0.00170181441390084,0,0,0,0,0,0,0,0,0,0,0,-0.0223813408132639,0,0,0,0,0.424876522652357,-0.0079705622637676,-4.33680868994202e-19,0.00165017374513203,0,0,0,0,0,0,0.0819585150852495,0.0509127462499132,0,0,0,0.0333735110388118,0,0,0,0,0.237088062577021,0,0,0.0139013642268661,0,0,0.0277078537216843,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.0130215511070042,0,0,0.0731808836275042,0,0,0,0,0,0,0,0,0.0884368759459445,-0.0881279112635341,0,0,0,0,0,0,0.047626144218763,0.043971090768659,0,0,0,0.156963192597055,0,0,0,0,0,0,0,0.0941473225173024,0,0,0,0,0,0,0,0,0.0781545801165899,0,0.0832589227121318,0,0,0,0.0451483093031575,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.093692905235777,0,0,0,0,0.105695147267891,0,0,0,0,0,0,0,0.111178364517079,0.033122525979562,0,0,0,0.196485682637447,0,0,0,-0.0512381995417545,0,0,0.203467904113925,0,0,0,0,0,0,0,0,0,0,0,0.0362013203953833,0.0822079200339606,0,0,0,0.0683197135798298,0,0,-0.0845203799535806,0,-0.0835008906583484,0.05485631968052,0,0,0,0,0,0
X002304.SZ,0,0.256597877396416,0,0,0,0.199252462994137,0,0,0.0874034211893343,0,0,0,0,0,0,0,0.203920508048268,0,0,0,0,0,-0.0885048228599135,0.0121534850089917,0,0,0,0,-0.00336117645437573,-3.46944695195361e-18,-0.0274204225701678,0,0,0,0.388238257878813,-1.73472347597681e-18,0,0,0,0,0,-1.73472347597681e-18,0,-0.172486923809465,-0.0301590839155194,0,0,0,0,0,0,-0.0182764139077043,0.0564157326087098,-0.063560984241317,0,0,0,0,0
X000596.SZ,0,0.0837856318341737,0.0942908189810924,-0.100959720135042,0,0,0.483498631718577,0,0.0125981652996295,0,0,0,0,0,0,0,0,0.0326497411097136,0,0,0,0,0,0,0,0,0.0673827583016634,0,0,0,0,0.0267452322595203,0,0,0,-0.0239666392505029,0,0,0,0,0,0.0140367849841458,0,0,0,0,0,0,0,0,0,0,-0.026388127623265,0.0364941858480719,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.106785268750288,0.0839474789504863,0,0,-0.0452673029838847,0,0,0,0,0,0,0,0,0,0,0,0.260224789117108,0,0,0,0,0,0.408731197392165,-0.0805901696624908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589979712115881,0.0372621769734591,0,0,0,0,0,0,0,-0.168539039168576,0.222914981124658,-0.117469242679789,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141623539209531,0,0,0,0,0.292613878180866,0,0.115456076748408,0,0,-0.149887963254861,0,0,0,0,0,0.0462183502570156,0,0,0,0.0505889630154675,0,0,0,0.103679896628569,0,0.0211303128504534,0,0,0,0,0,0,0,-0.0658627460117974,0.0052887363842588,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118199398708132,0,0,0,0,0,0,0,0,0.079116139986083,0,0.153744561303444,0.189163137255534,0,0,0,0,0.0920090389098167,0,0.289585637369661,0,-0.0667999715475708,0,0,0,0.111852990790287,0,0,0,0,0.153279419575034,0,0,0,0,-0.0131160050342237,-0.024685810224976,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0450682423346304,0,0,0,0,0,0,0.494101566398081,0,0,0,0,0,0,0,0.0263136512771346,0,0,0,0,0,0,-0.0202498198952202,0,0.0282491595951926,0,0,0.020359108911218,0,0,0.045312408859192,0,0,0,0,0,-0.00248811381613467,0,0.177003613257122,0,0.0755500743820006,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0316201205790387,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0781379949479026,0,0.256092585209202,0,0,0.237376041536142,0,0,0,0,0,0,0,0.0378395668883313,0,0,0,0,0,0,0,-0.0967248423635756,0,0,0,0,-0.0277319521907816,0,0.285771202391097,0,0,0,0,-0.0413414310449137,0,0,0,0.323482972548188,0,0,0,0,-0.0114336231114732,0,0,0.0678539555557717,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.0760905436972081,0,0,0,0,0,0.250844835688532,0,0,0,0.240193630892232,0,0,0,0,0,0,0,0,0,0.0358210069937994,0,0,0.192525528062634,0,0,0,0,0.147502458565637,0,0,0,0,0,0,-0.0153053665341414,0,0,0.00059555606792939,0,0,0,0,-0.016049668509304,0.0135218225621309,-0.00505056171520857,0,0,0,0,0
X002179.SZ,0,0,0,0,0.113361166078342,0,0,0,0.0991842435173136,0,0,0,0,0,0,0.00292246306772097,0,0.026001719748495,0,0.189413399052822,0,0.0897181089722765,0,0,0,-0.0504976426702397,0,0,0,1.73472347597681e-18,0,0,0.14305635270632,0,0,0.101590070811778,0,0,-0.0408263934992405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.079145353749442,0.21922091104969,0,0.0448385219024773,0,0,0.0614912952717008,0.326684246380011,0,0,0,0.0968625158670721,0.00316416730256083,0,0.0362817083369425,0,0,0,0,0,0,0,0.110045027759144,0,-0.03003090165637,0,0,0.207829158038326,0,0,0,0,0,0,-0.0258255332783265,0,0,0,0,0,0,0,0,0,0,-0.0642427691862349,-0.017476880233997,0.168947620322299,0,0,0,0,0
X002463.SZ,0,0,-0.0400645852644645,0,0,-6.93889390390723e-18,-0.582476255869881,-0.24987827456733,0,0,0,0,0,0,0,0,0,0,0,0.381329107751569,0,0,0,0.0223543046394955,0,0,0,0,0.245661160261831,0.0299677035233558,0,-0.0568175878756256,0.517730117245771,0.291284837061314,0,0,0,0.304624991165712,0,0.129054007146143,0,0,0,0,0,0,0,0,0,-0.0565163396382812,0.0869645699103453,0,-0.0567604359569381,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0724520554129233,0,0.054988431753796,0,0,0,0,0,0,0,0,0.0484671668199404,0,0,0,0,0,0,0,0,0,0,0.161053984978304,0,0,0,0.0813856464787004,0,0,0.138098886542484,0,0,0,0.138405571696797,0,0.202444010331704,0,0,0,0,0,0,0,0,0,0,-0.0480208134401338,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.18855690206051,0,-0.0458977701728326,0,0,0,0,0,0,0,0,0.14496176889744,0,0,0,0,0,0.0868825115269002,0,0,0,0,0.036092672700247,0,0,0,0.168327986355971,0,0,0.0336102427903964,0,0.101846169619767,0,0.0216122339662286,0,0,0,8.67361737988404e-19,0.0494306950180177,0,0,0,0,0.0217970834210065,0,0.0738978603972847,-0.0346052451395326,0.113292514391155,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0664935694228229,0,0.328197064783604,0,0,0,0.00547704118898146,0.0554680300491657,0.436306173476843,0,0.170859264439025,0,0,0,0,0,0,0,0,0,0.178045509488945,0,0.0614754740318535,0,0,0,0,0,0,0,0,0,-0.0524564201778268,0,0,-0.12144998447204,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.123475533353008,0,0.370462651361194,0,0.080792069638622,0.147148050453729,0,0,0,0,0,0,0,0.0315991804397276,0,0,0,0,0,0.0587353687957694,0,0.241907100700148,0,-0.0678701163821427,0,0,0,0,0,0,0,0,0.185507918829913,0,0,0,0,0,-0.0768408638078083,0,-0.0412822937150203,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131366476147417,0,0.296347565865734,0,-0.19459337911683,0,0.0994238530207171,0,0,0.387311864535996,0,0,0,0,0,0,0,0,0.0619210189967789,0,0.238194533987085,0,0,0,0,0.0647047206172456,0,0,0,0,0,0,0.00762467945020304,0,-0.0254569745408781,0,0.0235335700283183,0,0,0,0,0
X000921.SZ,0,0,-0.0705768819256319,0,0,0,-0.0625000583915462,0.30484982734502,0,0.0169047995819982,0,0,0,0,0,0,0,0,0,0.187181774295951,0,0,0,-0.0178167637030039,0,0,0,0,0,0.299421898817665,-0.109231678677484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00434774093288582,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.236604098809449,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.214358606960622,0,0.0148963710938017,0.0547602116106952,0,0,0.119118148281947,0,0,0,0,0,0,0,0.0983384747172938,0,0,0,0.156978481780037,0,0,0,0,0,0,0,0,0,0.0239080808758663,0,0,0,0,0,0,0
X002028.SZ,0,0,0,-0.0908103154524533,0,0,0,0,0,0,0,0,0,0.067792176597274,0,0,0.0058104003450719,0,0,0,0.0317429779140501,0,0,0,0.0182796236881018,0,0,0,0,0.20904083172515,0,0,0,0,0,0,-0.113212375859064,0,0,0,0,0,0,0,0,0,0.17019825672912,0,0,0,0.10168166773963,0,0.00668534348222369,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611531731775634,0,0.285669432474141,0,0.00591892114839012,0,0,0.0457223290802144,0,0,0,0,0,0,0,0.104330183742494,0.1769562236693,0,0.0124107019508405,0,0,0,0,0,0,0,-0.102931625244682,0,0,0,0,0,0,0,0,0,-0.0257131289579608,0,0.0142639563301507,0.108369707489209,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0971801960960318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101634633494716,0,0,0,0.0872894444841597,0,-0.167558208962068,0.0767471174730465,-3.46944695195361e-18,0,0,0,0,0,0,0.147238039271272,0.163150877142924,0,0.139612984752696,0,0.00837942553976248,0,0,0,0,0.27465794390527,0,0,-0.0218591326821555,0.016376673746281,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.240611741133498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143163358650751,0.0203506557947246,0.163567468758904,-0.117183142200585,0,0.191254791903602,0,0,0,0.033823963813735,0,0.126119311859267,0,0,0,0,0,0.251273498529672,0,0,0,8.67361737988404e-19,0,0,0.134603153742878,0,0,0,0,0,0,-0.00245219479290238,0.0222290338508405,0,0.14593125445341,0,0,0,0
X600584.SH,0,0,0,0.384480031271388,0,0,0.132301177947867,0,0,0,0,0,0,0,-0.101815901898657,0,0,0.0364191314847553,0,0,0,0,-0.138495681442317,0,-0.00517593538349676,0.0566980123301884,0,0,0.0359426600820679,0,0.421202648269828,0,0,0,0,0,0,0,0,0.187285754832111,0,0,0.102893519197646,0,0,0,0,0,0,0,0,0.109525639593599,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.0630562722498655,0,0,0,0,0,0,0,0,0,0,0,0,0.2114919854521,0,0,0,0,0,0,0.032803877167184,0,0,0.142363534808178,0,0,0,0.385186855035963,0,0.139366958903659,0,0.0609016126076304,0,0,0,-0.0259618091348124,-0.0841520361577362,0,-0.0607191793420662,0,0.195779959943149,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,-0.0831543566176818,0,0,0,0.0943971883893111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197909113780428,0,0,0.012726217085525,0,0,0,0,0,0,0.0997847095227328,0,0.203084679463489,0,0,0,0.240328905179195,0,0,0,0.134524112182212,0.0834675061462084,0,0,0.0886188904742347,0,0.053062696064836,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.066203699358169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043465303797368,0,0,0,0,0.0388251981850609,0,0.00189126988628364,0,0,-0.0309293915094548,0,-0.0452012914430591,0,0.00891032293053085,0,0,0,0.0413510811520217,0,0.220909618113698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.195077937038405,0,0,0,0,0.362612313050656,0,0.130384020687409,0,0.313456043637103,0,0,0,0.0675803801594792,0,0,0.152922658497529,0,0,-0.0657730789209721,0,0,0,0.00807769413872931,0,0,0,0,0.330769537043661,0,0,0,0,0,0,0,0,0,0,0.177326165167686,-0.126698769604189,0,0,0,0,0,0
X000800.SZ,0,0,0,0,-0.00474842555930071,0,0,0,0,0.103836885618225,0,0,0,0,0.0847477353826054,0,0,0.243184679057366,0,0,-0.0296745300702389,0,0,0,-0.0802520415018529,-0.0319743280044631,0,0,0,0,0.245748826549103,0,0,0,0,0.0370295615305101,0,0.182799454406219,3.46944695195361e-18,0,0,0,0,-0.117211328034958,0.0723758424959891,0,0,0,0,0.146551812925855,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.0217767241777946,0,0,0,0,0.036894847092299,0,0,0.198636755023849,0.0595528307053086,0,0,-0.0637527162266859,0,0,0,-0.00673530269556165,0,-0.0332099617148287,0,0,0,0,0,0,0,0.142726546508184,0,0,0,-0.101301285536195,0,0,0,0,0,0,-0.0426033679748384,0,0,0,0,0,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.0368266212843323,0,0,-0.103130590005276,0.0764090651552329,0,0,0,0,0,-0.0745660495030921,0,0,0,0,0.200028412035698,0,0.157268679707789,0,0,-0.0249353806666083,0,0,0,0,0,0,0,0.0333474412269755,0,0,0.110807547319445,0.0753578795352958,0,0,0,0.0396674249661054,4.33680868994202e-19,0,0,0,0.137507727696076,0,0,0,0,0,0.0163253379815968,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467755818848327,0,0,0,0,0,0,-0.0167488798364966,0,0,0,0.08264109399174,0,0.0706521067088322,0,0,0,0,0,0,0,0.0431300889839694,0.0190091051265012,0.0236236899686494,0,-0.0229760883150348,0.0662069459451076,0,0,0,0.0827688245126684,0.0291081679289089,0.129717715951145,0,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579863795653093,0.205791365187059,0,0,-0.0388984170195922,0,0,0,-0.0368411421628841,0,0,0,-0.0995486480750119,0,0,0,0,0,0,0,-0.0724920621141655,0,0,0,0,0,-0.0285785038112755,0.309771862318971,-0.160429941785897,0,-0.10987591388773,0,0,-0.060783359115461,0.0592774342972854,-0.0276921496651743,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.040307387648842,0,0,0,0,0,0.10603731799385,0,0,0,0,0,0,0,0,0,0,-0.0565948141513078,0,0.0221447273356911,-0.0594971319499722,0.0376697996628599,0,0,0,0,0,0,0,0,0,0,0,0.103052692638545,0.0258638737571754,0,0.091605279599796,0.064038354720096,0,0,0,-0.00684371637973209,0,-0.0345560350520057,-0.0670184558223863,-0.0958062891386246,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0273256854822238,0,0,0,0,0,0,0,0,0,0,-0.0162843364930225,0,0,-0.0394124613243768,0,0,0,0,-0.0732363044454548,0,0.0918622009830244,0,-0.000646106794622656,0,-0.0161603429153534,0,-0.194208648283574,0,0.227907292742952,0,-2.16840434497101e-19,0.122063276178623,0,0,0,0,0,0,0.274822619864328,0,0,0,0,0,0.0100280692062957,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.0507399522620866,0,0,0,0,0,0,-0.289409140733239,0.308854069959442,0,0,0,0.0266640410396742,0,-0.0576881061385703,-0.0982566714455684,0,0,0,0,0.0657899059392244,0,0,0,0,0,0.195420590117999,0,0,0,0.036241781477092,0,0.0569271700322684,0,0,0,0,0,0,0,0,0,0,0,0.0899053866099669,0,0,0,0,0
Change_TY3M,0,0,0,-0.0851966335600809,0,0,0,0,0,0,0,0,0,-0.102531286473205,0,0,0,0.0666652733759139,0,0,0,0,0,0.0898884478792044,0,0.155462358610501,-1.73472347597681e-18,0,0,-0.109402559507972,0,-0.195805160442673,0,0,0,0,-0.0394058890403721,-0.211784748621266,0,0,0,0,0,-0.073740913893907,0,0.375491074838698,0,0,0,0,0,0,-0.077509509827743,0.171908712255416,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.048447614047055,-0.0470963944675413,-0.86246436215391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.443803082924012,0.194083107524752,0.385686994031535,0,0,0,0,0,0,0.281437847536087,0,0,0,0.200636472616765,0,0,-0.333188918614039,0,0,0,0.127588356586817,0,0.60569935391966,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.554590263710086,0,0,0,0,0.0352449026614293,0,0,0,0.547859984207497,-0.103700086982688,0,0,-0.0766515835761039,0,0,0,0.118752012612939,0,0,0.0846994252764281,0,0,-0.48383302300766,0,0,0,0.765644248026513,0,0,0,-1.15175085593682,0,0,0,0,0.440183105807657,0,0,0,0,0,0,0.665191099907452,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.123167499546961,-0.256954596434395,0,-0.16719123368099,0,0,0,0.0777960868331257,0,0,0,0,0,0,0.035840108350465,0,0,0,0,0,0,0,0,-0.0457658486754583,0,0,-0.0191017699194201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806471270508847,-0.110923124380165,0,0,0,0.0677159550287298,0.0170590305621122,-0.171320092197043,0,0.0485876864366947,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492035556019789,0,0,0,0,-0.00639483260337881,-0.0520318321037332,0,0,0,0,0,-0.022115910951576,0,0,0.0461125758205147,0,0,0,0,-0.0728791888113634,0,2.16840434497101e-19,0.0568625658859879,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142214266560617,0,0,0,0.165136265806153,0,0,0,0,0
MKvol,0,0,0,-0.00851100678621696,0,0,0,0,0.00427992674380606,-5.832388790521e-05,0,0,0,0,-0.00562416691563113,0,0,-0.00422590304907522,0,0,0,0,0,0,0,0,0,0,0,0.00368580143325201,0,-0.00274852667920629,0,0,0,0,0,0,0,0,0,0.00611719298432117,0,0,0,0,-0.00964197676855678,0,0,0,0.00601300224681939,0.013046237657836,-0.00690888803098023,-0.00113219093530086,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00028279126425221,0,0,-0.00037253031425878,0,-0.000961140633432145,0,0,0,0,0,0.000716721133361248,0,0,0,0,0,0,0,0.000562576031155214,0,0,0,0,0,0,0,0,0,0,0,0,-0.000391403446899235,0,0,0,0,0.00274761354677969,-0.00321595282984582,0,0,0,0,0,0
