,X600519.SH,X600104.SH,X000725.SZ,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600372.SH,X600703.SH,X600031.SH,X600271.SH,X000157.SZ,X000559.SZ,X600839.SH,X000338.SZ,X002241.SZ,X002236.SZ,X600066.SH,X002129.SZ,X600089.SH,X600741.SH,X002506.SZ,X002475.SZ,X300124.SZ,X002465.SZ,X000800.SZ,X000547.SZ,X000016.SZ,X600177.SH,X000568.SZ,X600582.SH,X600435.SH,X300003.SZ,X002294.SZ,X000977.SZ,X600867.SH,X002007.SZ,X000066.SZ,X002276.SZ,X600252.SH,X000581.SZ,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0531216071728126,0,0,0,0,0,0.217531038725313,0.0918525722375371,0,0,0,0,0,0.0179331804837768,0,0,0,6.93889390390723e-18,0,0,0.00574488744245799,0,0,0,0.0332040179597663,0,0,0.0374687778780753,0,0,0,0,0,0,0.0365072881717228,0,0,0,0,0,0,0,0,0,0,0.0432508532189749,0,0,0.0193533431172194,0,0,0,0,0,0,0
X600104.SH,0.191007908632771,0,0,0,0,0,0,0.302121801633886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528843702087098,0,0,0,0,0,0,0.10823772947207,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030690665813749,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0739339598816859,0,0,0.172821417617732,0,0,0,0.0615465706240094,0,0.268092356603942,0,0,0,0,0,0,0,0,0,0,0,0.020965788440054,0,0,0,0,0,0,0,0.0427336566978703,0,0,0,0,0,0,0,0,0,-0.029703661606763,0,0,0,0,0,0
X002415.SZ,0.0755873274938606,0,0,0,0,0,0,0,0,0,0,0.20333761115101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997742558033037,0,0,0,0.147828107092057,0,0,0,0,0,0.0541005324932948,0.0826800844796553,0,0,0,0,0,0,0,-0.0142929049696762,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.00340045332755747,0,0,0,0,0.0729286900794391,0.0521862426594017,0,0,0.0590308936544208,0,0.119376381355367,0,0.0126614040833455,0,0,0,0,0,0,0,0,0,0.0122835040539439,0,0,0,0,0,0.398833106719358,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152828287746365,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.164545220108266,0,0,0,0,0,0,0,0.0786018010293281,0,3.46944695195361e-18,0,0,0.259164094438753,0,0,0.00542054579696968,0,0,0,0,0,0,0,0,0,0,0,0.388439922459939,-0.095083430488632,0,0,0,0,0.119599825510369,0,0,0,0,0,0,0,0.0291264249346505,-0.0144939468242636,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0440198595038249,0,0,0,0,0.342797311287513,0,0.171835170151802,0,0.0135100568328888,0,0,0.0628832715359607,0,0,0,0,0,0,0.0410429879239751,0,0,0.0898246807749107,0,0,0,0,0.0209343151848779,0,0,0,0,0,0,0,0.125149338397507,0,0,0,0,0,0,0,0,0,-0.00798523431544894,0.0154459637740861,0,0,0,0,0,0
X002304.SZ,0,0.208471669231805,0,0,0,0.403030066636332,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-3.46944695195361e-18,0,0,0.00957178632024112,0,0,0,0,0.0518823867260501,0,0,0,0,0,0,0,0,0,0.0447651344639149,0,0.0562177809783123,0,0,0,0,0,0,-0.0951315165472804,0.00710389652498001,0.0306986044193434,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.21960932355352,0,0,0,0.0695587203016629,0.0196356958727846,0,0,0,0,0.0470568210900748,0,0,0,0.235871971025246,0.0796892924292985,0,0,0,0,0,0,0,0,0,0,0,0.0199935595389162,0,0,0,0,0,0,0,0,0,0,-0.00634931906574969,-0.00554204439757275,0,0,0,0,0,0
X000625.SZ,0,0.0126171060063969,0,0,0,0,0.0366937382546559,0.0117507304842922,0,0,0,0,0.12652852096219,0,0,0,0,0.050009989515637,0.0197629457621388,0,0,0,0,0,0,0.0643284917819845,0.145053899058224,0,0,0,0,0.0909600953131776,0,0,0,0.168142107069345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
